TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20000129,2.879,1.0,120.237,3.479,1.0,325.711,0.0,0.512,1.0,94.348,1.0,16.27,1.0,7.425,1.0,1.62396060606,0.6875,-0.561666666667,1.0,8.16416666667,1.0,-9999,0.0,-9999,0.0,3.34166666667,1.0,0.457708333333,1.0,-9999,0.0,383.796,1.0,0.165,1.357,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,44.752,-9999,-9999,1.0,-9999,-9999,-3.90604,1.0,-33.7602,1.0,-34.3625,-62.3548,-2.00189,3.51651,-22.6885,0.5,-23.0933,-41.9054,-1.34537,2.97753,0.919834,1.0,0.128768,0.919834,0.921361,0.926929,1.0,1.0,1.0,1.22153,1.2049,1.22028,1.2551,0.301691,0.283535,0.300448,0.328949,0.946685,0.943496,0.946664,0.952725,0.0139557,0.0139412,0.0139701,0.0141077,1.10606,1.0
20000130,4.521,1.0,122.383,48.399,1.0,299.992,0.0,1.418,1.0,95.143,1.0,15.71,1.0,5.726,1.0,1.2364,0.75,15.581875,1.0,88.6160416667,1.0,-9999,0.0,-9999,0.0,25.99625,1.0,4.02729166667,1.0,-9999,0.0,378.411,1.0,0.272,1.253,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,47.337,-9999,-9999,1.0,-9999,-9999,-3.16271,1.0,0.963124,0.979167,0.980308,-0.200433,1.77888,3.72816,-8.99482,0.0,-9.15531,-16.6134,1.87189,3.62528,1.00298,0.958333,0.13388,1.00298,1.00298,1.04493,0.958333,0.958333,0.958333,1.27158,1.2678,1.27097,1.28518,0.2686,0.24284,0.26421,0.267754,1.02729,1.02708,1.0294,1.03434,0.204148,0.203944,0.204908,0.205962,1.11984,1.0
20000131,6.592,1.0,124.58,12.058,1.0,338.3,0.0,0.914,1.0,95.988,1.0,11.7,1.0,6.924,1.0,1.45644411765,0.708333333333,5.005,1.0,24.4625,1.0,-9999,0.0,-9999,0.0,10.148125,1.0,0.716666666667,1.0,-9999,0.0,376.917,1.0,2.256,1.499,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,46.812,-9999,-9999,1.0,-9999,-9999,7.88396,1.0,-14.4124,1.0,-4.85525,-26.6196,2.99933,3.62725,-19.5252,0.125,-6.57765,-36.0629,4.06334,3.45369,1.17783,1.0,0.138555,1.17783,1.17783,1.18271,1.0,1.0,1.0,1.44462,1.4458,1.45141,1.46369,0.266792,0.26797,0.273461,0.28098,1.20632,1.20595,1.20677,1.21764,0.0661472,0.0652545,0.0661472,0.0662806,1.40983,1.0
20000201,5.608,1.0,126.827,37.77,1.0,308.517,0.0,1.185,1.0,96.22,1.0,0.0,1.0,5.276,1.0,1.16425,0.75,5.22375,1.0,70.8433333333,1.0,-9999,0.0,-9999,0.0,29.9460416667,1.0,2.93583333333,1.0,-9999,0.0,377.865,1.0,3.222,2.142,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,46.428,-9999,-9999,1.0,-9999,-9999,4.81729,1.0,8.26535,1.0,2.78443,-0.694484,15.266,4.24086,-15.2009,0.0,-0.901377,-18.8938,3.16343,3.69816,1.50877,1.0,0.132489,1.50877,1.50877,1.51428,1.0,1.0,1.0,1.56895,1.57,1.57491,1.57917,0.0601849,0.060798,0.0652492,0.0661559,1.38034,1.37411,1.37867,1.37971,0.249795,0.249292,0.249734,0.249817,1.57109,1.0
20000202,4.496,1.0,129.125,10.464,1.0,314.837,0.0,0.963,1.0,95.82,1.0,1.14,1.0,5.193,1.0,1.10524193548,0.645833333333,-13.0635416667,1.0,21.3270833333,1.0,-9999,0.0,-9999,0.0,9.36104166667,1.0,0.77,1.0,-9999,0.0,380.268,1.0,3.125,2.522,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.595,-9999,-9999,1.0,-9999,-9999,1.54458,1.0,-11.9265,1.0,-0.707214,-14.8239,1.00211,3.42257,-31.6415,0.0,-1.87627,-39.3285,2.65863,3.203,1.37979,1.0,0.130066,1.37979,1.37979,1.39189,1.0,1.0,1.0,1.66899,1.66919,1.67234,1.6734,0.289197,0.280886,0.289197,0.293041,1.47054,1.45398,1.46735,1.46931,0.0955246,0.0907564,0.0945558,0.0955086,1.55382,1.0
20000203,2.635,1.0,131.472,41.962,1.0,290.328,0.0,1.172,1.0,97.025,1.0,5.27,1.0,4.541,1.0,-9999,0.0,-4.15854166667,1.0,76.4691666667,1.0,-9999,0.0,-9999,0.0,25.5416666667,1.0,3.214375,1.0,-9999,0.0,378.188,0.979167,2.482,2.64,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.709,-9999,-9999,1.0,-9999,-9999,-2.71667,1.0,3.96991,0.979167,0.235406,-0.333566,4.06869,3.2892,-17.264,0.083333,-1.02371,-17.6936,1.45058,3.5323,0.994033,0.979167,0.118798,0.994033,0.994033,1.00289,0.979167,0.979167,0.979167,1.50341,1.49755,1.50075,1.50341,0.509377,0.496973,0.505218,0.507442,1.38712,1.37341,1.38593,1.38944,0.281372,0.274897,0.281357,0.281613,1.44333,1.0
20000204,2.61,1.0,133.868,23.75,1.0,300.801,0.0,0.443,1.0,97.424,1.0,2.15,1.0,5.616,1.0,-9999,-9999,7.50791666667,1.0,46.205625,1.0,-9999,-9999,-9999,-9999,22.3614583333,1.0,1.773125,1.0,-9999,-9999,379.11,1.0,2.282,2.547,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.315,-9999,-9999,1.0,-9999,-9999,-0.00270833,1.0,-7.96801,1.0,-0.472483,-4.32671,0.6695,2.06515,-27.5468,1.0,-1.63346,-14.9582,2.31458,3.20863,1.07753,1.0,0.114879,1.04338,1.07612,1.09416,1.0,1.0,1.0,1.47745,1.46734,1.47744,1.4783,0.399919,0.384103,0.393813,0.41455,1.38403,1.35583,1.38504,1.39782,0.195149,0.174986,0.186522,0.187677,1.41103,1.0
20000205,6.105,1.0,136.311,69.983,1.0,301.527,0.0,1.616,1.0,97.149,1.0,0.14,1.0,7.209,1.0,-9999,0.0,15.950625,1.0,127.463333333,1.0,-9999,0.0,-9999,0.0,32.8820833333,1.0,5.77166666667,1.0,-9999,0.0,376.61,1.0,3.253,2.661,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.124,-9999,-9999,1.0,-9999,-9999,4.38333,1.0,3.6328,1.0,1.22382,-0.305241,1.97265,2.28277,2.05461,0.979167,0.692158,-0.172636,1.11568,3.77331,1.27143,1.0,0.116293,1.27143,1.27143,1.27889,1.0,1.0,1.0,1.78104,1.77107,1.79014,1.80425,0.509605,0.495975,0.512576,0.531361,1.72076,1.66787,1.69171,1.72081,0.380053,0.335997,0.354585,0.360052,1.57799,1.0
20000206,7.249,1.0,138.802,80.319,1.0,281.52,0.0,3.346,1.0,96.504,1.0,0.0,1.0,5.638,1.0,-9999,0.0,7.27125,1.0,143.062083333,1.0,-9999,0.0,-9999,0.0,39.218125,1.0,7.320625,1.0,-9999,0.0,376.586,0.979167,3.54,2.95,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,44.76,-9999,-9999,1.0,-9999,-9999,2.65979,1.0,4.55625,0.979167,1.53491,-0.382832,2.47409,1.88047,8.259,0.979167,2.78229,-0.69395,4.48472,3.86641,1.40029,0.979167,0.117492,1.37725,1.39766,1.40223,0.979167,0.979167,0.979167,1.85999,1.84603,1.87275,1.89331,0.459702,0.459702,0.473273,0.514169,1.82092,1.74193,1.77366,1.82119,0.390319,0.324821,0.349153,0.357432,1.63016,1.0
20000207,5.984,1.0,141.34,25.005,1.0,321.406,0.0,1.828,1.0,95.81,1.0,2.27,1.0,5.474,1.0,-9999,0.0,-4.95541666667,1.0,46.6802083333,1.0,-9999,0.0,-9999,0.0,16.6852083333,1.0,1.95,1.0,-9999,0.0,377.391,1.0,3.879,3.205,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,44.679,-9999,-9999,1.0,-9999,-9999,2.38604,1.0,2.41742,1.0,0.81438,-0.20312,2.47757,1.62698,-23.0341,0.958333,-7.75974,-23.6072,1.93541,3.39371,1.5876,1.0,0.117381,1.5876,1.5876,1.59166,1.0,1.0,1.0,1.71089,1.68774,1.72724,1.74033,0.123289,0.10014,0.138088,0.150633,1.67302,1.57574,1.63442,1.67347,0.203802,0.124828,0.148349,0.151174,1.69431,1.0
20000208,6.563,1.0,143.922,25.128,1.0,334.12,0.0,1.652,1.0,94.865,1.0,5.86,1.0,6.868,1.0,-9999,0.0,3.57354166667,1.0,47.84625,1.0,-9999,0.0,-9999,0.0,22.6725,1.0,2.08979166667,1.0,-9999,0.0,376.482,0.916667,4.023,3.369,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,44.822,-9999,-9999,1.0,-9999,-9999,4.21438,1.0,5.0678,0.916667,1.70724,-0.384315,5.19389,1.99728,-25.7474,1.0,-4.43459,-13.9811,2.16339,3.20854,1.5271,0.791667,0.117095,1.5271,1.5271,1.55294,0.791667,0.791667,0.791667,1.73449,1.70564,1.75486,1.77144,0.207385,0.178537,0.216014,0.241594,1.71491,1.59072,1.66287,1.71561,0.224663,0.118093,0.149751,0.153526,1.72366,1.0
20000209,2.329,1.0,146.55,25.041,1.0,291.798,0.0,1.407,1.0,95.763,1.0,1.13,1.0,5.605,1.0,-9999,0.0,-3.03645833333,1.0,47.02375,1.0,-9999,0.0,-9999,0.0,20.62125,1.0,1.91729166667,1.0,-9999,0.0,373.586,1.0,3.301,3.511,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.224,-9999,-9999,1.0,-9999,-9999,-5.155,1.0,-1.33475,1.0,-0.229889,-0.72478,0.11215,1.29179,-26.6015,1.0,-4.5817,-14.4449,2.23515,3.15525,1.34073,1.0,0.116536,1.31624,1.32537,1.33628,1.0,1.0,1.0,1.3354,1.30319,1.34675,1.34918,-0.00532634,-0.00715189,-2.23759e-05,0.0255518,1.29199,1.17519,1.28118,1.29268,0.236493,0.101194,0.138932,0.143493,1.58749,1.0
20000210,3.929,1.0,149.222,86.958,1.0,274.615,0.0,2.091,1.0,96.279,1.0,2.0,1.0,5.54,1.0,-9999,0.0,22.3016666667,1.0,149.051875,1.0,-9999,0.0,-9999,0.0,34.649375,1.0,7.69479166667,1.0,-9999,0.0,371.219,1.0,2.904,3.3,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,44.924,-9999,-9999,1.0,-9999,-9999,-1.61542,1.0,12.191,0.979167,4.1069,-0.9245,12.4943,2.04157,10.6279,1.0,3.58034,-0.805967,10.8924,3.7519,1.30803,0.958333,0.116016,1.28447,1.30793,1.32402,0.958333,0.958333,0.958333,1.44564,1.40751,1.46899,1.47179,0.137611,0.122371,0.144973,0.184294,1.42554,1.27723,1.39647,1.42649,0.374218,0.206,0.262394,0.274158,1.51509,1.0
20000211,2.176,1.0,151.937,85.665,1.0,272.197,0.0,1.57,1.0,96.876,1.0,1.57,1.0,3.147,1.0,0.637407317073,0.854166666667,4.286875,1.0,148.37375,1.0,-9999,-9999,-9999,-9999,20.8614583333,1.0,7.078125,1.0,-9999,-9999,371.646,1.0,2.655,3.208,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.087,-9999,-9999,1.0,-9999,-9999,-4.55604,1.0,8.50836,1.0,2.8663,-0.64523,8.72006,1.72946,7.77663,1.0,2.61979,-0.589739,7.97012,3.96515,1.16036,1.0,0.126988,1.09402,1.15452,1.1644,1.0,1.0,1.0,1.27555,1.23494,1.29083,1.29457,0.115191,0.109671,0.146605,0.197153,1.25117,1.10029,1.23184,1.25217,0.358511,0.165837,0.229519,0.242383,1.47273,1.0
20000212,0.405,1.0,154.694,96.947,1.0,251.143,0.0,1.204,1.0,96.553,1.0,0.28,1.0,5.143,1.0,0.97806969697,0.6875,6.126875,1.0,165.1925,1.0,-9999,0.0,-9999,0.0,21.35,1.0,8.736875,1.0,-9999,0.0,376.685,1.0,1.488,2.94,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,44.737,-9999,-9999,1.0,-9999,-9999,-7.94729,1.0,8.94793,1.0,4.12154,-0.576926,11.8403,1.71583,21.6073,1.0,9.95263,-1.39315,28.5917,4.22379,1.46782,1.0,0.113229,1.43917,1.47134,1.49837,1.0,1.0,1.0,1.13717,1.10535,1.14112,1.14822,-0.330647,-0.353945,-0.34039,-0.322918,1.08606,0.939185,1.0734,1.09733,0.362696,0.142191,0.215796,0.230938,1.28765,1.0
20000213,1.267,1.0,157.492,27.023,1.0,284.692,0.0,0.547,1.0,95.919,1.0,11.7,1.0,4.155,1.0,0.932021875,0.666666666667,-11.1764583333,1.0,49.0570833333,1.0,-9999,0.0,-9999,0.0,17.4179166667,1.0,1.795,1.0,-9999,0.0,370.47,1.0,1.534,2.609,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.514,-9999,-9999,1.0,-9999,-9999,-4.33146,1.0,-1.79411,1.0,-0.309008,-0.974222,0.136056,1.81118,-37.9482,1.0,-6.53599,-20.6063,2.8778,3.70625,1.00785,1.0,0.106687,1.00032,1.00785,1.01274,1.0,1.0,1.0,1.23082,1.22494,1.23685,1.25242,0.22297,0.21205,0.22471,0.236826,1.14561,0.970763,1.13034,1.14685,0.263184,0.0408111,0.100402,0.108878,1.2944,1.0
20000214,1.089,1.0,160.331,55.874,1.0,281.246,0.0,1.47,1.0,96.358,1.0,0.57,1.0,3.694,1.0,0.767241935484,0.645833333333,0.730833333333,1.0,99.540625,1.0,-9999,0.0,-9999,0.0,30.8052083333,1.0,5.17604166667,1.0,-9999,0.0,372.832,1.0,1.229,2.423,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.605,-9999,-9999,1.0,-9999,-9999,-5.27229,1.0,6.46754,1.0,2.17879,-0.329459,6.62846,1.76035,-2.10891,1.0,-0.363227,-1.14516,0.135974,4.39512,1.19556,1.0,0.115214,1.17219,1.18608,1.21965,1.0,1.0,1.0,1.24967,1.23995,1.25097,1.27434,0.0541107,0.0541107,0.0624623,0.0732196,1.11926,0.929985,1.10263,1.12063,0.311411,0.0426124,0.125423,0.139888,1.24965,1.0
20000215,3.438,1.0,163.21,8.883,1.0,319.331,0.0,0.246,1.0,95.599,1.0,13.13,1.0,3.328,1.0,0.682646875,0.666666666667,4.09791666667,1.0,18.2929166667,1.0,-9999,0.0,-9999,0.0,7.98604166667,1.0,0.520416666667,1.0,-9999,0.0,373.922,1.0,2.003,2.326,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.867,-9999,-9999,1.0,-9999,-9999,1.8575,1.0,-3.0298,1.0,-0.521835,-3.10518,0.195349,0.943767,-31.7183,1.0,-5.46299,-32.5075,2.04507,2.94327,1.27039,1.0,0.108348,1.20992,1.26084,1.27855,0.9375,1.0,1.0,1.49849,1.48317,1.50799,1.54738,0.228091,0.228091,0.254225,0.291018,1.30719,1.06736,1.26179,1.30898,0.251131,0.0032019,0.0513398,0.0555399,1.36834,1.0
20000216,0.534,1.0,166.127,46.14,1.0,288.7,0.0,0.665,1.0,94.447,1.0,5.27,1.0,4.565,1.0,0.911546875,0.666666666667,7.72291666667,1.0,81.6627083333,1.0,-9999,0.0,-9999,0.0,26.1785416667,1.0,3.48916666667,1.0,-9999,0.0,369.699,1.0,2.128,2.528,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,46.537,-9999,-9999,1.0,-9999,-9999,-3.29354,1.0,2.49157,1.0,1.14765,-0.126922,3.29696,1.56869,-3.96532,1.0,-1.82648,-5.24708,0.201995,3.67699,1.23074,1.0,0.109433,1.22625,1.23482,1.24759,1.0,1.0,1.0,1.28553,1.27168,1.28548,1.32694,0.0547953,0.0328261,0.0524691,0.085344,1.01773,0.853541,1.00256,1.02129,0.20922,0.0,0.0575422,0.0668774,1.38606,1.0
20000217,-1.889,1.0,169.081,35.592,1.0,270.986,0.0,0.148,1.0,94.771,1.0,6.73,1.0,3.813,1.0,0.847126666667,0.625,-10.4783333333,1.0,67.705,1.0,-9999,0.0,-9999,0.0,23.51375,1.0,6.62604166667,1.0,-9999,0.0,373.062,1.0,1.261,2.426,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,46.287,-9999,-9999,1.0,-9999,-9999,-5.83875,1.0,2.80421,1.0,1.29166,-0.0277537,3.71064,1.98994,1.22457,1.0,0.564056,-0.0121198,1.62041,3.19998,1.17138,1.0,0.107757,1.17138,1.18027,1.20091,1.0,1.0,1.0,1.1001,1.08731,1.09715,1.1295,-0.0712708,-0.118554,-0.0929276,-0.0482874,0.761273,0.718389,0.761273,0.832264,0.0730021,0.0,0.0195204,0.0241004,1.25433,1.0
20000218,-1.009,1.0,172.071,42.826,1.0,293.603,0.0,0.238,1.0,94.944,1.0,0.99,1.0,4.532,1.0,0.894284615385,0.8125,17.56375,1.0,84.7654166667,1.0,-9999,-9999,-9999,-9999,35.2022916667,1.0,7.83416666667,1.0,-9999,-9999,376.314,1.0,1.231,2.245,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.758,-9999,-9999,1.0,-9999,-9999,-4.14521,1.0,5.99352,1.0,1.03229,-0.305312,7.93087,1.56638,10.4124,1.0,1.79337,-0.53041,13.7781,4.04736,1.30146,0.979167,0.104595,1.284,1.29485,1.30146,0.979167,0.979167,0.979167,1.18995,1.182,1.1924,1.2118,-0.111509,-0.112826,-0.100947,-0.0827403,0.779172,0.777544,0.779425,0.811197,0.0,0.0,0.0,0.0,1.24999,1.0
20000219,0.862,1.0,175.097,23.938,1.0,318.982,0.0,0.119,1.0,94.758,1.0,8.83,1.0,3.526,1.0,0.7308,0.770833333333,13.101875,1.0,45.3866666667,1.0,-9999,0.0,-9999,0.0,21.7933333333,1.0,3.30479166667,1.0,-9999,0.0,376.693,1.0,1.191,2.146,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,46.087,-9999,-9999,1.0,-9999,-9999,-4.07458,1.0,-0.911081,1.0,-0.15692,-1.20558,0.0464109,1.57903,-26.0493,1.0,-4.48659,-34.4695,1.32696,3.78618,1.0662,1.0,0.115804,1.03884,1.06897,1.11263,1.0,1.0,1.0,1.37307,1.37307,1.3905,1.39824,0.306869,0.276718,0.306869,0.341652,0.90147,0.86864,0.904254,0.924601,0.0,0.0,0.0,0.0,1.24424,1.0
20000220,-0.917,1.0,178.157,24.944,1.0,300.374,0.0,0.287,1.0,96.376,1.0,5.27,1.0,2.942,0.75,0.628348648649,0.770833333333,-4.49229166667,1.0,46.8102083333,1.0,-9999,0.0,-9999,0.0,12.2439583333,1.0,5.82479166667,1.0,-9999,0.0,376.771,1.0,1.113,2.052,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,46.114,-9999,-9999,1.0,-9999,-9999,-3.84271,1.0,5.19982,1.0,0.895587,-0.264881,6.88061,1.78094,-14.3936,1.0,-2.47907,-19.0462,0.733214,3.57413,1.29014,0.979167,0.104954,1.2676,1.29297,1.30284,0.979167,0.979167,0.979167,1.22837,1.2196,1.23644,1.25131,-0.0617667,-0.0749778,-0.0617667,-0.0401681,0.849476,0.79833,0.834161,0.884608,0.0,0.0,0.0,0.0,1.23322,1.0
20000221,-2.283,1.0,181.251,80.712,1.0,254.536,0.0,0.678,1.0,97.05,1.0,0.0,1.0,2.281,1.0,0.413514285714,0.729166666667,26.7216666667,1.0,175.555,1.0,-9999,0.0,-9999,0.0,38.909375,1.0,14.095,1.0,-9999,0.0,375.217,0.9375,0.984,1.978,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.459,-9999,-9999,1.0,-9999,-9999,-4.15271,1.0,9.47213,0.875,5.81089,-0.482514,12.5339,1.60066,19.857,1.0,12.1818,-1.01153,26.2757,3.66368,1.3778,0.854167,0.101869,1.3732,1.38097,1.45915,0.854167,0.854167,0.875,1.09531,1.07424,1.09773,1.11593,-0.282484,-0.336073,-0.316172,-0.282484,0.884666,0.723419,0.859868,0.904924,0.0,0.0,0.0,0.0,1.21505,1.0
20000222,-0.414,1.0,184.376,42.817,1.0,287.224,0.0,0.566,1.0,96.674,1.0,0.42,1.0,3.636,1.0,0.686979411765,0.708333333333,13.326875,1.0,78.261875,1.0,-9999,0.0,-9999,0.0,32.834375,1.0,6.565625,1.0,-9999,0.0,377.82,1.0,0.905,1.895,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.025,-9999,-9999,1.0,-9999,-9999,-3.89458,1.0,5.58753,1.0,0.394786,-0.284631,4.93828,1.43321,-0.810573,1.0,-0.0572709,-0.716387,0.0412909,3.65465,1.25752,1.0,0.100087,1.23195,1.26716,1.29393,0.979167,1.0,1.0,1.21772,1.2007,1.22682,1.23993,-0.039795,-0.0545901,-0.0349947,-0.0243392,1.04835,0.83127,0.964861,1.07999,0.0,0.0,0.0,0.0,1.20402,1.0
20000223,0.506,1.0,187.533,96.62,1.0,284.105,0.0,0.628,1.0,96.786,1.0,0.0,1.0,2.493,1.0,0.443360465116,0.895833333333,36.2508333333,1.0,168.71375,1.0,-9999,0.0,-9999,0.0,47.2741666667,1.0,13.615,1.0,-9999,0.0,383.849,1.0,1.004,1.844,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,44.704,-9999,-9999,1.0,-9999,-9999,-3.13604,1.0,6.82193,1.0,4.18507,-0.0675179,9.02706,1.50436,16.538,1.0,10.1456,-0.163679,21.8837,3.74638,1.41253,0.9375,0.104319,1.41253,1.42498,1.5639,0.9375,0.9375,0.958333,1.25609,1.24384,1.26312,1.27696,-0.156436,-0.300904,-0.205737,-0.156436,1.01278,0.877206,0.963053,1.04545,0.0,0.0,0.0,0.0,1.21787,1.0
20000224,2.688,1.0,190.72,12.54,1.0,316.934,0.0,0.375,1.0,96.497,1.0,6.16,1.0,4.651,1.0,0.913388888889,0.75,-2.82979166667,1.0,25.4458333333,1.0,-9999,0.0,-9999,0.0,11.4779166667,1.0,1.30875,1.0,-9999,0.0,379.037,1.0,1.011,1.824,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,44.785,-9999,-9999,1.0,-9999,-9999,-3.3125,1.0,-5.44905,1.0,-3.34285,-5.12071,0.0539303,1.3923,-43.3232,1.0,-26.5776,-40.7127,0.428778,3.20499,1.19966,1.0,0.106566,1.16938,1.19966,1.21528,1.0,1.0,1.0,1.39707,1.39177,1.40026,1.41901,0.197407,0.17479,0.197407,0.246046,1.12249,1.05484,1.09341,1.15487,0.0,0.0,0.0,0.0,1.21879,1.0
20000225,1.459,1.0,193.935,39.578,1.0,307.681,0.0,0.482,1.0,96.483,1.0,24.15,1.0,2.867,1.0,0.57464,0.729166666667,1.22520833333,1.0,71.7010416667,1.0,-9999,-9999,-9999,-9999,31.5908333333,1.0,3.85770833333,1.0,-9999,-9999,371.923,1.0,0.909,1.744,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,47.25,-9999,-9999,1.0,-9999,-9999,-3.37708,1.0,6.76343,1.0,4.14918,-0.344532,6.35589,1.61657,-17.157,1.0,-1.21223,-16.1232,0.873984,3.96609,1.19408,1.0,0.103016,1.17611,1.19736,1.22727,1.0,1.0,1.0,1.24838,1.23439,1.24811,1.26332,0.0543054,0.00831109,0.0543054,0.0955,1.03433,1.04206,1.06031,1.17446,0.0,0.0,0.0,0.0,1.20462,1.0
20000226,1.554,1.0,197.178,118.467,1.0,261.966,0.0,1.594,1.0,97.359,1.0,0.0,1.0,3.13,1.0,0.53667804878,0.854166666667,10.200625,1.0,207.238958333,1.0,-9999,0.0,-9999,0.0,41.3491666667,1.0,9.78229166667,1.0,-9999,0.0,372.555,1.0,0.721,1.685,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,46.336,-9999,-9999,1.0,-9999,-9999,-4.33104,1.0,8.02891,1.0,4.92552,-0.408996,7.09597,1.86615,15.6586,1.0,9.60615,-0.797658,13.8392,4.126,1.51761,0.979167,0.107945,1.49468,1.5095,1.52069,0.979167,0.958333,1.0,1.2139,1.19295,1.21319,1.22842,-0.30371,-0.30371,-0.295423,-0.244082,1.12528,1.12665,1.14923,1.23048,0.0161355,0.01018,0.0145551,0.0180193,1.17904,1.0
20000227,4.495,1.0,200.448,138.616,1.0,251.865,0.0,2.67,1.0,96.999,1.0,0.0,1.0,3.833,1.0,0.760752777778,0.75,21.636875,1.0,238.202708333,1.0,-9999,0.0,-9999,0.0,22.0883333333,1.0,11.8564583333,1.0,-9999,0.0,370.058,1.0,0.852,1.599,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.472,-9999,-9999,1.0,-9999,-9999,-1.94938,1.0,13.232,1.0,8.11749,-0.674045,11.6945,2.17834,13.4552,1.0,8.25439,-0.685413,11.8917,4.2261,1.29375,1.0,0.100234,1.29787,1.33162,1.34088,1.0,1.0,1.0,1.43709,1.42661,1.43579,1.45297,0.143337,0.0975354,0.113267,0.148721,1.46436,1.45647,1.47029,1.48385,0.0566705,0.0357566,0.0511134,0.0632804,1.19805,1.0
20000228,8.44,1.0,203.742,116.479,1.0,291.304,0.0,3.604,1.0,95.94,1.0,5.86,1.0,5.391,1.0,1.21531944444,0.75,36.1989583333,1.0,206.585416667,1.0,-9999,0.0,-9999,0.0,33.3064583333,1.0,10.3435416667,1.0,-9999,0.0,368.706,1.0,2.54,1.756,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.138,-9999,-9999,1.0,-9999,-9999,8.29021,1.0,14.0501,0.979167,10.9637,-0.715716,13.2035,2.50592,-3.62728,1.0,-2.83049,-3.40871,0.184775,4.03526,1.39369,1.0,0.100531,1.39513,1.39624,1.39746,1.0,1.0,1.0,1.75724,1.7668,1.77408,1.79025,0.363545,0.367793,0.380763,0.396255,1.78998,1.76409,1.79287,1.81442,0.117141,0.103766,0.110839,0.124797,1.46045,1.0
