TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20000213,1.609,1.0,239.223,7.462,1.0,305.683,1.0,1.416,0.0,97.108,1.0,20.8,1.0,3.125,0.291667,-9999,0.0,-2.58416666667,1.0,27.9033333333,1.0,-9999,0.0,0.0,0.75,315.729166667,1.0,399.265,1.0,2.658,1.0,28.833,1.0,-2.53871,1.0,-0.749667,1.0,-1.0307,-1.19119,-0.956054,-9999,-20.6532,1.0,-28.3958,-32.817,-26.3392,-9999,1.1253,1.0,-9999,0.934682,1.11911,1.16579,1.0,1.0,1.0,0.903862,0.790042,0.853908,0.886143,-0.232028,-0.267889,-0.219574,-0.129178,0.662844,0.572548,0.676116,0.726974,0.0,0.0,0.0,0.000104724,-9999,-9999
20000214,-0.929,1.0,241.825,32.205,1.0,299.958,1.0,1.773,0.0,97.454,1.0,0.3,1.0,3.681,0.208333,-9999,0.0,23.775,1.0,80.5016666667,1.0,-9999,0.0,2.4247826087,0.958333333333,305.983333333,1.0,398.636,1.0,2.546,1.0,29.833,1.0,-4.68792,1.0,2.42309,1.0,3.33146,3.09018,3.55882,-9999,-5.69318,1.0,-7.82745,-8.36165,-7.26054,-9999,1.08791,1.0,-9999,0.895095,1.06972,1.09978,1.0,1.0,1.0,0.86528,0.769937,0.794769,0.830115,-0.222346,-0.299319,-0.244466,-0.142949,0.580872,0.492019,0.58651,0.648037,0.0,0.0,0.0,0.000585017,-9999,-9999
20000215,2.5,1.0,244.453,87.358,1.0,294.988,1.0,2.797,0.0,98.162,1.0,1.1,1.0,3.929,1.0,0.608636363636,0.916666666667,51.93,1.0,196.447083333,1.0,-9999,0.0,8.045,1.0,322.370833333,1.0,398.925,1.0,2.81,1.0,28.584,1.0,-0.2215,1.0,9.56357,1.0,13.3605,12.1965,15.1961,-9999,7.73226,1.0,10.8021,9.861,12.2862,-9999,1.39774,1.0,-9999,1.23929,1.36105,1.39311,1.0,1.0,1.0,1.12931,1.03257,1.04641,1.10514,-0.263804,-0.312191,-0.279977,-0.243708,0.736218,0.720257,0.788901,0.838476,0.0,0.0,0.0,0.00193704,-9999,-9999
20000216,1.882,1.0,247.105,41.93,1.0,261.912,1.0,2.578,0.0,98.592,1.0,0.0,1.0,4.116,1.0,0.663916666667,1.0,-16.7725,1.0,95.9442083333,1.0,-9999,0.0,3.13666666667,1.0,317.479166667,1.0,399.758,1.0,3.09,1.0,29.251,1.0,-3.39613,1.0,5.01071,1.0,7.00007,6.60502,7.96178,-9999,3.77846,1.0,5.27859,4.98069,6.00379,-9999,1.15662,1.0,-9999,1.00386,1.15662,1.17097,1.0,1.0,1.0,1.15315,1.04708,1.07895,1.11729,-0.00347102,-0.0822713,-0.0330989,0.049831,0.71499,0.734328,0.786494,0.826971,0.0,0.0,0.0,0.00109164,-9999,-9999
20000217,-0.863,1.0,249.78,106.149,1.0,260.221,1.0,2.468,0.0,98.979,1.0,3.0,1.0,3.512,0.916667,0.505136363636,0.916666666667,47.3533333333,1.0,232.33,1.0,-9999,0.0,11.24125,1.0,307.775,1.0,394.92,1.0,1.997,1.0,32.5,1.0,-5.85962,1.0,9.57441,1.0,13.3757,12.6208,15.2133,-9999,28.5159,1.0,39.8373,37.5891,45.3104,-9999,1.46657,1.0,-9999,1.33753,1.42826,1.46869,1.0,1.0,1.0,1.01759,0.905955,0.951722,0.973703,-0.448977,-0.515689,-0.465677,-0.366539,0.599893,0.628346,0.673302,0.718689,0.0,0.0,0.0,0.00317578,-9999,-9999
20000218,2.034,1.0,252.479,19.071,1.0,319.271,1.0,1.247,0.0,97.275,1.0,33.7,1.0,2.744,0.0,-9999,-9999,18.2791666667,1.0,52.2879166667,1.0,-9999,-9999,0.746842105263,0.791666666667,319.220833333,1.0,395.585,1.0,2.705,1.0,36.458,1.0,-0.50875,1.0,3.74598,1.0,5.2913,5.07885,5.95219,-9999,-18.7454,1.0,-26.1877,-27.5316,-24.7098,-9999,1.39203,1.0,-9999,1.26266,1.39203,1.43394,1.0,1.0,1.0,1.19212,1.08615,1.12842,1.15428,-0.199988,-0.331588,-0.24015,-0.136985,0.739564,0.827242,0.851987,0.882096,0.0,0.0,0.0,0.000647194,-9999,-9999
20000219,-1.213,1.0,255.198,38.156,1.0,295.733,1.0,1.788,0.0,98.567,1.0,0.1,1.0,3.365,0.416667,-9999,0.0,25.2808333333,1.0,86.7837916667,1.0,-9999,0.0,1.92826086957,0.958333333333,306.645833333,1.0,395.882,1.0,2.555,1.0,34.5,1.0,-4.56992,1.0,4.96395,1.0,6.93475,6.54339,7.29062,-9999,-8.46086,1.0,-11.4713,-11.9512,-10.7902,-9999,1.60413,1.0,-9999,1.48358,1.59843,1.61426,1.0,1.0,1.0,1.02057,0.92123,0.956689,0.980976,-0.584526,-0.686296,-0.640557,-0.501039,0.570117,0.688592,0.699,0.737878,0.0,0.0,0.0,0.00145013,-9999,-9999
20000220,1.616,1.0,257.937,145.386,1.0,262.162,1.0,2.219,0.0,99.15,1.0,0.0,1.0,3.715,1.0,0.532333333333,1.0,73.1745833333,1.0,300.865833333,1.0,-9999,0.0,16.2954166667,1.0,318.079166667,1.0,394.909,1.0,2.793,1.0,33.708,1.0,-2.12225,1.0,4.19329,1.0,5.85812,5.52752,6.15874,-9999,52.9285,1.0,73.9422,69.7693,77.7368,-9999,1.67719,1.0,-9999,1.60021,1.66357,1.67728,1.0,1.0,1.0,1.19911,1.11137,1.1372,1.16976,-0.478172,-0.563363,-0.526279,-0.437385,0.743878,0.896759,0.908464,0.924275,0.0,0.0,0.0,0.00479576,-9999,-9999
20000221,5.594,1.0,260.695,166.407,1.0,268.504,1.0,3.065,0.0,99.142,1.0,1.2,1.0,4.214,1.0,0.489291666667,1.0,86.9773913043,0.958333333333,343.64375,1.0,-9999,0.0,18.58625,1.0,333.454166667,1.0,392.899,1.0,3.022,1.0,33.042,1.0,0.066875,1.0,12.4464,1.0,17.388,16.4067,18.2803,-9999,40.6762,1.0,56.8255,53.6186,59.7416,-9999,1.56335,0.875,-9999,1.51891,1.55498,1.5635,0.875,0.875,0.875,1.45444,1.38288,1.39919,1.43363,-0.109059,-0.173578,-0.139426,-0.0913622,1.06938,1.18776,1.22663,1.23209,0.0,0.0,0.0,0.00198495,-9999,-9999
20000222,10.699,1.0,263.47,105.812,1.0,336.863,1.0,3.319,0.0,98.592,1.0,3.1,1.0,5.696,1.0,0.748458333333,1.0,70.6887916667,1.0,235.35375,1.0,-9999,0.0,11.2786956522,0.958333333333,361.054166667,1.0,393.518,1.0,5.311,1.0,33.458,1.0,8.35758,1.0,20.8135,1.0,29.0769,27.436,29.5579,-9999,6.85358,1.0,9.57461,9.03427,9.73298,-9999,1.76746,1.0,-9999,1.76746,1.76746,1.76746,1.0,1.0,1.0,1.78183,1.74035,1.7695,1.78183,0.0143701,-0.0271156,0.00204229,0.0143701,1.52652,1.55158,1.61567,1.62622,0.0,0.0,0.0,0.0,-9999,-9999
20000223,14.509,1.0,266.263,151.888,1.0,310.679,1.0,5.053,0.0,98.546,1.0,0.2,1.0,5.536,1.0,0.765833333333,1.0,70.5434782609,0.958333333333,336.11625,1.0,-9999,0.0,16.9566666667,1.0,378.920833333,1.0,393.336,1.0,6.699,1.0,32.458,1.0,8.329,1.0,14.2958,1.0,19.9716,14.889,20.302,-9999,27.4582,1.0,38.3598,28.5976,38.9943,-9999,1.73566,1.0,-9999,1.73566,1.73648,1.77302,1.0,1.0,1.0,2.00992,2.00486,2.01392,2.02435,0.27426,0.228832,0.270385,0.28303,1.90491,1.87924,1.91183,1.91445,0.0,0.0,0.0,0.0,-9999,-9999
20000224,14.877,1.0,269.07,86.747,0.833333,343.034,0.833333,2.7,0.0,98.184,0.625,13.9,1.0,6.062,0.583333,1.02146153846,0.541666666667,77.2953333333,0.625,231.794,0.625,-9999,0.0,9.94857142857,0.583333333333,370.88,0.625,393.19,0.833333,8.456,1.0,34.167,1.0,10.5265,1.0,13.3504,0.833333,18.1006,13.9044,18.9593,-9999,-4.72522,0.833333,-6.40651,-6.71043,-4.92129,-9999,2.05683,0.833333,-9999,2.05339,2.05857,2.06307,0.833333,0.833333,0.833333,2.02621,2.0037,2.03829,2.04337,-0.0323679,-0.0508187,-0.0209866,-0.0181887,1.9461,1.91453,1.96048,1.96502,0.0,0.0,0.0,0.0,-9999,-9999
20000225,18.133,1.0,271.891,154.599,0.916667,322.024,0.916667,4.068,0.0,98.29,0.625,0.0,1.0,4.925,0.625,0.9276,0.625,135.440666667,0.625,548.774666667,0.625,-9999,-9999,25.7013333333,0.625,409.533333333,0.625,391.801,0.916667,9.071,1.0,35.042,1.0,10.2265,1.0,13.2437,0.916667,17.956,13.7933,18.8079,-9999,25.4283,0.916667,34.4761,26.4835,36.1116,-9999,1.68566,0.916667,-9999,1.67686,1.68969,1.69247,0.916667,0.916667,0.916667,2.21917,2.18278,2.24984,2.26652,0.529485,0.506495,0.561746,0.568512,2.26939,2.24853,2.25029,2.25459,0.0,0.0,0.0,0.0,-9999,-9999
20000226,15.088,1.0,274.726,29.867,0.708333,356.426,0.708333,3.386,0.0,97.869,0.625,15.9,1.0,5.458,0.458333,-9999,0.0,-11.0373333333,0.625,34.63,0.625,-9999,0.0,-9999,0.0,379.313333333,0.625,392.543,0.708333,9.617,1.0,37.375,1.0,9.71612,1.0,10.2854,0.708333,13.9451,10.7122,14.6067,-9999,-4.23786,0.708333,-5.58627,-6.01832,-4.41371,-9999,1.71303,0.708333,-9999,1.69497,1.7182,1.72178,0.708333,0.708333,0.708333,2.03187,1.99772,2.04099,2.04947,0.313672,0.302741,0.322276,0.328404,1.967,1.98783,2.00996,2.02608,0.0,0.0,0.0,0.0,-9999,-9999
20000227,8.363,1.0,277.572,136.013,0.5,291.791,0.5,2.955,0.0,98.405,0.25,4.2,1.0,4.652,0.208333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,392.074,0.5,8.625,1.0,38.5,1.0,-0.62125,1.0,17.6538,0.5,23.9352,18.3863,25.0707,-9999,42.7173,0.5,57.9167,44.4899,60.6642,-9999,1.95109,0.5,-9999,1.94188,1.95772,1.95799,0.5,0.5,0.5,1.61929,1.52943,1.58544,1.6134,-0.338692,-0.37681,-0.358996,-0.335558,1.35625,1.45352,1.48893,1.50653,0.0,0.0,0.0,0.0,-9999,-9999
20000228,8.446,1.0,280.429,203.487,1.0,249.933,1.0,3.832,0.0,98.812,1.0,0.0,1.0,2.814,1.0,0.312,1.0,90.0630434783,0.958333333333,432.517916667,1.0,-9999,0.0,22.2258333333,1.0,348.970833333,1.0,391.55,1.0,7.06,1.0,37.667,1.0,-2.25579,1.0,19.1722,1.0,25.9939,16.6578,27.227,-9999,65.5534,1.0,88.8781,56.9563,93.0944,-9999,1.97189,1.0,-9999,1.92657,1.97107,1.97959,1.0,1.0,1.0,1.62118,1.53106,1.58746,1.6143,-0.358405,-0.394326,-0.35669,-0.338173,1.43278,1.46801,1.51198,1.52897,0.0175929,0.0157568,0.0175929,0.0201709,-9999,-9999
20000229,12.231,1.0,283.295,188.47,1.0,284.596,1.0,4.09,0.0,98.133,1.0,0.0,1.0,5.303,1.0,0.754083333333,1.0,89.7208695652,0.958333333333,422.307391304,0.958333333333,-9999,0.0,21.7316666667,1.0,368.754166667,1.0,392.547,1.0,7.387,1.0,37.333,1.0,2.81771,1.0,14.7972,1.0,20.0622,12.8566,21.0139,-9999,41.0943,1.0,55.7162,35.705,58.3593,-9999,1.9394,1.0,-9999,1.82755,1.94312,1.9433,1.0,1.0,1.0,1.88749,1.8195,1.8502,1.8658,-0.0556328,-0.116647,-0.0858254,-0.0565937,1.94329,1.87766,1.88476,1.90846,0.045941,0.0411581,0.045941,0.0526864,-9999,-9999
20000301,10.349,1.0,286.171,117.533,1.0,306.971,1.0,3.246,0.0,97.721,1.0,0.1,1.0,5.664,1.0,0.961083333333,1.0,49.4425416667,1.0,262.952083333,1.0,-9999,0.0,14.057826087,0.958333333333,361.504166667,1.0,393.228,1.0,8.408,1.0,37.0,1.0,3.09025,1.0,13.7945,1.0,18.7028,11.9854,19.4852,-9999,42.4847,1.0,57.6012,36.913,60.0108,-9999,1.60489,1.0,-9999,1.59512,1.60489,1.60642,1.0,1.0,1.0,1.83173,1.68664,1.72711,1.7847,0.224482,0.0658334,0.120754,0.181677,1.8909,1.7844,1.79083,1.85688,0.0806115,0.0725421,0.0739047,0.0882603,-9999,-9999
20000302,3.416,1.0,289.054,212.21,1.0,240.213,1.0,3.198,0.0,98.499,0.958333,0.0,1.0,3.141,0.958333,0.458590909091,0.916666666667,97.6069565217,0.958333333333,458.964782609,0.958333333333,-9999,0.0,24.3730434783,0.958333333333,329.634782609,0.958333333333,393.023,1.0,6.974,1.0,37.125,1.0,-4.81233,1.0,10.9255,1.0,12.6542,9.49264,15.4325,-9999,75.3515,1.0,87.2741,65.4695,106.436,-9999,1.56389,0.958333,-9999,1.54551,1.58387,1.62949,0.958333,0.958333,0.958333,1.44054,1.242,1.32206,1.38032,-0.188956,-0.429963,-0.232816,-0.177849,1.31115,1.25563,1.27474,1.42292,0.267655,0.219806,0.244503,0.279726,-9999,-9999
20000303,1.873,1.0,291.942,89.905,1.0,272.792,1.0,2.802,0.0,98.183,1.0,0.0,1.0,1.964,1.0,0.2940625,0.666666666667,31.6825416667,1.0,206.854583333,1.0,-9999,-9999,9.47625,1.0,321.5375,1.0,395.137,1.0,5.803,1.0,34.667,1.0,-6.34362,1.0,4.91729,1.0,5.69534,4.27241,6.9832,-9999,11.4882,1.0,13.3059,9.98158,16.3148,-9999,1.87576,1.0,-9999,1.83812,1.87576,1.89449,1.0,1.0,1.0,1.37867,1.1418,1.27967,1.3069,-0.509294,-0.745421,-0.587692,-0.510704,1.28386,1.24338,1.26223,1.39989,0.103299,0.0871036,0.0957345,0.108022,-9999,-9999
20000304,8.441,0.5,294.836,192.377,0.5,268.659,0.5,3.35,0.0,98.082,0.166667,0.0,0.0,2.174,0.125,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,396.391,0.5,5.874,1.0,32.417,1.0,-1.83508,1.0,5.17503,0.5,5.99386,4.49635,7.34922,-9999,14.792,0.5,17.1325,12.8521,21.0066,-9999,1.85101,0.5,-9999,1.77554,1.84242,1.85101,0.5,0.5,0.5,1.81672,1.57278,1.73259,1.77113,-0.0366808,-0.301887,-0.063437,-0.0373709,2.11872,2.05537,2.06169,2.16321,0.0686237,0.0579076,0.0632428,0.0709954,-9999,-9999
20000305,9.441,0.583333,297.734,190.176,0.583333,285.499,0.583333,4.396,0.0,98.236,0.291667,0.0,0.0,2.532,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,393.178,0.583333,7.133,1.0,32.083,1.0,4.21558,1.0,15.9041,0.583333,18.4206,14.2539,22.5859,-9999,69.2859,0.583333,80.2487,62.0968,98.395,-9999,2.33819,0.583333,-9999,2.08653,2.14317,2.3224,0.583333,0.583333,0.583333,1.8707,1.62213,1.78921,1.82537,-0.466235,-0.514616,-0.466235,-0.366456,2.06364,2.05707,2.06451,2.11826,0.0,0.0,0.0,0.0,-9999,-9999
20000306,9.471,1.0,300.635,213.814,1.0,277.713,1.0,4.76,0.0,98.492,1.0,0.0,0.0,3.445,1.0,0.309375,1.0,88.8720833333,1.0,490.833333333,1.0,-9999,0.0,23.125,1.0,379.529166667,1.0,393.137,1.0,8.09,1.0,31.625,1.0,5.09246,1.0,15.3488,1.0,17.7774,13.7562,21.7973,-9999,81.0766,1.0,93.9051,72.6642,115.139,-9999,2.05795,1.0,-9999,1.91128,1.97139,2.02783,1.0,1.0,1.0,1.85959,1.61349,1.78211,1.81565,-0.19653,-0.294328,-0.230485,-0.195089,1.71366,1.71308,1.72517,1.78038,0.0,0.0,0.0,0.0,-9999,-9999
20000307,18.618,1.0,303.538,201.054,1.0,313.7,1.0,5.836,0.0,98.436,0.958333,0.0,1.0,5.031,0.916667,0.504954545455,0.916666666667,95.8296956522,0.958333333333,480.033913043,0.958333333333,-9999,0.0,20.5543478261,0.958333333333,396.943478261,0.958333333333,394.18,0.958333,9.503,1.0,31.208,1.0,10.6742,1.0,3.65192,0.958333,5.02071,3.273,5.59868,-9999,37.2698,0.958333,51.2391,33.4028,57.1377,-9999,1.95271,0.958333,-9999,1.51268,1.93199,1.94051,0.958333,0.958333,0.958333,2.44974,2.21356,2.37449,2.49691,0.511264,0.448261,0.548925,0.614637,2.25607,2.24265,2.24687,2.26421,0.0,0.0,0.0,0.0,-9999,-9999
20000308,20.756,1.0,306.442,203.984,1.0,332.083,1.0,7.292,0.0,97.779,1.0,0.0,1.0,6.236,1.0,0.827166666667,1.0,100.401666667,1.0,484.682916667,1.0,-9999,0.0,22.8195833333,1.0,412.845833333,1.0,393.856,1.0,11.175,1.0,30.667,1.0,12.9992,1.0,8.71809,1.0,11.2123,7.81351,13.3655,-9999,54.856,1.0,70.5498,49.1642,84.0986,-9999,2.42818,1.0,-9999,2.33066,2.38662,2.42818,1.0,1.0,1.0,2.57187,2.34414,2.49646,2.64224,0.185245,0.0575353,0.0887664,0.239055,2.28939,2.21895,2.24011,2.2745,0.0,0.0,0.0,0.0,-9999,-9999
20000309,13.436,1.0,309.346,201.43,1.0,295.029,1.0,4.469,0.0,97.546,1.0,0.0,1.0,6.047,1.0,0.983083333333,1.0,97.649625,1.0,477.987083333,1.0,-9999,0.0,22.305,1.0,376.504166667,1.0,394.291,1.0,11.68,1.0,30.792,1.0,5.43829,1.0,11.3161,1.0,14.5535,10.1419,17.3484,-9999,91.5707,1.0,117.768,82.0694,140.385,-9999,1.84665,1.0,-9999,1.84665,1.84665,1.87616,1.0,1.0,1.0,2.07965,1.83324,2.01983,2.04769,0.232993,-0.0407496,0.173175,0.201037,1.62581,1.6444,1.65984,1.67263,0.0,0.0,0.0,0.0,-9999,-9999
20000310,2.644,1.0,312.248,154.728,1.0,271.417,1.0,3.543,0.0,98.379,1.0,0.0,1.0,3.004,1.0,0.441285714286,0.875,83.09125,1.0,369.35375,1.0,-9999,-9999,16.4204166667,1.0,326.633333333,1.0,393.287,1.0,8.476,1.0,31.458,1.0,-7.57363,1.0,5.92783,1.0,8.14967,5.31277,9.08785,-9999,53.2112,1.0,73.1555,47.69,81.577,-9999,-0.0172218,1.0,-9999,-0.0594345,-0.0435052,-0.0245944,1.0,1.0,1.0,1.26846,1.12405,1.19909,1.20589,1.29305,1.12437,1.2461,1.29115,0.868504,0.911234,0.961017,1.02549,0.0,0.0,0.0,0.0,-9999,-9999
20000311,-1.227,1.0,315.148,24.61,1.0,290.071,1.0,2.153,0.0,97.925,1.0,0.0,1.0,4.762,1.0,0.703083333333,1.0,4.95208333333,1.0,72.8175,1.0,-9999,0.0,4.34818181818,0.916666666667,305.675,1.0,394.146,1.0,6.005,1.0,32.0,1.0,-14.7542,1.0,0.254757,1.0,0.350244,0.228324,0.525668,-9999,-0.941042,1.0,-1.29376,-1.94175,-0.8434,-9999,0.885629,1.0,-9999,0.885629,0.885629,0.885629,1.0,1.0,1.0,0.92986,0.857305,0.884371,0.902627,0.0442315,-0.0295332,-0.0111881,0.00614372,0.758144,0.793807,0.870589,0.909038,0.0,0.0,0.0,0.0,-9999,-9999
20000312,-0.874,1.0,318.046,220.389,0.583333,246.25,0.583333,2.153,0.0,98.794,0.375,0.9,1.0,2.472,0.375,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,394.361,0.583333,4.399,1.0,33.833,1.0,-12.8622,1.0,1.42695,0.583333,1.96179,1.27889,2.94438,-9999,-2.08905,0.583333,-2.87205,-4.31055,-1.87229,-9999,1.14984,0.583333,-9999,0.987328,1.14359,1.22496,0.583333,0.583333,0.583333,0.966663,0.854615,0.919134,0.937817,-0.176922,-0.298767,-0.24478,-0.126195,1.04415,1.05417,1.08831,1.10252,0.0,0.0,0.0,0.0,-9999,-9999
20000313,3.62,1.0,320.939,128.173,0.833333,290.29,0.833333,2.635,0.0,98.875,0.5,0.0,1.0,3.873,0.5,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,393.884,0.833333,3.783,1.0,35.0,1.0,-11.9318,1.0,4.68547,0.833333,6.44165,4.19931,9.66803,-9999,18.1912,0.833333,25.0095,16.3037,37.5358,-9999,1.36565,0.791667,-9999,1.23094,1.3317,1.36565,0.791667,0.791667,0.791667,1.22663,1.10498,1.18695,1.21629,-0.130345,-0.194877,-0.135991,-0.0825516,1.43169,1.39172,1.4225,1.42891,0.0,0.0,0.0,0.0,-9999,-9999
20000314,7.755,1.0,323.826,213.442,1.0,271.294,0.958333,3.455,0.0,98.621,0.75,0.0,1.0,2.548,0.708333,0.327882352941,0.708333333333,-9999,0.0,585.181666667,0.75,-9999,0.0,27.5272222222,0.75,341.927777778,0.75,395.839,0.958333,4.921,1.0,35.333,1.0,1.71333,1.0,13.9746,0.958333,21.4243,17.9727,28.8354,-9999,41.1683,0.958333,63.1143,52.9462,84.9468,-9999,1.43726,0.958333,-9999,1.23322,1.35286,1.45776,0.958333,0.958333,0.958333,1.48214,1.37385,1.45249,1.50073,0.0515868,0.0265038,0.084747,0.140599,1.50365,1.46269,1.50348,1.50856,0.0,0.0,0.0,0.0,-9999,-9999
20000315,14.404,1.0,326.709,199.876,0.833333,305.636,0.833333,5.676,0.0,98.163,0.541667,0.0,1.0,4.792,0.5,-9999,0.0,165.174615385,0.541666666667,705.136923077,0.541666666667,-9999,0.0,33.6261538462,0.541666666667,399.661538462,0.541666666667,394.235,0.833333,7.34,1.0,33.792,1.0,10.191,1.0,9.84429,0.833333,15.0921,12.6607,17.3588,-9999,56.026,0.833333,85.8924,72.0546,98.7925,-9999,1.39006,0.833333,-9999,1.36983,1.38847,1.40522,0.833333,0.833333,0.833333,1.8906,1.75697,1.96925,1.98028,0.502132,0.382448,0.564335,0.575843,1.80335,1.70241,1.74538,1.78892,0.0,0.0,0.0,0.0,-9999,-9999
20000316,5.507,1.0,329.584,8.827,0.5,314.956,0.5,2.093,0.0,98.284,0.0833333,14.4,1.0,4.431,0.0833333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,393.263,0.5,7.706,1.0,35.708,1.0,-2.50571,1.0,10.878,0.5,16.6768,12.0416,19.1815,-9999,59.2306,0.5,90.8053,65.5662,104.443,-9999,1.11179,0.5,-9999,1.07646,1.11179,1.14501,0.5,0.5,0.5,1.39931,1.28785,1.37046,1.41184,0.283357,0.194734,0.262323,0.272412,1.20129,1.19141,1.1964,1.20122,0.0,0.0,0.0,0.0,-9999,-9999
20000317,-0.418,1.0,332.451,253.437,1.0,221.642,1.0,3.215,0.0,99.1,1.0,0.0,1.0,4.212,1.0,0.614875,1.0,-9999,-9999,528.44375,1.0,-9999,-9999,29.5175,1.0,314.2375,1.0,390.749,1.0,5.615,1.0,35.167,1.0,-8.87704,1.0,10.9193,1.0,16.7402,14.0433,19.2544,-9999,56.152,1.0,86.0856,72.2167,99.0147,-9999,0.912109,1.0,-9999,0.912109,0.912109,0.912109,1.0,1.0,1.0,1.07511,0.945682,1.03354,1.05364,0.163001,0.02238,0.113367,0.138686,0.844985,0.848359,0.855031,0.883951,0.0,0.0,0.0,0.0,-9999,-9999
20000318,1.117,1.0,335.309,133.611,1.0,274.588,1.0,3.385,0.0,98.854,1.0,0.0,1.0,3.29,1.0,0.508125,1.0,-9999,0.0,278.729166667,1.0,-9999,0.0,14.119625,1.0,320.116666667,1.0,394.446,1.0,4.72,1.0,34.375,1.0,-3.22283,1.0,9.95454,1.0,14.9048,11.0193,17.5532,-9999,50.354,1.0,75.3946,55.7401,88.7908,-9999,1.09748,1.0,-9999,1.07225,1.09885,1.21066,1.0,1.0,1.0,1.14783,0.998995,1.08173,1.15709,0.0412684,-0.116811,-0.0594028,-0.0110945,0.949113,0.956229,0.966389,0.971873,0.0,0.0,0.0,0.0,-9999,-9999
20000319,8.37,1.0,338.159,29.412,1.0,343.896,1.0,1.509,0.0,97.675,1.0,17.5,1.0,4.411,0.916667,0.614523809524,0.875,-9999,0.0,61.5795833333,1.0,-9999,0.0,0.1025,0.666666666667,349.604166667,1.0,397.559,1.0,6.328,1.0,35.875,1.0,1.25833,1.0,-3.58632,1.0,-5.09248,-6.19068,-3.96993,-9999,-11.6054,1.0,-16.4794,-20.0332,-12.8468,-9999,1.72816,1.0,-9999,1.69373,1.74327,1.79887,1.0,1.0,1.0,1.50495,1.35148,1.3993,1.61366,-0.238325,-0.335584,-0.303579,-0.145645,1.58812,1.58115,1.59428,1.78513,0.115204,0.113983,0.130423,0.213319,-9999,-9999
20000320,8.401,1.0,340.997,83.486,1.0,339.104,1.0,2.217,0.0,97.492,1.0,4.1,1.0,3.469,0.5,-9999,0.0,106.075384615,0.541666666667,176.703375,1.0,-9999,0.0,6.11260869565,0.958333333333,351.35,1.0,402.419,1.0,8.029,1.0,35.833,1.0,2.59642,1.0,0.890448,1.0,1.33326,1.1452,1.57016,-9999,15.1147,1.0,22.6312,19.439,26.6523,-9999,1.85431,1.0,-9999,1.7747,1.85431,1.94896,1.0,1.0,1.0,1.47496,1.30875,1.33546,1.59331,-0.418057,-0.470098,-0.440783,-0.329274,1.94603,1.94934,2.04656,2.57827,0.457661,0.446237,0.487566,0.768642,-9999,-9999
20000321,7.757,1.0,343.823,131.985,1.0,314.479,1.0,3.048,0.0,98.847,0.958333,0.0,1.0,2.545,0.458333,-9999,0.0,60.6385,0.833333333333,293.691304348,0.958333333333,-9999,0.0,13.6686956522,0.958333333333,350.786956522,0.958333333333,405.93,1.0,7.926,1.0,34.5,1.0,1.37204,1.0,9.10587,0.875,13.6341,11.711,16.0567,-9999,40.8694,0.875,61.1935,52.5619,72.0664,-9999,1.59908,0.875,-9999,1.5332,1.59908,1.74295,0.875,0.875,0.875,1.4278,1.25148,1.30223,1.53143,-0.197569,-0.264788,-0.227195,-0.15984,1.90162,1.91137,2.10677,2.61007,0.531651,0.51765,0.577305,0.890905,-9999,-9999
