TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20050410,5.09,1.0,385.344,38.309,1.0,321.717,1.0,0.729,1.0,83.816,1.0,22.4,1.0,2.161,1.0,0.656057394737,0.791666666667,28.8003264833,1.0,75.8060638333,1.0,75.1615897917,1.0,5.71429566667,1.0,5.73340218333,1.0,325.30475,1.0,408.743,1.0,0.107,0.131,1.0,1.0,54.722,55.153,55.141,-9999,1.0,1.0,1.0,-9999,0.778716,1.0,2.73373,1.0,3.89264,3.51064,5.53153,1.04948,-43.1779,1.0,-59.4973,-63.7641,-49.7622,3.7228,0.692683,1.0,0.115539,0.688276,0.692651,0.859714,1.0,1.0,1.0,1.06427,1.06427,1.07233,1.16213,0.376965,0.364029,0.377191,0.383726,1.45074,0.684579,1.02214,1.17627,0.427604,0.0376717,0.257285,0.427604,-9999,-9999
20050411,1.299,1.0,387.986,80.441,1.0,301.044,1.0,0.979,1.0,83.982,1.0,2.6,1.0,1.054,1.0,0.325901181818,0.916666666667,58.736749975,1.0,144.546782667,1.0,134.524707563,1.0,11.6260731417,1.0,11.3839051687,1.0,310.857520833,1.0,409.335,1.0,0.113,0.176,1.0,1.0,53.093,51.713,53.51,-9999,1.0,1.0,1.0,-9999,0.771705,1.0,2.66835,1.0,3.79955,3.07525,5.39925,1.08072,7.99859,1.0,11.3895,9.21832,16.1847,3.54063,0.670074,1.0,0.102133,0.585574,0.667901,0.77342,1.0,1.0,1.0,0.971976,0.961112,0.976762,0.995257,0.310372,0.229236,0.310372,0.375537,1.50974,0.502329,1.02879,1.27909,0.687265,0.161888,0.509502,0.687265,-9999,-9999
20050412,0.957,1.0,390.605,75.271,1.0,291.012,1.0,0.164,1.0,84.288,1.0,1.2,1.0,2.041,0.9375,0.697559384615,0.8125,45.6946964167,1.0,136.897530437,1.0,132.421962771,1.0,12.042607175,1.0,10.7914384583,1.0,309.395604167,1.0,397.5,1.0,0.124,0.251,1.0,1.0,51.096,48.176,51.128,-9999,1.0,1.0,1.0,-9999,0.781821,1.0,4.83204,1.0,6.65834,5.30067,9.77736,1.09818,7.75993,0.979167,10.6928,8.51251,15.7018,4.10523,0.735779,1.0,0.0994824,0.717831,0.723648,0.772647,1.0,1.0,1.0,1.01181,0.991557,1.01461,1.05406,0.285906,0.25925,0.275801,0.295899,1.64415,0.521485,1.27613,1.49039,0.763835,0.324588,0.632941,0.763835,-9999,-9999
20050413,2.436,1.0,393.197,146.6,1.0,294.501,1.0,1.11,1.0,84.224,1.0,0.4,1.0,1.583,0.3125,-9999,0.0,106.079657085,1.0,277.572836271,1.0,209.711060646,1.0,23.5369305208,1.0,18.6558969271,1.0,316.2044375,1.0,398.368,0.958333,0.134,0.275,1.0,1.0,50.269,48.673,50.147,-9999,1.0,1.0,1.0,-9999,0.825053,1.0,8.34494,0.895833,11.499,9.15425,16.8855,1.30779,24.0804,0.958333,33.1817,26.4158,48.7253,4.06584,1.05973,0.916667,0.103265,0.997495,1.04514,1.10218,0.9375,0.8125,0.875,1.17844,1.11238,1.17926,1.2894,0.13448,0.111484,0.125472,0.181841,1.81672,0.730886,1.51618,1.68456,0.782382,0.457231,0.707111,0.786599,-9999,-9999
20050414,5.052,1.0,395.763,267.355,1.0,270.718,1.0,1.175,1.0,84.398,1.0,0.0,1.0,1.748,0.0,-9999,0.0,176.275585,1.0,493.914846521,1.0,232.254499042,1.0,50.0350766667,1.0,36.686563125,1.0,324.39175,1.0,403.074,0.770833,0.119,0.334,1.0,1.0,52.259,51.65,51.1,-9999,1.0,1.0,1.0,-9999,0.874475,1.0,12.4263,0.6875,14.3212,13.6314,25.1438,1.52326,60.046,0.791667,69.2027,65.8695,121.5,4.53458,0.994639,0.791667,0.105046,0.959044,0.960402,0.975678,0.791667,0.791667,0.875,1.38167,1.26678,1.38167,1.56304,0.408433,0.298289,0.396408,0.689065,1.99131,1.1408,1.74149,1.89667,0.800483,0.593211,0.780291,0.827339,-9999,-9999
20050415,5.931,1.0,398.303,311.706,1.0,248.667,1.0,2.284,1.0,84.438,1.0,0.2,1.0,1.426,0.0,-9999,-9999,189.2831675,1.0,594.542053021,1.0,108.67224925,1.0,58.7601023958,1.0,43.4404310417,1.0,326.473333333,1.0,401.792,0.666667,0.109,0.334,1.0,1.0,52.978,52.344,52.396,-9999,1.0,1.0,1.0,-9999,0.850118,1.0,16.4826,0.604167,22.2722,-9999,-9999,1.7595,88.2873,0.666667,118.487,-9999,-9999,4.80844,1.01628,0.666667,0.110502,0.956141,0.978965,1.0162,0.666667,0.666667,0.666667,1.54584,1.38516,1.54584,1.79039,0.557084,0.417336,0.538998,0.919877,2.05315,1.20972,1.79122,2.05531,0.754813,0.648514,0.750487,0.799493,-9999,-9999
20050416,4.827,1.0,400.816,85.124,1.0,280.396,1.0,2.112,1.0,83.949,1.0,0.2,1.0,1.745,0.0,-9999,0.0,28.1641900417,1.0,151.003227083,1.0,106.150929313,1.0,14.4513998979,1.0,13.9718333958,1.0,322.4228125,1.0,403.774,0.625,0.111,0.338,1.0,1.0,52.247,51.43,51.808,-9999,1.0,1.0,1.0,-9999,0.801626,1.0,3.95923,0.604167,5.13499,-9999,-9999,1.13624,-12.359,0.625,-16.0292,-9999,-9999,3.87964,1.03401,0.625,0.106151,0.947088,0.993417,1.01161,0.770833,0.625,0.625,1.65395,1.45,1.56865,1.83151,0.653308,0.45658,0.626401,0.813228,1.92618,1.13404,1.64598,1.81716,0.6469,0.377102,0.576645,0.648717,-9999,-9999
20050417,-0.016,1.0,403.302,130.687,1.0,272.997,1.0,0.677,1.0,83.313,1.0,0.2,1.0,2.059,0.0,-9999,0.0,78.3561799167,1.0,243.589062208,1.0,108.480998354,1.0,26.2472156479,1.0,19.1192745375,1.0,305.748604167,1.0,402.89,0.833333,0.126,0.315,1.0,1.0,51.618,49.535,51.291,-9999,1.0,1.0,1.0,-9999,0.770454,1.0,7.75156,0.833333,10.2257,-9999,-9999,1.44789,24.9136,0.833333,32.8655,-9999,-9999,3.81538,0.772352,0.833333,0.107271,0.746716,0.759382,0.773139,0.833333,0.833333,0.833333,1.61689,1.2768,1.42399,1.67491,0.882791,0.546613,0.660293,0.907123,1.47805,0.585307,1.15743,1.36739,0.602554,0.414162,0.541349,0.625694,-9999,-9999
20050418,1.988,1.0,405.76,237.034,1.0,267.911,1.0,1.421,0.958333,83.54,1.0,8.0,1.0,1.82,0.0,-9999,0.0,156.322017287,1.0,433.580178146,1.0,204.811324687,1.0,60.9757704167,1.0,39.3452899938,1.0,313.476041667,1.0,401.785,0.583333,0.132,0.328,1.0,1.0,51.031,49.27,50.622,-9999,1.0,1.0,1.0,-9999,0.786894,1.0,11.0517,0.604167,15.3486,-9999,-9999,1.7964,62.4966,0.583333,86.7954,-9999,-9999,4.52592,0.710064,0.604167,0.108653,0.622162,0.696577,0.710064,0.583333,0.604167,0.604167,1.82296,1.44389,1.58469,2.00487,1.16016,0.823739,0.926462,1.29981,1.62323,0.798828,1.31385,1.47359,0.597363,0.542963,0.597363,0.650452,-9999,-9999
20050419,2.62,1.0,408.189,36.236,1.0,304.269,1.0,0.478,1.0,84.098,1.0,4.8,1.0,2.308,0.0,-9999,0.0,18.9364058937,1.0,70.6607049167,1.0,69.9195246875,1.0,6.50651375,1.0,5.94645812083,1.0,315.194416667,1.0,390.49,1.0,0.135,0.311,1.0,1.0,52.115,50.235,51.017,-9999,1.0,1.0,1.0,-9999,0.819806,1.0,3.00485,1.0,4.38235,-9999,-9999,1.32841,0.276572,0.895833,0.40336,-9999,-9999,3.42872,0.630123,0.875,0.107402,0.62864,0.661316,0.667262,0.875,0.875,0.875,1.98411,1.55364,1.69801,2.22498,1.4061,0.886379,1.03669,1.59634,1.6417,0.855061,1.33012,1.47692,0.452324,0.214705,0.361234,0.452324,-9999,-9999
20050420,1.068,1.0,410.589,67.085,1.0,290.244,1.0,0.159,1.0,84.124,1.0,2.6,1.0,2.781,0.0,-9999,0.0,38.1991314375,1.0,127.804916604,1.0,113.122589646,1.0,10.3817479167,1.0,9.02340923542,1.0,309.7648125,1.0,400.695,0.104167,0.131,0.322,1.0,1.0,52.38,50.787,51.809,-9999,1.0,1.0,1.0,-9999,0.798474,1.0,4.38783,0.104167,6.87784,-9999,-9999,1.49861,0.00873552,0.104167,0.0136928,-9999,-9999,3.72914,0.896515,0.104167,0.111301,0.857849,0.885324,0.908133,0.104167,0.104167,0.104167,2.04516,1.54954,1.72938,2.22012,1.20433,0.720698,0.855873,1.31327,1.4596,0.842307,1.17035,1.31418,0.449052,0.316569,0.398554,0.451694,-9999,-9999
20050421,0.075,1.0,412.96,119.256,0.916667,275.263,1.0,0.107,1.0,84.029,1.0,7.2,1.0,2.282,0.0,-9999,0.0,55.1504572292,1.0,125.988034396,1.0,101.517607208,1.0,67.4696897917,1.0,46.8329159375,1.0,304.686416667,1.0,401.194,0.0,0.135,0.332,1.0,1.0,50.965,48.908,50.888,-9999,1.0,1.0,1.0,-9999,0.77041,1.0,7.36573,0.0,8.48896,8.08008,11.3063,1.89661,28.8143,0.0,33.2082,31.6087,44.2296,4.22316,0.999374,0.0,0.130559,0.957244,0.999374,1.00898,0.0,0.0,0.0,2.12414,1.56933,1.78711,2.26493,1.17594,0.61209,0.796217,1.25595,1.33804,0.858607,1.05745,1.20228,0.423673,0.356245,0.423673,0.464783,-9999,-9999
20050422,1.882,1.0,415.301,211.866,1.0,239.68,1.0,1.591,1.0,84.623,1.0,9.0,1.0,1.717,0.0,-9999,-9999,104.258347271,1.0,401.395852521,1.0,180.830761042,1.0,51.2516557917,1.0,33.2843772917,1.0,312.832020833,1.0,398.514,0.0,0.134,0.406,1.0,1.0,51.493,48.833,50.423,-9999,1.0,1.0,1.0,-9999,0.782624,1.0,11.8099,0.0,18.128,12.9552,20.3848,2.34915,51.571,0.0,79.1609,56.5725,89.0156,4.56274,0.539007,0.0,0.155706,0.527025,0.573419,0.605184,0.0,0.0,0.0,2.34449,1.74568,1.95008,2.62637,1.88395,1.10912,1.34949,2.10176,1.48115,1.00495,1.21529,1.45274,0.41632,0.384731,0.417405,0.552707,-9999,-9999
20050423,3.995,1.0,417.611,225.192,1.0,253.317,1.0,1.446,1.0,85.077,1.0,0.8,1.0,1.207,0.0,-9999,0.0,124.45996875,1.0,428.398597688,1.0,241.491166208,1.0,49.8169385417,1.0,33.478225,1.0,319.495791667,1.0,393.199,0.125,0.131,0.412,1.0,1.0,52.652,50.232,50.923,-9999,1.0,1.0,1.0,-9999,0.824244,1.0,11.6731,0.125,20.1487,12.8052,20.2654,2.28171,53.8079,0.104167,92.8768,59.0264,93.4149,5.38782,0.860488,0.0,0.193613,0.722305,0.835143,0.852101,0.0,0.0,0.0,2.58681,1.94678,2.11629,3.01262,1.82646,1.06924,1.29477,2.17644,1.69209,1.22186,1.40406,1.69507,0.371655,0.341933,0.373582,0.550064,-9999,-9999
20050424,7.057,1.0,419.891,197.803,1.0,284.36,1.0,3.898,1.0,85.16,1.0,0.6,1.0,2.005,0.0,-9999,0.0,121.908877312,1.0,380.316082875,1.0,236.702822375,1.0,40.1970000208,1.0,27.8560087083,1.0,331.661208333,1.0,388.351,0.354167,0.127,0.408,1.0,1.0,53.681,51.396,52.218,-9999,1.0,1.0,1.0,-9999,0.825742,1.0,12.0082,0.354167,20.727,18.4324,20.8471,2.06214,40.8556,0.354167,70.52,62.7129,70.9287,5.26572,1.58695,0.0,0.197231,1.07312,1.39937,1.53816,0.0,0.0,0.0,2.89047,2.215,2.32174,3.37781,1.81502,0.777455,1.30413,2.21571,2.04824,1.52793,1.78816,2.18751,0.316267,0.289612,0.317923,0.493632,-9999,-9999
20050425,7.054,1.0,422.139,35.393,1.0,311.981,1.0,0.922,1.0,84.878,1.0,7.4,1.0,2.614,0.0,-9999,0.0,9.3504058125,1.0,68.3566505,1.0,66.0891694167,1.0,4.22143515833,1.0,4.99499771667,1.0,332.358916667,1.0,394.045,1.0,0.115,0.271,1.0,1.0,56.405,54.583,54.587,-9999,1.0,1.0,1.0,-9999,0.776076,1.0,0.37129,1.0,0.630366,0.557721,0.644589,1.29852,-27.8345,1.0,-47.2566,-48.3229,-41.8106,3.34743,3.23965,0.416667,0.213634,2.81132,2.9875,3.23965,0.4375,0.604167,0.416667,3.03906,2.30566,2.4244,3.56465,-0.101759,-0.396388,-0.195935,0.43273,2.01044,1.52039,1.75623,2.15087,0.23058,0.149431,0.194596,0.23214,-9999,-9999
20050426,7.876,1.0,424.356,340.037,1.0,243.31,1.0,2.978,1.0,84.96,1.0,0.0,1.0,1.203,0.0,-9999,0.0,171.629671739,0.958333333333,652.415000646,1.0,151.207942417,1.0,59.811094125,1.0,46.0781514583,1.0,336.808,1.0,387.803,0.479167,0.102,0.332,1.0,1.0,55.437,52.899,53.671,-9999,1.0,1.0,1.0,-9999,0.680527,1.0,16.6498,0.4375,28.2676,25.5573,28.9054,2.11536,108.539,0.479167,184.275,166.606,188.432,5.86785,0.862754,0.0416667,0.203674,0.738505,0.809743,0.972158,0.0208333,0.0416667,0.0625,3.22388,2.44319,2.54883,3.79367,2.58111,1.56902,2.36133,3.20783,2.17213,1.75629,1.91995,2.42974,0.228698,0.215701,0.229847,0.645727,-9999,-9999
20050427,9.498,1.0,426.54,331.757,1.0,268.278,1.0,2.792,1.0,85.284,1.0,0.0,1.0,1.01,0.0,-9999,0.0,210.149845833,1.0,644.820368187,1.0,98.5414275833,1.0,56.2939610417,1.0,44.9746510417,1.0,343.951041667,1.0,388.378,0.645833,0.092,0.298,1.0,1.0,55.463,52.793,53.334,-9999,1.0,1.0,1.0,-9999,0.613268,1.0,19.6979,0.645833,33.4426,31.103,34.1972,2.48206,98.2082,0.645833,166.735,155.071,170.497,5.81813,1.96416,0.375,0.203937,1.82086,1.93863,2.02096,0.291667,0.3125,0.395833,3.46511,2.64735,2.71119,4.08872,1.79185,0.682023,1.49797,2.71362,2.43805,2.06181,2.17426,2.69767,0.178664,0.16825,0.179554,0.622693,-9999,-9999
20050428,11.367,1.0,428.692,318.797,1.0,247.706,1.0,5.047,1.0,85.342,1.0,0.0,1.0,1.204,0.0,-9999,0.0,170.694685417,1.0,622.581607937,1.0,140.023629187,1.0,51.45293875,1.0,42.644265625,1.0,351.897291667,1.0,389.351,1.0,0.079,0.27,1.0,1.0,55.741,53.05,53.443,-9999,1.0,1.0,1.0,-9999,0.559526,1.0,17.1018,1.0,28.962,26.2511,29.5191,2.46954,92.0507,0.979167,155.888,141.297,158.887,5.70686,3.27503,0.854167,0.223797,2.92006,3.07303,3.17724,0.875,0.854167,0.8125,3.73017,2.8792,3.00172,4.41219,0.856514,-0.156095,0.451257,1.95502,2.75634,2.43941,2.57538,3.01332,0.126825,0.119345,0.127459,0.49075,-9999,-9999
20050429,12.042,1.0,430.812,290.305,1.0,272.804,1.0,4.58,1.0,85.293,1.0,0.0,1.0,1.256,0.4375,-9999,-9999,159.114685553,0.979166666667,583.389028896,1.0,146.935700479,1.0,45.0111829167,1.0,35.1798656458,1.0,353.757125,1.0,389.648,0.979167,0.058,0.229,1.0,1.0,56.252,53.973,53.747,-9999,1.0,1.0,1.0,-9999,-3.95062,1.0,16.109,0.979167,27.2806,24.7272,27.8054,2.52361,84.3633,0.979167,142.869,129.497,145.618,5.6823,3.67238,0.916667,0.193513,3.33933,3.50295,3.60041,0.958333,0.9375,0.9375,3.92557,3.01091,3.14842,4.65468,0.672549,-0.451983,0.253193,1.83734,2.90946,2.6325,2.84124,3.16884,0.0743785,0.0683976,0.0747676,0.331759,-9999,-9999
20050430,11.128,1.0,432.897,313.438,1.0,249.743,1.0,5.295,1.0,85.185,1.0,0.0,1.0,1.232,1.0,0.46300825641,0.8125,171.097188542,1.0,621.692891437,1.0,117.243559167,1.0,43.7644797917,1.0,38.38840125,1.0,352.632791667,1.0,390.063,1.0,0.042,0.209,1.0,1.0,54.636,52.753,53.749,-9999,1.0,1.0,1.0,-9999,-4.70076,1.0,11.1913,1.0,18.9525,16.8106,19.3171,2.52272,88.5638,1.0,149.983,133.033,152.868,5.78166,2.73732,0.895833,0.193742,2.54093,2.62049,2.75606,0.916667,0.895833,0.895833,4.02828,3.04427,3.1144,4.78872,1.39601,0.473572,1.28824,2.4628,2.74087,2.46738,2.69088,3.05324,0.0257489,0.0241157,0.0258785,0.492194,-9999,-9999
20050501,12.135,1.0,434.949,296.807,1.0,266.273,1.0,4.558,1.0,85.338,1.0,0.0,1.0,1.555,1.0,0.347070589744,0.8125,166.531564583,1.0,590.504071583,1.0,133.412751917,1.0,37.9878320833,1.0,35.771649,1.0,359.956104167,1.0,399.453,1.0,0.032,0.188,1.0,1.0,51.537,48.586,53.16,-9999,1.0,1.0,1.0,-9999,-4.41235,1.0,21.7289,1.0,34.3099,31.2197,37.5058,2.83175,78.9583,1.0,124.675,113.446,136.288,6.2092,4.11004,1.0,0.231807,3.91127,3.99285,4.02439,1.0,1.0,1.0,4.25037,3.21709,3.32118,5.06283,0.437833,-0.724295,0.13564,1.72591,3.13074,2.93706,3.13074,3.29651,0.184413,0.189439,0.238134,0.686313,-9999,-9999
20050502,13.693,1.0,436.967,322.203,1.0,268.349,1.0,4.81,1.0,85.58,1.0,0.0,1.0,1.621,1.0,0.381054883721,0.895833333333,180.734152292,1.0,629.551876125,1.0,152.073643771,1.0,35.0427427292,1.0,38.9680583333,1.0,369.770625,1.0,390.537,1.0,0.028,0.177,1.0,1.0,49.595,46.472,52.029,-9999,1.0,1.0,1.0,-9999,-6.00401,1.0,24.8763,0.979167,39.2796,37.3671,42.9384,3.13596,100.937,1.0,159.379,151.619,174.225,6.20885,3.90844,0.979167,0.202691,3.50896,3.58131,3.96483,0.979167,0.979167,0.979167,4.45592,3.39171,3.56862,5.19696,0.698506,-0.1099,0.559021,1.83775,3.99542,3.98102,4.03013,4.19663,0.593503,0.593503,0.777184,0.89362,-9999,-9999
20050503,14.07,1.0,438.951,316.044,1.0,262.147,1.0,7.914,1.0,85.542,1.0,0.0,1.0,1.594,1.0,0.347725688889,0.9375,168.980990479,1.0,613.101250875,1.0,176.714828,1.0,31.317965625,1.0,38.6891797917,1.0,369.531125,1.0,379.873,1.0,3.379,1.493,1.0,1.0,48.532,45.271,50.855,-9999,1.0,1.0,1.0,-9999,-10.0665,1.0,13.9372,0.979167,21.7572,20.5806,23.6621,2.52604,93.1139,1.0,145.36,137.499,158.086,5.96142,3.76143,1.0,0.199919,3.31295,3.44223,3.81327,1.0,1.0,1.0,4.22112,3.371,3.60731,4.74837,0.487851,0.0982217,0.456989,1.2048,4.43983,4.25666,4.54446,4.7505,0.879391,0.846473,1.02743,1.18459,-9999,-9999
20050504,12.627,1.0,440.9,299.178,1.0,282.072,1.0,8.179,1.0,84.924,1.0,0.0,1.0,1.955,1.0,0.477851043478,0.958333333333,176.573063333,1.0,585.191764292,1.0,183.794074646,1.0,27.8347744792,1.0,35.8960097917,1.0,367.966708333,1.0,378.749,1.0,6.304,3.684,1.0,1.0,47.587,44.44,50.11,-9999,1.0,1.0,1.0,-9999,-8.84547,1.0,21.0722,1.0,33.273,31.1167,35.7758,3.07274,96.3557,1.0,152.146,142.286,163.59,5.833,2.93889,0.979167,0.306501,2.76613,2.85664,2.88572,0.979167,0.979167,0.979167,3.82713,3.25465,3.41075,4.17106,0.934132,0.460454,0.893694,1.53627,4.06819,3.96447,4.06819,4.12241,1.2566,1.10659,1.27918,1.34867,-9999,-9999
20050505,8.087,1.0,442.814,181.805,1.0,267.847,1.0,2.562,1.0,84.38,1.0,0.4,1.0,1.783,1.0,0.501958189189,0.770833333333,80.0239270833,1.0,347.469184417,1.0,221.541964479,1.0,15.6602508396,1.0,25.37622875,1.0,343.1685,1.0,382.247,1.0,6.248,4.675,1.0,1.0,47.116,43.926,49.486,-9999,1.0,1.0,1.0,-9999,-4.29541,1.0,16.5972,1.0,25.9097,24.5085,28.1073,2.31684,42.0889,1.0,65.7048,62.1515,71.2776,4.88514,1.03996,1.0,0.206482,0.729378,0.971809,1.04676,1.0,1.0,1.0,3.28521,2.98679,3.08466,3.4385,2.39003,1.98187,2.11106,2.53806,2.90287,2.48924,2.70002,2.96089,1.46817,1.08921,1.3222,1.46864,-9999,-9999
20050506,4.669,1.0,444.692,165.209,1.0,278.222,1.0,0.964,1.0,84.103,1.0,2.4,1.0,1.904,1.0,0.595910027027,0.770833333333,93.0077083333,1.0,313.361274396,1.0,206.251523,1.0,12.6971571875,1.0,22.0695814583,1.0,327.329479167,1.0,383.707,1.0,5.098,4.452,1.0,1.0,47.153,43.715,49.042,-9999,1.0,1.0,1.0,-9999,-0.958106,1.0,10.7103,1.0,16.9115,15.8155,18.1836,1.83224,21.1372,1.0,33.3757,31.2127,35.8863,4.54982,1.23373,0.979167,0.193323,1.06997,1.19426,1.23373,0.979167,1.0,0.979167,2.98527,2.7819,2.87092,2.92166,1.85197,1.52658,1.70624,1.82168,1.85479,1.5906,1.85377,2.00397,1.21086,1.05539,1.18351,1.26238,-9999,-9999
20050507,8.108,1.0,446.535,276.74,1.0,243.416,1.0,4.223,1.0,84.457,1.0,0.0,1.0,1.578,1.0,0.420000822222,0.9375,137.377722917,1.0,532.66386425,1.0,154.368977792,1.0,22.5117131458,1.0,38.393855,1.0,343.063541667,1.0,383.683,1.0,5.13,4.285,1.0,1.0,46.9,43.612,48.618,-9999,1.0,1.0,1.0,-9999,-2.54641,1.0,15.0592,1.0,23.5089,21.6369,25.5028,2.1316,83.2286,1.0,129.928,119.582,140.948,5.47858,1.11274,0.979167,0.23684,0.909773,1.01832,1.03517,0.979167,1.0,1.0,3.11447,2.94434,3.05684,3.11447,2.03517,2.0324,2.08205,2.12695,2.43,2.43083,2.50763,2.68028,1.85983,1.83248,1.85821,1.9746,-9999,-9999
20050508,7.89,1.0,448.341,322.623,1.0,248.453,1.0,2.797,1.0,84.328,1.0,0.0,1.0,2.18,1.0,0.592968452381,0.875,179.204543333,1.0,606.284906333,1.0,201.669316729,1.0,25.0346952396,1.0,47.6381275,1.0,342.8456875,1.0,383.092,1.0,5.83,4.648,1.0,1.0,46.417,43.375,48.292,-9999,1.0,1.0,1.0,-9999,-3.6315,1.0,18.6122,1.0,28.754,26.7417,29.6312,2.1046,118.442,1.0,182.981,170.176,188.563,6.11873,0.233547,1.0,0.203974,-0.085336,0.211712,0.225867,0.979167,1.0,1.0,3.10975,2.88358,3.08532,3.15246,2.92312,2.85611,2.90622,2.96209,2.78624,2.71457,2.74888,2.78482,2.52876,2.53633,2.59278,2.6238,-9999,-9999
20050509,8.045,1.0,450.111,339.379,1.0,264.634,1.0,2.84,1.0,84.528,1.0,0.2,1.0,1.569,1.0,0.467532395349,0.895833333333,208.115490625,1.0,648.26356175,1.0,146.067799521,1.0,25.423095925,1.0,50.8901729167,1.0,343.946104167,1.0,383.267,1.0,6.287,5.013,1.0,1.0,46.002,43.121,48.013,-9999,1.0,1.0,1.0,-9999,-3.67884,1.0,20.0909,1.0,30.9679,28.6017,31.7234,2.11105,115.58,1.0,178.153,164.541,182.5,6.02255,0.490261,1.0,0.247767,0.131881,0.368315,0.412972,1.0,1.0,1.0,3.19666,3.06309,3.15949,3.23277,2.96038,2.7768,2.8409,2.87799,2.79538,2.66096,2.71799,2.78982,3.0795,3.04798,3.08947,3.12151,-9999,-9999
20050510,9.326,1.0,451.844,196.536,1.0,273.121,1.0,4.357,1.0,84.807,1.0,0.0,1.0,2.083,1.0,0.516583095238,0.875,86.6880666667,1.0,364.755377542,1.0,285.550651437,1.0,14.9036027938,1.0,34.8337072917,1.0,347.042770833,1.0,383.537,1.0,6.334,5.32,1.0,1.0,45.69,42.814,47.834,-9999,1.0,1.0,1.0,-9999,-2.76984,1.0,14.5696,1.0,22.4575,20.7416,23.0054,2.38112,46.0112,1.0,70.9213,65.5023,72.6516,4.84703,-0.356362,1.0,0.222659,-0.405707,-0.399708,-0.361437,1.0,1.0,1.0,3.3526,3.29465,3.35797,3.39211,3.7714,3.6699,3.74571,3.79554,2.50297,2.35724,2.43199,2.58056,2.9781,2.81643,2.90374,3.00383,-9999,-9999
20050511,11.923,1.0,453.541,274.376,1.0,284.234,1.0,4.865,1.0,84.817,1.0,0.0,1.0,1.772,1.0,0.416817829787,0.979166666667,150.265885417,1.0,540.490954917,1.0,190.587025187,1.0,21.6464947917,1.0,44.6607372917,1.0,362.8065,1.0,382.518,1.0,7.053,5.507,1.0,1.0,45.16,42.517,47.576,-9999,1.0,1.0,1.0,-9999,-4.7308,1.0,23.6936,1.0,36.5211,33.7306,37.4121,3.60498,73.6643,1.0,113.546,104.87,116.316,5.91939,-0.569248,1.0,0.405,-0.780606,-0.656324,-0.559225,1.0,1.0,1.0,3.57462,3.57004,3.62936,3.68704,4.22103,4.17291,4.28569,4.39098,2.92653,2.61046,2.89513,2.98462,4.0306,3.59513,3.85068,4.01568,-9999,-9999
20050512,13.149,1.0,455.2,331.783,1.0,278.469,1.0,4.293,1.0,84.869,1.0,0.0,1.0,1.786,1.0,0.386481630435,0.958333333333,186.6606,1.0,644.320908729,1.0,183.048020479,1.0,24.5864445833,1.0,59.77903125,1.0,362.8370625,1.0,383.66,1.0,7.798,6.058,1.0,1.0,44.748,42.086,47.301,-9999,1.0,1.0,1.0,-9999,-5.22249,1.0,23.5196,1.0,36.2529,33.4828,37.4439,2.76305,100.685,1.0,155.194,143.336,160.293,5.86067,-2.0799,1.0,0.303002,-2.09491,-1.96311,-1.88974,1.0,1.0,1.0,3.63074,3.65522,3.72958,3.82137,5.78008,5.61976,5.68449,5.79704,4.01227,3.22148,3.65717,3.99708,6.18237,5.35589,5.71876,6.16169,-9999,-9999
