TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20120417,5.853,1.0,369.181,240.838,1.0,258.651,1.0,4.815,1.0,102.689,0.0,0.0,0.0,2.472,1.0,0.432608695652,0.958333333333,125.495957447,0.979166666667,395.696458333,1.0,23.1095833333,1.0,29.5047916667,1.0,340.163958333,1.0,396.891,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,25.2301,1.0,-9999,-9999,-9999,2.20329,87.8912,1.0,-9999,-9999,-9999,5.51987,0.209691,0.979167,0.223227,0.177815,0.18005,0.209691,0.9375,0.9375,0.979167,3.147,2.99834,3.116,3.1407,2.93101,2.78481,2.9005,2.93655,2.34291,2.34291,2.58928,3.13333,2.88301,2.88301,2.97302,3.2078,-9999,-9999
20120418,8.73,1.0,372.39,212.705,1.0,281.077,1.0,6.902,1.0,101.472,0.0,0.0,0.0,3.113,1.0,0.53875,1.0,115.347083333,1.0,346.571666667,1.0,19.8529166667,1.0,25.1295833333,1.0,353.306458333,1.0,394.376,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,27.915,1.0,-9999,-9999,-9999,2.45768,63.5131,1.0,-9999,-9999,-9999,5.19741,0.384195,1.0,0.227009,0.383143,0.384139,0.38522,1.0,1.0,1.0,3.64153,3.59483,3.64153,3.66994,3.28575,3.21531,3.25739,3.28575,2.87014,2.88715,3.13162,3.61494,2.68647,2.68647,2.81542,3.00291,-9999,-9999
20120419,12.199,1.0,375.571,207.787,1.0,314.645,1.0,8.567,1.0,100.918,0.0,0.0,0.0,1.837,1.0,0.319565217391,0.958333333333,127.871666667,1.0,340.214166667,1.0,19.420625,1.0,24.1797916667,1.0,370.378958333,1.0,393.065,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,28.1519,1.0,-9999,-9999,-9999,2.38197,72.2291,1.0,-9999,-9999,-9999,5.76426,0.826973,1.0,0.32343,0.826973,0.830556,0.840088,1.0,0.958333,1.0,4.2509,4.23211,4.30645,4.32765,3.50067,3.41271,3.4771,3.59614,4.24791,4.24791,4.31941,4.52357,2.83324,2.82695,2.83324,2.91113,-9999,-9999
20120420,12.553,1.0,378.722,230.673,1.0,303.806,1.0,6.369,1.0,101.01,0.0,0.452,0.0,1.98,1.0,0.363636363636,0.916666666667,134.731666667,1.0,375.518958333,1.0,21.5908333333,1.0,27.4691666667,1.0,372.279791667,1.0,400.362,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,24.3477,1.0,-9999,-9999,-9999,2.61204,77.6821,1.0,-9999,-9999,-9999,5.46671,0.917119,1.0,0.300921,0.850576,0.905697,0.992177,1.0,1.0,1.0,4.37087,4.34445,4.43021,4.45148,3.53436,3.44869,3.46868,3.59598,4.38835,4.39522,4.41796,4.60259,3.39224,3.3941,3.40383,3.46892,-9999,-9999
20120421,12.125,1.0,381.844,236.245,1.0,294.979,1.0,7.104,1.0,101.612,0.0,0.196,0.0,2.449,1.0,0.480217391304,0.958333333333,133.295833333,1.0,391.054375,1.0,21.944375,1.0,28.06125,1.0,369.8675,1.0,393.493,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,34.392,1.0,-9999,-9999,-9999,2.70147,73.1281,1.0,-9999,-9999,-9999,5.42034,1.00153,1.0,0.328234,0.83716,0.946121,0.994337,1.0,1.0,1.0,4.36564,4.33509,4.38504,4.44668,3.43813,3.41488,3.43813,3.54708,4.28778,4.26494,4.28778,4.39756,3.44652,3.40264,3.43562,3.47952,-9999,-9999
20120422,10.606,1.0,384.936,240.735,1.0,299.137,1.0,5.33,1.0,101.978,0.0,1.703,0.0,2.829,1.0,0.514772727273,0.916666666667,140.55,0.979166666667,392.875957447,0.979166666667,22.3495833333,1.0,29.5214583333,1.0,361.849583333,1.0,392.358,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,36.199,1.0,-9999,-9999,-9999,2.5845,87.8573,1.0,-9999,-9999,-9999,5.63798,-0.0248847,1.0,0.305633,-0.0386115,-0.0328971,-0.0273811,1.0,1.0,1.0,4.15587,4.08767,4.15318,4.20342,4.2283,4.12019,4.18877,4.22104,3.78331,3.77705,3.78331,3.8974,3.64139,3.6091,3.64139,3.70217,-9999,-9999
20120423,10.214,1.0,387.996,213.434,1.0,287.738,1.0,5.302,1.0,102.056,0.0,0.655,0.0,2.624,1.0,0.47,1.0,114.574583333,1.0,361.751041667,1.0,20.1475,1.0,27.3047916667,1.0,359.291875,1.0,394.861,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,29.0089,1.0,-9999,-9999,-9999,2.2186,63.4393,1.0,-9999,-9999,-9999,4.98549,0.115661,1.0,0.280019,0.0925314,0.10864,0.154059,1.0,1.0,1.0,4.13092,4.06207,4.13092,4.17083,4.05517,3.95192,4.02228,4.04446,3.34855,3.3561,3.41359,3.46064,3.56492,3.56492,3.60522,3.62099,-9999,-9999
20120424,11.917,1.0,391.024,188.711,1.0,319.926,1.0,5.386,1.0,101.264,0.0,7.174,0.0,2.499,1.0,0.51914893617,0.979166666667,115.789166667,1.0,321.610625,1.0,17.6072916667,1.0,23.3139583333,1.0,369.536458333,1.0,393.704,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,26.0724,1.0,-9999,-9999,-9999,2.2079,40.4891,1.0,-9999,-9999,-9999,4.97026,0.937422,1.0,0.365974,0.875278,0.928211,0.932915,1.0,1.0,1.0,4.45929,4.45929,4.48304,4.53579,3.58525,3.52953,3.58525,3.64262,3.39039,3.39039,3.43989,3.54581,3.04049,3.04049,3.06987,3.13241,-9999,-9999
20120425,11.874,1.0,394.019,164.468,1.0,323.417,1.0,5.519,1.0,101.778,0.0,3.343,0.0,3.277,0.979167,0.619782608696,0.958333333333,99.911875,1.0,284.640833333,1.0,14.6795833333,1.0,20.5595833333,1.0,367.415208333,1.0,396.361,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,28.6176,1.0,-9999,-9999,-9999,2.27085,31.1868,1.0,-9999,-9999,-9999,3.6554,0.427009,1.0,0.31715,0.394194,0.416054,0.426101,1.0,1.0,1.0,4.49219,4.48098,4.51365,4.57562,4.12338,4.06492,4.0861,4.1775,2.94778,2.94778,3.04801,3.18912,3.01329,3.03637,3.06063,3.17459,-9999,-9999
20120426,17.171,1.0,396.98,226.579,1.0,336.004,1.0,12.407,1.0,102.336,0.0,0.0,0.0,3.04,1.0,0.551041666667,1.0,139.514583333,1.0,398.295208333,1.0,20.2410416667,1.0,27.4097916667,1.0,395.659166667,1.0,391.006,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,43.4779,1.0,-9999,-9999,-9999,2.7475,44.6858,1.0,-9999,-9999,-9999,4.55838,-0.0572042,1.0,0.384013,-0.0572042,-0.0572042,-0.0572042,1.0,1.0,1.0,5.58267,5.60841,5.69803,5.84153,5.75523,5.66934,5.75523,5.83151,3.68759,3.68759,3.76107,3.96195,3.82278,3.85481,3.85947,3.97194,-9999,-9999
20120427,20.103,1.0,399.907,268.08,1.0,342.351,1.0,14.816,1.0,103.139,0.0,0.0,0.0,1.925,1.0,0.378510638298,0.979166666667,166.963958333,1.0,476.580208333,1.0,23.4958333333,1.0,32.6747916667,1.0,410.791875,1.0,390.983,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,52.8743,1.0,-9999,-9999,-9999,4.15675,70.2804,1.0,-9999,-9999,-9999,4.54049,1.30711,1.0,0.476122,1.09711,1.22092,1.30711,1.0,1.0,1.0,6.41361,6.41942,6.54451,6.73125,5.23374,5.13087,5.23374,5.63309,3.98472,3.94191,3.99616,4.31018,4.47158,4.47158,4.52387,4.64231,-9999,-9999
20120428,23.692,1.0,402.798,294.136,1.0,340.417,1.0,20.018,1.0,103.017,0.0,0.0,0.0,2.759,1.0,0.452608695652,0.958333333333,168.89375,1.0,523.942083333,1.0,25.3547916667,1.0,38.1245833333,1.0,427.533958333,1.0,388.704,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,60.5317,1.0,-9999,-9999,-9999,3.46472,54.27,1.0,-9999,-9999,-9999,4.89304,1.26319,1.0,0.366842,1.20796,1.21814,1.24681,1.0,1.0,1.0,7.42286,7.44168,7.63577,7.84554,6.31398,6.25158,6.41763,6.62801,5.03536,4.86401,4.97536,5.32078,5.04197,4.93077,4.99346,5.20798,-9999,-9999
20120429,24.074,1.0,405.652,187.431,1.0,350.998,1.0,20.09,1.0,102.249,0.0,0.0,0.0,2.504,1.0,0.470666666667,0.9375,85.114375,1.0,325.453958333,1.0,15.9489583333,1.0,26.57625,1.0,426.739583333,1.0,374.136,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,43.5246,1.0,-9999,-9999,-9999,2.77152,5.6862,1.0,-9999,-9999,-9999,3.07152,0.405123,1.0,0.375861,0.260632,0.351855,0.357432,1.0,1.0,1.0,7.83741,7.83741,8.03006,8.20889,7.55247,7.55247,7.76943,7.82225,5.88845,5.76818,5.88845,5.99558,5.05907,4.96291,5.04627,5.09497,-9999,-9999
20120430,18.875,1.0,408.469,236.67,1.0,334.452,1.0,9.65,1.0,103.026,0.0,0.0,0.0,3.014,1.0,0.651041666667,1.0,132.44625,1.0,426.863125,1.0,19.8616666667,1.0,32.4058333333,1.0,406.269583333,1.0,367.164,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,48.2655,1.0,-9999,-9999,-9999,2.97391,60.1023,1.0,-9999,-9999,-9999,4.56462,-0.73489,1.0,0.440886,-0.73489,-0.73489,-0.73489,1.0,1.0,1.0,6.95753,6.93152,6.97844,7.06542,7.71333,7.66641,7.71333,7.79934,5.451,5.37932,5.41971,5.451,7.22806,7.14953,7.19187,7.21349,-9999,-9999
20120501,18.795,1.0,411.249,288.591,1.0,334.347,1.0,10.336,1.0,102.979,0.0,0.0,0.0,2.224,1.0,0.450833333333,1.0,175.810625,1.0,510.610208333,1.0,23.4472916667,1.0,39.6639583333,1.0,407.463958333,1.0,376.44,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,56.8834,1.0,-9999,-9999,-9999,3.8549,73.3612,1.0,-9999,-9999,-9999,4.99783,-1.45498,1.0,0.540056,-1.57265,-1.51035,-1.44741,1.0,1.0,1.0,7.08825,7.08825,7.16456,7.19402,8.57326,8.57326,8.6133,8.76772,6.3842,6.3093,6.32511,6.35879,8.42333,8.34109,8.35785,8.4146,-9999,-9999
20120502,21.317,1.0,413.99,284.941,1.0,354.602,1.0,12.95,1.0,102.743,0.0,0.09,0.0,2.577,1.0,0.551875,1.0,180.58375,1.0,506.315,1.0,22.734375,1.0,39.4914583333,1.0,419.467916667,1.0,368.586,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,62.5576,1.0,-9999,-9999,-9999,3.94507,61.2977,1.0,-9999,-9999,-9999,4.94713,-1.5323,1.0,0.54611,-1.54018,-1.53457,-1.53015,1.0,1.0,1.0,7.77993,7.77993,7.86649,8.06016,9.38023,9.31785,9.38023,9.59031,7.50916,7.43888,7.44352,7.46906,8.72337,8.65521,8.66002,8.71361,-9999,-9999
20120503,18.139,1.0,416.69,157.116,1.0,374.332,1.0,4.647,1.0,102.358,0.0,7.884,0.0,2.394,1.0,0.492340425532,0.979166666667,106.85375,1.0,276.070833333,1.0,12.0485416667,1.0,21.7891666667,1.0,402.804791667,1.0,374.924,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,38.8295,1.0,-9999,-9999,-9999,2.6112,28.5585,1.0,-9999,-9999,-9999,3.52362,-0.595875,1.0,0.421187,-0.718462,-0.595875,-0.595875,1.0,1.0,1.0,7.00007,6.98854,7.02158,7.0262,7.58441,7.58441,7.61745,7.76965,6.83305,6.80961,6.83011,6.85084,7.40679,7.38306,7.39656,7.4082,-9999,-9999
20120504,16.781,1.0,419.351,217.834,1.0,331.575,1.0,8.647,1.0,101.947,0.0,0.36,0.0,2.497,1.0,0.440652173913,0.958333333333,124.463958333,1.0,382.151666667,1.0,17.01125,1.0,31.54625,1.0,393.39875,1.0,376.59,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,49.8548,1.0,-9999,-9999,-9999,3.47327,47.2158,1.0,-9999,-9999,-9999,4.6651,-2.25154,1.0,0.456471,-2.2522,-2.25067,-2.24926,1.0,1.0,1.0,6.40835,6.38741,6.40499,6.40835,8.65652,8.63668,8.64892,8.65744,6.42279,6.3956,6.41424,6.42279,8.89623,8.87159,8.88274,8.89623,-9999,-9999
20120505,13.557,1.0,421.97,195.532,1.0,346.77,1.0,4.718,1.0,101.871,0.0,2.529,0.0,2.203,1.0,0.495348837209,0.895833333333,136.05875,1.0,340.469791667,1.0,14.5870833333,1.0,27.4179166667,1.0,378.825416667,1.0,386.364,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.9755,1.0,-9999,-9999,-9999,3.3497,67.1637,1.0,-9999,-9999,-9999,4.5851,-2.78875,1.0,0.437485,-2.78875,-2.7875,-2.77834,1.0,1.0,1.0,5.48405,5.3322,5.4432,5.48577,8.25055,8.09088,8.22313,8.27155,5.50034,5.4533,5.4958,5.50034,8.04157,8.01006,8.03482,8.04157,-9999,-9999
20120506,7.06,1.0,424.547,81.544,1.0,335.121,1.0,1.741,1.0,102.557,0.0,5.773,0.0,1.814,1.0,0.391489361702,0.979166666667,58.5997916667,1.0,142.390416667,1.0,5.91354166667,1.0,11.5714583333,1.0,346.49625,1.0,385.129,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,23.035,1.0,-9999,-9999,-9999,1.98728,17.8863,1.0,-9999,-9999,-9999,2.99373,-0.401086,1.0,0.397798,-0.463605,-0.411769,-0.401086,1.0,1.0,1.0,4.00634,3.58802,3.91028,4.00424,4.33321,4.05163,4.32205,4.41811,3.96589,3.87063,3.96016,4.00849,5.04659,4.99409,4.99645,5.03827,-9999,-9999
20120507,10.543,1.0,427.082,168.206,1.0,329.927,1.0,3.892,1.0,103.231,0.0,0.143,0.0,1.458,1.0,0.28125,1.0,111.083125,1.0,286.814791667,1.0,12.4354166667,1.0,24.3697916667,1.0,362.682083333,1.0,386.142,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,39.9378,1.0,-9999,-9999,-9999,2.99303,56.1177,1.0,-9999,-9999,-9999,4.15631,-3.20013,1.0,0.465143,-3.21788,-3.20965,-3.19912,1.0,1.0,1.0,4.49489,4.26167,4.4314,4.521,7.67419,7.49574,7.67419,7.73159,4.27102,4.14871,4.25989,4.2642,7.95614,7.83252,7.89505,7.91324,-9999,-9999
20120508,14.82,1.0,429.574,250.43,1.0,325.74,1.0,6.99,1.0,103.217,0.0,0.701,0.0,2.369,1.0,0.446458333333,1.0,155.166041667,1.0,433.419166667,1.0,18.7145833333,1.0,36.0458333333,1.0,384.958125,1.0,383.83,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.5365,1.0,-9999,-9999,-9999,3.32413,62.5973,1.0,-9999,-9999,-9999,4.67437,-2.73653,1.0,0.479697,-2.83343,-2.77188,-2.73653,1.0,0.979167,1.0,5.28309,5.23734,5.28309,5.32661,8.06058,8.06058,8.09642,8.11652,5.07889,4.85759,5.0286,5.07889,8.8399,8.68262,8.80507,8.83016,-9999,-9999
20120509,17.605,1.0,432.02,175.389,1.0,345.145,1.0,8.427,1.0,103.067,0.0,0.549,0.0,2.319,1.0,0.413777777778,0.9375,96.7645833333,1.0,308.441666667,1.0,13.8585416667,1.0,26.5872916667,1.0,397.181875,1.0,381.74,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,39.3034,1.0,-9999,-9999,-9999,3.17984,21.5237,1.0,-9999,-9999,-9999,2.98706,-2.59546,1.0,0.491654,-2.73595,-2.66348,-2.61277,1.0,1.0,1.0,5.81014,5.8157,5.87974,5.90672,8.49075,8.47702,8.55165,8.59708,6.06866,5.5113,5.93916,6.06866,8.37147,7.96571,8.24721,8.37147,-9999,-9999
20120510,21.179,1.0,434.422,265.349,1.0,358.024,1.0,11.452,1.0,103.471,0.0,0.0,0.0,2.247,1.0,0.441555555556,0.9375,167.755416667,1.0,468.268541667,1.0,19.8097916667,1.0,37.9985416667,1.0,417.619166667,1.0,383.113,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.7722,1.0,-9999,-9999,-9999,3.91923,55.4582,1.0,-9999,-9999,-9999,3.95248,-3.1481,0.958333,0.542521,-3.16109,-3.1481,-3.13951,0.958333,0.958333,0.958333,6.48582,6.53213,6.58081,6.85324,9.78234,9.6755,9.74189,9.99274,6.72111,6.219,6.72111,6.72549,10.0912,9.77038,10.0428,10.0912,-9999,-9999
20120511,23.586,1.0,436.778,216.941,1.0,391.636,1.0,14.367,1.0,103.396,0.0,4.402,0.0,2.567,1.0,0.553695652174,0.958333333333,147.387083333,1.0,390.2775,1.0,15.6285416667,1.0,30.1464583333,1.0,431.041666667,1.0,378.592,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.0627,1.0,-9999,-9999,-9999,4.23434,21.2131,1.0,-9999,-9999,-9999,3.47383,-2.88253,1.0,0.575112,-2.96966,-2.88926,-2.88253,1.0,1.0,1.0,6.95204,7.02932,7.06379,7.57394,10.0342,9.92333,10.0342,10.4134,6.76017,6.76017,6.98671,7.15845,8.38306,8.38306,8.40539,8.50256,-9999,-9999
20120512,11.745,1.0,439.087,252.276,1.0,313.727,1.0,5.651,1.0,104.162,0.0,1.07,0.0,3.517,1.0,0.811458333333,1.0,159.43375,1.0,440.081666667,1.0,16.6791666667,1.0,36.9722916667,1.0,369.596041667,1.0,390.802,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,63.1787,1.0,-9999,-9999,-9999,3.80167,67.6733,1.0,-9999,-9999,-9999,4.85842,-3.58829,1.0,0.495088,-3.58842,-3.58829,-3.58829,1.0,1.0,1.0,4.79059,4.68306,4.79059,4.82269,8.38938,8.27209,8.37888,8.41098,4.95364,4.95364,5.25837,5.30288,9.49238,9.49238,9.62081,9.65636,-9999,-9999
20120513,8.067,1.0,441.349,137.477,1.0,305.272,1.0,3.481,1.0,104.4,0.0,0.523,0.0,2.002,0.979167,0.493414634146,0.854166666667,71.4379166667,1.0,233.845,1.0,9.32395833333,1.0,21.7808333333,1.0,349.531041667,1.0,394.738,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,30.2622,1.0,-9999,-9999,-9999,2.53502,30.6115,1.0,-9999,-9999,-9999,3.7172,-3.43898,1.0,0.472002,-3.49459,-3.47663,-3.44009,1.0,1.0,1.0,4.14107,3.92931,4.08819,4.14107,7.55217,7.38401,7.55217,7.59032,5.24674,5.24674,5.36151,5.40568,8.02574,8.06466,8.16509,8.17618,-9999,-9999
20120514,11.276,1.0,443.563,287.698,1.0,293.154,1.0,6.151,1.0,103.623,0.0,0.0,0.0,1.652,0.416667,-9999,0.0,163.34212766,0.979166666667,473.166595745,0.979166666667,18.9459574468,0.979166666667,42.104893617,0.979166666667,364.409361702,0.979166666667,408.025,0.979167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,53.2531,0.979167,-9999,-9999,-9999,3.70662,67.2142,0.979167,-9999,-9999,-9999,4.64827,-4.65698,0.979167,0.498734,-4.81148,-4.68032,-4.65698,0.979167,0.979167,0.979167,4.75662,4.75089,4.77355,4.78042,9.44095,9.43694,9.44095,9.56237,6.52021,6.52021,6.7049,6.72056,10.9888,11.0231,11.1177,11.1235,-9999,-9999
20120515,11.992,1.0,445.729,180.521,1.0,329.321,1.0,5.594,1.0,102.437,0.0,0.608,0.0,2.334,0.583333,0.5272,0.520833333333,113.303333333,1.0,312.389166667,1.0,12.2591666667,1.0,27.04625,1.0,369.494166667,1.0,407.08,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,49.4218,1.0,-9999,-9999,-9999,3.58787,30.4987,1.0,-9999,-9999,-9999,3.43183,-1.83747,1.0,0.445075,-1.91106,-1.87585,-1.83868,1.0,1.0,1.0,4.90926,4.90926,4.9345,4.99921,6.79063,6.77355,6.79063,6.85352,6.22581,6.22581,6.74706,6.75024,7.87354,7.87354,8.16355,8.16515,-9999,-9999
20120516,9.614,1.0,447.844,142.004,1.0,317.432,1.0,3.688,1.0,102.875,0.0,0.673,0.0,2.964,1.0,0.593333333333,1.0,79.6329166667,1.0,243.961666667,1.0,9.50708333333,1.0,21.9639583333,1.0,357.839583333,1.0,417.212,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,29.1227,1.0,-9999,-9999,-9999,2.46671,28.9588,1.0,-9999,-9999,-9999,3.13953,-3.78187,1.0,0.464633,-3.79607,-3.78187,-3.77955,1.0,1.0,1.0,4.48718,4.40759,4.48718,4.51779,8.28009,8.10826,8.28009,8.31387,5.26052,5.26052,6.0944,6.09945,7.97353,7.96652,8.50002,8.50352,-9999,-9999
20120517,9.069,1.0,449.91,269.335,1.0,274.797,1.0,5.929,1.0,103.576,0.0,0.415,0.0,2.89,1.0,0.609347826087,0.958333333333,148.507083333,1.0,454.594166667,1.0,17.8129166667,1.0,42.0252083333,1.0,353.600833333,1.0,418.534,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,45.4698,1.0,-9999,-9999,-9999,3.22677,80.9634,1.0,-9999,-9999,-9999,4.97346,-4.83338,1.0,0.475332,-4.84465,-4.83498,-4.8319,1.0,1.0,1.0,4.41211,4.27963,4.41211,4.44593,9.25519,9.10115,9.25103,9.27931,4.9164,4.9164,6.13445,6.14684,10.4738,10.4738,11.2618,11.2794,-9999,-9999
20120518,11.463,1.0,451.924,237.523,1.0,303.471,1.0,7.888,1.0,103.167,0.0,0.0,0.0,3.066,1.0,0.541875,1.0,137.678333333,1.0,408.0675,1.0,16.29125,1.0,36.726875,1.0,366.588541667,1.0,412.659,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,55.0227,1.0,-9999,-9999,-9999,3.73488,54.3427,1.0,-9999,-9999,-9999,4.42653,-4.56808,1.0,0.593629,-5.08261,-4.57255,-4.56808,1.0,1.0,1.0,4.8897,4.83686,4.89844,4.95078,9.51135,9.45888,9.58489,9.87852,5.7205,5.7205,6.87173,7.23873,9.83002,9.83002,10.4968,10.7568,-9999,-9999
20120519,17.51,1.0,453.887,321.463,1.0,318.733,1.0,12.761,1.0,102.873,0.0,0.0,0.0,2.226,1.0,0.418125,1.0,195.044166667,1.0,568.703333333,1.0,21.9829166667,1.0,46.7972916667,1.0,398.353958333,1.0,401.95,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.0988,1.0,-9999,-9999,-9999,4.97722,70.0955,1.0,-9999,-9999,-9999,4.49614,-2.36793,1.0,0.674637,-2.43805,-2.36821,-2.33101,1.0,1.0,1.0,5.99785,6.09289,6.1939,6.254,8.56183,8.54829,8.57977,8.64849,7.91381,7.84224,9.13055,9.61155,11.2779,11.1869,12.021,12.2765,-9999,-9999
20120520,21.078,1.0,455.798,334.874,1.0,329.056,1.0,16.099,1.0,102.407,0.0,0.0,0.0,2.67,1.0,0.518125,1.0,198.279583333,1.0,588.235833333,1.0,22.4552083333,1.0,49.1875,1.0,416.463125,1.0,406.328,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,80.9415,1.0,-9999,-9999,-9999,5.29555,57.6618,1.0,-9999,-9999,-9999,4.71882,-1.56178,1.0,0.903233,-1.61748,-1.56178,-1.56178,1.0,1.0,1.0,5.89832,5.91416,6.1599,6.39132,7.77714,7.69443,7.77714,7.9531,9.83457,9.47748,10.7017,10.9751,11.817,11.6412,12.4052,12.5041,-9999,-9999
20120521,23.174,1.0,457.656,251.012,1.0,355.067,1.0,17.123,1.0,101.827,0.0,0.0,0.0,3.195,1.0,0.625,1.0,141.888541667,1.0,434.914791667,1.0,16.9941666667,1.0,37.580625,1.0,426.60875,1.0,407.667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,71.5262,1.0,-9999,-9999,-9999,4.40855,14.0502,1.0,-9999,-9999,-9999,3.2668,-2.28618,1.0,0.952629,-2.39571,-2.28618,-2.2708,1.0,1.0,1.0,5.16989,5.16989,5.43023,5.81931,7.81064,7.45674,7.69483,8.21502,11.7604,11.5083,11.5713,11.7604,10.9757,10.9187,10.9757,11.1835,-9999,-9999
20120522,24.598,1.0,459.46,314.843,1.0,366.57,1.0,18.942,1.0,102.287,0.0,0.148,0.0,2.347,0.979167,0.496739130435,0.958333333333,201.104166667,1.0,554.665416667,1.0,20.4839583333,1.0,45.559375,1.0,434.748958333,1.0,421.685,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,79.3473,1.0,-9999,-9999,-9999,5.24686,47.1429,1.0,-9999,-9999,-9999,3.87509,-0.753463,0.958333,0.791181,-1.20687,-1.15071,-0.772968,0.979167,0.958333,0.958333,3.33125,3.33125,3.50687,3.84753,4.33694,4.24232,4.82358,5.05408,12.2895,10.9894,11.5196,12.2895,12.0107,11.3526,11.8618,12.0427,-9999,-9999
20120523,23.185,1.0,461.21,276.338,1.0,365.151,1.0,14.371,1.0,103.316,0.0,0.0,0.0,2.187,1.0,0.435531914894,0.979166666667,173.572916667,1.0,481.44125,1.0,17.5633333333,1.0,40.888125,1.0,427.0275,1.0,441.591,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.0567,1.0,-9999,-9999,-9999,4.67958,20.8161,1.0,-9999,-9999,-9999,3.21131,-1.7667,0.9375,0.738365,-2.28425,-2.08758,-2.03376,0.9375,0.958333,0.9375,1.12193,1.12193,1.17901,1.26213,2.97092,3.04546,3.32603,3.45218,10.5722,8.9125,10.2672,10.6919,9.98562,9.13254,9.98562,10.508,-9999,-9999
