TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20080922,-2.957,1.0,119.243,68.057,0.958333,246.311,0.0,0.78,1.0,96.45,0.0,0.8,1.0,1.291,0.0,-9999,-9999,-9999,-9999,123.782051282,0.8125,-9999,-9999,-9999,-9999,370.218,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.58603,0.0,-9999,-9999,-9999,-9999,6.32415,0.0,-9999,-9999,-9999,-9999,0.831331,0.0,-9999,0.831331,0.831331,0.847009,0.0,0.0,0.0,1.18393,1.18393,1.18789,1.19502,0.356556,0.336923,0.349377,0.363688,0.0202777,0.00773833,0.0151908,0.0202777,0.0237858,0.0,0.0,0.0218553,-9999,-9999
20080923,-5.364,1.0,114.828,57.303,0.8125,218.065,0.0,1.256,1.0,96.961,0.0,0.0,1.0,1.33,0.0,-9999,0.0,-9999,0.0,80.3787878788,0.6875,-9999,0.0,-9999,0.0,369.728,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.24876,0.0,-9999,-9999,-9999,-9999,4.83599,0.0,-9999,-9999,-9999,-9999,0.833619,0.0,-9999,0.833619,0.833619,0.847942,0.0,0.0,0.0,1.0126,1.0126,1.0252,1.03547,0.191582,0.16466,0.1759,0.201852,0.0123248,0.00564591,0.0103653,0.0128862,0.0220391,0.0,0.0,0.0203432,-9999,-9999
20080924,-7.273,1.0,110.471,44.278,0.75,221.12,0.0,1.254,1.0,98.022,0.0,0.7,1.0,2.653,0.0,-9999,0.0,-9999,0.0,47.6290322581,0.645833333333,-9999,0.0,-9999,0.0,369.185,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,7.22789,0.0,-9999,-9999,-9999,-9999,3.63563,0.0,-9999,-9999,-9999,-9999,0.791537,0.0,-9999,0.791537,0.791537,0.811036,0.0,0.0,0.0,0.881461,0.881461,0.899747,0.912034,0.108208,0.0704275,0.108208,0.120495,0.00776547,0.00424295,0.00730915,0.00930246,0.0200304,0.0,0.0,0.0186419,-9999,-9999
20080925,-2.995,1.0,106.172,15.918,0.791667,277.317,0.0,0.838,1.0,96.8,0.0,5.0,1.0,5.29,0.0,-9999,0.0,-9999,0.0,21.696969697,0.6875,-9999,0.0,-9999,0.0,369.148,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.37174,0.0,-9999,-9999,-9999,-9999,6.57492,0.0,-9999,-9999,-9999,-9999,0.94491,0.0,-9999,0.944548,0.94491,0.967825,0.0,0.0,0.0,1.18232,1.18232,1.18609,1.19314,0.241178,0.212235,0.224827,0.248228,0.0208113,0.00778609,0.0153745,0.0208113,0.0123685,0.0,0.0,0.0120758,-9999,-9999
20080926,-5.63,1.0,101.932,60.476,1.0,180.867,0.0,1.282,1.0,96.053,0.0,0.0,1.0,3.609,0.0,-9999,0.0,-9999,0.0,109.375,0.833333333333,-9999,0.0,-9999,0.0,370.34,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.22244,0.0,-9999,-9999,-9999,-9999,6.99155,0.0,-9999,-9999,-9999,-9999,0.583341,0.0,-9999,0.58325,0.583341,0.588028,0.0,0.0,0.0,0.993109,0.993109,1.00679,1.01746,0.423446,0.377723,0.406826,0.434114,0.0113142,0.00539029,0.00976466,0.0122007,0.0228629,0.0,0.0,0.0209894,-9999,-9999
20080927,-7.32,1.0,97.7546,60.298,0.875,164.628,0.0,1.437,1.0,95.97,0.0,0.0,1.0,3.86,0.0,-9999,0.0,-9999,0.0,108.216216216,0.770833333333,-9999,0.0,-9999,0.0,368.051,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,6.37099,0.0,-9999,-9999,-9999,-9999,-2.13986,0.0,-9999,-9999,-9999,-9999,0.710047,0.0,-9999,0.710047,0.710047,0.722056,0.0,0.0,0.0,0.877852,0.877852,0.896361,0.908732,0.186314,0.141875,0.169167,0.198685,0.00757163,0.0041928,0.00719134,0.00916791,0.0215684,0.0,0.0,0.0197741,-9999,-9999
20080928,-10.258,1.0,93.6395,51.057,0.833333,161.643,0.0,0.899,1.0,96.287,0.0,0.0,1.0,2.178,0.0,-9999,0.0,-9999,0.0,75.3235294118,0.708333333333,-9999,0.0,-9999,0.0,368.034,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,6.95995,0.0,-9999,-9999,-9999,-9999,-5.65006,0.0,-9999,-9999,-9999,-9999,0.682991,0.0,-9999,0.682269,0.682991,0.708047,0.0,0.0,0.0,0.688715,0.688715,0.713283,0.72766,0.0302912,-0.0193316,-0.00145297,0.0446685,0.00341586,0.00255332,0.00341586,0.00521193,0.0210036,0.0,0.0,0.0194131,-9999,-9999
20080929,-8.684,1.0,89.5887,53.395,0.875,176.18,0.0,1.062,1.0,96.747,0.0,0.0,1.0,2.463,0.0,-9999,-9999,-9999,-9999,90.6891891892,0.770833333333,-9999,-9999,-9999,-9999,368.345,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.78524,0.0,-9999,-9999,-9999,-9999,-5.26317,0.0,-9999,-9999,-9999,-9999,0.777892,0.0,-9999,0.777892,0.777892,0.79141,0.0,0.0,0.0,0.791349,0.791349,0.812429,0.825632,0.0345363,-6.05123e-05,0.0120992,0.0477396,0.00582429,0.00347298,0.00578157,0.00744885,0.0200095,0.0,0.0,0.0184399,-9999,-9999
20080930,-6.274,1.0,85.6037,34.374,0.708333,169.976,0.0,1.766,1.0,97.372,0.0,0.0,1.0,3.252,0.0,-9999,0.0,-9999,0.0,7.98387096774,0.645833333333,-9999,0.0,-9999,0.0,369.002,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,6.8345,0.0,-9999,-9999,-9999,-9999,4.24228,0.0,-9999,-9999,-9999,-9999,0.991923,0.0,-9999,0.991923,0.991923,1.00715,0.0,0.0,0.0,0.947997,0.947997,0.96379,0.975218,-0.0281333,-0.0591499,-0.0349925,-0.0167052,0.00955379,0.0048781,0.00862416,0.0108738,0.0170711,0.0,0.0,0.0159876,-9999,-9999
20081001,-8.679,1.0,81.6857,40.556,0.833333,158.649,0.0,1.524,1.0,97.856,0.0,0.0,1.0,3.697,0.0,-9999,0.0,-9999,0.0,59.2571428571,0.729166666667,-9999,0.0,-9999,0.0,369.266,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,6.26937,0.0,-9999,-9999,-9999,-9999,6.27339,0.0,-9999,-9999,-9999,-9999,0.843408,0.0,-9999,0.843408,0.843408,0.869041,0.0,0.0,0.0,0.788563,0.788563,0.810231,0.823676,-0.0331801,-0.0804753,-0.0331801,-0.0197352,0.00534272,0.00337085,0.00534272,0.00715278,0.0181146,0.0,0.0,0.0168379,-9999,-9999
20081002,-9.463,1.0,77.8361,36.288,0.916667,147.752,0.0,1.484,1.0,98.157,0.0,0.0,1.0,3.783,0.0,-9999,0.0,-9999,0.0,59.5789473684,0.791666666667,-9999,0.0,-9999,0.0,368.347,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.85081,0.0,-9999,-9999,-9999,-9999,-0.0981859,0.0,-9999,-9999,-9999,-9999,0.887011,0.0,-9999,0.887011,0.887026,0.910002,0.0,0.0,0.0,0.739071,0.739071,0.762169,0.776074,-0.124844,-0.170929,-0.124844,-0.110939,0.00438903,0.00296621,0.00438903,0.00619234,0.0174741,0.0,0.0,0.0163117,-9999,-9999
20081003,-10.12,1.0,74.0569,42.031,0.895833,132.221,0.0,1.163,1.0,97.904,0.0,0.0,1.0,3.117,0.0,-9999,0.0,-9999,0.0,51.0,0.75,-9999,0.0,-9999,0.0,367.771,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.78871,0.0,-9999,-9999,-9999,-9999,5.17135,0.0,-9999,-9999,-9999,-9999,0.786341,0.0,-9999,0.786341,0.786341,0.789977,0.0,0.0,0.0,0.697347,0.697347,0.72168,0.735984,-0.064661,-0.0973091,-0.0839301,-0.0503573,0.00356891,0.00262142,0.00356891,0.00537198,0.018565,0.0,0.0,0.0172228,-9999,-9999
20081004,-9.93,1.0,70.3491,42.242,0.979167,141.354,0.0,1.077,1.0,96.291,0.0,0.0,1.0,2.747,0.0,-9999,0.0,-9999,0.0,76.2317073171,0.854166666667,-9999,0.0,-9999,0.0,368.107,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.1132,0.0,-9999,-9999,-9999,-9999,-4.5621,0.0,-9999,-9999,-9999,-9999,0.831725,0.0,-9999,0.831725,0.831725,0.843452,0.0,0.0,0.0,0.709419,0.709419,0.733401,0.747592,-0.0983242,-0.136296,-0.11745,-0.0841336,0.0037985,0.00271992,0.0037985,0.00560546,0.0182281,0.0,0.0,0.0168981,-9999,-9999
20081005,-9.796,1.0,66.7142,38.688,0.958333,155.597,0.0,1.119,1.0,96.068,0.0,0.0,1.0,2.567,0.0,-9999,0.0,-9999,0.0,46.6891891892,0.770833333333,-9999,0.0,-9999,0.0,368.235,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.9428,0.0,-9999,-9999,-9999,-9999,-13.6124,0.0,-9999,-9999,-9999,-9999,0.801775,0.0,-9999,0.801775,0.801775,0.810715,0.0,0.0,0.0,0.717907,0.717907,0.741634,0.755742,-0.0601423,-0.0928077,-0.0821655,-0.0460346,0.0039678,0.00279068,0.0039678,0.00577409,0.0172473,0.0,0.0,0.0160188,-9999,-9999
20081006,-11.172,1.0,63.1536,29.817,0.854167,175.471,0.0,0.897,1.0,96.919,0.0,0.0,1.0,2.835,0.0,-9999,-9999,-9999,-9999,32.6285714286,0.729166666667,-9999,-9999,-9999,-9999,368.489,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,6.86096,0.0,-9999,-9999,-9999,-9999,-5.8468,0.0,-9999,-9999,-9999,-9999,0.910117,0.0,-9999,0.910117,0.910117,0.922266,0.0,0.0,0.0,0.633551,0.633551,0.65434,0.674046,-0.250794,-0.288715,-0.250794,-0.236071,0.00261643,0.00215741,0.00261643,0.00430476,0.0148023,0.0,0.0,0.0139131,-9999,-9999
20081007,-8.526,1.0,59.669,33.051,0.979167,169.719,0.0,0.902,1.0,97.029,0.0,0.0,1.0,2.881,0.0,-9999,0.0,-9999,0.0,51.2692307692,0.8125,-9999,0.0,-9999,0.0,369.072,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.54589,0.0,-9999,-9999,-9999,-9999,1.7989,0.0,-9999,-9999,-9999,-9999,1.03447,0.0,-9999,1.03447,1.03447,1.05361,0.0,0.0,0.0,0.800995,0.800995,0.821843,0.834977,-0.212624,-0.25262,-0.212624,-0.19949,0.00599035,0.00354597,0.00592024,0.00761975,0.0162534,0.0,0.0,0.0151992,-9999,-9999
20081008,-11.376,1.0,56.2615,36.942,0.833333,149.095,0.0,0.356,1.0,96.41,0.0,0.0,1.0,3.387,0.0,-9999,0.0,-9999,0.0,24.4705882353,0.708333333333,-9999,0.0,-9999,0.0,369.476,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.52238,0.0,-9999,-9999,-9999,-9999,3.5318,0.0,-9999,-9999,-9999,-9999,0.916056,0.0,-9999,0.916056,0.916056,0.936329,0.0,0.0,0.0,0.623891,0.623891,0.644244,0.664127,-0.266554,-0.312435,-0.266554,-0.251932,0.00266006,0.00213296,0.00266006,0.0042745,0.0159453,0.0,0.0,0.0148282,-9999,-9999
20081009,-7.957,1.0,52.9329,32.639,0.9375,177.124,0.0,1.005,1.0,95.785,0.0,0.0,1.0,2.611,0.0,-9999,0.0,-9999,0.0,37.1710526316,0.791666666667,-9999,0.0,-9999,0.0,371.286,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.22532,0.0,-9999,-9999,-9999,-9999,0.351717,0.0,-9999,-9999,-9999,-9999,0.959753,0.0,-9999,0.959246,0.959753,0.978233,0.0,0.0,0.0,0.842889,0.842889,0.861508,0.873822,-0.0982471,-0.135341,-0.0982471,-0.0859337,0.00776488,0.00405575,0.0070674,0.0089505,0.0152679,0.0,0.0,0.0142285,-9999,-9999
20081010,-5.178,1.0,49.6845,19.691,0.854167,217.877,0.0,1.031,1.0,95.065,0.0,0.0,1.0,3.236,0.0,-9999,0.0,-9999,0.0,16.7916666667,0.75,-9999,0.0,-9999,0.0,372.978,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.06929,0.0,-9999,-9999,-9999,-9999,7.35417,0.0,-9999,-9999,-9999,-9999,0.897051,0.0,-9999,0.896526,0.897051,0.916299,0.0,0.0,0.0,1.0246,1.0246,1.03683,1.04698,0.139779,0.108298,0.133393,0.149929,0.0124995,0.00574158,0.0105415,0.0131068,0.0123164,0.0,0.0,0.0117208,-9999,-9999
20081011,-4.104,1.0,46.5178,6.786,0.791667,267.732,0.0,0.746,1.0,95.55,0.0,1.7,1.0,5.286,0.0,-9999,0.0,-9999,0.0,5.51428571429,0.729166666667,-9999,0.0,-9999,0.0,372.912,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,2.67352,0.0,-9999,-9999,-9999,-9999,-3.80526,0.0,-9999,-9999,-9999,-9999,0.982168,0.0,-9999,0.982168,0.982168,0.99226,0.0,0.0,0.0,1.1005,1.1005,1.10903,1.11785,0.126866,0.108243,0.126866,0.135677,0.0157421,0.00663707,0.0125725,0.0157421,0.00685849,0.0,0.0,0.00685849,-9999,-9999
20081012,-10.165,1.0,43.4341,21.878,0.916667,213.36,0.0,0.719,1.0,96.579,0.0,0.1,1.0,1.821,0.0,-9999,0.0,-9999,0.0,26.9324324324,0.770833333333,-9999,0.0,-9999,0.0,368.316,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,6.53158,0.0,-9999,-9999,-9999,-9999,-14.741,0.0,-9999,-9999,-9999,-9999,0.899319,0.0,-9999,0.899319,0.899319,0.90866,0.0,0.0,0.0,0.698751,0.698751,0.722406,0.736424,-0.176913,-0.212805,-0.195781,-0.162896,0.00402592,0.00272238,0.00402592,0.00566474,0.0123792,0.0,0.0,0.01173,-9999,-9999
20081013,-13.619,1.0,40.435,21.503,0.854167,154.615,0.0,0.755,1.0,96.316,0.0,0.0,1.0,2.69,0.0,-9999,-9999,-9999,-9999,16.9722222222,0.75,-9999,-9999,-9999,-9999,368.512,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.74594,0.0,-9999,-9999,-9999,-9999,-3.7004,0.0,-9999,-9999,-9999,-9999,0.976316,0.0,-9999,0.976316,0.976316,0.997187,0.0,0.0,0.0,0.49538,0.49538,0.507287,0.537899,-0.45344,-0.501806,-0.477033,-0.438418,0.00120303,0.00131635,0.00134405,0.00245921,0.0121506,0.0,0.0,0.0114869,-9999,-9999
20081014,-14.071,1.0,37.5224,20.949,0.895833,137.522,0.0,0.909,1.0,96.075,0.0,0.0,1.0,3.2,0.0,-9999,0.0,-9999,0.0,19.2972972973,0.770833333333,-9999,0.0,-9999,0.0,369.221,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.22759,0.0,-9999,-9999,-9999,-9999,0.155086,0.0,-9999,-9999,-9999,-9999,1.07508,0.0,-9999,1.07472,1.07508,1.09394,0.0,0.0,0.0,0.471904,0.471904,0.482473,0.514387,-0.575654,-0.622038,-0.575654,-0.560697,0.00104724,0.00119944,0.0012259,0.00221606,0.0118806,0.0,0.0,0.011205,-9999,-9999
20081015,-17.221,1.0,34.6971,15.357,0.770833,146.846,0.0,0.642,1.0,95.761,0.0,0.0,1.0,3.111,0.0,-9999,0.0,-9999,0.0,6.38571428571,0.729166666667,-9999,0.0,-9999,0.0,369.714,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.39296,0.0,-9999,-9999,-9999,-9999,3.13416,0.0,-9999,-9999,-9999,-9999,1.05512,0.0,-9999,1.05512,1.05512,1.07428,0.0,0.0,0.0,0.320478,0.320478,0.328487,0.360644,-0.708367,-0.753797,-0.708367,-0.694479,0.000313004,0.00055408,0.000571159,0.000924677,0.0102941,0.0,0.0,0.00986253,-9999,-9999
20081016,-18.568,1.0,31.9612,14.221,0.770833,143.556,0.0,0.565,1.0,95.289,0.0,0.0,1.0,2.636,0.0,-9999,0.0,-9999,0.0,1.32857142857,0.729166666667,-9999,0.0,-9999,0.0,368.376,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.96618,0.0,-9999,-9999,-9999,-9999,3.79413,0.0,-9999,-9999,-9999,-9999,1.06377,0.0,-9999,1.06377,1.06377,1.09061,0.0,0.0,0.0,0.263531,0.263531,0.27134,0.301517,-0.775334,-0.827074,-0.775334,-0.762257,0.000164652,0.000370943,0.000380326,0.000585514,0.00968067,0.0,0.0,0.00927583,-9999,-9999
20081017,-15.313,1.0,29.3157,6.843,0.791667,170.615,0.0,0.902,1.0,95.488,0.0,0.0,1.0,4.14,0.0,-9999,0.0,-9999,0.0,2.125,0.75,-9999,0.0,-9999,0.0,367.901,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,2.14916,0.0,-9999,-9999,-9999,-9999,0.110436,0.0,-9999,-9999,-9999,-9999,0.983201,0.0,-9999,0.983201,0.983201,0.987108,0.0,0.0,0.0,0.409118,0.409118,0.417045,0.451191,-0.546696,-0.577991,-0.566996,-0.532011,0.000679882,0.000904766,0.000927488,0.00161278,0.00643123,0.0,0.0,0.00638923,-9999,-9999
20081018,-10.085,1.0,26.763,3.32,0.833333,217.297,0.0,1.402,1.0,95.701,0.0,0.0,1.0,6.525,0.0,-9999,0.0,-9999,0.0,1.85526315789,0.791666666667,-9999,0.0,-9999,0.0,368.457,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.75966,0.0,-9999,-9999,-9999,-9999,-14.676,0.0,-9999,-9999,-9999,-9999,1.06466,0.0,-9999,1.06466,1.06466,1.07031,0.0,0.0,0.0,0.702534,0.702534,0.726269,0.740333,-0.338388,-0.367776,-0.357325,-0.324324,0.00397667,0.00272725,0.00397667,0.00566137,0.00378854,0.0,0.0,0.00378854,-9999,-9999
20081019,-6.92,1.0,24.3041,2.815,0.833333,231.066,0.0,1.774,1.0,95.308,0.0,0.0,1.0,6.14,0.0,-9999,0.0,-9999,0.0,2.37837837838,0.770833333333,-9999,0.0,-9999,0.0,368.364,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.46181,0.0,-9999,-9999,-9999,-9999,-12.8076,0.0,-9999,-9999,-9999,-9999,0.976186,0.0,-9999,0.976186,0.976186,0.987016,0.0,0.0,0.0,0.904027,0.904027,0.921631,0.933695,-0.054556,-0.0829887,-0.0695994,-0.0424917,0.00819026,0.0044292,0.00766839,0.00974339,0.00327845,0.0,0.0,0.00327845,-9999,-9999
20081020,-9.656,1.0,21.941,9.097,0.791667,175.192,0.0,1.434,1.0,95.088,0.0,0.0,1.0,5.026,0.0,-9999,-9999,-9999,-9999,0.986111111111,0.75,-9999,-9999,-9999,-9999,368.673,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.21428,0.0,-9999,-9999,-9999,-9999,-8.7113,0.0,-9999,-9999,-9999,-9999,1.05433,0.0,-9999,1.05433,1.05433,1.06367,0.0,0.0,0.0,0.728958,0.728958,0.752027,0.765887,-0.302303,-0.334712,-0.318593,-0.288443,0.00441731,0.00292939,0.00441731,0.00613276,0.00710128,0.0,0.0,0.00690325,-9999,-9999
20081021,-15.581,1.0,19.6753,9.032,0.8125,141.738,0.0,0.666,1.0,95.043,0.0,0.0,1.0,3.488,0.0,-9999,0.0,-9999,0.0,2.13513513514,0.770833333333,-9999,0.0,-9999,0.0,369.452,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.8169,0.0,-9999,-9999,-9999,-9999,0.17606,0.0,-9999,-9999,-9999,-9999,1.19855,0.0,-9999,1.19855,1.19855,1.21034,0.0,0.0,0.0,0.396301,0.396301,0.404255,0.438155,-0.774984,-0.814035,-0.774984,-0.760396,0.000624624,0.000852058,0.000874045,0.00150883,0.00720254,0.0,0.0,0.00701789,-9999,-9999
20081022,-13.358,0.895833,17.5093,4.755,0.875,155.688,0.0,0.935,0.895833,95.802,0.0,0.0,1.0,3.891,0.0,-9999,0.0,-9999,0.0,3.28205128205,0.8125,-9999,0.0,-9999,0.0,370.003,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.64851,0.0,-9999,-9999,-9999,-9999,2.80648,0.0,-9999,-9999,-9999,-9999,1.19209,0.0,-9999,1.19209,1.19209,1.21008,0.0,0.0,0.0,0.510335,0.510335,0.523218,0.552602,-0.654467,-0.699744,-0.654467,-0.639488,0.00136271,0.00140953,0.00143781,0.00266473,0.00474002,0.0,0.0,0.00474002,-9999,-9999
20081023,-12.434,1.0,15.4446,3.297,0.895833,183.515,0.0,1.06,1.0,95.991,0.0,0.0,1.0,5.576,0.0,-9999,0.0,-9999,0.0,3.57317073171,0.854166666667,-9999,0.0,-9999,0.0,368.628,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.68006,0.0,-9999,-9999,-9999,-9999,-7.29012,0.0,-9999,-9999,-9999,-9999,1.2537,0.0,-9999,1.2537,1.2537,1.2692,0.0,0.0,0.0,0.562233,0.562233,0.578431,0.603787,-0.6648,-0.706965,-0.6648,-0.649919,0.00188237,0.0017221,0.00188237,0.00334897,0.00365582,0.0,0.0,0.00365582,-9999,-9999
20081024,-11.199,1.0,13.4837,1.403,1.0,229.165,0.0,1.016,1.0,95.434,0.0,0.0,1.0,10.289,0.0,-9999,0.0,-9999,0.0,3.10638297872,0.979166666667,-9999,0.0,-9999,0.0,368.157,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,0.481076,0.0,-9999,-9999,-9999,-9999,-10.26,0.0,-9999,-9999,-9999,-9999,1.28178,0.0,-9999,1.28178,1.28178,1.28178,0.0,0.0,0.0,0.636993,0.636993,0.658498,0.676358,-0.619809,-0.644786,-0.639122,-0.605421,0.0030369,0.00227089,0.0030369,0.00461649,0.0017554,0.0,0.0,0.0017554,-9999,-9999
20081025,-9.184,0.833333,11.6289,2.029,0.875,195.256,0.0,1.672,0.833333,95.643,0.0,0.0,1.0,6.32,0.0,-9999,0.0,-9999,0.0,0.8625,0.833333333333,-9999,0.0,-9999,0.0,368.488,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.11162,0.0,-9999,-9999,-9999,-9999,-15.0134,0.0,-9999,-9999,-9999,-9999,1.11279,0.0,-9999,1.11279,1.11279,1.11792,0.0,0.0,0.0,0.759085,0.759085,0.781216,0.794769,-0.33158,-0.358839,-0.349871,-0.318027,0.00509378,0.00318994,0.00509378,0.0067635,0.00235168,0.0,0.0,0.00235168,-9999,-9999
20081026,-12.189,0.875,9.88331,4.896,0.979167,135.885,0.0,1.139,0.875,96.708,0.0,0.0,1.0,4.819,0.0,-9999,0.0,-9999,0.0,3.72619047619,0.875,-9999,0.0,-9999,0.0,368.594,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,2.75034,0.0,-9999,-9999,-9999,-9999,-24.4157,0.0,-9999,-9999,-9999,-9999,1.11151,0.0,-9999,1.11151,1.11151,1.11828,0.0,0.0,0.0,0.578027,0.578027,0.595381,0.619029,-0.507233,-0.540249,-0.538327,-0.492485,0.00208481,0.00183552,0.00208481,0.00360371,0.0045931,0.0,0.0,0.00456214,-9999,-9999
20081027,-12.885,0.854167,8.24955,3.701,0.895833,133.778,0.0,1.035,0.854167,97.85,0.0,0.0,1.0,4.057,0.0,-9999,-9999,-9999,-9999,1.56097560976,0.854166666667,-9999,-9999,-9999,-9999,368.917,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.85148,0.0,-9999,-9999,-9999,-9999,-13.6458,0.0,-9999,-9999,-9999,-9999,1.21398,0.0,-9999,1.21398,1.21398,1.22033,0.0,0.0,0.0,0.538796,0.538796,0.55362,0.580385,-0.648431,-0.681529,-0.674644,-0.633594,0.00167106,0.00159425,0.00167106,0.00307201,0.00369841,0.0,0.0,0.00369841,-9999,-9999
20081028,-12.946,0.875,6.73161,2.766,0.916667,150.532,0.0,1.045,0.875,96.769,0.0,0.8,1.0,1.749,0.0,-9999,0.0,-9999,0.0,1.97619047619,0.875,-9999,0.0,-9999,0.0,369.746,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.07213,0.0,-9999,-9999,-9999,-9999,-2.62966,0.0,-9999,-9999,-9999,-9999,1.35268,0.0,-9999,1.35268,1.35268,1.36321,0.0,0.0,0.0,0.540845,0.540845,0.556159,0.581577,-0.785681,-0.82237,-0.785681,-0.771106,0.00179563,0.00164827,0.00179563,0.00320482,0.00304918,0.0,0.0,0.00304918,-9999,-9999
20081029,-11.422,0.916667,5.33384,2.229,0.979167,157.959,0.0,1.182,0.916667,96.545,0.0,0.0,1.0,2.587,0.0,-9999,0.0,-9999,0.0,2.75,0.916666666667,-9999,0.0,-9999,0.0,370.459,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.04003,0.0,-9999,-9999,-9999,-9999,-5.67418,0.0,-9999,-9999,-9999,-9999,1.34376,0.0,-9999,1.34376,1.34376,1.36129,0.0,0.0,0.0,0.619809,0.619809,0.639739,0.66045,-0.698049,-0.74148,-0.698049,-0.683314,0.00248267,0.0020769,0.00248267,0.00412895,0.00256201,0.0,0.0,0.00256201,-9999,-9999
20081030,-10.998,0.9375,4.06181,1.465,1.0,189.646,0.0,1.189,0.9375,96.987,0.0,0.0,1.0,2.71,0.0,-9999,0.0,-9999,0.0,2.33333333333,0.9375,-9999,0.0,-9999,0.0,368.772,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,1.5864,0.0,-9999,-9999,-9999,-9999,-11.0959,0.0,-9999,-9999,-9999,-9999,1.37371,0.0,-9999,1.37371,1.37371,1.39045,0.0,0.0,0.0,0.64566,0.64566,0.667429,0.685532,-0.70274,-0.744786,-0.70274,-0.68818,0.0028574,0.00226412,0.0028574,0.00455777,0.00179576,0.0,0.0,0.00179576,-9999,-9999
