TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20031205,-33.329,1.0,0.0,0.111,1.0,140.867,0.0,0.114,1.0,101.857,0.0,0.0,1.0,1.945,1.0,-9999,0.0,-0.629708333333,1.0,-0.074875,1.0,-9999,-9999,-11.672,1.0,-6.03106,1.0,-21.3249,1.0,0.927411,-9999,-9999,2.12617,-65.4266,0.0,2.84537,-9999,-9999,-9999,-0.635786,1.0,0.108285,-0.86598,-0.6804,-0.670062,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.635786,0.635786,0.6804,0.865982,1.6863e-06,0.0,0.0,0.000482715,0.0,0.0,0.0,0.0,-9999,-9999
20031206,-30.243,1.0,0.0,0.079,1.0,164.583,0.0,0.135,1.0,101.254,0.0,0.0,1.0,2.583,1.0,-9999,0.0,-1.58839583333,1.0,0.0578333333333,1.0,-9999,-9999,-11.77,1.0,-5.43554,1.0,-22.0326,0.770833,1.00428,-9999,-9999,2.14791,-36.461,0.0,1.66196,-9999,-9999,-9999,-0.670723,0.416667,0.115062,-0.843113,-0.67315,-0.67201,0.416667,0.416667,0.416667,0.0,0.0,0.0,0.0,0.670723,0.671321,0.673018,0.842838,4.81677e-05,1.51335e-07,1.51335e-07,0.00247143,0.0,0.0,0.0,0.0,-9999,-9999
20031207,-33.421,1.0,0.0,0.051,1.0,148.083,0.0,0.113,1.0,101.001,0.0,0.0,1.0,1.382,0.979167,-9999,0.0,-2.45860416667,1.0,-0.158291666667,1.0,-9999,-9999,-12.074,1.0,-5.65858,1.0,-9.81017,0.708333,0.472252,-9999,-9999,2.10074,-40.3059,0.0,1.94029,-9999,-9999,-9999,-0.6048,0.0,0.127011,-0.641076,-0.625221,-0.592964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6048,0.592817,0.619619,0.63922,6.81007e-06,0.0,0.0,0.000748005,0.0,0.0,0.0,0.0,-9999,-9999
20031208,-31.096,1.0,0.0,0.042,1.0,159.422,0.0,0.129,1.0,101.453,0.0,0.0,1.0,0.582,1.0,-9999,0.0,-2.04764583333,1.0,0.0807291666667,1.0,-9999,-9999,-12.279,1.0,-5.30513,1.0,-27.894,0.125,1.43195,-9999,-9999,2.29071,-54.4572,0.0,2.79559,-9999,-9999,-9999,-0.728141,0.0625,0.127136,-0.737118,-0.734441,-0.725452,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.728141,0.725452,0.732773,0.736363,1.67117e-05,0.0,0.0,0.00158562,0.0,0.0,0.0,0.0,-9999,-9999
20031209,-29.46,1.0,0.0,0.036,1.0,163.48,0.0,0.14,1.0,101.41,0.0,0.0,1.0,1.461,1.0,-9999,-9999,-1.736625,1.0,0.0700208333333,1.0,-9999,-9999,-12.419,1.0,-5.10777,1.0,-22.9412,0.1875,1.25746,-9999,-9999,2.17625,-39.2723,0.0,2.15261,-9999,-9999,-9999,-0.931145,0.1875,0.126371,-1.25212,-0.931145,-0.931145,0.1875,0.1875,0.1875,0.0,0.0,0.0,0.0,0.931145,0.931145,0.931145,1.25212,9.81731e-05,6.48578e-07,6.48578e-07,0.00346862,0.0,0.0,0.0,0.0,-9999,-9999
20031210,-24.244,1.0,0.0,0.023,1.0,199.31,0.0,0.177,1.0,100.623,0.0,0.0,1.0,2.751,1.0,-9999,0.0,-0.5935625,1.0,0.0433125,1.0,-9999,-9999,-12.18,1.0,-4.20821,1.0,-30.0041,0.979167,1.7837,-9999,-9999,2.3884,-37.1534,0.0,2.20871,-9999,-9999,-9999,-1.48966,0.541667,0.126563,-1.63633,-1.48966,-1.48966,0.541667,0.541667,0.541667,0.0,0.0,0.0,0.0,1.48966,1.48966,1.48966,1.63633,0.00145904,5.94097e-05,5.94746e-05,0.0142693,0.0,0.0,0.0,0.0,-9999,-9999
20031211,-20.951,1.0,0.0,0.012,1.0,210.242,0.0,0.197,1.0,99.815,0.0,0.0,1.0,2.918,1.0,-9999,0.0,-0.343145833333,1.0,0.0235416666667,1.0,-9999,-9999,-11.92,1.0,-2.69708,1.0,-7.35822,1.0,0.438159,-9999,-9999,2.0605,-36.1451,0.0,2.15233,-9999,-9999,-9999,-0.860777,1.0,0.134271,-0.860777,-0.860777,-0.860777,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.860777,0.860777,0.860777,0.860777,0.00401906,0.000251994,0.000252297,0.0254322,0.0,0.0,0.0,0.0,-9999,-9999
20031212,-20.052,1.0,0.0,0.002,1.0,200.416,0.0,0.203,1.0,99.218,0.0,0.0,1.0,2.795,1.0,-9999,0.0,-0.573458333333,1.0,0.00347916666667,1.0,-9999,-9999,-11.783,1.0,-2.57977,1.0,-9.90974,1.0,0.591559,-9999,-9999,2.12865,-36.9102,0.0,2.20335,-9999,-9999,-9999,-0.77686,1.0,0.135739,-0.77686,-0.77686,-0.77686,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.77686,0.77686,0.77686,0.77686,0.00534575,0.00041122,0.000411544,0.0293271,0.0,0.0,0.0,0.0,-9999,-9999
20031213,-18.669,1.0,0.0,0.002,1.0,205.61,0.0,0.21,1.0,99.331,0.0,0.0,1.0,3.262,0.875,-9999,0.0,-0.4119375,1.0,-0.068875,1.0,-9999,-9999,-11.241,1.0,-2.41119,1.0,-6.78655,1.0,0.406793,-9999,-9999,2.14592,-37.3791,0.0,2.24054,-9999,-9999,-9999,-1.16997,1.0,0.132795,-1.17031,-1.17031,-1.16997,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.16997,1.16997,1.17031,1.17031,0.00780265,0.000762576,0.000763463,0.0356997,0.0,0.0,0.0,0.0,-9999,-9999
20031214,-19.361,1.0,0.0,0.024,1.0,208.634,0.0,0.208,1.0,99.337,0.0,0.0,1.0,6.494,0.4375,-9999,0.0,-3.35389583333,1.0,-0.239625,1.0,-9999,-9999,-10.961,1.0,-2.37302,1.0,-5.7256,1.0,0.346019,-9999,-9999,2.08576,-36.9821,0.0,2.23497,-9999,-9999,-9999,-0.593265,1.0,0.138162,-0.618347,-0.618347,-0.579215,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.593265,0.579215,0.618347,0.618347,0.0064927,0.000565236,0.000565798,0.0324395,0.0,0.0,0.0,0.0,-9999,-9999
20031215,-21.607,1.0,0.0,0.033,1.0,196.734,0.0,0.193,1.0,99.497,0.0,0.0,1.0,9.792,0.729167,0.621448275862,0.604166666667,-7.75220833333,1.0,-0.118416666667,1.0,-9999,-9999,-11.052,1.0,-2.60252,1.0,-13.601,1.0,0.821958,-9999,-9999,2.17592,-34.606,0.0,2.09137,-9999,-9999,-9999,-0.75538,1.0,0.135329,-0.758766,-0.758766,-0.751488,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.75538,0.748296,0.758766,0.758766,0.00340378,0.000202918,0.000203091,0.0230062,0.0,0.0,0.0,0.0,-9999,-9999
20031216,-24.505,1.0,0.0,0.018,1.0,181.167,0.0,0.175,1.0,99.893,0.0,0.0,1.0,8.487,0.708333,0.491676470588,0.708333333333,-16.2614583333,1.0,-0.1753125,1.0,-9999,-9999,-11.483,1.0,-3.26515,1.0,-19.1586,1.0,-4.96369,-9999,-9999,2.33958,-36.6217,0.0,-9.48809,-9999,-9999,-9999,-0.715339,1.0,0.135324,-0.723272,-0.723272,-0.709592,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.715339,0.708988,0.723272,0.723272,0.00108561,2.82348e-05,2.82348e-05,0.0130192,0.0,0.0,0.0,0.0,-9999,-9999
20031217,-23.342,1.0,0.0,0.019,1.0,186.906,0.0,0.182,1.0,100.422,0.0,0.0,1.0,7.758,0.708333,0.539205882353,0.708333333333,-7.96047916667,1.0,-0.0855625,1.0,-9999,-9999,-11.69,1.0,-3.50877,1.0,-15.6282,1.0,-1.76289,-9999,-9999,2.19331,-35.8308,0.0,-4.04178,-9999,-9999,-9999,-0.716396,1.0,0.135222,-0.718379,-0.718379,-0.714959,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.716396,0.714808,0.718379,0.718379,0.00175896,6.41011e-05,6.41443e-05,0.0166172,0.0,0.0,0.0,0.0,-9999,-9999
20031218,-21.898,1.0,0.0,0.017,1.0,199.179,0.0,0.192,1.0,100.606,0.0,0.0,1.0,6.961,0.75,0.350638888889,0.75,-7.39554166667,1.0,0.0102916666667,1.0,-9999,-9999,-11.526,1.0,-3.14217,1.0,-13.1319,1.0,-0.840984,-9999,-9999,2.61597,-34.4129,0.0,-2.20385,-9999,-9999,1.4108,-0.702555,1.0,0.13334,-0.702555,-0.702555,-0.702555,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.702555,0.701039,0.702555,0.702555,0.00289932,0.000142817,0.00014299,0.0216276,0.0,0.0,0.0,0.0,-9999,-9999
20031219,-20.42,1.0,0.0,0.019,1.0,200.382,0.0,0.202,1.0,99.754,0.0,0.0,1.0,6.145,0.604167,0.515068965517,0.604166666667,-10.2992083333,1.0,-0.127104166667,1.0,-9999,-9999,-11.38,1.0,-2.83175,1.0,-12.7831,1.0,-0.490367,-9999,-9999,1.59572,-36.6043,0.0,-1.40416,-9999,-9999,1.18591,-0.743479,1.0,0.129789,-0.748828,-0.748828,-0.737318,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.743479,0.730207,0.748828,0.748828,0.00474744,0.000333131,0.000333434,0.0276797,0.0,0.0,0.0,0.0,-9999,-9999
20031220,-17.732,1.0,0.0,0.023,1.0,245.425,0.0,0.215,1.0,98.709,0.0,0.0,1.0,5.661,0.791667,0.279,0.770833333333,-3.0434375,1.0,-0.276,1.0,-9999,-9999,-11.041,1.0,-2.26285,1.0,-2.85461,1.0,-0.0684891,-9999,-9999,1.95145,-36.0408,0.0,-0.864708,-9999,-9999,1.23421,-0.306289,1.0,0.123932,-0.342408,-0.321255,-0.321255,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.306289,0.321255,0.321255,0.342408,0.0101922,0.00123958,0.00124105,0.0405576,0.0,0.0,0.0,0.0,-9999,-9999
20031221,-24.453,1.0,0.0,0.019,1.0,204.175,0.0,0.172,1.0,99.611,0.0,0.0,1.0,2.511,0.979167,-9999,0.0,-17.6061458333,1.0,-0.389791666667,1.0,-9999,-9999,-10.895,1.0,-2.44308,1.0,-17.2382,1.0,-0.248467,-9999,-9999,1.95727,-32.5203,0.0,-0.468738,-9999,-9999,1.43833,-0.54472,1.0,0.0920462,-0.572281,-0.572281,-0.517014,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.54472,0.515114,0.572281,0.572281,0.00242551,0.000209296,0.000209555,0.0155366,0.0,0.0,0.0,0.0,-9999,-9999
20031222,-21.517,1.0,0.0,0.015,1.0,212.092,0.0,0.194,1.0,99.082,0.0,0.0,1.0,2.235,0.729167,-9999,0.0,-0.788875,1.0,-0.4140625,1.0,-9999,-9999,-11.486,1.0,-3.35392,1.0,-14.2341,1.0,-0.702691,-9999,-9999,2.07841,-37.4147,0.0,-1.84703,-9999,-9999,1.58804,-0.713332,1.0,0.07254,-0.72823,-0.72823,-0.704185,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.713332,0.696472,0.72823,0.72823,0.00418545,0.000336352,0.000336806,0.0242783,0.0,0.0,0.0,0.0,-9999,-9999
20031223,-21.532,1.0,0.0,0.021,1.0,214.876,0.0,0.194,1.0,99.451,0.0,0.0,0.979167,3.841,0.479167,-9999,-9999,-3.51168085106,0.979166666667,-0.381106382979,0.979166666667,-9999,-9999,-11.115,1.0,-2.46772,1.0,-15.0602,1.0,-1.13827,-9999,-9999,2.20378,-36.5106,0.0,-2.75952,-9999,-9999,1.60508,-0.712855,1.0,0.0868965,-0.72041,-0.72041,-0.706109,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.712855,0.701296,0.72041,0.72041,0.00389155,0.000270522,0.000270954,0.0239154,0.0,0.0,0.0,0.0,-9999,-9999
20031224,-21.389,1.0,0.0,0.0,1.0,162.768,0.0,0.194,1.0,100.518,0.0,0.032,0.0,1.325,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-11.271,1.0,-2.79947,1.0,-9.95579,1.0,-9.99547,-9999,-9999,0.681395,-26.1836,0.0,-26.2879,-9999,-9999,1.20435,-0.53529,1.0,0.0696552,-0.565159,-0.565159,-0.515263,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.535289,0.513747,0.565158,0.565158,0.00342756,0.000187871,0.000188109,0.0235866,0.0,0.0,0.0,0.0,-9999,-9999
20031225,-20.865,1.0,0.0,0.0,1.0,167.365,0.0,0.196,1.0,101.756,0.0,0.016,0.0,1.035,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-11.235,1.0,-2.72568,1.0,-8.53089,1.0,-7.79313,-9999,-9999,0.730502,-33.8182,0.958333,-30.8935,-9999,-9999,1.50423,-0.428643,1.0,0.069409,-0.456216,-0.452116,-0.416897,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.428643,0.416417,0.452116,0.456216,0.00408217,0.000253918,0.000254242,0.0257381,0.0,0.0,0.0,0.0,-9999,-9999
20031226,-19.334,1.0,0.0,0.0,1.0,141.238,0.0,0.196,1.0,103.023,0.0,0.0,0.0,2.801,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-11.191,1.0,-2.53294,1.0,-4.99361,1.0,-4.41117,-9999,-9999,0.717774,-25.8684,1.0,-22.8512,-9999,-9999,1.21914,-0.172914,1.0,0.0688954,-0.208496,-0.188185,-0.137907,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.172914,0.136839,0.186238,0.208496,0.00652056,0.000567225,0.000567916,0.0325459,0.0,0.0,0.0,0.0,-9999,-9999
20031227,-17.028,1.0,0.0,0.0,1.0,162.412,0.0,0.198,1.0,102.564,0.0,0.0,0.0,6.727,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-11.002,1.0,-2.02314,1.0,-2.58994,1.0,-2.16577,-9999,-9999,0.715992,-22.0044,1.0,-18.4006,-9999,-9999,1.23062,0.0425869,1.0,0.0682496,0.029487,0.0427602,0.0452149,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.0425868,-0.0452146,-0.0432325,-0.0350076,0.0118989,0.00156554,0.00156737,0.04415,0.0,0.0,0.0,0.0,-9999,-9999
20031228,-14.754,1.0,0.0,0.0,1.0,174.519,0.0,0.236,1.0,101.348,0.0,0.0,0.0,8.778,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-10.745,1.0,-1.49749,1.0,-0.859408,1.0,-0.694351,-9999,-9999,0.706254,-23.352,1.0,-18.8671,-9999,-9999,1.24082,0.140273,1.0,0.0677668,0.133111,0.137312,0.149936,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.140273,-0.15103,-0.137312,-0.133111,0.0198793,0.00376839,0.00377289,0.0571261,0.0,0.0,0.0,0.0,-9999,-9999
20031229,-12.75,1.0,0.0,0.0,1.0,236.976,0.0,0.267,1.0,99.238,0.0,0.16,0.0,8.541,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-10.422,1.0,-1.01397,1.0,-0.798882,1.0,-0.802067,-0.841205,-0.657521,0.720799,-24.8153,1.0,-24.9142,-26.1299,-20.4242,1.25139,0.178229,1.0,0.0672735,0.173139,0.175863,0.187955,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.178229,-0.188542,-0.177349,-0.173139,0.0290244,0.00701528,0.00702362,0.0694735,0.0,0.0,0.0,0.0,-9999,-9999
20031230,-13.022,1.0,0.0,0.0,1.0,261.378,0.0,0.266,1.0,99.579,0.0,0.569,0.0,2.766,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-10.306,1.0,-1.1893,1.0,-0.358868,1.0,-0.295367,-0.37788,-0.249345,0.723572,-26.1115,1.0,-21.4911,-27.4948,-18.1425,1.24099,0.270176,1.0,0.0663297,0.267461,0.270176,0.27902,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.270176,-0.27902,-0.270176,-0.267461,0.0276199,0.00645597,0.00646366,0.0677388,0.0,0.0,0.0,0.0,-9999,-9999
20031231,-14.697,1.0,0.0,0.0,1.0,196.117,0.0,0.25,1.0,101.791,0.0,0.009,0.0,3.214,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.525,1.0,-1.83399,1.0,0.13876,1.0,0.114206,0.0109475,0.146111,0.716826,-26.1836,1.0,-21.5504,-27.5707,-2.06576,1.24033,0.282724,1.0,0.0663297,0.280661,0.282724,0.290913,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.282724,-0.290914,-0.282724,-0.280661,0.0200315,0.00379195,0.00379652,0.0574311,0.0,0.0,0.0,0.0,-9999,-9999
20040101,-15.41,1.0,0.0,0.037,1.0,194.746,0.0,0.2,1.0,102.072,0.0,0.0,1.0,4.048,1.0,0.208108695652,0.958333333333,-23.9004166667,1.0,-0.0278125,1.0,-9999,-9999,-11.487,1.0,-2.73063,1.0,-2.53062,1.0,-1.7583,-2.54071,0.254412,0.574973,-27.9378,1.0,-19.4115,-28.0492,2.80868,1.65284,0.324048,1.0,0.063482,0.32104,0.323013,0.324048,1.0,1.0,1.0,0.23471,0.234995,0.235467,0.238459,-0.0893381,-0.0887885,-0.0855732,-0.0855337,0.520714,0.520714,0.520714,0.520714,0.00191925,0.00191925,0.00191925,0.00191925,-9999,-9999
20040102,-8.431,1.0,0.0,0.033,1.0,229.258,0.0,0.198,1.0,102.806,0.0,0.0,1.0,6.118,1.0,0.252833333333,1.0,-15.8127083333,1.0,-0.2563125,1.0,-9999,-9999,-10.748,1.0,-0.773333,1.0,1.45646,1.0,1.01196,-0.0590665,1.46226,0.766372,-19.7292,1.0,-13.708,-19.8078,0.800114,1.31566,0.216557,1.0,0.0568553,0.216557,0.217072,0.235098,1.0,1.0,1.0,0.625122,0.629571,0.636923,0.683419,0.408564,0.401824,0.408564,0.46531,1.12634,1.12634,1.12634,1.12634,0.00171194,0.00171194,0.00171194,0.00171194,-9999,-9999
20040103,-6.001,1.0,0.0,0.05,1.0,251.033,0.0,0.306,1.0,103.494,0.0,0.0,0.979167,6.029,0.979167,0.248520833333,1.0,-16.0621276596,0.979166666667,-0.235255319149,0.979166666667,-9999,-9999,-9.503,1.0,1.32661,1.0,2.87218,1.0,1.99562,-0.116481,2.88363,0.844728,-18.9604,1.0,-1.49589,-19.036,0.768938,1.70678,0.287416,1.0,0.0524795,0.287386,0.287411,0.287416,1.0,1.0,1.0,0.803949,0.810748,0.821995,0.89344,0.516534,0.523363,0.53461,0.606025,1.37953,1.37953,1.37953,1.37953,0.00258629,0.00258629,0.00258629,0.00258629,-9999,-9999
20040104,-6.803,1.0,0.0,0.046,1.0,238.739,0.0,0.456,1.0,103.55,0.0,0.0,1.0,8.253,1.0,0.352770833333,1.0,-24.4541666667,1.0,-0.332666666667,1.0,-9999,-9999,-9.195,1.0,0.726458,1.0,4.36688,1.0,0.719519,-0.177098,4.38428,0.783823,-28.2806,1.0,-4.65973,-28.3933,1.14692,1.69972,0.335976,1.0,0.0533985,0.335822,0.335968,0.336788,1.0,1.0,1.0,0.739888,0.745825,0.755644,0.817965,0.403912,0.408999,0.418856,0.482144,1.29036,1.29036,1.29036,1.29036,0.00237671,0.00237671,0.00237671,0.00237671,-9999,-9999
20040105,-18.201,1.0,0.0,0.076,1.0,170.935,0.0,0.252,1.0,104.321,0.0,0.0,1.0,6.903,1.0,0.337976744186,0.895833333333,-45.436875,1.0,-0.226291666667,1.0,-9999,-9999,-9.894,1.0,-2.24729,1.0,-4.95746,1.0,-0.816828,-4.08024,0.201049,0.829111,-38.0607,1.0,-6.27116,-31.3259,1.54355,2.27904,0.290161,1.0,0.0525528,0.290132,0.290161,0.29361,1.0,1.0,1.0,0.127979,0.123115,0.126931,0.127427,-0.162181,-0.16668,-0.166329,-0.162705,0.329532,0.329532,0.329532,0.329532,0.00387581,0.00387581,0.00387581,0.00387581,-9999,-9999
20040106,-26.241,1.0,0.0,0.063,1.0,190.127,0.0,0.146,1.0,104.824,0.0,0.0,1.0,2.917,1.0,-9999,0.0,-8.08270833333,1.0,0.0657916666667,1.0,-9999,-9999,-11.344,1.0,-5.13896,1.0,0.17951,1.0,0.0295774,-0.00728,0.147746,0.992102,-37.4917,1.0,-6.1774,-30.8576,1.52047,2.0504,0.261388,1.0,0.042104,0.259797,0.261388,0.2677,1.0,1.0,1.0,0.0134176,0.0109665,0.0128575,0.0131202,-0.24797,-0.254843,-0.249045,-0.24797,0.0549222,0.0549222,0.0549222,0.0549222,0.00321958,0.00321958,0.00321958,0.00321958,-9999,-9999
20040107,-30.921,1.0,0.0,0.077,1.0,172.85,0.0,0.112,1.0,104.375,0.0,0.0,1.0,1.59,1.0,-9999,-9999,-3.61520833333,1.0,0.1469375,1.0,-9999,-9999,-12.81,1.0,-6.61729,1.0,1.15273,1.0,0.189932,-0.0467488,0.948756,0.665904,-31.0143,1.0,-2.44688,-25.5264,1.25778,1.48569,0.282724,1.0,0.0398814,0.280661,0.282724,0.290913,1.0,1.0,1.0,0.00196781,0.00144957,0.00184464,0.00190208,-0.280756,-0.289069,-0.280756,-0.27909,0.0109376,0.0109376,0.0109376,0.0109376,0.00388468,0.00388468,0.00388468,0.00388468,-9999,-9999
20040108,-32.517,1.0,0.0,0.056,1.0,144.48,0.0,0.1,1.0,103.696,0.0,0.0,1.0,3.68,1.0,-9999,0.0,-2.89458333333,1.0,0.108458333333,1.0,-9999,-9999,-13.698,1.0,-6.9625,1.0,0.56273,1.0,0.0927195,-0.0228214,0.463155,0.656779,-28.8559,1.0,-4.75451,-23.7499,1.17025,1.43848,0.277704,1.0,0.0398814,0.275333,0.277704,0.286896,1.0,1.0,1.0,0.000170619,9.41086e-05,0.000150578,0.000159766,-0.277533,-0.286745,-0.277533,-0.275241,0.00202726,0.00202726,0.00202726,0.00202726,0.00289142,0.00289142,0.00289142,0.00289142,-9999,-9999
20040109,-28.627,1.0,0.0,0.076,1.0,152.538,0.0,0.117,1.0,102.682,0.0,0.0,1.0,4.484,1.0,-9999,0.0,-4.64604166667,1.0,0.146916666667,1.0,-9999,-9999,-13.988,1.0,-6.00854,1.0,2.92774,1.0,0.230985,-0.118734,2.40968,0.908317,-36.5242,1.0,-2.88158,-30.0613,1.48123,1.59811,0.273566,1.0,0.0398814,0.273301,0.273566,0.274851,1.0,1.0,1.0,0.00403338,0.00297887,0.00378348,0.00390005,-0.269532,-0.271068,-0.270519,-0.269532,0.0218415,0.0218415,0.0218415,0.0218415,0.00387789,0.00387789,0.00387789,0.00387789,-9999,-9999
20040110,-23.192,1.0,0.0,0.133,1.0,184.829,0.0,0.2,1.0,101.294,0.0,0.0,1.0,9.28,0.9375,0.662783783784,0.770833333333,-7.3275,1.0,0.247729166667,1.0,-9999,-9999,-13.615,1.0,-4.50021,1.0,-0.0820931,1.0,-0.00594175,-0.020274,0.00332928,0.983256,-38.9807,1.0,-2.82135,-9.62681,1.58086,1.71728,0.226207,1.0,0.0398814,0.226207,0.226207,0.226207,1.0,1.0,1.0,0.0334709,0.0287597,0.0324206,0.0329152,-0.192736,-0.197447,-0.193786,-0.193292,0.117338,0.117338,0.117338,0.117338,0.00661257,0.00661257,0.00661257,0.00661257,-9999,-9999
20040111,-20.821,1.0,0.0,0.172,1.0,208.486,0.0,0.2,1.0,102.152,0.0,0.0,1.0,8.248,0.916667,0.524365853659,0.854166666667,-10.623125,1.0,0.331229166667,1.0,-9999,-9999,-12.902,1.0,-2.70458,1.0,0.124309,1.0,0.00899724,-0.00504133,0.0225026,1.17692,-48.1832,1.0,-3.48741,-8.7222,1.95407,2.60353,0.164476,1.0,0.0398814,0.164476,0.164476,0.164476,1.0,1.0,1.0,0.0647913,0.0585254,0.0634231,0.0640693,-0.0996846,-0.105951,-0.101053,-0.100407,0.197255,0.197255,0.197255,0.197255,0.00843798,0.00843798,0.00843798,0.00843798,-9999,-9999
20040112,-25.358,1.0,0.0,0.196,1.0,175.217,0.0,0.185,1.0,102.972,0.0,0.0,1.0,2.4,1.0,-9999,0.0,-12.558125,1.0,0.373770833333,1.0,-9999,-9999,-13.372,1.0,-4.23625,1.0,1.72287,1.0,0.124698,-0.0698706,0.311876,1.48794,-35.4196,1.0,-1.93838,-5.836,1.47532,2.20371,0.11716,0.916667,0.0398095,0.11716,0.11716,0.11716,0.916667,0.916667,0.916667,0.0145267,0.0115975,0.0138558,0.0141705,-0.102633,-0.105562,-0.103304,-0.102989,0.0622032,0.0622032,0.0622032,0.0622032,0.0095385,0.0095385,0.0095385,0.0095385,-9999,-9999
20040113,-24.959,1.0,0.0,0.186,1.0,155.035,0.0,0.2,1.0,103.399,0.0,0.0,1.0,1.306,1.0,-9999,0.0,-2.72791666667,1.0,0.3529375,1.0,-9999,-9999,-13.715,1.0,-4.22167,1.0,-0.188591,1.0,-0.0103209,-0.0310736,0.00785528,0.549463,-35.6736,1.0,-1.95228,-5.87784,1.48589,1.67102,-0.865509,0.0,0.0370363,-1.03051,-0.865509,-0.865509,0.0,0.0,0.0,0.0169814,0.0137532,0.0162455,0.0165908,0.88249,0.879221,0.88249,1.04675,0.0700456,0.0700456,0.0700456,0.0700456,0.00911226,0.00911226,0.00911226,0.00911226,-9999,-9999
20040114,-28.726,1.0,0.0,0.23,1.0,160.879,0.0,0.127,1.0,103.516,0.0,0.0,1.0,1.955,1.0,-9999,-9999,-3.6625,1.0,0.441020833333,1.0,-9999,-9999,-13.957,1.0,-4.66583,1.0,1.27365,0.75,-0.0387765,-0.0530509,0.209857,0.539591,-42.9823,0.895833,1.3086,-7.08209,1.79032,1.8517,-0.715243,0.0,0.0388424,-1.06276,-0.715415,-0.715243,0.0,0.0,0.0,0.00440756,0.00330991,0.00414904,0.0042698,0.719651,0.718691,0.719651,1.06691,0.0228323,0.0228323,0.0228323,0.0228323,0.0110345,0.0110345,0.0110345,0.0110345,-9999,-9999
