TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20070409,-5.723,1.0,365.627,281.104,1.0,216.473,0.0,1.613,1.0,96.016,1.0,1.27,1.0,1.458,1.0,0.1694375,1.0,115.996458333,1.0,564.755083333,1.0,98.4456071429,0.583333333333,-9999,0.0,390.789,1.0,0.09,1.0,-6.1341,1.0,15.056,1.0,22.2368,21.2535,23.5138,0.74639,68.9169,1.0,101.787,97.2854,107.632,2.69331,-1.77913,0.0,-9999,-1.85488,-1.77913,-1.71189,0.0,0.0,0.0,0.879641,0.85938,0.869142,0.879678,2.56775,2.57234,2.65736,2.73746,0.556544,0.573121,0.647919,1.09808,6.56936,6.5191,6.89197,7.1512,-9999,-9999
20070410,-2.405,1.0,368.613,216.537,1.0,246.578,0.0,1.417,1.0,95.981,1.0,0.0,1.0,1.584,1.0,0.239583333333,1.0,106.029666667,1.0,444.830416667,1.0,59.16625,0.583333333333,-9999,0.0,393.005,1.0,0.08,1.0,-5.65479,1.0,10.6212,1.0,15.6869,14.9932,16.5877,0.636947,60.7628,1.0,89.7434,85.7748,94.8968,2.58046,-0.896543,0.0,-9999,-0.892714,-0.868906,-0.848058,0.0,0.0,0.0,1.21014,1.18637,1.20052,1.21014,2.03443,2.0371,2.06585,2.10426,0.824165,0.845705,0.914735,1.50056,5.8731,5.82817,6.18756,6.39278,-9999,-9999
20070411,-0.622,1.0,371.577,115.667,1.0,300.166,0.0,0.639,1.0,95.595,1.0,0.254,1.0,4.153,1.0,0.5260625,1.0,56.0241041667,1.0,250.0995,1.0,27.4435357143,0.583333333333,-9999,0.0,393.086,1.0,0.202,1.0,-6.75594,1.0,8.00254,1.0,11.8193,11.2966,12.498,0.568717,29.0406,1.0,42.8914,40.9947,45.3544,2.16569,0.0042332,0.0,-9999,-0.0225922,0.00581887,0.0214046,0.0,0.0,0.0,1.30248,1.27416,1.29123,1.30248,1.24813,1.26813,1.29103,1.32938,0.857476,0.881674,0.976038,1.61855,4.88509,4.84772,5.18301,5.32661,-9999,-9999
20070412,-0.086,1.0,374.517,189.659,1.0,282.092,0.0,0.903,1.0,95.548,1.0,4.318,1.0,4.696,1.0,0.486541666667,1.0,77.0694583333,1.0,400.28975,1.0,57.2390714286,0.583333333333,-9999,0.0,390.502,1.0,0.202,1.0,-6.96825,1.0,10.6146,1.0,15.6772,14.9839,16.5775,0.615584,46.285,1.0,68.3605,65.3375,72.286,2.69911,-0.938262,0.0,-9999,-0.966631,-0.946125,-0.928828,0.0,0.0,0.0,1.37514,1.34689,1.36389,1.37514,2.27134,2.28897,2.32599,2.3508,0.921077,0.946256,1.03593,1.70627,5.90715,5.86195,6.23158,6.42966,-9999,-9999
20070413,1.997,1.0,377.432,293.945,1.0,243.988,0.0,3.64,1.0,96.42,1.0,2.54,1.0,2.477,1.0,0.289291666667,1.0,129.311604167,1.0,589.232354167,1.0,57.0054137931,0.604166666667,-9999,0.0,391.706,1.0,0.172,1.0,-6.26654,1.0,21.7132,1.0,31.9824,30.6511,33.9108,0.836054,77.5001,1.0,114.154,109.402,121.036,2.86315,-2.51406,0.0,-9999,-2.5166,-2.47616,-2.47449,0.0,0.0,0.0,1.74476,1.72249,1.7293,1.74476,4.19981,4.16296,4.22795,4.25583,1.29152,1.31155,1.34178,2.14246,6.74953,6.69789,7.07914,7.34737,-9999,-9999
20070414,3.848,1.0,380.324,242.711,1.0,279.38,0.0,3.956,1.0,96.065,1.0,0.508,1.0,1.474,1.0,0.1819375,1.0,120.8649375,1.0,491.92425,1.0,46.3560714286,0.583333333333,-9999,0.0,392.697,1.0,0.201,1.0,-5.90448,1.0,15.1318,1.0,22.3488,21.6489,23.6746,0.757222,71.4789,1.0,105.57,102.264,111.833,2.82248,-2.5301,0.0,-9999,-2.5301,-2.50759,-2.36791,0.0,0.0,0.0,2.07855,2.05003,2.06628,2.07855,4.54492,4.4726,4.54492,4.60865,1.63439,1.62293,1.66545,2.43642,6.46593,6.41646,6.80066,7.03832,-9999,-9999
20070415,2.978,1.0,383.188,281.374,1.0,260.891,0.0,2.989,1.0,96.113,1.0,0.508,1.0,2.068,1.0,0.225770833333,1.0,130.578125,1.0,569.9774375,1.0,51.4952413793,0.604166666667,-9999,-9999,393.356,1.0,0.274,1.0,-6.85606,1.0,14.859,1.0,22.0517,21.6109,25.1827,0.790059,82.4994,1.0,122.435,119.988,139.818,2.87642,-2.37955,0.0,-9999,-2.42996,-2.31969,-2.2658,0.0,0.0,0.0,1.94526,1.92046,1.93213,1.94526,4.24269,4.23799,4.26179,4.33609,1.50731,1.50731,1.53698,2.28135,6.74317,6.69157,7.07564,7.34037,-9999,-9999
20070416,6.656,1.0,386.028,290.615,1.0,275.192,0.0,6.562,1.0,96.181,1.0,3.048,1.0,1.026,1.0,0.159,0.979166666667,153.356791667,1.0,592.377666667,1.0,52.9913448276,0.604166666667,-9999,0.0,391.66,1.0,0.199,1.0,-5.29192,1.0,15.8929,1.0,23.4729,22.7378,26.9349,0.763992,86.4557,1.0,127.69,123.691,146.524,2.90726,-2.19589,0.0,-9999,-2.19482,-2.15905,-2.06329,0.0,0.0,0.0,2.68069,2.62965,2.68049,2.69395,4.86924,4.70688,4.73212,4.87076,2.32345,2.16008,2.35605,3.13257,3.95273,3.94764,4.2177,5.49877,-9999,-9999
20070417,4.972,1.0,388.839,129.95,1.0,294.128,0.0,0.034,1.0,96.398,1.0,4.826,1.0,3.671,1.0,0.319583333333,1.0,54.8985,1.0,277.992729167,1.0,25.1218571429,0.583333333333,-9999,0.0,393.214,1.0,1.045,1.0,-7.5751,1.0,2.49731,1.0,3.68839,3.52528,4.23239,0.179735,33.8379,1.0,49.9768,47.7667,57.3479,2.49464,-0.479288,0.0,-9999,-0.551736,-0.183274,-0.0647141,0.0,0.0,0.0,2.1334,2.10739,2.11709,2.1334,2.66848,2.1558,2.2038,2.66556,1.62322,1.62322,1.67192,2.50277,5.37581,5.33469,5.69926,5.86161,-9999,-9999
20070418,5.553,1.0,391.624,266.922,1.0,275.931,0.0,1.87,1.0,96.35,1.0,2.794,1.0,3.422,1.0,0.306354166667,1.0,126.592,1.0,554.302708333,1.0,48.1012758621,0.604166666667,-9999,0.0,394.25,1.0,1.449,1.0,-6.35379,1.0,16.1809,1.0,23.8982,22.8414,27.423,0.859905,76.7433,1.0,113.346,108.333,130.063,2.84772,-3.49415,0.0,-9999,-3.54624,-3.38213,-3.32809,0.0,0.0,0.0,2.29168,2.25884,2.28004,2.29168,5.81568,5.58284,5.62463,5.8132,1.81473,1.79486,1.84885,2.6853,6.55377,6.50362,6.88417,7.13407,-9999,-9999
20070419,8.746,1.0,394.38,218.737,1.0,292.12,0.0,2.953,1.0,96.547,1.0,1.524,1.0,1.6,1.0,0.210872340426,0.979166666667,117.141958333,1.0,466.519166667,1.0,40.4170689655,0.604166666667,-9999,0.0,389.807,1.0,1.754,1.0,-0.381771,1.0,10.7326,1.0,15.8086,15.1505,16.6365,0.829587,68.4575,1.0,100.834,96.6368,106.115,2.98529,-2.67855,0.0,-9999,-2.72551,-2.71374,-2.67855,0.0,0.0,0.0,2.94303,2.88668,2.94282,2.95777,5.66214,5.40928,5.61843,5.66682,2.5421,2.37108,2.57868,3.43467,6.14236,6.0945,6.46784,6.69629,-9999,-9999
20070420,10.457,1.0,397.107,296.366,1.0,293.961,0.0,5.303,1.0,96.728,1.0,2.032,1.0,2.133,1.0,0.251416666667,1.0,169.023729167,1.0,612.1660625,1.0,54.2603793103,0.604166666667,-9999,0.0,392.016,1.0,1.933,1.0,8.84298,1.0,16.6988,1.0,24.4416,22.8195,25.8846,0.755041,92.0496,1.0,134.73,125.789,142.684,3.01676,-3.84408,0.0,-9999,-3.88808,-3.72805,-3.71359,0.0,0.0,0.0,3.3052,3.23332,3.30501,3.33204,7.20721,6.81867,7.03009,7.20687,2.96509,2.69595,3.00209,3.71718,4.67584,4.67026,4.96496,6.08806,-9999,-9999
20070421,15.913,1.0,399.804,189.91,1.0,325.628,0.0,6.189,1.0,96.132,1.0,0.254,1.0,4.104,1.0,0.441520833333,1.0,84.1447916667,1.0,398.688979167,1.0,35.8105862069,0.604166666667,-9999,0.0,395.253,1.0,2.145,1.0,9.45033,1.0,12.3758,1.0,18.114,16.6531,19.1835,0.716627,30.2446,1.0,44.2681,40.6977,46.8816,2.88234,-1.98273,0.0,-9999,-2.01559,-1.99844,-1.98273,0.0,0.0,0.0,4.37567,4.26494,4.37567,4.43625,6.44711,6.25291,6.35839,6.41155,4.15111,3.63952,4.19234,4.32439,4.27288,4.23656,4.53253,5.59814,-9999,-9999
20070422,18.564,1.0,402.471,220.359,1.0,359.543,0.0,7.062,1.0,95.335,1.0,1.778,1.0,4.542,1.0,0.545386363636,0.916666666667,121.444916667,1.0,463.11575,1.0,42.3308214286,0.583333333333,-9999,-9999,393.549,1.0,4.172,1.0,16.2661,1.0,14.2936,1.0,20.7955,19.2337,22.1562,0.74058,45.4524,1.0,66.1282,61.1616,70.455,2.86603,-1.54985,0.0,-9999,-1.60503,-1.55307,-1.49087,0.0,0.0,0.0,4.98926,4.84839,4.98926,5.0749,6.57055,6.44826,6.51379,6.57072,4.90726,4.20002,4.80077,4.9696,3.13803,3.13396,3.3526,4.39812,-9999,-9999
20070423,9.764,1.0,405.108,236.158,1.0,317.382,0.0,1.659,1.0,95.756,1.0,28.448,1.0,3.552,1.0,0.35771875,0.666666666667,126.6224375,1.0,496.466041667,1.0,42.2204482759,0.604166666667,-9999,0.0,390.761,1.0,3.638,1.0,9.386,1.0,16.4628,1.0,23.9515,22.1134,25.5187,0.857892,70.6617,1.0,102.805,94.9154,109.532,2.79828,-2.4527,0.0,-9999,-2.47354,-2.41633,-2.36468,0.0,0.0,0.0,3.04919,2.99242,3.04894,3.06221,5.54174,5.12625,5.41327,5.53229,2.60295,2.44916,2.64239,3.56393,5.89959,5.85445,6.20776,6.42179,-9999,-9999
20070424,6.481,1.0,407.713,245.58,1.0,285.276,0.0,5.89,1.0,96.454,1.0,0.0,1.0,1.471,1.0,0.169583333333,1.0,113.518270833,1.0,503.508333333,1.0,45.911,0.604166666667,-9999,0.0,390.729,1.0,2.135,1.0,2.8885,1.0,18.4605,1.0,26.4113,24.4003,27.3968,0.840974,68.5356,1.0,98.0532,90.5873,101.712,2.72969,-3.89836,0.0,-9999,-3.88153,-3.87891,-3.85134,0.0,0.0,0.0,2.52579,2.48473,2.5231,2.52915,6.4081,6.17784,6.36848,6.40665,2.09671,2.00784,2.1309,2.95539,4.85046,4.84457,5.12563,6.21206,-9999,-9999
20070425,5.758,1.0,410.285,179.454,1.0,278.585,0.0,4.827,1.0,96.423,1.0,0.0,1.0,1.338,1.0,0.1943125,1.0,75.3586041667,1.0,369.774395833,1.0,33.9934482759,0.604166666667,-9999,0.0,389.762,1.0,2.128,1.0,1.82115,1.0,10.8768,1.0,14.6859,14.3765,16.1271,0.713492,38.72,1.0,52.2797,51.1784,57.4103,2.66049,-3.22418,0.0,-9999,-3.23669,-3.15624,-3.13984,0.0,0.0,0.0,2.36082,2.32479,2.35276,2.36082,5.59169,5.44749,5.4946,5.58992,1.90396,1.8595,1.93788,2.76483,5.79256,5.73498,6.11391,6.46652,-9999,-9999
20070426,7.375,1.0,412.826,167.132,1.0,309.833,0.0,5.094,1.0,95.735,1.0,0.0,1.0,1.65,1.0,0.209604166667,1.0,90.64625,1.0,362.784479167,1.0,31.5579310345,0.604166666667,-9999,0.0,390.508,1.0,2.807,1.0,4.19023,1.0,11.2481,1.0,15.1356,14.8154,16.6776,0.666964,48.1764,1.0,64.8271,63.4556,71.4313,2.64956,-5.00736,0.0,-9999,-5.00703,-4.97072,-4.9147,0.0,0.0,0.0,2.63832,2.59511,2.63589,2.64214,7.63962,7.35007,7.58561,7.63773,2.18829,2.09778,2.22429,3.0869,4.68738,4.68171,4.96934,5.66709,-9999,-9999
20070427,9.236,1.0,415.333,303.166,1.0,290.933,0.0,6.534,1.0,95.466,1.0,1.27,1.0,1.262,1.0,0.1731875,1.0,161.1894375,1.0,624.142041667,1.0,55.7514137931,0.604166666667,-9999,0.0,390.964,1.0,3.627,1.0,7.96785,1.0,17.4747,1.0,23.4727,22.609,25.7393,0.952555,98.8534,1.0,132.784,127.898,145.606,3.14908,-3.80318,0.0,-9999,-3.82227,-3.72184,-3.67601,0.0,0.0,0.0,3.07843,3.01505,3.07843,3.09791,6.91772,6.67793,6.78462,6.91715,2.71938,2.49767,2.75528,3.52491,4.29647,4.29127,4.56716,5.79099,-9999,-9999
20070428,12.388,1.0,417.806,253.162,1.0,308.729,0.0,5.085,1.0,95.741,1.0,0.0,1.0,3.011,1.0,0.3284375,1.0,118.987375,1.0,529.103604167,1.0,47.9065517241,0.604166666667,-9999,0.0,392.202,1.0,4.331,1.0,8.96856,1.0,12.9951,1.0,17.3968,16.5253,18.9064,0.944248,79.7903,1.0,106.817,101.466,116.086,3.25103,-2.37863,0.0,-9999,-2.38277,-2.3741,-2.36234,0.0,0.0,0.0,3.57067,3.49339,3.57043,3.59867,5.96336,5.87461,5.92849,5.96299,3.1798,2.90884,3.2214,3.99729,5.19578,5.18998,5.47793,6.35394,-9999,-9999
20070429,16.28,1.0,420.245,299.622,1.0,318.684,0.0,12.688,1.0,95.69,1.0,2.794,1.0,4.026,1.0,0.449375,1.0,150.734416667,1.0,624.701583333,1.0,56.3445172414,0.604166666667,-9999,-9999,392.146,1.0,4.397,1.0,11.6791,1.0,26.5086,1.0,35.038,33.5021,35.7919,1.01439,76.4802,1.0,101.088,96.6572,103.263,3.20214,-3.13961,0.0,-9999,-3.20409,-3.13746,-3.00054,0.0,0.0,0.0,4.51296,4.39304,4.51296,4.58279,7.77512,7.3045,7.63509,7.77512,4.36786,3.77668,4.3524,4.44174,1.28769,1.28517,1.42264,2.6503,-9999,-9999
20070430,10.686,1.0,422.649,163.881,1.0,322.244,0.0,6.214,1.0,96.013,1.0,2.794,1.0,2.26,1.0,0.2615625,1.0,75.844875,1.0,353.494541667,1.0,31.5253103448,0.604166666667,-9999,0.0,390.468,1.0,3.241,1.0,5.8396,1.0,12.1244,1.0,16.0255,15.3231,16.3704,0.934816,39.9924,1.0,52.8602,50.5432,53.9977,2.73757,-3.73497,0.0,-9999,-3.83349,-3.72444,-3.64564,0.0,0.0,0.0,3.31971,3.24877,3.31944,3.34456,7.04025,6.34541,7.05682,7.10742,2.95604,2.70226,2.99428,3.74693,4.1217,4.05875,4.38092,5.40884,-9999,-9999
20070501,11.299,1.0,425.017,251.423,1.0,315.153,0.0,2.525,1.0,95.908,1.0,0.0,1.0,3.604,1.0,0.403020833333,1.0,137.713916667,1.0,529.3045,1.0,46.6352666667,0.625,-9999,0.0,390.693,1.0,4.458,1.0,9.57002,1.0,11.9306,1.0,15.7693,15.0781,16.6875,0.689857,85.0191,1.0,112.375,107.449,118.917,3.22314,-2.2958,0.0,-9999,-2.33513,-2.29761,-2.28152,0.0,0.0,0.0,3.32742,3.2609,3.32723,3.34591,5.68103,5.5541,5.60313,5.67997,2.89157,2.68934,2.93302,3.81255,6.48922,6.43957,6.82681,7.06364,-9999,-9999
20070502,9.505,1.0,427.35,257.143,1.0,293.533,0.0,2.566,1.0,96.892,1.0,0.0,1.0,2.558,1.0,0.337041666667,1.0,143.345458333,1.0,543.909895833,1.0,47.835,0.625,-9999,0.0,388.927,1.0,4.291,1.0,6.60408,1.0,13.2267,1.0,17.7069,16.7162,18.5003,0.752768,88.9162,1.0,119.034,112.374,124.368,3.27206,-2.48653,0.0,-9999,-2.54613,-2.49436,-2.4692,0.0,0.0,0.0,2.97239,2.9196,2.97209,2.98176,5.44857,5.43402,5.45095,5.48351,2.50366,2.3775,2.54337,3.47556,6.42887,6.37969,6.76304,6.99796,-9999,-9999
20070503,11.806,1.0,429.646,318.714,1.0,288.552,0.0,6.561,1.0,97.073,1.0,0.0,1.0,2.708,1.0,0.369895833333,1.0,162.407729167,1.0,664.494520833,1.0,57.2952580645,0.645833333333,-9999,0.0,389.703,1.0,3.944,1.0,4.20233,1.0,20.1326,1.0,26.952,25.4439,28.1596,0.957074,102.146,1.0,136.745,129.094,142.873,3.67226,-2.99955,0.0,-9999,-3.07585,-2.80955,-2.69312,0.0,0.0,0.0,3.50372,3.42691,3.50355,3.53288,6.58277,6.10283,6.31224,6.58251,3.13996,2.85892,3.17975,3.916,5.12546,5.1196,5.42867,6.53627,-9999,-9999
20070504,13.738,1.0,431.905,310.101,1.0,305.464,0.0,10.837,1.0,96.776,1.0,0.0,1.0,3.535,1.0,0.452833333333,1.0,157.502020833,1.0,647.856229167,1.0,57.5084666667,0.625,-9999,0.0,389.489,1.0,4.532,1.0,3.85956,1.0,26.8963,1.0,35.5503,33.992,37.4525,1.13655,94.6737,1.0,125.135,119.65,131.831,3.30511,-3.35447,0.0,-9999,-3.41915,-3.40097,-3.35529,0.0,0.0,0.0,3.88129,3.79316,3.88136,3.9231,7.34225,7.13478,7.23868,7.34173,3.5548,3.19091,3.59627,4.15756,3.41289,3.40838,3.64885,5.00892,-9999,-9999
20070505,12.429,1.0,434.126,82.185,1.0,338.844,0.0,8.136,1.0,97.039,1.0,0.0,1.0,3.697,1.0,0.513375,1.0,17.4925208333,1.0,189.864645833,1.0,15.3395483871,0.645833333333,-9999,0.0,389.811,1.0,4.459,1.0,0.725938,1.0,21.2998,1.0,28.1531,26.9191,29.6595,1.06734,-0.874021,1.0,-1.15524,-1.21706,-1.1046,2.48087,-0.324892,0.0,-9999,-0.56107,-0.34151,-0.216159,0.0,0.0,0.0,3.54709,3.47233,3.54673,3.57164,4.13341,3.75696,3.87334,4.13271,3.12732,2.88125,3.17005,3.99663,3.92253,3.8742,4.19609,4.51279,-9999,-9999
20070506,13.34,1.0,436.309,219.09,1.0,315.727,0.0,12.171,1.0,97.158,1.0,0.0,1.0,5.809,1.0,0.690979166667,1.0,101.079416667,1.0,459.792166667,1.0,40.7868387097,0.645833333333,-9999,-9999,388.401,1.0,4.506,1.0,-0.02675,1.0,31.7364,1.0,42.4864,40.8516,44.3901,1.1702,51.4907,1.0,68.9319,66.2795,72.0205,3.25281,-2.06892,0.0,-9999,-2.06892,-1.97962,-1.9156,0.0,0.0,0.0,3.76417,3.68045,3.76414,3.79912,5.71481,5.62872,5.72825,5.77953,3.39429,3.07966,3.43671,4.11589,2.82409,2.81928,3.07706,4.70076,-9999,-9999
20070507,13.392,1.0,438.453,69.265,1.0,365.981,0.0,3.707,1.0,96.523,1.0,6.48,1.0,3.214,1.0,0.44775,0.75,14.3799375,1.0,165.0710625,1.0,12.6140689655,0.604166666667,-9999,0.0,394.324,1.0,5.525,1.0,1.3134,1.0,10.0266,1.0,13.4228,12.9063,14.1636,0.607707,-1.22497,1.0,-1.6399,-1.7304,-1.5768,1.87369,0.309838,0.0,-9999,0.359323,0.383508,0.423671,0.0,0.0,0.0,3.75181,3.66863,3.75169,3.78438,3.43837,3.27535,3.36812,3.43811,3.3608,3.06369,3.4041,4.1248,4.01098,3.98031,4.29292,4.37422,-9999,-9999
20070508,18.28,1.0,440.559,271.254,1.0,357.025,0.0,6.26,1.0,96.438,1.0,0.0,1.0,1.475,1.0,0.227333333333,0.9375,158.261958333,1.0,572.121916667,1.0,47.1099677419,0.645833333333,-9999,0.0,399.105,1.0,7.739,1.0,10.1011,1.0,22.4741,1.0,30.0867,28.929,33.3642,0.788878,83.4527,1.0,111.72,107.421,123.891,3.67387,-2.56078,0.0,-9999,-2.57149,-2.54794,-2.53377,0.0,0.0,0.0,4.91044,4.776,4.91044,4.99191,7.52228,7.32928,7.48193,7.51795,4.79754,4.12494,4.72754,4.8611,3.84528,3.84037,4.10271,5.22298,-9999,-9999
20070509,18.071,1.0,442.624,257.001,1.0,344.063,0.0,8.584,1.0,96.222,1.0,0.0,1.0,1.753,1.0,0.201083333333,1.0,145.288895833,1.0,546.710041667,1.0,49.6972666667,0.625,-9999,0.0,406.971,1.0,8.384,1.0,7.63888,1.0,18.6258,1.0,24.9348,23.5396,27.6511,0.799453,80.2267,1.0,107.402,101.392,119.102,3.69648,-1.95782,0.0,-9999,-2.01535,-1.99058,-1.94379,0.0,0.0,0.0,4.89325,4.758,4.89325,4.97645,6.91352,6.7697,6.86379,6.91352,4.80915,4.11715,4.70921,4.87015,2.73759,2.73425,2.91448,3.79523,-9999,-9999
20070510,19.621,1.0,444.649,311.461,1.0,343.193,0.0,15.176,1.0,96.183,1.0,0.0,1.0,2.649,1.0,0.334395833333,1.0,163.751416667,1.0,650.193979167,1.0,58.872516129,0.645833333333,-9999,0.0,399.467,1.0,8.765,1.0,6.18519,1.0,28.5204,1.0,36.9001,34.6946,42.3404,0.933611,83.0223,1.0,107.415,100.995,123.252,3.62049,-3.12186,0.0,-9999,-3.19302,-3.15822,-3.13211,0.0,0.0,0.0,5.32545,5.16241,5.32545,5.43135,8.60898,8.32063,8.42952,8.57269,5.40731,4.52818,5.11395,5.44242,1.73962,1.73729,1.86396,2.69677,-9999,-9999
20070511,11.765,1.0,446.635,293.694,1.0,294.645,0.0,7.452,1.0,96.993,1.0,0.0,1.0,3.73,1.0,0.415895833333,1.0,145.018604167,1.0,612.283125,1.0,55.7154516129,0.645833333333,-9999,0.0,388.171,1.0,7.733,1.0,0.297792,1.0,25.786,1.0,35.9064,31.3682,38.2809,1.10686,86.6435,1.0,120.649,105.4,128.628,3.74504,-2.24136,0.0,-9999,-2.44627,-2.27069,-2.13115,0.0,0.0,0.0,3.42288,3.35252,3.42281,3.44383,5.86714,5.53304,5.62635,5.86714,2.99834,2.77385,3.04014,3.88952,5.20207,5.19603,5.49132,6.47129,-9999,-9999
20070512,11.582,1.0,448.579,333.866,1.0,295.946,0.0,8.207,1.0,97.22,1.0,0.0,1.0,1.831,1.0,0.2641875,1.0,174.972083333,1.0,690.946875,1.0,64.8945483871,0.645833333333,-9999,0.0,389.499,1.0,7.028,1.0,-0.381625,1.0,25.2765,1.0,35.197,30.7485,37.5246,1.04581,110.726,1.0,154.183,134.696,164.379,4.10702,-3.26,0.0,-9999,-3.28262,-3.27752,-3.25034,0.0,0.0,0.0,3.42154,3.34953,3.42133,3.44525,6.72795,6.6011,6.63312,6.72277,3.02486,2.77995,3.06537,3.86822,4.55962,4.55379,4.86216,6.22449,-9999,-9999
20070513,9.584,1.0,450.481,133.486,1.0,331.675,0.0,1.727,1.0,96.852,1.0,4.86,1.0,3.473,1.0,0.402382978723,0.979166666667,67.4966666667,1.0,301.768854167,1.0,28.4598387097,0.645833333333,-9999,-9999,389.214,1.0,5.803,1.0,-5.39112,1.0,13.6596,1.0,19.0208,17.5829,20.2786,0.757004,33.1538,1.0,46.166,42.6761,49.219,2.8317,-1.21232,0.0,-9999,-1.20003,-1.06277,-0.978982,0.0,0.0,0.0,3.00466,2.95012,3.00439,3.01567,4.2038,3.68276,4.04719,4.20409,2.5457,2.40787,2.58533,3.51265,5.53552,5.49318,5.87744,6.0359,-9999,-9999
20070514,20.049,1.0,452.341,264.028,1.0,379.778,0.0,8.616,1.0,95.583,1.0,12.74,1.0,4.008,1.0,0.518347826087,0.958333333333,151.173,1.0,566.013854167,1.0,53.0243225806,0.645833333333,-9999,0.0,393.419,1.0,10.438,1.0,8.26008,1.0,21.8091,1.0,30.5046,28.1195,33.9564,0.885378,68.4607,1.0,95.7567,88.2695,106.592,3.93738,-2.20623,0.0,-9999,-2.22824,-2.19379,-2.17659,0.0,0.0,0.0,5.39585,5.23067,5.39585,5.50307,7.68667,7.4647,7.60208,7.67882,5.47565,4.5876,5.18157,5.51145,2.68023,2.67672,2.8649,3.83387,-9999,-9999
20070515,8.055,1.0,454.159,65.326,1.0,346.566,0.0,0.0,1.0,96.234,1.0,0.54,1.0,3.482,1.0,0.346791666667,1.0,26.573,1.0,151.331333333,1.0,12.8619677419,0.645833333333,-9999,0.0,398.463,1.0,7.382,1.0,-3.90769,1.0,2.13196,1.0,2.98199,2.74883,3.37526,0.305406,13.4459,1.0,18.8069,17.3364,21.2872,2.19024,1.33856,0.0,-9999,1.20396,1.34316,1.50711,0.0,0.0,0.0,2.68342,2.64191,2.67664,2.68437,1.49067,1.08974,1.31443,1.46193,2.18597,2.12317,2.22436,3.14102,4.11219,4.08075,4.40777,4.48471,-9999,-9999
20070516,5.814,1.0,455.934,249.318,1.0,280.443,0.0,2.4,1.0,96.697,1.0,2.7,1.0,2.825,1.0,0.28725,1.0,118.1790625,1.0,518.296458333,1.0,53.4870967742,0.645833333333,-9999,0.0,391.321,1.0,5.56,1.0,-5.82683,1.0,25.0179,1.0,35.3405,32.2567,40.0817,0.869279,76.9201,1.0,108.658,99.1765,123.235,2.99682,-4.42147,0.0,-9999,-4.4296,-4.30717,-4.18979,0.0,0.0,0.0,2.32601,2.29245,2.31433,2.32601,6.7463,6.46814,6.61868,6.74382,1.84335,1.82251,1.878,2.72539,7.03645,6.98262,7.40649,7.65922,-9999,-9999
20070517,9.412,1.0,457.666,343.216,1.0,274.443,0.0,7.692,1.0,97.027,1.0,0.0,1.0,1.858,1.0,0.263416666667,1.0,174.7834375,1.0,703.798333333,1.0,71.6810967742,0.645833333333,-9999,0.0,391.807,1.0,5.143,1.0,-3.73619,1.0,31.5161,1.0,45.7748,40.6351,53.7425,0.954799,119.879,1.0,174.115,154.565,204.422,3.87754,-3.00574,0.0,-9999,-3.14475,-3.02328,-3.00814,0.0,0.0,0.0,3.15269,3.08543,3.15243,3.1763,6.18491,6.14113,6.18491,6.25396,2.813,2.56678,2.84884,3.57091,4.37231,4.36672,4.66321,6.07146,-9999,-9999
20070518,14.605,1.0,459.354,269.037,1.0,320.117,0.0,8.253,1.0,96.596,1.0,0.0,1.0,3.997,1.0,0.494583333333,1.0,135.642833333,1.0,564.24125,1.0,57.174,0.645833333333,-9999,0.0,386.226,1.0,7.13,1.0,-0.921708,1.0,25.528,1.0,37.0774,32.9143,43.5312,1.00284,68.4973,1.0,99.4871,88.3166,116.804,3.90174,-3.36572,0.0,-9999,-3.37975,-3.3315,-3.3152,0.0,0.0,0.0,4.08066,3.982,4.08066,4.12979,7.43405,7.31026,7.41232,7.46088,3.79571,3.37199,3.83707,4.22614,3.87193,3.86593,4.18477,5.79396,-9999,-9999
