TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20100728,24.315,0.0,460.617,308.646,1.0,338.088,1.0,8.571,0.0,101.696,1.0,0.0,1.0,1.456,1.0,0.267846876596,0.979166666667,185.4475,1.0,568.732020833,1.0,162.25890675,1.0,28.492375,1.0,60.504125,1.0,399.520833333,1.0,395.196,1.0,25.377,25.701,26.0,26.502,1.0,1.0,1.0,1.0,34.721,33.755,34.212,38.035,1.0,1.0,1.0,1.0,-5.18828,1.0,112.021,1.0,146.926,142.845,160.893,-9999,20.5483,1.0,26.9508,26.2023,29.5129,-9999,-5.51926,1.0,-9999,-5.61683,-5.51926,-5.35808,1.0,1.0,1.0,7.40647,7.38342,7.40647,7.5317,12.8928,12.5952,12.9078,13.1517,11.5952,11.4149,11.6013,11.6398,15.8882,15.7981,15.8453,15.8882,-9999,-9999
20100729,24.87,0.0,459.164,313.825,1.0,331.363,1.0,8.366,0.0,101.367,1.0,0.0,1.0,1.338,1.0,0.258034302174,0.958333333333,183.074375,1.0,597.680729167,1.0,146.145206562,1.0,27.9807916667,1.0,61.9700416667,1.0,398.204166667,1.0,400.294,1.0,25.389,25.649,25.856,26.174,1.0,1.0,1.0,1.0,33.461,30.359,32.814,37.699,1.0,1.0,1.0,1.0,-3.14639,1.0,108.596,1.0,142.434,138.477,155.974,-9999,24.8338,1.0,32.5717,31.667,35.6681,-9999,-5.61532,1.0,-9999,-5.65403,-5.60985,-5.57906,1.0,1.0,1.0,7.62012,7.58747,7.62012,7.74602,13.219,13.0835,13.223,13.3732,11.3065,11.1944,11.3558,11.4037,15.8283,15.7808,15.8872,15.9623,-9999,-9999
20100730,24.335,0.0,457.676,263.832,1.0,353.521,1.0,6.432,0.0,101.052,1.0,7.112,1.0,1.816,1.0,0.341405777778,0.9375,161.74125,1.0,513.850541667,1.0,236.078189792,1.0,24.0892708333,1.0,53.6239375,1.0,400.714583333,1.0,387.468,1.0,25.203,25.331,25.486,25.813,1.0,1.0,1.0,1.0,32.586,29.409,31.343,37.226,1.0,1.0,1.0,1.0,0.409224,1.0,105.116,1.0,137.868,134.484,150.975,-9999,9.45341,1.0,12.399,12.0947,13.5777,-9999,-4.50819,1.0,-9999,-4.53779,-4.50819,-4.28067,1.0,1.0,1.0,7.44747,7.41838,7.44747,7.56942,11.8609,11.6555,11.8667,12.1109,11.2694,11.1592,11.2954,11.3396,14.9485,14.775,14.911,14.9602,-9999,-9999
20100731,23.944,0.0,456.154,302.89,1.0,343.202,1.0,6.67,0.0,101.246,1.0,3.302,1.0,1.724,0.0,-9999,0.0,189.759604167,1.0,585.9505625,1.0,156.261929469,1.0,24.6248125,1.0,57.15375,1.0,398.320833333,1.0,393.858,1.0,25.035,25.377,25.556,25.759,1.0,1.0,1.0,1.0,34.332,31.507,31.873,36.802,1.0,1.0,1.0,1.0,-5.00179,1.0,114.683,1.0,150.417,146.239,164.717,-9999,20.9186,1.0,27.4366,26.6745,30.0448,-9999,-7.52479,1.0,-9999,-7.6582,-7.51701,-7.32466,1.0,1.0,1.0,7.32071,7.29373,7.32071,7.43939,14.8285,14.5526,14.8285,15.0976,11.6841,11.6287,11.656,11.6841,16.8826,16.8139,16.8672,16.9062,-9999,-9999
20100801,24.794,0.0,454.598,311.897,1.0,338.419,1.0,8.482,0.0,101.665,1.0,0.0,1.0,1.669,0.0,-9999,0.0,186.999166667,1.0,597.5150625,1.0,135.17702,1.0,25.5420416667,1.0,60.9495833333,1.0,400.58125,1.0,392.474,1.0,25.121,25.322,25.367,25.516,1.0,1.0,1.0,1.0,32.972,30.375,29.851,36.506,1.0,1.0,1.0,1.0,1.01226,1.0,118.252,1.0,154.395,149.391,166.518,-9999,23.5515,1.0,30.75,29.7534,33.1644,-9999,-8.9657,1.0,-9999,-8.9842,-8.96182,-8.83176,1.0,1.0,1.0,7.66551,7.6158,7.66551,7.78628,16.6206,16.3806,16.6285,16.7685,10.2473,10.2473,10.2727,10.4991,17.7766,17.7518,17.8053,18.0004,-9999,-9999
20100802,25.932,0.0,453.008,309.531,1.0,340.421,1.0,8.724,0.0,101.508,1.0,0.0,1.0,1.404,0.0,-9999,0.0,185.612291667,1.0,587.7479375,1.0,131.964990417,1.0,24.1355625,1.0,59.2854166667,1.0,403.141666667,1.0,392.12,0.979167,25.706,25.806,25.692,25.576,1.0,1.0,1.0,1.0,32.106,29.099,27.939,35.882,1.0,1.0,1.0,1.0,3.78406,1.0,117.934,0.979167,153.98,146.577,166.07,-9999,24.9118,0.979167,32.5261,30.9623,35.08,-9999,-9.5565,0.979167,-9999,-9.57193,-9.54667,-9.43585,0.979167,0.979167,0.979167,8.10721,8.03039,8.10721,8.23312,17.6524,17.3897,17.6524,17.8029,6.74713,6.70296,6.75348,7.60753,18.2255,18.1994,18.2456,18.8956,-9999,-9999
20100803,26.405,0.0,451.386,283.92,1.0,350.863,1.0,7.569,0.0,101.062,1.0,0.0,1.0,1.817,0.541667,0.340217,0.541666666667,172.564979167,1.0,527.855791667,1.0,193.496501667,1.0,22.0589791667,1.0,55.3252083333,1.0,405.114583333,1.0,390.346,1.0,26.265,26.301,26.12,25.809,1.0,1.0,1.0,1.0,31.609,28.185,26.206,35.183,1.0,1.0,1.0,1.0,3.69284,1.0,107.749,1.0,140.682,132.767,151.728,-9999,21.7627,1.0,28.4145,26.8159,30.6455,-9999,-9.6597,1.0,-9999,-9.67737,-9.6597,-9.57544,1.0,1.0,1.0,8.28942,8.20443,8.28942,8.41624,17.9102,17.7753,17.927,18.0875,6.04494,5.86123,6.04167,6.93939,17.7315,17.5909,17.7384,18.4415,-9999,-9999
20100804,25.309,0.0,449.729,296.193,1.0,351.798,1.0,6.639,0.0,100.746,1.0,0.254,1.0,1.694,1.0,0.304521933333,0.9375,185.507916667,1.0,557.0021875,1.0,165.300200417,1.0,22.3752916667,1.0,55.9610416667,1.0,404.929166667,1.0,404.369,1.0,26.409,26.487,26.315,25.981,1.0,1.0,1.0,1.0,31.092,27.689,24.916,34.409,1.0,1.0,1.0,1.0,4.06629,1.0,106.77,1.0,139.219,127.436,149.012,-9999,30.5509,1.0,39.8358,36.4644,42.6381,-9999,-10.4679,1.0,-9999,-10.9212,-10.467,-10.3767,1.0,1.0,1.0,7.89312,7.82559,7.89312,8.01096,18.3188,18.2035,18.3597,18.9232,7.90667,7.64283,7.87405,8.18785,20.012,19.6477,20.004,20.3346,-9999,-9999
20100805,25.37,0.0,448.04,290.033,1.0,350.525,1.0,7.391,0.0,100.712,1.0,0.0,1.0,1.887,1.0,0.341849916667,1.0,179.35,1.0,547.714916667,1.0,174.184832292,1.0,21.4251041667,1.0,54.2198541667,1.0,405.229166667,1.0,392.223,1.0,26.524,26.528,26.373,26.036,1.0,1.0,1.0,1.0,30.41,27.307,23.958,33.679,1.0,1.0,1.0,1.0,4.79106,1.0,115.015,1.0,149.97,137.278,153.322,-9999,34.1701,1.0,44.555,40.7842,45.5508,-9999,-12.2161,1.0,-9999,-12.2523,-12.2144,-12.0957,1.0,1.0,1.0,7.94419,7.87462,7.94419,8.06038,20.1162,19.9278,20.1427,20.3217,8.71957,8.46283,8.69902,8.75606,19.6597,19.2462,19.637,19.7302,-9999,-9999
20100806,24.123,0.0,446.318,283.655,1.0,353.448,1.0,7.339,0.0,101.029,1.0,1.27,1.0,1.446,1.0,0.259735178723,0.979166666667,182.198125,1.0,523.803354167,1.0,184.19522375,1.0,20.6695833333,1.0,53.8303333333,1.0,399.366666667,1.0,410.679,1.0,25.698,25.961,26.066,25.98,1.0,1.0,1.0,1.0,29.725,27.162,23.269,33.098,1.0,1.0,1.0,1.0,-0.583427,1.0,111.445,1.0,142.583,131.236,147.253,-9999,28.5476,1.0,36.5237,33.6173,37.72,-9999,-10.4354,1.0,-9999,-10.4479,-10.3786,-9.94007,1.0,1.0,1.0,7.51199,7.46824,7.51199,7.62149,17.8614,17.3349,17.9397,18.0747,8.04733,8.0279,8.06831,8.13916,19.0971,18.8018,19.1003,19.1285,-9999,-9999
20100807,24.487,0.0,444.564,300.684,1.0,337.65,1.0,8.872,0.0,101.569,1.0,0.0,1.0,1.66,1.0,0.3106536125,1.0,143.048666667,0.9375,577.583291667,1.0,133.16403,1.0,21.5260833333,1.0,57.55,1.0,397.614583333,1.0,385.313,1.0,24.518,24.825,25.072,25.406,1.0,1.0,1.0,1.0,33.827,34.028,31.635,35.861,1.0,1.0,1.0,1.0,-3.15911,1.0,126.518,1.0,159.834,148.986,165.939,-9999,12.9551,1.0,16.3666,15.2557,16.9917,-9999,-11.4013,1.0,-9999,-11.4344,-11.3975,-11.3323,1.0,1.0,1.0,7.68163,7.62632,7.68163,7.79185,19.0334,19.0046,19.1762,19.2377,7.70362,7.70626,7.78842,7.88253,20.13,20.0207,20.1435,20.2271,-9999,-9999
20100808,25.312,0.0,442.777,294.019,1.0,335.906,1.0,9.354,0.0,101.673,1.0,0.0,1.0,1.496,1.0,0.290775425,1.0,173.481458333,1.0,560.587854167,1.0,131.030055625,1.0,22.2881666667,1.0,56.0597916667,1.0,398.48125,1.0,374.95,1.0,24.749,24.865,24.904,25.02,1.0,1.0,1.0,1.0,34.539,33.331,34.104,37.02,1.0,1.0,1.0,1.0,-2.36319,1.0,127.835,1.0,161.498,150.537,167.667,-9999,14.8736,1.0,18.7902,17.5149,19.5079,-9999,-11.9958,1.0,-9999,-12.0003,-11.9181,-11.8649,1.0,1.0,1.0,8.00809,7.93602,8.00809,8.1181,19.9262,19.7768,19.962,20.0972,7.37803,7.42386,7.47881,7.69405,20.2205,20.2205,20.2901,20.4275,-9999,-9999
20100809,26.13,0.0,440.959,293.465,1.0,333.454,1.0,9.478,0.0,101.573,1.0,0.0,1.0,1.392,0.958333,0.289789456098,0.854166666667,172.095208333,1.0,559.564583333,1.0,132.92365125,1.0,21.6086666667,1.0,54.9975,1.0,397.875,1.0,374.729,1.0,25.071,25.145,25.091,25.031,1.0,1.0,1.0,1.0,33.554,29.919,31.823,35.995,1.0,1.0,1.0,1.0,-0.881671,1.0,132.138,1.0,162.82,155.604,172.526,-9999,18.6398,1.0,22.9678,21.9499,24.337,-9999,-12.4886,1.0,-9999,-12.5392,-12.4836,-12.1863,1.0,1.0,1.0,8.336,8.25119,8.336,8.44847,20.6854,20.4501,20.8003,21.002,7.39471,7.3944,7.48505,7.74981,20.6339,20.6339,20.7358,20.8831,-9999,-9999
20100810,26.446,0.0,439.11,223.371,1.0,350.642,1.0,9.722,0.0,101.546,1.0,0.0,1.0,1.172,1.0,0.241463777083,1.0,129.158125,1.0,429.2339375,1.0,245.880259333,1.0,16.96375,1.0,43.1047916667,1.0,399.970833333,1.0,372.379,1.0,24.969,25.053,25.062,25.04,1.0,1.0,1.0,1.0,32.888,29.07,29.96,35.06,1.0,1.0,1.0,1.0,-2.72607,1.0,98.214,1.0,119.467,115.655,128.233,-9999,14.5173,1.0,17.6588,17.0954,18.9545,-9999,-10.7384,1.0,-9999,-11.0982,-10.7307,-10.4257,1.0,1.0,1.0,8.48115,8.39071,8.48115,8.59333,19.1424,18.7736,19.205,19.6835,7.67223,7.67223,7.73428,8.12886,17.76,17.7603,17.8408,18.0337,-9999,-9999
20100811,26.523,0.0,437.23,277.645,1.0,349.927,1.0,8.783,0.0,101.537,1.0,0.0,1.0,1.122,1.0,0.240152046809,0.979166666667,172.732708333,1.0,532.687895833,1.0,181.874317313,1.0,20.72125,1.0,51.3831041667,1.0,401.766666667,1.0,372.049,1.0,25.446,25.434,25.293,25.067,1.0,1.0,1.0,1.0,32.214,28.417,28.041,34.296,1.0,1.0,1.0,1.0,0.969885,1.0,115.093,1.0,139.818,135.532,150.271,-9999,28.8146,1.0,35.0049,33.9317,37.6218,-9999,-14.0007,1.0,-9999,-14.0941,-13.9826,-13.6455,1.0,1.0,1.0,8.52446,8.43339,8.52446,8.63456,22.4638,21.893,22.5072,22.7266,7.9678,7.92514,7.98152,8.26077,21.1595,21.1239,21.1748,21.4613,-9999,-9999
20100812,26.249,0.0,435.319,279.919,1.0,351.771,1.0,7.518,0.0,101.454,1.0,0.0,1.0,1.185,1.0,0.269608968889,0.9375,176.657458333,1.0,525.991208333,1.0,177.165359,1.0,21.3217708333,1.0,51.3549166667,1.0,401.858333333,1.0,370.218,1.0,25.471,25.546,25.49,25.241,1.0,1.0,1.0,1.0,34.081,32.684,30.874,36.034,1.0,1.0,1.0,1.0,-2.80355,1.0,116.124,1.0,141.071,136.746,146.703,-9999,18.4994,1.0,22.4737,21.7847,23.3709,-9999,-11.8817,1.0,-9999,-11.9525,-11.8495,-11.6639,1.0,1.0,1.0,8.438,8.3514,8.438,8.54399,20.1776,20.0178,20.2959,20.5018,8.21611,7.99257,8.16128,8.29011,21.7366,21.3413,21.7209,21.8943,-9999,-9999
20100813,26.821,0.0,433.377,270.522,1.0,344.623,1.0,8.817,0.0,101.408,1.0,0.254,1.0,1.058,1.0,0.251699306522,0.958333333333,161.746583333,1.0,491.869333333,1.0,184.631988646,1.0,20.9573541667,1.0,48.3163125,1.0,402.577083333,1.0,360.268,1.0,25.283,25.33,25.308,25.2,1.0,1.0,1.0,1.0,35.97,35.691,34.769,38.859,1.0,1.0,1.0,1.0,-2.33129,1.0,120.624,1.0,146.537,142.045,152.388,-9999,18.7106,1.0,22.7302,22.0333,23.6377,-9999,-13.3043,1.0,-9999,-13.2775,-13.1686,-12.7502,1.0,1.0,1.0,8.67944,8.58343,8.67944,8.79109,21.4492,20.4043,21.4961,22.0625,8.47665,7.40879,8.36751,8.48454,21.3972,20.4672,21.3473,21.4328,-9999,-9999
20100814,28.411,0.0,431.405,216.906,1.0,360.983,1.0,11.135,0.0,101.398,1.0,0.0,1.0,1.15,1.0,0.268013368085,0.979166666667,129.329604167,1.0,407.406145833,1.0,237.313158813,1.0,17.1772708333,1.0,38.8186875,1.0,408.077083333,1.0,365.869,1.0,25.166,25.202,25.184,25.093,1.0,1.0,1.0,1.0,35.248,32.172,33.148,38.179,1.0,1.0,1.0,1.0,-1.89382,1.0,127.879,1.0,155.351,150.588,160.956,-9999,-19.9997,1.0,-24.2962,-25.1728,-23.5513,-9999,-9.69962,1.0,-9999,-9.6569,-9.63362,-9.58372,1.0,1.0,1.0,9.32679,9.20348,9.32679,9.44272,18.9799,18.8439,19.0055,19.0657,8.97996,6.58868,8.68919,9.00063,17.9119,16.6426,17.8464,17.9759,-9999,-9999
20100815,28.462,0.0,429.404,224.077,1.0,366.069,1.0,11.313,0.0,101.575,1.0,0.0,1.0,1.01,1.0,0.242773006818,0.916666666667,139.0411875,1.0,418.3640625,1.0,248.385836548,1.0,18.3840208333,1.0,41.3017083333,1.0,408.35625,1.0,369.099,1.0,25.572,25.553,25.406,25.139,1.0,1.0,1.0,1.0,34.417,30.137,31.36,37.029,1.0,1.0,1.0,1.0,-0.0667969,1.0,109.208,1.0,130.686,127.762,134.565,-9999,-7.05367,1.0,-8.44094,-8.69148,-8.25207,-9999,-9.14773,1.0,-9999,-9.15129,-9.11731,-9.00432,1.0,1.0,1.0,9.36763,9.24341,9.36763,9.48176,18.4655,18.2356,18.4978,18.6245,7.62428,5.30943,7.49038,7.62428,17.5273,16.3327,17.5275,17.6201,-9999,-9999
20100816,26.61,0.0,427.373,227.236,1.0,341.298,1.0,9.628,0.0,101.619,1.0,0.0,1.0,1.245,1.0,0.288896765957,0.979166666667,121.5686875,1.0,428.291208333,1.0,223.055705708,1.0,19.1793125,1.0,43.519,1.0,401.36875,1.0,360.077,1.0,24.744,24.916,25.042,25.063,1.0,1.0,1.0,1.0,33.47,29.749,30.001,35.968,1.0,1.0,1.0,1.0,-5.29574,1.0,107.75,1.0,128.942,126.057,131.067,-9999,-1.25187,1.0,-1.49808,-1.52277,-1.46456,-9999,-10.312,1.0,-9999,-10.312,-10.2784,-10.1625,1.0,1.0,1.0,8.66767,8.5737,8.66767,8.77297,18.9485,18.6609,18.9621,19.0662,4.4396,3.56229,4.43656,4.84307,15.9771,15.4741,15.9771,16.1674,-9999,-9999
20100817,24.635,0.0,425.312,294.531,1.0,329.91,1.0,8.567,0.0,101.679,1.0,0.254,1.0,1.408,1.0,0.326816725532,0.979166666667,172.940354167,1.0,530.014854167,1.0,124.936201083,1.0,24.1694791667,1.0,52.5558333333,1.0,396.783333333,1.0,349.647,1.0,24.041,24.232,24.435,24.646,1.0,1.0,1.0,1.0,32.604,29.571,28.714,35.297,1.0,1.0,1.0,1.0,-5.26796,1.0,116.328,1.0,139.207,136.092,141.501,-9999,30.3657,1.0,36.3378,35.5248,36.9366,-9999,-11.3262,1.0,-9999,-11.3873,-11.3419,-11.3159,1.0,1.0,1.0,7.94344,7.88009,7.94344,8.03967,19.3307,19.2344,19.3307,19.3818,3.04337,2.60056,3.05245,3.49904,17.6317,17.3461,17.6374,17.8124,-9999,-9999
20100818,24.234,0.0,423.224,287.316,1.0,331.177,1.0,8.07,0.0,101.485,1.0,0.0,1.0,1.419,0.979167,0.352364210638,0.979166666667,169.194604167,1.0,522.588666667,1.0,127.346703167,1.0,23.5026666667,1.0,49.8819375,1.0,397.402083333,1.0,344.291,1.0,24.108,24.215,24.311,24.418,1.0,1.0,1.0,1.0,31.717,29.208,27.306,34.692,1.0,1.0,1.0,1.0,-2.24432,1.0,110.026,1.0,131.666,128.783,133.835,-9999,33.2365,1.0,39.7733,38.9025,40.4287,-9999,-11.6084,1.0,-9999,-11.5957,-11.5674,-11.5426,1.0,1.0,1.0,7.83021,7.77263,7.83021,7.92332,19.4259,19.1781,19.4259,19.4842,3.31139,2.50906,3.32117,3.70479,17.3357,16.8865,17.3367,17.4992,-9999,-9999
20100819,25.948,0.0,421.107,277.521,1.0,339.346,1.0,9.014,0.0,101.708,1.0,0.0,1.0,1.159,1.0,0.28683103125,1.0,167.532125,1.0,513.4810625,1.0,144.275801102,1.0,22.8162916667,1.0,46.1945833333,1.0,401.21875,1.0,342.397,1.0,24.606,24.597,24.539,24.416,1.0,1.0,1.0,1.0,30.813,28.768,25.853,34.037,1.0,1.0,1.0,1.0,1.35544,1.0,105.857,1.0,128.599,123.903,128.876,-9999,30.8674,1.0,37.4987,36.1295,37.5795,-9999,-11.3715,1.0,-9999,-11.3715,-11.3575,-11.2502,1.0,1.0,1.0,8.50873,8.42078,8.50873,8.60627,19.7955,19.5601,19.8542,19.9678,4.35102,3.33658,4.36214,4.68248,17.4993,16.9819,17.5008,17.6434,-9999,-9999
20100820,27.798,0.0,418.962,265.254,1.0,351.646,1.0,9.586,0.0,101.981,1.0,0.0,1.0,0.855,1.0,0.211271841304,0.958333333333,168.2025,1.0,492.687458333,1.0,168.187598533,1.0,21.7154791667,1.0,42.051625,1.0,404.989583333,1.0,348.326,1.0,24.904,24.877,24.791,24.552,1.0,1.0,1.0,1.0,32.628,31.782,27.867,35.43,1.0,1.0,1.0,1.0,1.09005,1.0,117.576,1.0,142.835,137.62,143.143,-9999,26.4656,1.0,32.1513,30.9773,32.2206,-9999,-11.2154,1.0,-9999,-11.2706,-11.215,-11.1487,1.0,1.0,1.0,9.24973,9.13172,9.24973,9.35163,20.5417,20.3529,20.4876,20.5515,5.88341,4.80898,5.94805,6.16008,17.9604,17.3494,18.0253,18.0944,-9999,-9999
20100821,28.506,0.0,416.789,262.177,1.0,359.729,1.0,9.862,0.0,101.871,1.0,0.254,1.0,1.044,1.0,0.257497077083,1.0,168.3878125,1.0,482.93175,1.0,176.747503808,1.0,21.3699791667,1.0,40.7624791667,1.0,411.058333333,1.0,360.618,1.0,25.707,25.579,25.305,24.845,1.0,1.0,1.0,1.0,35.356,34.337,32.183,38.403,1.0,1.0,1.0,1.0,4.08567,1.0,110.459,1.0,134.253,129.29,139.03,-9999,20.0782,1.0,24.4034,23.5011,25.2717,-9999,-11.4621,1.0,-9999,-11.4602,-11.4346,-11.0736,1.0,1.0,1.0,9.54768,9.41619,9.54768,9.64994,21.069,20.2315,21.0097,21.08,6.87507,5.86981,7.0263,7.11326,18.2804,17.6545,18.3373,18.3945,-9999,-9999
20100822,27.598,0.0,414.589,263.472,1.0,355.631,1.0,8.404,0.0,101.531,1.0,0.0,1.0,2.077,1.0,0.500882912766,0.979166666667,160.377041667,1.0,487.385270833,1.0,185.332872665,1.0,23.2241041667,1.0,43.6864166667,1.0,413.345833333,1.0,342.282,1.0,25.857,25.84,25.616,25.151,1.0,1.0,1.0,1.0,34.429,30.828,30.489,37.18,1.0,1.0,1.0,1.0,0.717917,1.0,141.616,1.0,172.039,165.758,178.246,-9999,0.10993,1.0,0.133547,0.128671,0.138365,-9999,-10.0981,1.0,-9999,-10.2011,-10.0981,-10.0408,1.0,1.0,1.0,9.18729,9.07547,9.18729,9.28466,19.3474,19.2556,19.3028,19.3358,7.33725,6.29275,7.29201,7.50134,18.0769,17.6048,18.0788,18.1369,-9999,-9999
20100823,27.563,0.0,412.362,269.297,1.0,350.394,1.0,8.912,0.0,101.369,1.0,0.0,1.0,1.102,1.0,0.273894721739,0.958333333333,169.974895833,1.0,503.503291667,1.0,176.375343371,1.0,21.78375,1.0,43.2602916667,1.0,406.220833333,1.0,367.476,1.0,25.422,25.437,25.341,25.08,1.0,1.0,1.0,1.0,33.844,29.766,28.954,36.075,1.0,1.0,1.0,1.0,-0.42351,1.0,110.481,1.0,134.216,129.316,136.619,-9999,29.6386,1.0,36.0059,34.6913,36.6505,-9999,-9.68569,1.0,-9999,-9.72458,-9.61503,-9.56429,1.0,1.0,1.0,9.21082,9.09749,9.21082,9.30615,18.9686,18.7624,18.8621,18.9354,7.66396,6.6612,7.5523,7.77207,17.8745,17.5265,17.8518,17.8955,-9999,-9999
20100824,27.027,0.0,410.11,272.399,1.0,345.898,1.0,7.628,0.0,101.438,1.0,0.254,1.0,1.111,1.0,0.2781281,0.958333333333,168.692291667,1.0,505.098979167,1.0,154.128592975,1.0,22.5228125,1.0,43.2388958333,1.0,404.489583333,1.0,370.225,1.0,25.556,25.554,25.422,25.098,1.0,1.0,1.0,1.0,32.151,29.111,27.54,35.227,1.0,1.0,1.0,1.0,0.511589,1.0,118.586,1.0,144.062,138.802,146.641,-9999,32.0327,1.0,38.9144,37.4935,39.611,-9999,-9.43564,1.0,-9999,-9.66205,-9.43564,-9.34641,1.0,1.0,1.0,9.02141,8.91663,9.02141,9.11321,18.5855,18.4044,18.4571,18.5665,7.67808,6.90024,7.66907,7.75268,17.5094,17.2523,17.5048,17.5263,-9999,-9999
20100825,27.393,0.0,407.83,269.97,1.0,341.594,1.0,8.406,0.0,101.573,1.0,0.0,1.0,1.134,1.0,0.28219782766,0.979166666667,162.588354167,1.0,501.700770833,1.0,149.634631798,1.0,22.4456666667,1.0,42.9753333333,1.0,403.91875,1.0,365.062,1.0,25.554,25.534,25.397,25.083,1.0,1.0,1.0,1.0,32.578,28.653,26.273,34.504,1.0,1.0,1.0,1.0,1.27819,1.0,108.309,1.0,129.61,125.656,133.933,-9999,29.5071,1.0,35.3104,34.2331,36.4879,-9999,-8.38389,1.0,-9999,-8.67481,-8.37956,-8.14255,1.0,1.0,1.0,9.20035,9.08781,9.20035,9.29133,17.6514,17.4322,17.5121,17.6514,8.17625,7.30389,8.17625,8.23256,16.9712,16.7052,16.9985,17.1865,-9999,-9999
20100826,27.883,0.0,405.525,275.094,1.0,330.433,1.0,9.047,0.0,101.613,1.0,0.0,1.0,1.082,0.979167,0.275805447727,0.916666666667,160.5299375,1.0,535.473875,1.0,133.122338333,1.0,22.721625,1.0,42.3500833333,1.0,400.477083333,1.0,388.169,1.0,25.622,25.609,25.463,25.116,1.0,1.0,1.0,1.0,31.704,28.273,25.151,33.906,1.0,1.0,1.0,1.0,1.06568,1.0,98.0773,1.0,117.852,113.786,121.28,-9999,32.9049,1.0,39.5391,38.1751,40.6895,-9999,-8.19979,1.0,-9999,-8.3584,-8.19384,-8.10872,1.0,1.0,1.0,9.42115,9.29884,9.42115,9.51161,17.6823,17.5093,17.6124,17.6465,9.1122,7.71495,9.02132,9.11647,17.0734,16.7614,17.0564,17.1802,-9999,-9999
20100827,27.22,0.0,403.194,263.433,1.0,348.521,1.0,7.885,0.0,101.39,1.0,0.254,1.0,0.985,1.0,0.2430518,0.979166666667,173.1486875,1.0,517.797895833,1.0,176.150456042,1.0,21.3718541667,1.0,37.8220833333,1.0,399.48125,1.0,404.405,1.0,25.692,25.661,25.497,25.143,1.0,1.0,1.0,1.0,30.413,27.925,24.529,33.337,1.0,1.0,1.0,1.0,2.11852,1.0,94.1074,1.0,113.081,109.18,116.371,-9999,35.0867,1.0,42.1608,40.7063,43.3875,-9999,-7.65925,1.0,-9999,-7.85421,-7.63336,-7.42863,1.0,1.0,1.0,9.16739,9.0582,9.16739,9.2541,17.0216,16.6739,16.712,16.8896,9.60681,7.41277,9.01598,9.49936,16.4577,15.7191,16.2468,16.5707,-9999,-9999
20100828,26.199,0.0,400.84,270.11,1.0,348.933,1.0,6.919,0.0,100.977,1.0,0.0,1.0,2.027,0.0833333,-9999,0.0,177.122833333,1.0,531.104416667,1.0,151.133562708,1.0,22.171,1.0,40.26575,1.0,399.929166667,1.0,379.931,1.0,25.098,25.198,25.132,24.972,1.0,1.0,1.0,1.0,33.129,30.125,27.587,34.805,1.0,1.0,1.0,1.0,0.112781,1.0,113.099,1.0,137.538,132.379,142.353,-9999,22.3266,1.0,27.1511,26.1327,28.1016,-9999,-8.09727,1.0,-9999,-8.09727,-8.04659,-8.01926,1.0,1.0,1.0,8.78877,8.69553,8.78877,8.87086,16.879,16.8038,16.8712,16.901,9.54586,7.51764,8.4874,9.17662,17.1369,16.3038,16.6342,17.1488,-9999,-9999
