TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20080921,8.187,1.0,280.101,74.055,1.0,347.458,1.0,0.645,1.0,96.764,0.0,11.73,1.0,2.039,1.0,0.132113125,1.0,67.9600777083,1.0,138.585319149,0.979166666667,-9999,0.0,7.3492988125,1.0,362.815291667,1.0,391.383,0.9375,10.681,-2.006,-1.234,1.0,0.0,0.0,34.845,1.0,-3.04311,1.0,10.2404,0.9375,16.3158,13.7324,21.8514,1.32569,15.6822,0.9375,24.9861,21.0299,33.4633,1.19886,1.07723,0.895833,0.165291,0.892632,0.982953,1.04237,0.895833,0.895833,0.9375,1.81282,1.73712,1.79829,1.81779,0.735591,0.710634,0.813688,0.920468,1.00799,0.905455,1.0047,1.06925,0.0,0.0,0.0,0.0,-9999,-9999
20080922,7.133,1.0,276.657,63.667,1.0,321.32,1.0,0.542,1.0,96.312,0.0,8.11,1.0,1.907,1.0,0.114341041667,1.0,24.1870321521,1.0,111.238958333,1.0,-9999,-9999,4.53365291667,1.0,356.266604167,1.0,389.527,1.0,9.877,-1.673,-1.096,1.0,0.0,0.0,43.982,1.0,-10.358,1.0,11.1982,1.0,17.8419,15.0169,23.8953,1.29826,12.6491,1.0,20.1535,16.9625,26.9912,1.16234,1.00183,0.916667,0.16189,0.869536,0.906195,0.941007,1.0,0.895833,0.895833,1.70455,1.61862,1.69215,1.70822,0.702716,0.673674,0.783997,0.820886,0.970426,0.826433,0.926944,1.02423,0.0,0.0,0.0,0.0,-9999,-9999
20080923,8.194,1.0,273.212,80.907,1.0,315.278,1.0,0.949,1.0,96.158,0.0,0.0,1.0,2.67,1.0,0.157062083333,1.0,33.6113972917,1.0,135.805625,1.0,4.59915777083,1.0,5.445805625,1.0,357.1284375,1.0,390.646,1.0,9.72,-1.617,-1.075,1.0,0.0,0.0,43.327,1.0,-5.89409,1.0,10.4753,1.0,16.6901,14.0475,22.3527,1.28763,19.1577,1.0,30.5235,25.6905,40.8794,1.27059,1.09489,0.5,0.164978,0.778149,1.04234,1.39102,0.9375,0.645833,0.3125,1.81495,1.7401,1.80043,1.82045,0.72006,0.343344,0.431446,0.818774,1.0082,0.914488,1.00494,1.07134,0.0,0.0,0.0,0.0,-9999,-9999
20080924,7.935,1.0,269.768,45.85,1.0,341.221,1.0,0.299,1.0,96.657,0.0,6.9,1.0,2.441,1.0,0.140385,1.0,27.5998177292,1.0,78.7716666667,1.0,2.73216945833,1.0,3.16011679167,1.0,356.3110625,1.0,392.817,1.0,9.429,-2.006,-1.234,1.0,0.0,0.0,44.726,1.0,-5.65463,1.0,6.74513,1.0,10.7469,9.04523,14.393,1.21024,8.83918,1.0,14.0833,11.8534,18.8614,0.999298,1.3734,0.104167,0.158319,0.645656,0.995032,1.39022,0.833333,0.3125,0.104167,1.78821,1.71075,1.77378,1.79199,0.414807,0.302791,0.394737,0.800226,0.998974,0.896942,0.98081,1.05486,0.0,0.0,0.0,0.0,-9999,-9999
20080925,8.122,1.0,266.326,60.619,1.0,324.209,1.0,0.685,1.0,97.29,0.0,0.83,1.0,3.309,1.0,0.186542083333,1.0,40.7225755625,1.0,114.616808511,0.979166666667,7.09648729167,1.0,5.91135577083,1.0,356.596520833,1.0,392.764,0.916667,9.867,-1.673,-1.096,1.0,0.0,0.0,45.538,1.0,-8.62696,1.0,6.84804,0.916667,10.9108,9.18323,14.6126,1.18586,11.9927,0.916667,19.1077,16.0823,25.5906,1.0895,1.44402,0.166667,0.159641,0.757723,1.32408,1.44402,0.875,0.1875,0.166667,1.80507,1.72816,1.79055,1.80916,0.361049,0.308775,0.358017,0.477509,1.00569,0.902231,0.991534,1.06335,0.0,0.0,0.0,0.0,-9999,-9999
20080926,7.486,1.0,262.887,153.398,0.875,259.637,1.0,1.781,1.0,97.752,0.0,0.0,1.0,1.789,1.0,0.100205416667,1.0,64.9394083333,1.0,190.535,0.875,18.9261916667,1.0,16.7372735417,1.0,354.219416667,1.0,392.065,0.604167,9.277,-1.617,-1.075,1.0,0.0,0.0,44.591,1.0,-7.42124,1.0,11.6996,0.604167,18.6408,15.6892,24.9652,1.25878,24.2066,0.604167,38.5678,32.4611,51.653,1.26429,1.1635,0.0833333,0.156506,0.919383,1.1934,1.50452,0.333333,0.125,0.0833333,1.75133,1.67428,1.7372,1.75563,0.587831,0.141794,0.269405,0.563147,0.982859,0.883317,0.972457,1.03652,0.0,0.0,0.0,0.0,-9999,-9999
20080927,7.739,1.0,259.452,125.775,0.916667,284.687,1.0,1.24,1.0,97.586,0.0,0.0,1.0,1.751,1.0,0.09586625,1.0,58.7964195833,1.0,147.182857143,0.875,17.5901404167,1.0,16.6952713958,1.0,361.3999375,1.0,392.625,0.604167,10.243,-2.006,-1.234,1.0,0.0,0.0,43.023,1.0,-2.9144,1.0,13.6021,0.604167,22.6968,19.7038,29.0247,1.37443,24.3843,0.604167,40.6884,35.3228,52.0322,1.28291,1.0189,0.0416667,0.161983,0.90166,0.970796,1.06631,0.0625,0.0625,0.0416667,1.77516,1.69967,1.76087,1.77913,0.756261,0.682704,0.781447,0.870583,0.991813,0.899506,0.988222,1.04816,0.0,0.0,0.0,0.0,-9999,-9999
20080928,9.792,1.0,256.021,171.989,0.9375,258.647,1.0,3.565,1.0,96.889,0.0,0.0,1.0,2.754,1.0,0.173217916667,1.0,54.6764770833,1.0,304.259574468,0.979166666667,26.205569375,1.0,23.182825,1.0,361.470145833,1.0,388.379,0.25,10.108,-1.673,-1.096,1.0,0.0,0.0,41.704,1.0,-5.25751,1.0,24.5909,0.25,39.1801,35.6221,52.4731,1.43059,35.3447,0.25,56.314,51.2,75.4201,1.19389,0.942961,0.0,0.165476,0.797315,0.866206,0.927627,0.0,0.0,0.0,1.99095,1.9387,1.97605,1.99156,1.04799,1.00612,1.08209,1.18009,1.06458,0.987295,1.119,1.18287,0.0,0.0,0.0,0.0,-9999,-9999
20080929,9.759,1.0,252.597,107.632,1.0,293.501,1.0,2.864,1.0,96.15,0.0,0.0,1.0,3.179,1.0,0.205433333333,1.0,27.708904,1.0,162.596086957,0.958333333333,15.20593125,1.0,14.1800145833,1.0,362.391645833,1.0,389.046,0.0,10.297,-1.617,-1.075,1.0,0.0,0.0,40.007,1.0,-3.86545,1.0,15.142,0.0,24.3536,-9999,-9999,1.2997,23.1638,0.0,37.2554,-9999,-9999,1.20737,1.47253,0.0,0.158318,0.954799,1.18771,1.41976,0.0,0.0,0.0,1.9799,1.92272,1.96449,1.9815,0.507374,0.499183,0.583662,0.800768,1.06377,0.9851,1.10703,1.16503,0.0,0.0,0.0,0.0,-9999,-9999
20080930,8.519,1.0,249.18,103.251,1.0,319.173,1.0,2.391,1.0,95.469,0.0,2.39,1.0,5.88,1.0,0.374018125,1.0,54.5214421125,1.0,166.987826087,0.958333333333,15.4538029167,1.0,12.9665491667,1.0,357.093770833,1.0,391.632,0.0,9.603,-2.006,-1.234,1.0,0.0,0.0,39.553,1.0,-9.50556,1.0,13.2634,0.0,21.3821,-9999,-9999,1.3157,21.6641,0.0,34.9251,-9999,-9999,1.16571,1.1369,0.0,0.157607,0.688999,1.12639,1.21289,0.0,0.0,0.0,1.84651,1.77384,1.83187,1.84836,0.709617,0.553964,0.61963,0.824709,1.01981,0.934515,1.01685,1.0929,0.0,0.0,0.0,0.0,-9999,-9999
20081001,10.595,1.0,245.77,77.233,1.0,338.965,1.0,2.915,1.0,94.638,0.0,1.98,1.0,9.098,1.0,0.582562291667,1.0,49.761601875,1.0,137.488958333,1.0,7.32066666667,1.0,5.47600833333,1.0,360.960416667,1.0,391.499,0.0,9.98,-1.673,-1.096,1.0,0.0,0.0,42.144,1.0,-2.76993,1.0,12.1776,0.0,19.7082,-9999,-9999,1.28029,18.4572,0.0,29.871,-9999,-9999,1.2323,1.82805,0.0,0.15207,1.09292,1.62552,1.84203,0.0,0.0,0.0,2.068,2.01151,2.05333,2.06718,0.239946,0.158899,0.214195,0.443896,1.0935,1.019,1.14836,1.23352,0.0,0.0,0.0,0.0,-9999,-9999
20081002,8.293,1.0,242.37,113.196,1.0,270.127,1.0,2.896,1.0,95.001,0.0,0.5,1.0,6.118,1.0,0.378438541667,1.0,21.1189666667,1.0,196.932916667,1.0,13.504356875,1.0,12.8667591667,1.0,349.337583333,1.0,391.56,0.0,8.707,-1.617,-1.075,1.0,0.0,0.0,40.968,1.0,-13.9614,1.0,12.3912,0.0,20.2094,-9999,-9999,1.37878,26.7126,0.0,43.567,-9999,-9999,1.33188,1.63586,0.0,0.151701,0.791769,1.43549,1.63857,0.0,0.0,0.0,1.82384,1.74926,1.80928,1.82887,0.18798,0.101063,0.186438,0.393162,1.01175,0.918833,1.00857,1.07694,0.0,0.0,0.0,0.0,-9999,-9999
20081003,5.873,1.0,238.98,79.021,1.0,260.332,1.0,2.31,1.0,95.368,0.0,0.0,1.0,3.769,1.0,0.234175416667,1.0,-8.437888125,1.0,139.851041667,1.0,9.92486327083,1.0,9.14705645833,1.0,338.643729167,1.0,393.763,0.0,7.038,-2.006,-1.234,1.0,0.0,0.0,40.113,1.0,-15.5152,1.0,8.11118,0.0,12.9234,-9999,-9999,1.4037,17.326,0.0,27.6052,-9999,-9999,1.2729,1.32003,0.0,0.151907,1.10945,1.23484,1.41784,0.0,0.0,0.0,1.58006,1.48445,1.5694,1.58155,0.260032,0.0195462,0.184184,0.347882,0.925468,0.709496,0.835255,0.978688,0.0,0.0,0.0,0.0,-9999,-9999
20081004,4.841,1.0,235.601,91.533,1.0,262.7,1.0,1.616,1.0,95.925,0.0,0.0,1.0,3.558,1.0,0.228007708333,1.0,6.16083125,1.0,157.283125,1.0,12.2663166667,1.0,11.8941589583,1.0,336.1778125,1.0,392.348,0.0,6.284,-1.673,-1.096,1.0,0.0,0.0,39.06,1.0,-14.0363,1.0,11.5291,0.0,20.6604,-9999,-9999,1.46194,18.8827,0.0,32.6849,-9999,-9999,1.25776,0.778226,0.0,0.188924,0.819501,0.907207,1.03008,0.0,0.0,0.0,1.4811,1.37895,1.47214,1.48237,0.702873,0.367028,0.476461,0.647514,0.888671,0.635435,0.792171,0.943858,0.0,0.0,0.0,0.0,-9999,-9999
20081005,8.008,1.0,232.234,140.944,1.0,284.516,1.0,3.638,1.0,95.742,0.0,0.0,1.0,6.098,1.0,0.365788333333,1.0,55.2944820833,1.0,255.1425,1.0,22.7555696458,1.0,19.240601875,1.0,350.925,1.0,388.465,0.0,7.373,-1.617,-1.075,1.0,0.0,0.0,37.429,1.0,-3.50418,1.0,21.995,0.0,40.6093,-9999,-9999,2.10253,33.1249,0.0,58.9327,-9999,-9999,1.24222,0.585369,0.0,-9999,0.48702,0.619764,0.760902,0.0,0.0,0.0,1.80741,1.7368,1.79307,1.81113,1.22204,0.641055,1.0624,1.30595,1.00139,0.915868,1.00139,1.07863,0.0,0.0,0.0,0.0,-9999,-9999
20081006,9.828,1.0,228.88,21.515,1.0,355.473,1.0,1.031,1.0,95.836,0.0,2.03,1.0,3.428,1.0,0.222326458333,1.0,14.5068908333,1.0,41.2897916667,1.0,2.69003636364,0.916666666667,1.10143041052,1.0,361.379145833,1.0,387.948,0.0,9.751,-2.006,-1.234,1.0,0.0,0.0,38.151,1.0,2.40967,1.0,8.18163,0.0,15.3084,-9999,-9999,-9999,1.04804,0.0,1.89053,-9999,-9999,-9999,0.813686,0.0,-9999,0.315651,0.749803,0.813686,0.0,0.0,0.0,1.98421,1.92599,1.96874,1.98552,1.17053,0.917161,1.15521,1.63789,1.06639,0.987577,1.10147,1.16768,0.0,0.0,0.0,0.0,-9999,-9999
20081007,10.41,1.0,225.541,68.663,1.0,338.284,1.0,0.908,1.0,96.363,0.0,0.0,1.0,1.76,1.0,0.11299125,1.0,31.55334125,1.0,120.070833333,1.0,8.238175,1.0,6.73658547917,1.0,368.657041667,1.0,391.414,0.0,11.092,-1.673,-1.096,1.0,0.0,0.0,39.255,1.0,5.45783,1.0,11.555,0.0,22.5006,-9999,-9999,-9999,14.6519,0.0,27.5466,-9999,-9999,-9999,1.66123,0.0,-9999,0.932225,1.56427,1.66282,0.0,0.0,0.0,2.0484,1.99434,2.03322,2.04813,0.387169,0.280852,0.382145,0.510282,1.08693,1.01149,1.14173,1.21174,0.0,0.0,0.0,0.0,-9999,-9999
20081008,11.62,1.0,222.216,154.463,1.0,294.001,1.0,2.759,1.0,96.336,0.0,0.0,1.0,2.329,0.5,-9999,0.0,53.6894154167,1.0,277.299791667,1.0,23.6468354167,1.0,22.0684527083,1.0,372.706270833,1.0,388.192,0.0,11.793,-1.617,-1.075,1.0,0.0,0.0,38.668,1.0,2.37525,1.0,28.9824,0.0,57.5819,-9999,-9999,-9999,31.1713,0.0,59.8363,-9999,-9999,-9999,0.868212,0.0,-9999,0.0745633,0.76935,0.869765,0.0,0.0,0.0,2.18259,2.10603,2.16713,2.18517,1.31438,1.23972,1.30668,1.42536,1.12952,1.06121,1.18451,1.33783,0.0,0.0,0.0,0.0,-9999,-9999
20081009,10.476,1.0,218.908,18.896,1.0,359.581,1.0,0.618,1.0,97.233,0.0,0.51,1.0,1.68,0.5625,0.164302222222,0.5625,10.3424454167,1.0,36.43375,1.0,2.61063972917,1.0,1.48976403542,1.0,366.645208333,1.0,392.407,0.0,11.209,-2.006,-1.234,1.0,0.0,0.0,37.315,1.0,-0.805371,1.0,5.56959,0.0,10.8964,-9999,-9999,-9999,2.18551,0.0,4.25366,-9999,-9999,-9999,1.51965,0.0,-9999,0.856453,1.27524,1.51965,0.0,0.0,0.0,2.05417,1.99974,2.03895,2.05385,0.534523,0.47289,0.541271,0.769466,1.08934,1.01404,1.1442,1.21191,0.0,0.0,0.0,0.0,-9999,-9999
20081010,10.102,1.0,215.617,83.299,1.0,307.089,1.0,1.527,1.0,97.813,0.0,0.0,1.0,1.614,1.0,0.10859125,1.0,14.9495004167,1.0,143.826458333,1.0,10.9983479167,1.0,9.91794791667,1.0,365.520770833,1.0,389.662,0.0,11.267,-1.673,-1.096,1.0,0.0,0.0,37.554,1.0,-1.37903,1.0,13.4669,0.0,25.9377,-9999,-9999,-9999,19.0308,0.0,36.4616,-9999,-9999,-9999,1.50056,0.0,-9999,0.705679,1.42065,1.49559,0.0,0.0,0.0,2.01664,1.96368,2.00156,2.01714,0.516075,0.427981,0.516075,0.605174,1.07592,0.99906,1.13062,1.18574,0.0,0.0,0.0,0.0,-9999,-9999
20081011,12.106,1.0,212.345,147.77,1.0,271.967,1.0,4.149,1.0,97.529,0.0,0.0,1.0,2.387,0.979167,0.146800638298,0.979166666667,28.7058167083,1.0,275.536875,1.0,24.0532922917,1.0,23.3511097917,1.0,367.680625,1.0,387.011,0.0,10.95,-1.617,-1.075,1.0,0.0,0.0,37.225,1.0,-2.50913,1.0,26.3052,0.0,49.7541,-9999,-9999,-9999,27.9807,0.0,52.7589,-9999,-9999,-9999,0.869118,0.0,-9999,0.417217,0.706083,0.868726,0.0,0.0,0.0,2.24239,2.148,2.2269,2.25397,1.37328,1.19381,1.37051,1.53688,1.14615,1.08864,1.20105,1.43289,0.0,0.0,0.0,0.0,-9999,-9999
20081012,11.989,1.0,209.092,144.098,1.0,272.307,1.0,4.67,1.0,97.204,0.0,0.0,1.0,2.395,0.979167,0.159717021277,0.979166666667,26.5201904167,1.0,266.58625,1.0,24.2158408333,1.0,24.3218277083,1.0,365.563229167,1.0,386.879,0.0,10.63,-2.006,-1.234,1.0,0.0,0.0,36.14,1.0,-4.72779,1.0,26.8179,0.0,49.9091,-9999,-9999,-9999,28.0086,0.0,51.0179,-9999,-9999,-9999,0.826208,0.0,-9999,0.592637,0.678464,0.810837,0.0,0.0,0.0,2.22815,2.13798,2.21267,2.23949,1.40194,1.33099,1.40689,1.64263,1.14216,1.07736,1.19708,1.40975,0.0,0.0,0.0,0.0,-9999,-9999
20081013,13.828,1.0,205.859,140.469,1.0,286.955,1.0,5.397,1.0,96.699,0.0,0.0,1.0,3.016,1.0,0.191993125,1.0,28.2166733333,1.0,258.686458333,1.0,23.9704872917,1.0,24.2040320833,1.0,375.0026875,1.0,389.103,0.0,11.465,-1.673,-1.096,1.0,0.0,0.0,34.806,1.0,0.927958,1.0,29.1481,0.0,53.2369,-9999,-9999,-9999,23.7223,0.0,42.5285,-9999,-9999,-9999,1.02295,0.0,-9999,0.899223,0.94628,1.01077,0.0,0.0,0.0,2.43621,2.29255,2.42215,2.44276,1.41326,1.24559,1.47732,1.51692,1.20641,1.17012,1.25029,1.68401,0.0,0.0,0.0,0.0,-9999,-9999
20081014,12.477,1.0,202.649,21.579,1.0,353.04,1.0,1.928,1.0,96.419,0.0,1.49,1.0,2.856,1.0,0.199098541667,1.0,-0.359186979167,1.0,40.4420833333,1.0,3.85173,1.0,2.16080535417,1.0,372.816666667,1.0,400.716,0.0,12.12,-1.617,-1.075,1.0,0.0,0.0,34.022,1.0,-0.013769,1.0,6.41903,0.0,11.5017,-9999,-9999,-9999,-6.22221,0.0,-10.9396,-9999,-9999,-9999,1.84724,0.0,-9999,1.44522,1.76827,1.78199,0.0,0.0,0.0,2.27509,2.1773,2.25939,2.2867,0.427849,0.399125,0.470905,0.542116,1.15997,1.10244,1.21516,1.43785,0.0,0.0,0.0,0.0,-9999,-9999
20081015,11.165,1.0,199.461,75.863,1.0,325.233,1.0,2.558,1.0,96.271,0.0,0.25,1.0,3.32,0.979167,0.222753191489,0.979166666667,24.291633125,1.0,134.387083333,1.0,11.6594445833,1.0,10.1219520833,1.0,366.682604167,1.0,394.459,0.0,11.171,-2.006,-1.234,1.0,0.0,0.0,34.236,1.0,-2.06037,1.0,11.7313,0.0,20.6832,-9999,-9999,-9999,12.2478,0.0,21.1815,-9999,-9999,-9999,2.05787,0.0,-9999,1.74759,2.01673,2.05773,0.0,0.0,0.0,2.13188,2.06652,2.11652,2.13188,0.0740118,0.0152958,0.0629142,0.126324,1.11358,1.0417,1.16851,1.27388,0.0,0.0,0.0,0.0,-9999,-9999
20081016,9.126,1.0,196.297,36.954,1.0,346.563,1.0,1.354,1.0,95.511,0.0,8.17,1.0,5.453,0.979167,0.380165319149,0.979166666667,20.0003592083,1.0,70.60125,1.0,5.27566055583,1.0,4.09276820208,1.0,359.4229375,1.0,394.038,0.0,10.645,-2.006,-1.204,1.0,0.0,0.0,37.302,1.0,-9.32691,1.0,7.01188,0.0,12.3631,-9999,-9999,-9999,7.16108,0.0,12.4071,-9999,-9999,-9999,1.4836,0.0,-9999,1.18462,1.31123,1.50472,0.0,0.0,0.0,1.91568,1.85265,1.90091,1.91568,0.432076,0.343676,0.399702,0.612517,1.04126,0.959818,1.05329,1.12859,0.0,0.0,0.0,0.0,-9999,-9999
20081017,5.654,1.0,193.158,76.852,1.0,274.881,1.0,1.97,1.0,96.012,0.0,0.24,1.0,6.765,1.0,0.502121458333,1.0,2.45402229167,1.0,136.382083333,1.0,10.20780625,1.0,10.6593327083,1.0,338.620104167,1.0,395.007,0.0,7.139,-1.776,-1.154,1.0,0.0,0.0,42.662,1.0,-18.9609,1.0,9.13831,0.0,16.3342,-9999,-9999,-9999,11.9774,0.0,21.0425,-9999,-9999,-9999,1.37037,0.0,-9999,1.13119,1.28643,1.43562,0.0,0.0,0.0,1.55748,1.45971,1.54724,1.55955,0.187108,-0.0298132,0.119686,0.275394,0.917658,0.687581,0.82011,0.970801,0.0,0.0,0.0,0.0,-9999,-9999
20081018,5.877,1.0,190.044,123.09,1.0,240.806,1.0,2.585,1.0,96.544,0.0,0.0,1.0,2.59,1.0,0.161006875,1.0,4.43105,1.0,225.05625,1.0,18.0189179792,1.0,20.4447160417,1.0,339.020125,1.0,396.196,0.0,6.981,-1.731,-1.133,1.0,0.0,0.0,42.04,1.0,-12.9852,1.0,14.5416,0.0,25.3777,-9999,-9999,-9999,13.2127,0.0,22.6542,-9999,-9999,-9999,0.902322,0.0,-9999,0.944449,1.08281,1.16664,0.0,0.0,0.0,1.58846,1.49686,1.57824,1.59045,0.686137,0.39536,0.450201,0.618003,0.925576,0.735546,0.846441,0.978597,0.0,0.0,0.0,0.0,-9999,-9999
20081019,6.304,1.0,186.958,88.947,1.0,264.765,1.0,2.329,1.0,96.698,0.0,0.0,1.0,3.778,1.0,0.248761875,1.0,-0.00890833333333,1.0,162.186666667,1.0,12.3053970833,1.0,13.6024331875,1.0,340.118020833,1.0,400.438,0.0,6.775,-1.535,-1.051,1.0,0.0,0.0,40.379,1.0,-9.56552,1.0,11.1872,0.0,19.3933,-9999,-9999,-9999,-1.12021,0.0,-1.87335,-9999,-9999,-9999,1.07846,0.0,-9999,1.01259,1.0572,1.14121,0.0,0.0,0.0,1.6259,1.53528,1.61731,1.62835,0.547445,0.45298,0.550203,0.598784,0.940811,0.757676,0.857426,0.994147,0.0,0.0,0.0,0.0,-9999,-9999
20081020,9.704,1.0,183.899,133.1,1.0,252.527,1.0,4.502,1.0,96.423,0.0,0.0,1.0,4.123,1.0,0.244338125,1.0,8.33781458333,1.0,243.371875,1.0,21.6818395833,1.0,25.3645422917,1.0,351.924354167,1.0,391.733,0.0,7.654,-1.472,-1.011,1.0,0.0,0.0,38.898,1.0,-3.13056,1.0,24.364,0.0,42.2355,-9999,-9999,-9999,11.7879,0.0,19.3524,-9999,-9999,-9999,0.98903,0.0,-9999,0.507309,0.861074,0.98903,0.0,0.0,0.0,1.98808,1.93764,1.97327,1.98827,0.999052,0.904619,1.0258,1.15313,1.06135,0.984629,1.11558,1.19931,0.0,0.0,0.0,0.0,-9999,-9999
20081021,13.623,1.0,180.869,112.011,1.0,308.281,1.0,4.027,1.0,95.834,0.0,0.52,1.0,5.021,1.0,0.32376875,1.0,24.1378249792,1.0,207.778125,1.0,18.6443950625,1.0,20.6908116667,1.0,375.462458333,1.0,395.015,0.0,11.0,-1.415,-0.966,1.0,0.0,0.0,36.814,1.0,9.30907,1.0,22.6485,0.0,39.2615,-9999,-9999,-9999,6.38012,0.0,10.4743,-9999,-9999,-9999,1.92509,0.0,-9999,1.43173,1.73251,1.84676,0.0,0.0,0.0,2.40811,2.27442,2.39555,2.41556,0.483028,0.331978,0.55642,0.724626,1.19976,1.16089,1.24614,1.62565,0.0,0.0,0.0,0.0,-9999,-9999
20081022,5.008,1.0,177.869,9.53,1.0,337.915,1.0,0.14,1.0,96.554,0.0,18.04,1.0,3.236,1.0,0.223186666667,1.0,3.32964083333,1.0,18.5770833333,1.0,1.158721875,1.0,1.05138883333,1.0,343.063833333,1.0,398.03,0.0,7.993,-1.263,-0.876,1.0,0.0,0.0,43.398,1.0,-15.3359,1.0,1.19301,0.0,2.0316,-9999,-9999,-9999,-12.0447,0.0,-19.4054,-9999,-9999,-9999,1.4295,0.0,-9999,1.12347,1.38123,1.58947,0.0,0.0,0.0,1.49545,1.39359,1.48629,1.49681,0.0659547,-0.469891,-0.108727,0.116264,0.894611,0.640504,0.795975,0.948528,0.0,0.0,0.0,0.0,-9999,-9999
20081023,4.604,1.0,174.9,90.276,0.770833,246.558,1.0,1.609,1.0,97.326,0.0,0.0,1.0,1.934,1.0,0.123857291667,1.0,-10.9143042553,0.979166666667,23.5017142857,0.729166666667,14.2331721458,1.0,19.1821639583,1.0,335.7020625,1.0,392.218,0.0,6.704,-1.835,-1.13,1.0,0.0,0.0,45.137,1.0,-13.0129,1.0,5.28407,0.0,8.83664,-9999,-9999,-9999,-5.53957,0.0,-8.92488,-9999,-9999,-9999,0.989472,0.0,-9999,0.968363,1.00335,1.43596,0.0,0.0,0.0,1.46019,1.35741,1.45154,1.46172,0.47072,-0.1605,0.0179231,0.468928,0.880241,0.623444,0.786845,0.937313,0.0,0.0,0.0,0.0,-9999,-9999
20081024,4.69,1.0,171.964,96.373,0.75,227.1,1.0,3.007,1.0,97.106,0.0,0.0,1.0,1.568,0.958333,0.112377608696,0.958333333333,-2.893205625,1.0,18.6423529412,0.708333333333,18.1519033958,1.0,22.5103529167,1.0,329.419458333,1.0,390.698,0.0,5.183,-1.889,-1.203,1.0,0.0,0.0,44.409,1.0,-14.9179,1.0,9.33981,0.0,15.3333,-9999,-9999,-9999,-9.12803,0.0,-14.427,-9999,-9999,-9999,0.779496,0.0,-9999,0.884446,1.0165,1.61208,0.0,0.0,0.0,1.47355,1.37381,1.46452,1.47491,0.694059,-0.344416,-0.123504,0.573191,0.883307,0.637301,0.788134,0.938953,0.0,0.0,0.0,0.0,-9999,-9999
20081025,5.562,1.0,169.06,73.155,0.770833,250.817,1.0,1.626,1.0,97.534,0.0,0.0,1.0,2.153,0.979167,0.125200638298,0.979166666667,2.48063125,1.0,22.9851428571,0.729166666667,17.6903577083,1.0,21.3629492292,1.0,339.688104167,1.0,393.755,0.0,6.146,-1.649,-1.095,1.0,0.0,0.0,42.578,1.0,-6.39355,1.0,9.3584,0.0,14.7309,-9999,-9999,-9999,-6.39599,0.0,-9.67636,-9999,-9999,-9999,0.95326,0.0,-9999,0.779562,0.887437,1.16767,0.0,0.0,0.0,1.55791,1.46405,1.5474,1.55938,0.60465,0.280854,0.411956,0.706365,0.914383,0.70813,0.830342,0.967244,0.0,0.0,0.0,0.0,-9999,-9999
20081026,9.802,1.0,166.191,83.231,0.75,272.67,1.0,5.422,1.0,96.72,0.0,0.0,1.0,4.787,1.0,0.305755416667,1.0,16.8710166667,1.0,15.6085294118,0.708333333333,19.041018125,1.0,22.6637041667,1.0,351.281270833,1.0,398.733,0.0,7.175,-1.589,-1.072,1.0,0.0,0.0,40.966,1.0,-2.79318,1.0,9.33068,0.0,14.0562,-9999,-9999,-9999,-15.3524,0.0,-22.188,-9999,-9999,-9999,1.15176,0.0,-9999,0.871347,0.938242,1.14389,0.0,0.0,0.0,1.99139,1.93888,1.97648,1.99204,0.839631,0.681098,0.839631,1.06298,1.06497,0.987636,1.11941,1.18006,0.0,0.0,0.0,0.0,-9999,-9999
