TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20120524,23.857,1.0,473.377,259.978,1.0,410.207,1.0,15.177,1.0,99.59,0.645833,0.0,1.0,3.266,0.645833,0.228322580645,0.645833333333,167.724,1.0,558.259333333,1.0,50.3221458333,1.0,450.70725,1.0,385.26,0.979167,20.917,1.0,50.651,1.0,25.925,1.0,23.5488,1.0,30.8267,29.6059,35.9598,3.96895,65.8707,1.0,86.2285,82.8136,100.587,4.92376,2.44265,0.958333,0.159364,2.307,2.35624,2.51429,0.958333,0.958333,0.958333,2.65557,2.62232,2.66011,3.0688,0.414555,0.292722,0.349857,0.578948,2.5824,2.46798,2.50578,2.5824,0.0259429,0.0235632,0.0260327,0.03154,-9999,-9999
20120525,27.122,1.0,474.476,297.112,1.0,428.808,1.0,20.502,1.0,99.868,0.666667,0.0,1.0,4.033,0.666667,0.34153125,0.666666666667,194.637229167,1.0,643.362416667,1.0,57.9590625,1.0,471.93425,1.0,386.445,1.0,22.944,1.0,50.984,1.0,28.1524,1.0,35.2327,1.0,46.1217,44.0362,53.8016,4.24266,84.5074,1.0,110.625,105.623,129.046,5.78233,2.38602,0.979167,0.158711,2.27215,2.29125,2.51449,1.0,1.0,0.9375,2.74526,2.69912,2.78253,3.11124,0.523879,0.407875,0.51038,0.640412,2.61593,2.55531,2.59306,2.62511,0.0454095,0.0409783,0.0450204,0.0582256,-9999,-9999
20120526,21.536,1.0,475.535,200.989,1.0,404.309,1.0,10.881,1.0,100.654,0.875,0.0,1.0,3.899,0.875,0.284380952381,0.875,128.552625,1.0,469.886145833,1.0,39.4795,1.0,436.132041667,1.0,386.362,1.0,21.553,1.0,50.976,1.0,8.43873,1.0,20.56,1.0,27.3756,25.6972,31.3958,3.1164,74.9797,1.0,99.8355,93.7146,114.497,4.7597,1.71466,1.0,0.185718,1.60456,1.63343,1.82362,1.0,1.0,1.0,2.25069,2.16427,2.25069,2.63028,0.696292,0.560285,0.617848,0.841552,2.20969,2.16703,2.24011,2.28016,0.312863,0.284144,0.313845,0.37886,-9999,-9999
20120527,22.449,1.0,476.552,299.435,1.0,409.356,1.0,10.013,1.0,100.225,0.708333,0.0,1.0,3.861,0.708333,0.317617647059,0.708333333333,200.2538125,1.0,674.7788125,1.0,59.4778541667,1.0,448.020520833,1.0,384.165,1.0,22.271,1.0,50.572,1.0,23.6269,1.0,30.0323,1.0,39.8641,37.5363,45.8604,3.38888,117.438,1.0,155.884,146.781,179.332,6.57676,2.47118,1.0,0.159803,2.44387,2.47118,2.48805,1.0,1.0,0.979167,2.18143,2.09112,2.18143,2.52559,-0.131045,-0.337012,-0.30204,0.0599785,2.25122,2.23274,2.26765,2.30259,0.0944814,0.0860485,0.0950919,0.114115,-9999,-9999
20120528,29.094,1.0,477.528,287.295,1.0,441.285,1.0,23.51,1.0,99.56,0.708333,0.0,1.0,3.323,0.708333,0.332705882353,0.708333333333,187.083854167,1.0,630.4378125,1.0,57.5439791667,1.0,482.668375,1.0,377.456,1.0,23.743,1.0,50.742,1.0,36.755,1.0,35.1552,1.0,45.5574,42.7192,50.7184,3.64813,63.2896,1.0,82.0166,76.9071,91.308,4.29862,2.44896,1.0,0.15941,2.43202,2.43767,2.46948,1.0,1.0,1.0,2.46981,2.40006,2.46981,2.71928,0.159752,-0.0319569,0.0333998,0.243568,2.83471,2.76193,2.81344,2.82843,0.0,0.0,0.0,0.0,-9999,-9999
20120529,24.193,1.0,478.464,198.938,1.0,415.027,1.0,12.193,1.0,99.342,0.833333,12.446,1.0,3.325,0.833333,0.290525,0.833333333333,144.004916667,1.0,429.6579375,1.0,28.5445869565,0.958333333333,440.949979167,1.0,383.938,0.916667,22.564,1.0,53.137,1.0,-3.24023,1.0,82.8242,0.916667,107.331,100.645,119.49,5.66109,0.754384,1.0,0.977601,0.916698,1.08835,1.86724,3.16755,0.895833,0.174621,3.15442,3.16459,3.22326,0.895833,0.895833,0.895833,2.34302,2.27492,2.34302,2.51829,-0.754753,-0.876072,-0.821574,-0.674337,2.91734,2.90419,2.91393,2.92726,0.0,0.0,0.0,0.0,-9999,-9999
20120530,20.027,1.0,479.357,305.161,1.0,380.265,1.0,13.114,1.0,99.513,0.75,0.0,1.0,2.955,0.75,0.286666666667,0.75,197.683729167,1.0,660.232479167,1.0,56.8803333333,1.0,425.884375,1.0,381.213,1.0,19.979,1.0,51.195,1.0,-4.02058,1.0,96.5614,1.0,127.628,117.338,139.309,5.81677,59.0875,1.0,78.0976,71.8008,85.2455,5.10806,2.86311,0.979167,0.150528,2.87024,2.87591,2.88946,1.0,1.0,1.0,2.26439,2.20039,2.26439,2.43031,-0.535683,-0.665255,-0.611851,-0.461132,2.83377,2.82718,2.84991,2.86767,0.0,0.0,0.0,0.0,-9999,-9999
20120531,15.488,1.0,480.21,158.72,1.0,380.939,1.0,5.155,1.0,99.866,0.958333,0.0,1.0,4.799,0.958333,0.352543478261,0.958333333333,107.012916667,1.0,362.404041667,1.0,30.1708125,1.0,401.247958333,1.0,378.785,1.0,17.889,1.0,49.752,1.0,-8.10085,1.0,47.7289,1.0,61.8763,57.9983,68.8585,3.49075,51.3293,1.0,66.5439,62.3733,74.0528,3.98588,2.04283,1.0,0.159692,2.03891,2.03894,2.05966,1.0,1.0,1.0,2.11014,2.0551,2.11014,2.29591,0.163246,0.0161566,0.0712001,0.236255,2.54004,2.52815,2.55822,2.57416,0.0,0.0,0.0,0.0,-9999,-9999
20120601,14.297,1.0,481.021,49.078,1.0,381.49,1.0,2.332,1.0,98.918,0.895833,9.906,1.0,4.339,0.895833,0.385534883721,0.895833333333,36.9275625,1.0,108.1290625,1.0,5.79182608696,0.958333333333,387.401333333,1.0,381.046,1.0,15.996,1.0,51.174,1.0,-12.2096,1.0,44.9966,1.0,58.3341,54.6781,64.9166,3.15697,-0.050492,1.0,-0.0654585,-0.0728449,-0.0613559,1.66436,1.96686,1.0,0.127948,1.94724,1.96128,1.97439,1.0,1.0,1.0,2.12082,2.07606,2.12082,2.28231,0.232429,0.128559,0.208185,0.307916,2.35342,2.33689,2.36738,2.3821,0.0,0.0,0.0,0.0,-9999,-9999
20120602,16.203,1.0,481.791,305.701,1.0,366.57,1.0,9.383,1.0,99.229,0.979167,0.0,1.0,5.09,0.979167,0.45985106383,0.979166666667,217.592166667,1.0,665.924145833,1.0,52.3912708333,1.0,401.371791667,1.0,378.547,1.0,14.983,1.0,50.589,1.0,-1.28267,1.0,114.159,1.0,147.997,138.721,164.697,6.50613,37.5531,1.0,48.6843,45.6331,54.1779,5.23731,2.6429,1.0,0.153869,2.6429,2.6429,2.65265,1.0,1.0,0.979167,2.30179,2.30162,2.30737,2.3288,-0.316362,-0.341276,-0.335525,-0.320047,2.2188,2.20278,2.22196,2.24018,0.0,0.0,0.0,0.0,-9999,-9999
20120603,20.767,1.0,482.519,333.144,1.0,383.451,1.0,14.647,1.0,99.319,0.958333,0.0,1.0,4.829,0.958333,0.412086956522,0.958333333333,217.107395833,1.0,736.88025,1.0,66.1282291667,1.0,430.0825625,1.0,377.696,1.0,17.238,1.0,49.46,1.0,17.849,1.0,77.6254,1.0,102.6,94.3274,111.99,5.12782,72.4891,1.0,95.8109,88.0859,104.58,4.48816,2.24029,0.979167,0.150259,2.21321,2.21321,2.24029,0.979167,0.979167,0.979167,2.57377,2.42087,2.56936,2.5851,0.314595,0.17633,0.356149,0.407206,2.22789,2.2309,2.24436,2.27438,0.0,0.0,0.0,0.0,-9999,-9999
20120604,17.594,1.0,483.204,289.953,1.0,375.78,1.0,7.622,1.0,99.52,0.729167,0.0,1.0,3.086,0.729167,0.291571428571,0.729166666667,185.4205,1.0,640.694229167,1.0,56.9427708333,1.0,418.849208333,1.0,380.233,1.0,18.637,1.0,49.774,1.0,12.3391,1.0,54.4496,1.0,72.275,67.7305,81.8506,4.57225,87.9854,1.0,116.79,109.446,132.263,5.28755,1.77802,1.0,0.13662,1.77002,1.77092,1.78917,1.0,1.0,1.0,2.23553,2.06704,2.22728,2.24098,0.470599,0.274639,0.460557,0.47096,1.7698,1.8023,1.84351,2.01236,0.0,0.0,0.0,0.0,-9999,-9999
20120605,15.77,1.0,483.848,300.262,1.0,367.769,1.0,5.863,1.0,100.019,0.895833,2.032,1.0,3.746,0.895833,0.310255813953,0.895833333333,205.047020833,1.0,695.527708333,1.0,56.1506458333,1.0,405.332916667,1.0,379.957,1.0,17.938,1.0,49.688,1.0,-4.42523,1.0,91.251,1.0,120.609,112.464,131.648,5.65674,77.1469,1.0,101.967,95.0816,111.3,4.0819,1.58769,1.0,0.130152,1.55476,1.56176,1.61513,1.0,1.0,1.0,2.00959,1.79503,1.99074,2.02582,0.454618,0.178023,0.411325,0.454618,1.46461,1.50673,1.55614,1.77745,0.0,0.0,0.0,0.0,-9999,-9999
20120606,18.555,1.0,484.449,341.299,1.0,371.231,1.0,11.012,1.0,100.185,0.770833,0.0,1.0,1.91,0.770833,0.196324324324,0.770833333333,211.8581875,1.0,764.545020833,1.0,67.9541666667,1.0,426.8395625,1.0,382.248,1.0,18.875,1.0,49.474,1.0,18.2421,1.0,56.9083,1.0,73.7766,70.138,78.2184,5.21359,89.5786,1.0,116.131,110.403,123.123,4.85282,2.08272,1.0,0.137577,2.04569,2.05337,2.15872,1.0,1.0,0.979167,2.09235,1.72696,2.06396,2.09272,0.044775,-0.431767,0.0231838,0.0392549,1.40432,1.41976,1.50464,1.70488,0.0,0.0,0.0,0.0,-9999,-9999
20120607,21.183,1.0,485.009,320.741,1.0,385.495,1.0,14.121,1.0,100.266,0.833333,0.0,1.0,1.992,0.833333,0.22435,0.833333333333,196.548958333,1.0,716.6194375,1.0,63.5293958333,1.0,440.2145,1.0,384.003,1.0,20.493,1.0,50.036,1.0,20.699,1.0,55.566,1.0,72.0365,68.4837,76.3735,4.3513,80.0775,1.0,103.813,98.6935,110.064,4.0466,1.78347,1.0,0.132039,1.6934,1.74999,1.82924,1.0,1.0,0.979167,2.14945,1.89545,2.10916,2.15064,0.37806,0.0444745,0.399459,0.452918,1.33917,1.33921,1.43476,1.58792,0.0,0.0,0.0,0.0,-9999,-9999
20120608,23.159,1.0,485.526,337.062,1.0,394.389,1.0,17.506,1.0,100.105,0.8125,0.0,1.0,1.752,0.8125,0.207025641026,0.8125,205.672104167,1.0,759.498145833,1.0,67.324125,1.0,452.531770833,1.0,387.037,1.0,21.697,1.0,50.356,1.0,25.6605,1.0,53.7939,1.0,69.7391,66.2996,73.9378,3.55948,65.9554,1.0,85.5054,81.2883,90.6533,3.98321,1.52863,0.979167,0.12396,1.44632,1.49163,1.55937,1.0,1.0,0.958333,2.15062,2.09289,2.14892,2.17201,0.647168,0.495395,0.653998,0.688662,1.25331,1.26482,1.31448,1.35991,0.0,0.0,0.0,0.0,-9999,-9999
20120609,25.651,1.0,486.001,340.064,1.0,410.023,1.0,22.987,1.0,99.891,0.854167,0.0,1.0,2.841,0.854167,0.318536585366,0.854166666667,210.530791667,1.0,752.871229167,1.0,68.568375,1.0,464.8571875,1.0,382.309,1.0,22.605,1.0,50.597,1.0,26.7568,1.0,61.1543,1.0,80.8294,76.0706,84.0543,3.06179,72.5517,1.0,95.8937,90.2479,99.7196,3.72012,1.34809,0.979167,0.142777,1.25058,1.27853,1.4003,1.0,1.0,0.979167,2.26826,2.26667,2.28632,2.30401,0.985942,0.887543,0.981652,1.03573,1.31786,1.30893,1.31398,1.34033,0.0514219,0.0430463,0.0514219,0.115821,-9999,-9999
20120610,26.085,1.0,486.433,340.618,1.0,415.631,1.0,20.665,1.0,100.092,0.770833,0.0,1.0,2.493,0.770833,0.26472972973,0.770833333333,209.141145833,1.0,782.571479167,1.0,68.8971041667,1.0,471.9643125,1.0,378.334,1.0,24.055,1.0,50.904,1.0,27.7274,1.0,55.7526,1.0,72.2798,69.3513,76.3386,3.18733,78.9338,1.0,102.333,98.1867,108.079,4.12659,1.24163,0.979167,0.152758,1.11563,1.12319,1.37787,1.0,1.0,0.979167,2.36459,2.34765,2.38763,2.44994,1.18536,1.05764,1.18399,1.24113,1.47457,1.42019,1.46011,1.475,0.234742,0.200253,0.234742,0.267819,-9999,-9999
20120611,22.846,1.0,486.823,124.096,1.0,419.639,1.0,7.329,1.0,99.838,0.6875,5.588,1.0,2.973,0.6875,0.23303030303,0.6875,90.8576458333,1.0,276.014145833,1.0,17.535,1.0,434.459270833,1.0,382.649,0.895833,22.24,1.0,51.403,1.0,-1.23575,1.0,55.703,0.979167,72.2156,69.2897,76.5618,4.03983,0.792801,1.0,1.02782,0.986175,1.08968,1.60061,0.726071,0.875,0.223623,0.695914,0.707728,0.79159,0.895833,0.875,0.854167,2.23863,2.18801,2.23946,2.35519,1.53206,1.47214,1.50737,1.53206,1.47338,1.36863,1.44852,1.50885,0.975483,0.902865,0.965866,1.00453,-9999,-9999
20120612,23.41,1.0,487.17,347.474,1.0,400.618,1.0,13.018,1.0,99.818,0.9375,0.0,1.0,3.614,0.9375,0.349733333333,0.9375,224.792229167,1.0,764.687895833,1.0,68.1393958333,1.0,450.1078125,1.0,383.47,0.979167,22.296,1.0,50.578,1.0,10.9215,1.0,110.96,0.979167,146.659,139.303,152.51,5.34376,63.4321,1.0,83.84,79.6349,87.1851,4.21336,0.949939,0.979167,0.203884,0.937911,0.938846,0.941139,0.979167,0.979167,0.979167,2.32993,2.26028,2.32993,2.44557,1.383,1.32144,1.39013,1.54764,1.501,1.42374,1.48795,1.52945,0.552045,0.507507,0.547126,0.569229,-9999,-9999
20120613,16.582,1.0,487.474,363.844,1.0,357.533,1.0,8.326,1.0,100.683,0.854167,0.0,1.0,3.096,0.854167,0.300975609756,0.854166666667,218.679229167,1.0,803.944895833,1.0,75.1875416667,1.0,418.364145833,1.0,382.457,1.0,20.652,1.0,49.721,1.0,6.28329,1.0,60.3206,1.0,81.248,77.6177,83.0553,3.96494,104.743,1.0,141.082,134.778,144.22,4.791,0.874009,1.0,0.177684,0.870602,0.874452,0.907942,1.0,1.0,1.0,1.88097,1.80912,1.88097,2.13181,1.06815,0.919431,1.00652,1.25013,1.03371,0.938649,1.00737,1.06574,0.694049,0.644537,0.683676,0.714044,-9999,-9999
20120614,18.971,1.0,487.736,355.528,1.0,370.394,1.0,8.356,1.0,100.685,0.833333,0.0,1.0,2.997,0.833333,0.296,0.833333333333,214.987208333,1.0,812.089729167,1.0,72.9117708333,1.0,429.241104167,1.0,379.129,0.958333,21.081,1.0,49.417,1.0,12.898,1.0,56.413,0.958333,75.9847,72.5896,77.675,3.95192,104.949,0.979167,141.359,135.043,144.504,4.71666,0.721461,0.916667,0.201959,0.716449,0.739887,0.773951,0.916667,0.9375,0.9375,1.99376,1.92515,1.99376,2.18738,1.32006,1.21981,1.24692,1.42554,0.394464,0.368896,0.390087,0.407127,0.217753,0.202047,0.217473,0.224153,-9999,-9999
20120615,22.186,1.0,487.955,341.171,1.0,396.125,1.0,11.371,1.0,100.548,0.6875,0.0,1.0,2.684,0.6875,0.29496969697,0.6875,212.767145833,1.0,785.978270833,1.0,69.7401666667,1.0,447.957479167,1.0,380.775,0.958333,22.271,1.0,49.481,1.0,20.4832,1.0,64.1687,0.979167,86.4311,80.5598,88.3537,5.80269,93.3139,0.979167,125.688,117.15,128.484,4.96754,0.903395,0.916667,0.24911,0.889734,0.898573,0.912557,0.916667,0.9375,0.916667,2.15009,2.09,2.15014,2.26703,1.27441,1.19352,1.2376,1.35876,0.519629,0.516678,0.521355,0.583192,0.369281,0.367041,0.371933,0.38607,-9999,-9999
20120616,26.171,1.0,488.132,245.679,1.0,427.385,1.0,17.097,1.0,100.353,0.75,0.0,1.0,3.032,0.75,0.275055555556,0.75,155.680270833,1.0,553.701833333,1.0,51.1061875,1.0,465.04625,1.0,374.736,1.0,23.197,1.0,49.865,1.0,21.2322,1.0,49.9074,1.0,65.1468,62.6556,68.5959,3.68244,48.2844,1.0,63.0282,60.618,66.3652,3.17808,0.31006,0.979167,0.273475,0.233946,0.264069,0.318856,0.979167,0.979167,0.979167,2.35287,2.28843,2.35265,2.3983,2.05161,2.01678,2.05448,2.10371,1.5688,1.55875,1.57767,1.69974,0.845056,0.839099,0.852111,0.910322,-9999,-9999
20120617,24.373,1.0,488.266,162.216,1.0,421.46,1.0,9.172,1.0,99.732,0.895833,11.43,1.0,2.164,0.895833,0.208976744186,0.895833333333,107.167458333,1.0,368.117895833,1.0,28.606212766,0.979166666667,447.2090625,1.0,381.11,0.979167,23.22,1.0,52.398,1.0,5.14294,1.0,65.5503,0.979167,84.9821,80.7891,89.9366,3.815,12.607,1.0,16.3442,15.5378,17.2971,1.95473,0.03247,1.0,0.345624,-0.0720174,0.00605801,0.0350484,1.0,1.0,0.979167,2.25254,2.1923,2.24508,2.30957,2.23716,2.25732,2.2731,2.36464,1.86392,1.83122,1.97507,2.17634,2.25818,2.25388,2.29207,2.35848,-9999,-9999
20120618,22.65,1.0,488.356,219.16,1.0,408.334,1.0,6.482,1.0,99.601,0.6875,22.604,1.0,2.846,0.6875,0.244060606061,0.6875,153.830708333,1.0,470.331916667,1.0,33.968673913,0.958333333333,435.575770833,1.0,383.037,0.979167,21.337,1.0,58.039,1.0,2.71146,1.0,80.3845,1.0,103.435,98.1901,110.289,4.52949,5.23251,1.0,6.73294,6.39154,7.17912,1.81774,0.0964489,0.958333,0.316567,0.0793348,0.0971771,0.115245,0.958333,0.958333,0.958333,2.15919,2.09427,2.14587,2.22334,2.04025,2.00707,2.02498,2.18595,1.55667,1.51645,1.666,2.16049,2.26994,2.21462,2.35614,2.46906,-9999,-9999
20120619,27.931,1.0,488.405,327.514,1.0,432.635,1.0,16.39,1.0,100.075,0.895833,0.0,1.0,3.13,0.895833,0.327046511628,0.895833333333,242.580229167,1.0,719.123020833,1.0,51.4253333333,1.0,464.924375,1.0,379.287,1.0,22.677,1.0,61.876,1.0,14.7949,1.0,163.617,1.0,209.29,199.726,224.031,9.00413,2.40404,1.0,3.07511,2.93458,3.2917,3.19811,1.38981,1.0,0.261691,1.42567,1.42628,1.45659,1.0,1.0,0.979167,2.53086,2.44786,2.51022,2.67617,1.02353,1.00375,1.06046,1.18635,2.30099,2.35022,2.65182,2.90687,1.68311,1.71012,1.87519,2.1896,-9999,-9999
20120620,28.313,1.0,488.411,329.746,1.0,433.446,1.0,19.639,1.0,100.228,0.791667,0.0,1.0,2.683,0.791667,0.2975,0.791666666667,218.745875,1.0,724.974041667,1.0,64.4594375,1.0,474.114979167,1.0,379.043,0.979167,23.724,1.0,60.178,1.0,22.0184,1.0,120.621,0.979167,154.291,147.24,165.159,5.72141,22.6355,0.979167,28.9541,27.6308,30.9934,2.34008,0.999775,0.979167,0.313824,0.963084,1.03449,1.12615,0.979167,0.979167,0.979167,2.92483,2.78825,2.91585,3.14007,1.85145,1.75941,1.82665,1.91607,3.67993,3.7894,4.00394,4.72527,2.5735,2.61296,2.79883,3.05523,-9999,-9999
20120621,26.805,1.0,488.374,298.512,1.0,431.424,1.0,15.397,1.0,99.856,0.979167,3.302,1.0,2.984,0.979167,0.335659574468,0.979166666667,196.13625,1.0,649.581270833,1.0,60.1485,1.0,467.965208333,1.0,379.562,1.0,24.428,1.0,59.488,1.0,22.7132,1.0,99.2252,1.0,124.571,121.123,135.863,4.98061,33.6301,1.0,42.2205,41.0519,46.0477,2.34523,0.67299,1.0,0.324767,0.409622,0.643126,0.847936,1.0,1.0,1.0,3.21848,3.06175,3.21848,3.52857,2.67508,2.58613,2.63725,2.66931,4.83692,4.8471,4.95972,5.6653,3.74719,3.74719,3.80143,4.11119,-9999,-9999
20120622,22.749,1.0,488.294,276.246,1.0,402.311,1.0,9.912,1.0,99.939,0.916667,0.0,1.0,1.455,0.916667,0.171704545455,0.916666666667,178.576770833,1.0,631.168354167,1.0,48.9772708333,1.0,445.5110625,1.0,385.204,1.0,24.011,1.0,59.28,1.0,3.2429,1.0,122.637,1.0,153.348,147.976,167.919,5.06618,20.9024,1.0,26.137,25.2214,28.6205,2.71759,-1.42005,0.979167,0.416796,-1.49538,-1.46485,-1.11736,0.979167,0.979167,0.958333,3.26791,3.03832,3.26791,3.70314,4.89094,4.5283,4.59464,4.78392,5.5854,5.05189,5.59907,6.6362,6.01451,5.5775,6.02306,6.41269,-9999,-9999
20120623,21.955,1.0,488.172,327.118,1.0,398.597,1.0,10.502,1.0,100.177,0.770833,0.0,1.0,1.813,0.770833,0.214486486486,0.770833333333,205.746229167,1.0,731.755770833,1.0,64.3551875,1.0,447.5635,1.0,383.178,1.0,23.982,1.0,58.483,1.0,17.8383,1.0,98.7831,1.0,123.521,116.05,135.258,4.36789,48.118,1.0,60.1682,56.529,65.8851,3.30874,-0.519318,0.8125,0.393661,-0.541907,-0.507116,-0.422592,0.958333,0.958333,0.791667,3.55487,3.29008,3.55487,4.07473,4.34593,3.81393,3.95725,4.50596,5.90348,5.47355,5.89739,6.19802,6.48405,6.15436,6.48405,6.69357,-9999,-9999
20120624,25.234,1.0,488.007,276.693,1.0,425.319,1.0,17.204,1.0,99.949,0.791667,0.0,1.0,2.137,0.791667,0.259921052632,0.791666666667,181.226625,1.0,609.984375,1.0,55.8378541667,1.0,463.879979167,1.0,379.772,1.0,24.435,1.0,58.112,1.0,21.4771,1.0,106.606,1.0,133.303,125.24,142.091,5.36045,28.0168,0.979167,35.033,32.914,37.3425,2.45602,-1.16642,0.979167,0.480748,-1.04299,-1.04182,-0.978717,0.979167,0.979167,0.979167,4.25844,4.0307,4.25844,4.77086,5.52443,5.06527,5.24997,5.70469,6.06037,5.82531,6.31555,6.99644,6.1784,5.93694,6.18452,6.75941,-9999,-9999
20120625,20.423,1.0,487.8,353.978,1.0,382.827,1.0,10.775,1.0,100.134,1.0,0.0,1.0,3.985,1.0,0.421479166667,1.0,217.2526875,1.0,778.705291667,1.0,74.5232291667,1.0,437.114645833,1.0,375.413,1.0,23.569,1.0,57.484,1.0,3.2065,1.0,113.702,1.0,142.157,133.577,151.549,5.20741,85.862,1.0,107.35,100.871,114.442,4.16947,-2.93247,1.0,0.42235,-2.93247,-2.93247,-2.93247,1.0,1.0,1.0,3.99968,3.72896,3.99968,4.76561,7.30675,6.66143,6.93215,7.69428,5.11584,4.34347,5.11584,5.90006,6.98374,6.61653,7.05478,7.58902,-9999,-9999
20120626,20.609,1.0,487.551,353.117,1.0,378.885,1.0,14.271,1.0,100.15,0.895833,0.0,1.0,1.835,0.895833,0.233953488372,0.895833333333,210.576041667,1.0,776.536375,1.0,72.1758125,1.0,440.30225,1.0,385.313,0.979167,22.949,1.0,56.092,1.0,14.9266,1.0,104.732,0.979167,130.943,123.04,137.72,4.91384,64.1939,0.979167,80.2594,75.4149,84.413,3.57991,-2.50755,0.8125,0.420201,-2.45276,-2.38578,-2.37073,0.875,0.791667,0.875,4.2942,4.04308,4.2942,5.20796,7.22588,6.41741,6.83687,7.53874,4.78846,3.96093,4.45657,5.14559,6.82353,6.51719,6.82576,7.2313,-9999,-9999
20120627,23.71,1.0,487.259,335.198,1.0,399.871,1.0,18.848,1.0,99.863,0.6875,0.0,1.0,2.141,0.6875,0.285545454545,0.6875,208.245583333,1.0,737.7838125,1.0,69.5179791667,1.0,455.497291667,1.0,381.39,1.0,23.823,1.0,55.7,1.0,21.6519,1.0,103.965,1.0,128.8,120.206,135.711,5.55076,45.2782,1.0,56.0943,52.3513,59.104,2.55185,-1.85407,0.833333,0.389297,-1.65553,-1.54417,-1.44655,0.770833,0.9375,0.979167,4.97086,4.76934,4.97086,5.92718,7.05854,6.31352,6.66081,7.3847,5.1514,4.29528,4.9636,5.15756,6.42848,6.3901,6.4754,6.62782,-9999,-9999
20120628,29.601,1.0,486.924,306.261,1.0,449.39,1.0,23.732,1.0,99.356,0.979167,0.0,1.0,2.555,0.979167,0.306978723404,0.979166666667,199.666708333,1.0,664.295458333,1.0,62.5427083333,1.0,492.167354167,1.0,377.702,1.0,25.968,1.0,55.672,1.0,34.6999,1.0,101.072,1.0,123.46,116.861,129.285,7.06497,30.8565,1.0,37.6914,35.6767,39.4699,2.24431,-0.689438,1.0,0.457884,-1.00373,-0.88941,-0.199305,1.0,1.0,0.875,5.83269,5.69199,5.89104,6.85812,6.87775,6.66372,6.80468,7.06686,6.21438,5.57925,6.22099,6.39678,6.55378,6.12881,6.57007,7.03085,-9999,-9999
20120629,26.119,1.0,486.549,221.069,1.0,422.021,1.0,14.033,1.0,99.48,0.833333,0.0,1.0,1.837,0.833333,0.225075,0.833333333333,128.441520833,1.0,503.576404255,0.979166666667,47.722826087,0.958333333333,465.9946875,1.0,378.822,1.0,27.052,1.0,56.104,1.0,13.934,1.0,89.9917,1.0,108.924,104.05,112.528,5.89147,15.0003,1.0,18.1561,17.3436,18.7569,2.1778,-2.06716,1.0,0.419072,-2.26819,-2.25617,-1.82256,1.0,1.0,0.833333,5.32122,5.21368,5.32122,6.71948,7.78668,7.503,7.57875,8.43488,5.90124,4.91203,5.63474,5.89916,7.0274,6.60405,7.02444,7.45364,-9999,-9999
20120630,25.704,1.0,486.131,294.193,1.0,425.288,1.0,14.025,1.0,99.507,0.9375,1.016,1.0,1.985,0.9375,0.261466666667,0.9375,194.742416667,1.0,623.407,1.0,57.6645416667,1.0,465.69575,1.0,381.062,1.0,25.707,1.0,55.081,1.0,18.4634,1.0,123.472,1.0,148.984,134.662,154.393,6.05824,26.5785,1.0,32.0702,28.9873,33.2345,2.05,-2.79376,0.9375,0.426603,-2.90332,-2.86547,-2.53503,0.958333,0.958333,0.895833,5.20893,5.12888,5.20893,6.76368,8.40465,8.02085,8.09487,9.17159,5.98427,5.84265,6.01191,6.2322,8.671,8.64557,8.72643,8.9798,-9999,-9999
20120701,25.333,1.0,485.671,263.968,1.0,421.134,1.0,13.474,1.0,99.849,0.833333,2.032,1.0,1.637,0.833333,0.217875,0.833333333333,166.314604167,1.0,568.9623125,1.0,54.1726170213,0.979166666667,463.594791667,1.0,377.749,1.0,26.407,1.0,54.915,1.0,15.6934,1.0,86.8394,1.0,102.615,93.1413,108.572,5.66033,26.1664,1.0,30.9201,28.0653,32.715,2.28467,-1.68797,0.979167,0.421252,-1.88933,-1.86562,-1.37148,0.979167,0.979167,0.854167,5.13902,5.06696,5.13902,6.64652,7.23955,6.93258,7.04147,7.78467,5.20005,5.08087,5.31454,6.5018,8.068,8.09831,8.30559,9.10038,-9999,-9999
