TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20080911,18.744,1.0,313.271,185.97,1.0,338.333,1.0,7.339,1.0,99.452,1.0,0.0,1.0,1.176,1.0,0.140429023256,0.895833333333,71.6525,1.0,379.822553191,0.979166666667,-9999,0.0,30.9010416667,1.0,61.5885416667,1.0,26.0958333333,1.0,426.226666667,1.0,412.561,1.0,21.782,20.751,17.559,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.575,16.434,20.309,-9999,1.0,1.0,1.0,-9999,18.0408,1.0,20.7571,0.979167,16.2461,14.4923,18.2772,2.17257,49.5035,1.0,38.7451,34.5626,43.5891,3.01438,1.96364,0.979167,0.110121,1.94612,1.96731,2.03093,0.979167,0.979167,0.9375,2.2513,2.22597,2.25663,2.32235,0.288359,0.229827,0.278633,0.329276,2.32366,2.23113,2.31495,2.32526,0.36536,0.303,0.35291,0.36536,-9999,-9999
20080912,16.32,1.0,309.863,76.389,1.0,344.9,1.0,4.62,1.0,99.348,1.0,0.0,1.0,3.101,1.0,0.2989485,0.875,12.865,1.0,157.882083333,1.0,-9999,0.0,12.475,1.0,63.956875,1.0,11.1339583333,1.0,397.289791667,1.0,395.006,1.0,17.787,17.984,17.981,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.491,16.414,20.303,-9999,1.0,1.0,1.0,-9999,-0.645208,1.0,9.75497,1.0,7.62591,6.5976,8.52012,1.19959,17.3709,1.0,13.5796,11.7485,15.172,1.91224,1.53593,1.0,0.13654,1.45794,1.53593,1.54522,1.0,1.0,1.0,1.90855,1.89478,1.91027,1.96821,0.372615,0.366807,0.379081,0.422919,2.80496,2.47726,2.71446,2.80496,0.982686,0.789567,0.901957,0.982686,-9999,-9999
20080913,12.446,1.0,306.446,200.182,1.0,291.381,1.0,6.426,1.0,99.952,1.0,0.0,1.0,3.765,1.0,0.443633475,0.833333333333,73.5970833333,1.0,383.195319149,0.979166666667,-9999,0.0,31.6460416667,1.0,49.4689583333,1.0,33.1270833333,1.0,384.663333333,1.0,381.226,1.0,17.12,17.318,17.226,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.495,16.354,20.242,-9999,1.0,1.0,1.0,-9999,-0.602292,1.0,18.8816,1.0,13.8159,12.1713,14.9139,1.43258,65.3855,1.0,47.8432,42.1481,51.6456,2.72859,0.905117,1.0,0.0902304,0.905593,0.915129,0.932237,1.0,1.0,1.0,1.48672,1.4697,1.49094,1.52195,0.581605,0.489766,0.57579,0.583418,2.36267,2.12363,2.28508,2.36267,1.41685,1.23071,1.35794,1.41685,-9999,-9999
20080914,8.943,1.0,303.022,104.921,1.0,298.885,1.0,3.879,1.0,100.336,1.0,0.0,1.0,3.173,1.0,0.259032717949,0.8125,28.0939583333,1.0,206.562916667,1.0,-9999,0.0,16.891875,1.0,78.6958333333,1.0,16.7710416667,1.0,358.939583333,1.0,385.654,1.0,12.261,13.045,16.001,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.491,16.194,20.168,-9999,1.0,1.0,1.0,-9999,-6.40958,1.0,12.1602,1.0,8.89773,7.83857,10.6209,1.2119,37.2587,1.0,27.2625,24.0173,32.5422,2.20071,0.467662,1.0,0.0712545,0.434385,0.467061,0.475965,1.0,1.0,1.0,1.12712,1.11237,1.12836,1.14148,0.658507,0.641557,0.66229,0.780172,1.61605,1.55679,1.61091,1.61948,1.18681,1.11705,1.14489,1.18681,-9999,-9999
20080915,10.064,1.0,299.59,40.633,1.0,329.89,1.0,2.485,1.0,100.348,1.0,0.0,1.0,3.723,1.0,0.220368928571,0.875,2.59854166667,1.0,86.8254166667,1.0,-9999,-9999,6.75625,1.0,38.3391666667,1.0,5.68125,1.0,362.242291667,1.0,384.147,1.0,11.754,12.553,14.95,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.453,16.148,20.099,-9999,1.0,1.0,1.0,-9999,-6.13479,1.0,5.21673,1.0,3.81714,3.36275,4.55637,0.856153,9.40741,1.0,6.8835,6.0641,8.21657,1.38494,0.762886,1.0,0.0711591,0.721496,0.757872,0.763147,1.0,1.0,1.0,1.21418,1.19694,1.21738,1.24117,0.451034,0.434897,0.454237,0.543176,1.60456,1.58727,1.60516,1.62201,0.74191,0.693099,0.71445,0.74191,-9999,-9999
20080916,9.291,1.0,296.151,52.904,1.0,327.438,1.0,3.686,1.0,100.314,1.0,0.0,1.0,2.559,1.0,0.167116238095,0.875,11.321875,1.0,107.436666667,1.0,-9999,0.0,8.44479166667,1.0,49.4470833333,1.0,8.04270833333,1.0,360.97625,1.0,385.693,1.0,11.305,11.897,14.1,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.405,16.095,20.043,-9999,1.0,1.0,1.0,-9999,-4.71104,1.0,6.55224,1.0,4.79434,4.22363,5.17537,1.05558,13.9326,1.0,10.1946,8.98107,11.0048,1.65785,0.592881,1.0,0.0813514,0.583897,0.591565,0.607226,1.0,1.0,1.0,1.21013,1.19287,1.21021,1.22592,0.618063,0.603164,0.616726,0.627144,1.49682,1.49607,1.50336,1.5315,0.729213,0.693491,0.712091,0.729215,-9999,-9999
20080917,8.765,1.0,292.707,114.92,1.0,307.222,1.0,4.651,1.0,100.437,1.0,0.0,1.0,1.059,1.0,0.102996285714,0.729166666667,37.2466666667,1.0,226.999166667,1.0,-9999,0.0,18.479375,1.0,97.1747916667,1.0,17.5375,1.0,367.358125,1.0,396.373,1.0,12.587,12.609,13.603,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.355,16.09,20.004,-9999,1.0,1.0,1.0,-9999,1.91292,1.0,8.78558,1.0,6.86809,5.66326,7.73593,1.38488,35.9484,1.0,28.1026,23.1727,31.6535,2.27355,0.721618,0.958333,0.0830389,0.647053,0.713982,0.74646,1.0,0.958333,0.958333,1.23466,1.21598,1.23466,1.25744,0.512253,0.491961,0.520081,0.587086,1.43172,1.43118,1.46083,1.49248,0.912077,0.903539,0.912059,0.914477,-9999,-9999
20080918,8.242,1.0,289.259,173.109,1.0,258.521,1.0,4.934,1.0,100.537,1.0,0.0,1.0,1.51,1.0,0.143122941176,0.708333333333,43.31875,1.0,337.954375,1.0,-9999,0.0,28.7416666667,1.0,59.31625,1.0,28.620625,1.0,359.690833333,1.0,396.828,1.0,12.173,12.476,13.504,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.313,16.088,19.989,-9999,1.0,1.0,1.0,-9999,0.25875,1.0,10.6876,0.979167,8.36487,6.8893,13.6978,1.41822,55.2378,0.979167,43.2332,35.6068,70.7961,2.23603,0.960323,0.875,0.0753285,0.916061,0.962203,1.04016,0.9375,0.875,0.895833,1.26546,1.2377,1.26553,1.30005,0.303259,0.227465,0.29664,0.348335,1.38203,1.38128,1.41769,1.48074,0.954496,0.954495,0.956899,0.97664,-9999,-9999
20080919,8.839,1.0,285.807,147.512,1.0,285.659,1.0,4.725,1.0,100.663,1.0,0.0,1.0,1.36,1.0,0.109204297297,0.770833333333,42.8085416667,1.0,291.888958333,1.0,-9999,0.0,24.9885416667,1.0,54.8504166667,1.0,23.998125,1.0,366.363541667,1.0,399.526,1.0,12.644,12.335,13.265,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.283,16.065,19.971,-9999,1.0,1.0,1.0,-9999,5.90542,1.0,10.1651,1.0,8.02907,6.55254,13.0282,2.22043,44.3985,1.0,35.0687,28.6196,56.9037,2.76051,0.950127,0.979167,0.0780004,0.920706,0.949289,0.961274,0.979167,0.979167,0.979167,1.37641,1.34213,1.37806,1.42011,0.424691,0.414158,0.424818,0.489196,1.41391,1.41278,1.44799,1.52899,0.791285,0.788656,0.792462,0.824657,-9999,-9999
20080920,11.622,1.0,282.353,74.188,1.0,327.542,1.0,5.725,1.0,101.026,1.0,0.0,1.0,1.574,1.0,0.128446536585,0.854166666667,16.935,1.0,149.616458333,1.0,-9999,0.0,12.28875,1.0,67.2891666667,1.0,11.6302083333,1.0,373.165,1.0,391.25,1.0,13.48,13.437,13.616,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.253,16.131,19.979,-9999,1.0,1.0,1.0,-9999,1.20583,1.0,8.22158,1.0,6.50859,5.56052,10.5373,1.42616,19.5578,1.0,15.4829,13.2276,25.0665,2.2327,0.966135,1.0,0.0823371,0.938582,0.964806,0.973618,1.0,1.0,1.0,1.65391,1.60459,1.65391,1.71945,0.687599,0.668854,0.687717,0.785234,1.60164,1.59969,1.6357,1.75572,0.55171,0.538234,0.551711,0.562485,-9999,-9999
20080921,11.421,1.0,278.898,85.102,1.0,337.157,1.0,3.364,1.0,100.416,1.0,4.2,1.0,1.745,1.0,0.1343108,0.833333333333,40.7145833333,1.0,170.784791667,1.0,-9999,0.0,12.9810416667,1.0,58.835625,1.0,11.564375,1.0,369.980208333,1.0,393.224,1.0,12.931,12.964,13.459,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.237,16.112,19.975,-9999,1.0,1.0,1.0,-9999,-0.2,1.0,19.8238,1.0,15.6934,13.4074,25.4073,1.84486,12.0994,1.0,9.57845,8.18321,15.5073,1.71114,1.46807,1.0,0.0852511,1.40912,1.46971,1.48419,1.0,1.0,1.0,1.70068,1.64952,1.70068,1.76799,0.216486,0.209353,0.228723,0.346667,1.54972,1.54747,1.57878,1.72997,0.467314,0.458618,0.467315,0.498052,-9999,-9999
20080922,10.531,1.0,275.441,83.624,1.0,335.399,1.0,1.755,1.0,99.933,1.0,8.3,1.0,2.357,1.0,0.156202906977,0.895833333333,44.3697916667,1.0,169.143125,1.0,-9999,-9999,11.7464583333,1.0,65.6710416667,1.0,10.4027083333,1.0,364.250416667,1.0,394.213,1.0,12.673,12.63,13.447,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.219,16.109,19.97,-9999,1.0,1.0,1.0,-9999,-5.72146,1.0,18.7896,1.0,14.9721,12.708,24.0818,1.85707,12.7608,1.0,10.1682,8.63057,16.355,1.84643,1.30181,1.0,0.108244,1.29797,1.31276,1.33111,1.0,1.0,1.0,1.67004,1.6522,1.69634,1.7302,0.368235,0.310207,0.368244,0.422248,1.44271,1.44053,1.46788,1.64447,0.369893,0.366375,0.370941,0.412235,-9999,-9999
20080923,10.941,1.0,271.985,38.679,1.0,352.426,1.0,0.829,1.0,99.669,1.0,8.8,1.0,2.461,1.0,0.18696952381,0.875,23.9922916667,1.0,86.225625,1.0,-9999,0.0,4.08875,1.0,36.85625,1.0,2.71895833333,1.0,364.39375,1.0,405.722,1.0,11.341,11.465,12.923,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.199,16.098,19.944,-9999,1.0,1.0,1.0,-9999,-1.67229,1.0,3.35551,1.0,2.67378,2.62627,4.30062,1.16784,1.79021,1.0,1.4265,1.40115,2.29444,1.49632,1.75804,1.0,0.0859762,1.7543,1.7624,1.77092,1.0,1.0,1.0,1.87655,1.83354,1.89109,1.95176,0.118512,0.0451177,0.118512,0.198237,1.44142,1.43875,1.46208,1.67258,0.207741,0.200865,0.207901,0.225153,-9999,-9999
20080924,11.693,1.0,268.53,41.24,1.0,341.181,1.0,1.315,1.0,100.264,1.0,0.9,1.0,2.27,1.0,0.163539604651,0.895833333333,12.7375,1.0,88.9489583333,1.0,-9999,0.0,4.715,1.0,36.05625,1.0,3.31166666667,1.0,366.371458333,1.0,408.887,1.0,12.416,12.293,12.821,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.171,16.23,19.939,-9999,1.0,1.0,1.0,-9999,-3.82,1.0,6.61571,1.0,5.8641,5.2255,10.5035,1.18663,1.58253,1.0,1.40274,1.24998,2.51251,2.42313,1.7665,1.0,0.0856727,1.75092,1.77293,1.80231,1.0,1.0,1.0,2.10177,1.98202,2.13403,2.1945,0.335206,0.225805,0.361485,0.380575,1.46319,1.45988,1.47888,1.73,0.146882,0.142639,0.147206,0.174831,-9999,-9999
20080925,10.883,1.0,265.077,43.903,1.0,326.156,1.0,2.263,1.0,100.975,1.0,0.0,1.0,3.438,1.0,0.233503829787,0.979166666667,7.97375,1.0,91.0641666667,1.0,-9999,0.0,5.513125,1.0,35.773125,1.0,4.29645833333,1.0,357.790208333,1.0,393.599,1.0,10.827,10.917,12.463,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.24,16.508,20.014,-9999,1.0,1.0,1.0,-9999,-6.95375,1.0,12.1769,1.0,10.7935,8.23564,19.3328,1.24205,-3.31812,1.0,-2.94115,-5.26804,-2.24415,2.71907,1.82264,1.0,0.107728,1.72688,1.82841,1.85799,1.0,1.0,1.0,2.02593,1.92599,2.05903,2.10681,0.203292,0.201037,0.216966,0.250876,1.37328,1.37008,1.38578,1.65795,0.0827107,0.0808261,0.0829621,0.120229,-9999,-9999
20080926,9.429,1.0,261.627,146.863,1.0,264.077,1.0,2.298,1.0,101.491,1.0,0.0,1.0,1.526,1.0,0.146436717949,0.8125,37.3720833333,1.0,287.26875,1.0,-9999,0.0,20.8041666667,1.0,49.2670833333,1.0,19.7372916667,1.0,353.831666667,1.0,408.991,1.0,10.729,10.867,11.96,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.296,17.128,20.222,-9999,1.0,1.0,1.0,-9999,-5.27604,1.0,31.7497,0.979167,28.1426,23.9385,50.4077,2.64295,22.0127,1.0,19.5118,16.597,34.9486,3.04064,1.27143,0.895833,0.0850091,1.27143,1.32447,1.71736,0.895833,0.875,0.916667,1.88968,1.79433,1.90761,1.95852,0.616804,0.257628,0.50011,0.616804,1.2556,1.25278,1.26716,1.54867,0.0550076,0.0550076,0.0563526,0.197348,-9999,-9999
20080927,9.292,1.0,258.182,135.669,1.0,292.629,1.0,1.943,1.0,101.214,1.0,0.0,1.0,0.915,1.0,0.0928827692308,0.8125,48.1160416667,1.0,265.454375,1.0,-9999,0.0,20.3920833333,1.0,56.5839583333,1.0,17.866875,1.0,362.314583333,1.0,415.919,1.0,11.596,11.718,11.972,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.144,17.778,20.16,-9999,1.0,1.0,1.0,-9999,-0.6825,1.0,21.7878,1.0,20.0699,17.2482,34.5915,1.85211,25.1024,1.0,23.1232,19.8723,39.8541,2.43179,1.63638,0.916667,0.0906855,1.57023,1.63638,2.06267,0.958333,0.916667,1.0,1.89179,1.80228,1.89478,1.94892,0.255597,-0.119728,0.228454,0.289343,1.37727,1.37727,1.4008,1.61087,0.107848,0.106752,0.10883,0.182831,-9999,-9999
20080928,10.861,1.0,254.742,167.524,1.0,274.246,1.0,4.45,1.0,100.426,1.0,0.0,1.0,2.02,1.0,0.157192882353,0.708333333333,51.1929166667,1.0,324.465625,1.0,-9999,0.0,25.9983333333,1.0,41.0683333333,1.0,25.2477083333,1.0,365.329375,1.0,414.425,1.0,11.462,11.817,12.079,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.231,18.39,20.342,-9999,1.0,1.0,1.0,-9999,1.23438,1.0,27.2497,1.0,28.3587,21.7134,43.2632,1.75278,35.4201,0.979167,36.8616,28.2238,56.2349,2.8018,1.67857,1.0,0.0790264,1.64378,1.68179,2.02911,1.0,1.0,1.0,2.13257,2.07081,2.14863,2.18804,0.454296,0.207327,0.41356,0.459556,1.78729,1.71572,1.78729,1.84702,0.245181,0.240472,0.245249,0.261173,-9999,-9999
20080929,12.218,1.0,251.308,110.319,1.0,306.936,1.0,4.589,1.0,99.635,1.0,0.0,1.0,2.778,1.0,0.205161710526,0.791666666667,30.03375,1.0,212.167083333,1.0,-9999,-9999,16.6879166667,1.0,77.5197916667,1.0,16.4102083333,1.0,370.811666667,1.0,399.148,1.0,11.933,11.976,12.245,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.182,18.637,20.366,-9999,1.0,1.0,1.0,-9999,1.78792,1.0,15.3862,1.0,14.1731,12.2602,24.428,2.05061,16.48,1.0,15.1806,13.1318,26.1646,3.26755,1.75012,1.0,0.0863004,1.74233,1.75151,1.75943,1.0,1.0,1.0,2.2838,2.23741,2.29432,2.3316,0.533678,0.51198,0.539637,0.550246,2.06491,1.96635,2.06481,2.08956,0.425951,0.382078,0.421785,0.426895,-9999,-9999
20080930,10.946,1.0,247.881,53.556,1.0,322.282,1.0,3.231,1.0,98.811,1.0,0.2,1.0,6.031,1.0,0.345884,0.958333333333,4.42083333333,1.0,108.91375,1.0,-9999,0.0,8.53645833333,1.0,48.4229166667,1.0,8.3375,1.0,363.08,1.0,389.744,1.0,10.314,10.759,12.155,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.116,18.653,20.265,-9999,1.0,1.0,1.0,-9999,-3.93583,1.0,7.01599,1.0,6.46282,5.59056,9.58797,1.38615,-7.07125,1.0,-6.51371,-9.66348,-5.63459,2.83092,1.52072,1.0,0.100643,1.52072,1.52072,1.52189,1.0,1.0,1.0,2.0637,2.04018,2.07242,2.1073,0.54298,0.51304,0.549806,0.580426,1.982,1.93832,1.98196,2.04142,0.384384,0.371687,0.38436,0.3981,-9999,-9999
20081001,13.128,1.0,244.462,112.682,1.0,323.034,1.0,3.6,1.0,97.885,1.0,9.3,1.0,10.447,1.0,0.574448395833,1.0,43.70875,1.0,224.953958333,1.0,-9999,0.0,17.5925,1.0,55.55375,1.0,17.2133333333,1.0,374.7925,1.0,386.617,1.0,12.146,12.131,11.993,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.012,18.618,20.158,-9999,1.0,1.0,1.0,-9999,0.300625,1.0,19.422,1.0,19.3451,15.4761,26.5419,1.68859,-16.3367,1.0,-15.0486,-22.3255,-13.0176,3.29161,1.9639,1.0,0.0828292,1.9639,1.9639,1.9639,1.0,1.0,1.0,2.25576,2.26057,2.29076,2.31519,0.291863,0.29667,0.326861,0.351289,2.42293,2.40352,2.432,2.49907,0.534487,0.51895,0.534487,0.572295,-9999,-9999
20081002,10.109,1.0,241.053,125.236,1.0,279.912,1.0,3.212,1.0,98.326,1.0,1.9,1.0,6.535,1.0,0.362850181818,0.916666666667,35.1964583333,1.0,244.785833333,1.0,-9999,0.0,15.2641666667,1.0,43.9827083333,1.0,16.2335416667,1.0,353.719375,1.0,385.213,1.0,9.121,9.934,11.738,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,17.973,18.644,20.084,-9999,1.0,1.0,1.0,-9999,-8.84333,1.0,32.8323,1.0,30.2436,26.1618,34.1685,1.90371,-13.4712,1.0,-12.409,-14.0194,-10.7343,2.86509,1.40472,1.0,0.112758,1.40587,1.42364,1.43831,1.0,1.0,1.0,1.81804,1.818,1.82984,1.85911,0.413317,0.39179,0.413164,0.42807,2.39061,2.25017,2.39061,2.62815,0.757442,0.704001,0.757442,0.837462,-9999,-9999
20081003,8.494,1.0,237.653,109.568,1.0,260.842,1.0,3.18,1.0,98.792,1.0,0.0,1.0,3.164,1.0,0.189111060606,0.6875,10.6554166667,1.0,211.389791667,1.0,-9999,0.0,14.4425,1.0,50.755,1.0,15.8460416667,1.0,343.909375,1.0,386.429,1.0,7.528,8.402,10.829,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,17.925,18.935,19.985,-9999,1.0,1.0,1.0,-9999,-9.41542,1.0,24.3837,1.0,21.6135,19.4297,24.2871,1.66072,2.23631,1.0,1.98224,1.78196,2.22745,2.45995,1.18221,0.958333,0.0876375,1.16404,1.19436,1.25604,0.958333,1.0,0.958333,1.59338,1.57889,1.59883,1.63194,0.411157,0.384937,0.398241,0.411722,2.14595,1.97583,2.14595,2.38845,0.803289,0.740175,0.803289,0.891926,-9999,-9999
20081004,6.781,1.0,234.266,83.25,1.0,278.799,1.0,2.576,1.0,99.469,1.0,0.0,1.0,3.043,1.0,0.202482292683,0.854166666667,13.4285416667,1.0,160.781458333,1.0,-9999,0.0,11.3352083333,1.0,57.8575,1.0,11.7541666667,1.0,336.865,1.0,394.885,1.0,6.23,7.095,10.001,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,17.904,19.188,19.911,-9999,1.0,1.0,1.0,-9999,-9.72771,1.0,21.3558,1.0,18.9296,17.6292,21.2712,1.61712,3.78243,1.0,3.35271,3.12238,3.76744,1.93327,1.18524,0.979167,0.078486,1.15543,1.19069,1.41342,0.979167,0.979167,0.979167,1.38018,1.35716,1.38018,1.41324,0.194938,0.0447444,0.171913,0.203888,1.56419,1.44643,1.56451,1.72426,0.587335,0.551448,0.587268,0.613958,-9999,-9999
20081005,10.114,1.0,230.891,69.191,1.0,314.898,1.0,4.168,1.0,98.955,1.0,0.4,1.0,6.318,1.0,0.346613717391,0.958333333333,20.03,1.0,138.251875,1.0,-9999,0.0,10.4185416667,1.0,60.466875,1.0,10.538125,1.0,353.521666667,1.0,382.106,1.0,7.643,7.67,9.367,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,17.96,19.424,19.944,-9999,1.0,1.0,1.0,-9999,0.885833,1.0,17.7294,1.0,15.2356,14.1274,16.3316,1.60349,-19.3804,1.0,-16.6543,-17.8523,-15.4429,2.99602,1.12923,1.0,0.117776,1.12034,1.12538,1.12923,1.0,1.0,1.0,1.66092,1.65578,1.67962,1.75619,0.531693,0.526788,0.546666,0.638176,1.70673,1.63785,1.70811,1.86337,0.502175,0.478813,0.50435,0.551314,-9999,-9999
20081006,12.05,1.0,227.529,36.523,1.0,373.813,1.0,0.93,1.0,99.27,1.0,7.5,1.0,1.26,1.0,0.0914084318182,0.916666666667,36.9314583333,1.0,81.0835416667,1.0,-9999,-9999,4.19625,1.0,36.3845833333,1.0,2.078125,1.0,371.325208333,1.0,397.149,1.0,11.875,11.281,10.134,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,18.027,19.951,20.218,-9999,1.0,1.0,1.0,-9999,8.02646,1.0,5.58592,1.0,4.9513,4.61116,5.56379,1.10333,-2.74508,1.0,-2.43321,-2.7342,-2.26605,2.75922,1.72099,1.0,0.0822757,1.69698,1.72121,1.77741,1.0,1.0,1.0,1.81083,1.81651,1.85224,1.92597,0.0920848,0.0774676,0.100742,0.211036,1.98073,1.92615,2.02154,2.35619,0.368944,0.348282,0.385129,0.53897,-9999,-9999
20081007,13.192,1.0,224.182,68.256,1.0,343.021,1.0,1.821,1.0,99.736,1.0,0.0,1.0,0.845,1.0,0.0830217142857,0.729166666667,29.5010416667,1.0,142.386875,1.0,-9999,0.0,7.896875,1.0,64.306875,1.0,5.6675,1.0,376.11125,1.0,425.874,1.0,13.443,13.11,11.426,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,17.866,20.631,20.087,-9999,1.0,1.0,1.0,-9999,2.94625,1.0,14.7071,1.0,13.5475,12.1407,18.107,1.27606,4.72434,1.0,4.35185,3.89992,5.81647,3.02553,1.82273,1.0,0.0970801,1.81501,1.82621,2.03481,1.0,1.0,1.0,1.91876,1.9294,1.98469,2.03511,0.0964598,-0.0606374,0.0873065,0.19029,2.10346,2.10346,2.14497,2.51499,0.397971,0.404293,0.456566,0.569415,-9999,-9999
20081008,13.419,1.0,220.85,103.863,1.0,324.463,1.0,2.059,1.0,99.725,1.0,0.1,1.0,0.954,1.0,0.0963842647059,0.708333333333,41.0025,1.0,218.707083333,1.0,-9999,0.0,13.7345833333,1.0,59.0608333333,1.0,10.0960416667,1.0,377.228958333,1.0,442.6,1.0,13.618,13.246,12.028,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,17.903,21.127,20.1,-9999,1.0,1.0,1.0,-9999,6.01687,1.0,22.1863,1.0,20.4371,18.3147,27.3152,1.60412,12.9385,1.0,11.9183,10.6807,15.9295,2.82092,2.04394,1.0,0.104341,2.04082,2.04682,2.06243,1.0,1.0,1.0,1.93816,1.94556,2.00205,2.06781,-0.105782,-0.105782,-0.0510775,0.00656465,1.93606,1.96295,2.07435,2.23729,0.15595,0.15732,0.193347,0.251525,-9999,-9999
20081009,12.909,1.0,217.535,18.247,1.0,361.524,1.0,1.467,1.0,100.921,1.0,0.0,1.0,1.715,1.0,0.120756911111,0.9375,6.53791666667,1.0,43.7527083333,1.0,-9999,0.0,2.348125,1.0,18.6797916667,1.0,1.16770833333,1.0,372.066875,1.0,406.16,1.0,12.66,12.672,12.509,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,17.955,21.234,20.136,-9999,1.0,1.0,1.0,-9999,-0.876458,1.0,3.40156,1.0,3.13336,2.80797,4.1879,1.09427,-1.99576,1.0,-1.8384,-2.45712,-1.64749,1.9497,2.10588,1.0,0.119245,2.07828,2.08275,2.09463,1.0,1.0,1.0,1.85506,1.85506,1.89829,1.98571,-0.223222,-0.226003,-0.200804,-0.0987918,1.90442,1.9691,2.10945,2.16706,0.0,0.0,0.0,0.0,-9999,-9999
20081010,11.982,1.0,214.237,89.194,1.0,317.777,1.0,1.996,1.0,101.373,1.0,0.0,1.0,1.05,1.0,0.0775677777778,0.9375,28.640625,1.0,179.723125,1.0,-9999,0.0,9.03416666667,1.0,55.704375,1.0,7.61770833333,1.0,370.713333333,1.0,427.704,1.0,12.913,12.982,12.426,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,17.989,21.247,20.161,-9999,1.0,1.0,1.0,-9999,-1.23917,1.0,18.6572,1.0,18.5833,15.4014,22.9702,1.54551,16.1135,1.0,16.0497,13.3016,19.8385,2.10077,2.22265,1.0,0.104101,2.22396,2.26735,2.43449,1.0,1.0,1.0,1.75229,1.75229,1.78307,1.8537,-0.470366,-0.624512,-0.515038,-0.470366,2.10131,2.1457,2.29225,2.39889,0.0,0.0,0.0,0.0,-9999,-9999
