TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20121007,8.067,1.0,225.17,73.989,1.0,333.46,1.0,1.68,1.0,97.266,1.0,0.5,1.0,2.071,1.0,0.198,0.9375,39.7791666667,1.0,145.355,1.0,5.83833333333,1.0,15.3464583333,1.0,352.32375,1.0,409.593,1.0,11.828,11.87,12.589,12.803,13.059,1.0,1.0,1.0,1.0,1.0,32.305,1.0,-5.25573,1.0,14.142,1.0,27.506,23.7891,33.8147,1.05335,1.85395,1.0,3.60593,3.11866,4.43297,1.75993,1.50214,1.0,0.18316,1.43734,1.45642,1.52135,1.0,1.0,1.0,3.65166,3.59439,3.63071,3.68903,2.14952,2.11975,2.14952,2.1874,2.95597,2.90787,3.09143,3.26725,2.07744,2.07744,2.14724,2.17416,-9999,-9999
20121008,6.448,1.0,221.843,92.302,1.0,298.7,1.0,1.825,1.0,97.518,1.0,0.4,1.0,1.962,1.0,0.209090909091,0.916666666667,30.3235416667,1.0,185.836041667,1.0,7.22833333333,1.0,18.9033333333,1.0,341.775208333,1.0,400.07,1.0,11.029,11.109,11.897,12.194,12.871,1.0,1.0,1.0,1.0,1.0,31.61,1.0,-5.74521,1.0,16.6398,1.0,32.3642,27.9909,39.7872,1.13597,6.18599,1.0,12.0317,10.4059,14.7913,1.55744,1.29583,1.0,0.186636,1.11424,1.22241,1.32648,1.0,1.0,1.0,3.3465,3.28259,3.32655,3.36134,2.05067,2.00007,2.05067,2.2471,3.40736,2.80603,3.46715,3.48362,2.60543,2.37905,2.60543,2.62212,-9999,-9999
20121009,6.574,1.0,218.533,104.091,1.0,285.027,1.0,2.247,1.0,96.802,1.0,0.0,1.0,2.135,1.0,0.191086956522,0.958333333333,29.7579166667,1.0,206.660833333,1.0,8.105,1.0,21.59375,1.0,337.764791667,1.0,400.472,1.0,9.647,9.753,10.71,11.247,12.545,1.0,1.0,1.0,1.0,1.0,31.234,1.0,-7.20115,1.0,17.5487,1.0,34.132,27.73,41.9605,1.24126,4.42243,1.0,8.60159,6.98822,10.5744,1.67379,0.919828,1.0,0.190012,0.801457,0.916043,0.923092,1.0,1.0,1.0,3.30375,3.27143,3.28092,3.30375,2.38392,2.38234,2.38364,2.42722,4.01068,3.19601,3.92643,3.93952,2.88024,2.52956,2.83129,2.83484,-9999,-9999
20121010,5.539,1.0,215.241,58.076,1.0,299.887,1.0,1.533,1.0,97.1,1.0,0.0,1.0,1.616,1.0,0.149791666667,1.0,9.154375,1.0,121.588125,1.0,4.28083333333,1.0,11.580625,1.0,337.227291667,1.0,398.941,1.0,9.333,9.405,10.278,10.757,12.139,1.0,1.0,1.0,1.0,1.0,30.941,1.0,-6.2076,1.0,7.72254,1.0,15.0203,12.203,18.4653,0.89988,-1.35375,1.0,-2.63303,-3.23694,-2.13916,1.43863,1.35556,1.0,0.188523,1.27176,1.34696,1.38912,1.0,1.0,1.0,3.09922,3.0645,3.0802,3.09922,1.74366,1.72887,1.74366,1.8033,4.26142,3.68497,4.094,4.17067,2.41415,2.21161,2.34442,2.35566,-9999,-9999
20121011,5.675,1.0,211.966,101.401,1.0,293.496,1.0,1.663,1.0,97.128,1.0,0.1,1.0,1.32,1.0,0.136136363636,0.916666666667,35.09625,1.0,198.867708333,1.0,7.966875,1.0,21.3270833333,1.0,338.4725,1.0,407.176,1.0,9.887,9.88,10.56,10.816,11.844,1.0,1.0,1.0,1.0,1.0,30.713,1.0,-4.52625,1.0,15.5248,1.0,30.3929,24.5319,37.4468,1.04381,13.5691,1.0,26.5643,21.4416,32.7297,1.6516,1.2245,1.0,0.184061,1.08633,1.18859,1.2424,1.0,1.0,1.0,3.14251,3.09607,3.11577,3.14251,1.91801,1.90664,1.91801,2.00761,4.44282,4.2418,4.34436,4.44282,2.86056,2.73771,2.77838,2.82407,-9999,-9999
20121012,5.765,1.0,208.712,109.385,1.0,300.373,1.0,1.746,1.0,96.738,1.0,3.2,1.0,1.756,1.0,0.194871794872,0.8125,48.1879166667,1.0,220.798541667,1.0,10.3320833333,1.0,22.6572916667,1.0,338.9125,1.0,415.476,1.0,8.53,8.521,9.37,9.977,11.597,1.0,1.0,1.0,1.0,1.0,30.465,1.0,-5.57187,1.0,14.4973,1.0,30.343,22.9083,36.0651,1.1256,11.1881,1.0,23.4168,17.6792,27.8328,1.71484,2.1325,1.0,0.248366,2.11487,2.13151,2.14053,1.0,1.0,1.0,3.20778,3.106,3.17805,3.22061,1.07527,0.98916,1.06318,1.0891,4.36674,4.35354,4.43148,4.48434,2.71711,2.70368,2.70602,2.72637,-9999,-9999
20121013,8.336,1.0,205.478,134.632,1.0,286.921,1.0,3.057,1.0,96.931,1.0,0.0,1.0,1.84,1.0,0.179318181818,0.916666666667,47.3391666667,1.0,263.799375,1.0,10.2104166667,1.0,27.8910416667,1.0,346.322083333,1.0,398.781,1.0,10.003,9.717,10.29,10.426,11.34,1.0,1.0,1.0,1.0,1.0,30.665,1.0,-3.38021,1.0,21.6735,1.0,42.4303,34.2479,53.9173,1.09872,-0.461678,1.0,-0.903828,-1.14852,-0.729532,1.78374,1.31459,1.0,0.205474,1.24607,1.27034,1.39254,1.0,1.0,1.0,3.60813,3.48855,3.60142,3.63951,2.29353,2.24248,2.27611,2.30689,4.68212,4.68212,4.90053,4.95465,2.9677,2.9677,3.03648,3.03809,-9999,-9999
20121014,9.247,1.0,202.265,95.915,1.0,312.75,1.0,3.424,1.0,96.14,1.0,0.0,1.0,1.982,1.0,0.199361702128,0.979166666667,35.591875,1.0,192.817291667,1.0,7.86729166667,1.0,19.5647916667,1.0,353.507916667,1.0,398.205,1.0,10.002,9.692,10.231,10.415,11.291,1.0,1.0,1.0,1.0,1.0,30.468,1.0,-2.79833,1.0,21.883,1.0,40.0823,34.579,52.7834,1.08329,-2.27319,1.0,-4.16372,-5.48309,-3.59204,1.73498,1.9924,1.0,0.224789,1.92589,1.97508,2.00034,1.0,1.0,1.0,3.78888,3.63678,3.77677,3.82526,1.79648,1.77496,1.80371,1.82492,4.6269,4.6269,4.97554,5.12432,2.49658,2.47751,2.61997,2.67408,-9999,-9999
20121015,8.645,1.0,199.076,28.055,1.0,319.702,1.0,2.307,1.0,96.221,1.0,0.3,1.0,2.15,1.0,0.181363636364,0.916666666667,-6.010625,1.0,63.0129166667,1.0,2.00270833333,1.0,5.29770833333,1.0,348.47125,1.0,400.837,1.0,9.91,9.722,10.336,10.546,11.266,1.0,1.0,1.0,1.0,1.0,30.34,1.0,-3.89115,1.0,10.697,1.0,19.5933,16.9032,25.802,1.09036,-14.7169,1.0,-26.9564,-35.4982,-23.2553,1.4897,2.40756,1.0,0.209949,2.40662,2.41242,2.48022,1.0,1.0,1.0,3.83028,3.58404,3.78013,3.86058,1.42271,1.17743,1.36771,1.42271,4.24417,4.17269,4.32159,4.75221,1.39162,1.3624,1.4616,1.54839,-9999,-9999
20121016,6.147,1.0,195.91,131.194,1.0,279.497,1.0,2.541,1.0,96.862,1.0,0.0,1.0,0.98,1.0,0.141951219512,0.854166666667,40.164893617,0.979166666667,243.177021277,0.979166666667,11.3427083333,1.0,28.475625,1.0,337.272291667,1.0,410.534,1.0,8.98,8.9,9.67,10.035,11.142,1.0,1.0,1.0,1.0,1.0,30.208,1.0,-5.35667,1.0,20.6641,0.979167,40.4541,34.4198,50.0566,1.18201,12.0356,0.979167,23.5621,20.0475,29.155,1.7954,1.64928,0.9375,0.197266,0.532996,1.51057,1.64928,0.708333,0.9375,0.9375,3.60667,3.25377,3.53779,3.61758,1.95739,1.93939,1.95739,2.64136,3.58736,2.96631,3.44092,4.23417,2.55306,2.46329,2.52302,2.82234,-9999,-9999
20121017,9.568,1.0,192.77,124.08,1.0,284.777,1.0,3.48,1.0,97.156,1.0,0.0,1.0,2.08,1.0,0.186904761905,0.875,34.775625,1.0,248.591666667,1.0,10.6729166667,1.0,26.2477083333,1.0,347.833125,1.0,402.464,1.0,9.117,8.93,9.565,9.851,10.949,1.0,1.0,1.0,1.0,1.0,29.947,1.0,-3.72542,1.0,21.207,1.0,44.3863,35.3241,51.3718,1.17502,0.89782,1.0,1.87914,1.49548,2.17488,1.98468,1.87313,0.9375,0.260859,1.33578,1.87313,1.92784,0.875,0.9375,0.958333,4.28804,3.90349,4.17993,4.28804,2.41491,2.29878,2.41491,2.56634,3.76537,2.92626,3.54659,3.91219,2.3595,2.15148,2.27727,2.4342,-9999,-9999
20121018,13.102,1.0,189.655,134.648,1.0,294.85,1.0,5.069,1.0,97.242,1.0,0.0,1.0,2.651,1.0,0.222916666667,1.0,36.413125,1.0,271.614166667,1.0,12.2160416667,1.0,28.88375,1.0,364.201666667,1.0,396.261,1.0,10.29,9.879,10.259,10.264,10.862,1.0,1.0,1.0,1.0,1.0,29.664,1.0,-1.59219,1.0,23.1126,1.0,48.3748,38.4982,55.9879,1.18035,-10.1977,1.0,-19.9641,-24.7029,-16.9862,1.7929,1.92389,1.0,0.23438,1.87478,1.92389,1.92401,1.0,1.0,1.0,4.7928,4.53528,4.66119,4.7928,2.86891,2.6605,2.73857,2.86891,3.85602,2.6725,2.85853,3.56194,2.32847,1.87036,1.99362,2.19931,-9999,-9999
20121019,13.95,1.0,186.567,134.057,1.0,297.58,1.0,6.187,1.0,97.335,1.0,0.0,1.0,0.833,1.0,0.120227272727,0.916666666667,40.6139583333,1.0,267.510833333,1.0,11.543125,1.0,28.7327083333,1.0,362.291041667,1.0,410.322,1.0,10.649,10.223,10.608,10.592,10.946,1.0,1.0,1.0,1.0,1.0,29.303,1.0,-1.44667,1.0,22.6071,1.0,54.0557,39.376,56.24,1.2648,-5.69976,1.0,-11.9296,-14.1793,-9.92755,1.71143,2.15912,1.0,0.187423,1.98922,2.01047,2.15912,1.0,1.0,1.0,4.80981,4.67149,4.70611,4.80981,2.65069,2.65069,2.69373,2.74568,4.48883,2.53309,3.06725,4.1295,2.66587,1.86056,2.10038,2.51135,-9999,-9999
20121020,12.503,1.0,183.507,134.74,1.0,297.846,1.0,4.963,1.0,97.495,1.0,0.0,1.0,0.699,1.0,0.0836363636364,0.916666666667,46.53125,1.0,267.724791667,1.0,11.9845833333,1.0,28.7552083333,1.0,357.299166667,1.0,428.503,1.0,10.315,9.976,10.476,10.557,11.009,1.0,1.0,1.0,1.0,1.0,28.923,1.0,-2.36781,1.0,23.6177,1.0,56.4722,41.1362,58.754,1.17423,5.73905,1.0,13.7226,9.996,14.2771,1.79374,1.35755,0.979167,0.161743,1.00867,1.08429,1.35755,0.979167,0.979167,0.979167,4.44634,4.32678,4.41142,4.44634,3.0888,3.03794,3.3108,3.34578,5.56975,2.88154,3.63448,5.19041,3.58764,2.18535,2.59571,3.42193,-9999,-9999
20121021,9.576,1.0,180.476,128.296,1.0,290.203,1.0,3.019,1.0,97.609,1.0,0.0,1.0,0.742,1.0,0.09375,0.833333333333,40.7914583333,1.0,262.79375,1.0,12.6060416667,1.0,29.005625,1.0,348.701041667,1.0,443.327,1.0,9.872,9.666,10.266,10.449,10.997,1.0,1.0,1.0,1.0,1.0,28.635,1.0,-3.5849,1.0,16.533,1.0,39.8295,28.7963,41.441,1.13305,7.69438,1.0,18.5365,13.4017,19.2865,1.56927,0.972326,1.0,0.151478,0.652564,0.947048,0.972326,1.0,1.0,1.0,3.86508,3.72393,3.8217,3.86508,2.89276,2.88042,2.89276,3.02123,4.86715,2.58555,3.37346,4.60075,3.72971,2.56393,2.78878,3.62649,-9999,-9999
20121022,6.149,1.0,177.475,34.997,1.0,329.963,1.0,0.204,1.0,97.983,1.0,0.3,1.0,0.792,1.0,0.0948837209302,0.895833333333,14.2195833333,1.0,70.7372916667,1.0,3.13041666667,1.0,6.705,1.0,344.035416667,1.0,448.547,1.0,9.014,8.927,9.576,9.937,10.883,1.0,1.0,1.0,1.0,1.0,28.466,1.0,-3.79479,1.0,2.10147,1.0,5.06264,3.50037,5.26747,1.08772,5.0854,1.0,12.2512,8.47066,12.7469,1.46869,1.33192,1.0,0.178645,1.30147,1.33192,1.42381,1.0,1.0,0.958333,3.23067,3.13802,3.20772,3.23067,1.89875,1.66353,1.80673,1.90625,2.94174,2.42422,2.54186,2.84643,1.55779,1.29836,1.37436,1.51216,-9999,-9999
20121023,8.037,1.0,174.505,22.208,1.0,350.771,1.0,0.129,1.0,98.158,1.0,0.2,1.0,1.299,1.0,0.108666666667,0.9375,12.8970833333,1.0,45.4733333333,1.0,2.175,1.0,4.02375,1.0,356.058125,1.0,420.649,1.0,10.171,9.953,10.317,10.357,10.787,1.0,1.0,1.0,1.0,1.0,28.465,1.0,-1.40833,1.0,1.81661,1.0,4.40055,3.16408,4.55345,0.42672,4.08887,1.0,9.90487,7.12179,10.249,1.52769,1.94508,1.0,0.223564,1.92995,1.93614,1.97083,1.0,1.0,1.0,3.37622,3.28,3.34978,3.38897,1.43114,1.33915,1.41983,1.4318,2.69934,2.69934,2.70053,2.82108,0.96067,0.947414,0.951107,0.980453,-9999,-9999
20121024,7.648,1.0,171.568,21.881,1.0,346.855,1.0,0.359,1.0,97.681,1.0,0.1,1.0,0.982,1.0,0.103695652174,0.958333333333,10.7066666667,1.0,46.9466666667,1.0,1.37479166667,1.0,3.878125,1.0,354.15125,1.0,420.579,1.0,10.151,9.955,10.379,10.471,10.845,1.0,1.0,1.0,1.0,1.0,28.479,1.0,-1.74031,1.0,2.45331,1.0,5.94289,4.49364,6.14938,0.3806,2.71335,1.0,6.57281,4.96994,6.80119,1.28823,2.00098,1.0,0.201375,1.87153,1.98139,1.9936,1.0,1.0,1.0,3.09095,3.0573,3.07051,3.14885,1.08997,1.08997,1.14434,1.18798,2.63956,2.63956,2.72238,2.75772,0.974594,0.969686,0.970626,1.01799,-9999,-9999
20121025,7.357,1.0,168.664,17.429,1.0,343.783,1.0,0.48,1.0,96.975,1.0,1.4,1.0,2.356,1.0,0.200465116279,0.895833333333,8.030625,1.0,38.389375,1.0,1.95583333333,1.0,2.89333333333,1.0,350.287291667,1.0,419.465,1.0,9.789,9.697,10.252,10.415,10.863,1.0,1.0,1.0,1.0,1.0,28.507,1.0,-3.02094,1.0,1.80997,1.0,4.50267,4.36038,4.61818,0.433572,-3.40537,1.0,-8.24916,-8.53579,-6.23749,2.02702,1.62636,1.0,0.199333,1.62305,1.62449,1.64201,1.0,1.0,1.0,2.81898,2.80493,2.81232,2.85866,1.19262,1.17031,1.19262,1.23561,2.58495,2.43187,2.54924,2.58495,0.758135,0.690561,0.739956,0.758135,-9999,-9999
20121026,2.874,1.0,165.794,66.724,1.0,304.764,1.0,1.257,1.0,96.67,1.0,1.0,1.0,2.242,1.0,0.170212765957,0.979166666667,28.7879166667,1.0,131.4325,1.0,4.47229166667,1.0,12.893125,1.0,329.8075,1.0,393.081,1.0,8.659,8.773,9.556,9.962,10.781,1.0,1.0,1.0,1.0,1.0,28.753,1.0,-5.99781,1.0,11.4561,1.0,27.7511,20.9836,28.7154,1.17129,2.17724,1.0,5.27414,3.98797,5.4574,2.28925,0.587542,1.0,0.160585,0.587542,0.587542,0.601336,1.0,1.0,1.0,2.12772,2.08762,2.12425,2.12772,1.54018,1.49382,1.53671,1.54018,1.93129,1.72334,1.82461,1.98002,1.17416,0.828675,1.14707,1.17416,-9999,-9999
20121027,-0.813,1.0,162.958,19.896,1.0,310.57,1.0,0.142,1.0,95.817,1.0,14.8,1.0,3.274,1.0,0.219565217391,0.958333333333,3.40895833333,1.0,50.153125,1.0,29.8145833333,1.0,17.8641666667,1.0,309.192083333,1.0,398.077,1.0,6.756,7.122,8.214,8.985,10.508,1.0,1.0,1.0,1.0,1.0,28.888,1.0,-8.89083,1.0,0.131965,1.0,0.319672,0.241715,0.330779,0.477966,-3.68388,1.0,-8.87482,-9.23389,-6.74763,1.66814,1.63149,1.0,0.0776061,1.60649,1.63149,1.65655,1.0,1.0,1.0,1.6581,1.58393,1.65337,1.65492,0.0266076,-0.0840872,0.0266076,0.0473629,1.45014,1.43849,1.44978,1.53433,0.383439,0.116472,0.364154,0.383439,-9999,-9999
20121028,-1.52,1.0,160.159,75.663,1.0,305.534,1.0,0.289,1.0,96.911,1.0,0.3,1.0,1.447,1.0,0.135609756098,0.854166666667,32.1870833333,1.0,151.838958333,1.0,78.8802083333,1.0,55.2345833333,1.0,293.774583333,1.0,402.381,1.0,6.197,6.466,7.445,8.18,10.046,1.0,1.0,1.0,1.0,1.0,29.11,1.0,-8.04906,1.0,0.687235,1.0,1.66476,1.65562,1.7226,0.483091,-2.59833,1.0,-6.29419,-6.51289,-6.25963,1.57592,1.50483,1.0,0.0821675,1.30121,1.50483,1.50941,1.0,1.0,1.0,1.52989,1.4292,1.52661,1.52989,0.0250591,0.0171959,0.0250591,0.131948,1.36151,1.39095,1.40386,1.4084,0.413708,0.234531,0.346817,0.413708,-9999,-9999
20121029,-2.479,1.0,157.396,84.696,1.0,291.886,1.0,0.51,1.0,97.069,1.0,0.3,1.0,0.799,1.0,0.161071428571,0.583333333333,47.985,1.0,147.690625,1.0,71.2852083333,1.0,52.0797916667,1.0,277.438125,1.0,406.522,1.0,5.855,6.09,7.006,7.674,9.605,1.0,1.0,1.0,1.0,1.0,29.382,1.0,-7.53229,1.0,1.83518,1.0,4.46951,-9999,-9999,0.590071,-3.63959,1.0,-8.80686,-9999,-9999,1.68005,1.38215,1.0,0.080465,1.12859,1.30009,1.38215,1.0,1.0,1.0,1.3822,1.25535,1.37885,1.3822,5.80261e-05,-0.00588894,0.0519678,0.126762,1.03641,1.07666,1.11322,1.13489,0.173585,0.104342,0.126077,0.160738,-9999,-9999
20121030,1.936,1.0,154.672,40.28,1.0,315.271,1.0,0.649,1.0,96.183,1.0,0.6,1.0,2.316,1.0,0.205744680851,0.979166666667,12.24875,1.0,87.7560416667,1.0,41.8745833333,1.0,28.79875,1.0,314.50375,1.0,400.882,1.0,5.572,5.755,6.65,7.297,9.234,1.0,1.0,1.0,1.0,1.0,29.781,1.0,-7.57948,1.0,-1.27176,1.0,-3.10148,-9999,-9999,0.856253,-14.4817,1.0,-35.0322,-9999,-9999,2.11399,1.27354,1.0,0.12335,1.27354,1.27354,1.27354,1.0,1.0,1.0,1.72074,1.6275,1.69365,1.72074,0.447201,0.375763,0.436219,0.447201,0.748577,0.698046,0.703503,0.864322,0.0306197,0.0184048,0.0222501,0.0283488,-9999,-9999
20121031,2.694,1.0,151.987,81.905,1.0,266.845,1.0,1.044,1.0,96.11,1.0,0.0,1.0,1.889,1.0,0.157272727273,0.916666666667,-5.52770833333,1.0,157.730625,1.0,60.46,1.0,44.8660416667,1.0,309.410833333,1.0,408.814,1.0,5.221,5.382,6.263,6.878,8.881,1.0,1.0,1.0,1.0,1.0,30.557,1.0,-7.45177,1.0,1.99504,1.0,4.83278,-9999,-9999,0.947537,-20.6095,1.0,-49.8331,-9999,-9999,2.18021,0.962735,1.0,0.110353,0.831077,0.893629,0.962735,1.0,1.0,1.0,1.75686,1.6771,1.72761,1.75686,0.794126,0.794746,0.820662,0.833978,0.826173,0.81668,0.818663,0.942421,0.40815,0.409458,0.409482,0.414498,-9999,-9999
20121101,5.606,1.0,149.341,22.779,1.0,309.233,1.0,1.45,1.0,95.049,1.0,2.6,1.0,3.046,0.979167,0.252222222222,0.9375,-1.96875,1.0,50.850625,1.0,5.9825,1.0,7.57458333333,1.0,326.406041667,1.0,401.483,1.0,5.221,5.256,6.043,6.533,8.523,1.0,1.0,1.0,1.0,1.0,33.104,1.0,-5.25271,1.0,3.98461,1.0,9.65231,-9999,-9999,0.774571,-28.22,1.0,-68.1724,-9999,-9999,1.96215,0.88371,1.0,0.087692,0.881929,0.883534,0.88371,1.0,1.0,1.0,1.99364,1.9379,1.96091,1.99364,1.10993,1.05613,1.07792,1.10993,1.74177,1.72635,1.72831,1.75584,0.771323,0.768848,0.769058,0.776343,-9999,-9999
20121102,6.645,1.0,146.735,66.883,1.0,293.432,1.0,2.716,1.0,95.816,1.0,1.6,1.0,2.943,1.0,0.248723404255,0.979166666667,5.00170212766,0.979166666667,130.418125,1.0,4.73416666667,1.0,13.5129166667,1.0,335.941875,1.0,394.919,1.0,6.059,5.976,6.525,6.748,8.263,1.0,1.0,1.0,1.0,1.0,35.12,1.0,-3.71667,1.0,14.3341,1.0,28.1133,-9999,-9999,1.02068,-20.0922,1.0,-39.4066,-9999,-9999,1.90011,0.55515,1.0,0.095301,0.430764,0.50324,0.555314,1.0,1.0,1.0,2.05799,2.0244,2.03595,2.05799,1.50284,1.50001,1.50284,1.59468,2.15298,2.1429,2.15298,2.2049,1.48262,1.48568,1.48575,1.51618,-9999,-9999
20121103,7.961,1.0,144.171,28.117,1.0,331.81,1.0,2.044,1.0,96.052,1.0,6.0,1.0,2.877,1.0,0.258125,1.0,8.10833333333,1.0,61.80875,1.0,0.526666666667,1.0,5.11770833333,1.0,346.702083333,1.0,392.516,1.0,6.831,6.612,6.976,7.099,8.239,1.0,1.0,1.0,1.0,1.0,36.377,1.0,-1.55635,1.0,9.61299,1.0,17.3745,-9999,-9999,0.880604,-20.5096,1.0,-30.7679,-9999,-9999,1.92006,0.83153,1.0,0.0850658,0.830862,0.83142,0.83153,1.0,1.0,1.0,2.14578,2.13894,2.14229,2.14578,1.31425,1.30857,1.31087,1.31425,2.0655,2.06602,2.06661,2.21714,1.09306,1.0957,1.09573,1.14904,-9999,-9999
20121104,7.456,1.0,141.649,22.873,1.0,336.941,1.0,1.386,1.0,96.073,1.0,4.2,1.0,2.44,1.0,0.215555555556,0.9375,10.2658333333,1.0,51.0520833333,1.0,0.374375,1.0,4.09416666667,1.0,345.455833333,1.0,395.222,1.0,7.359,7.177,7.546,7.622,8.353,1.0,1.0,1.0,1.0,1.0,40.396,1.0,-1.82052,1.0,7.49285,1.0,12.7752,-9999,-9999,0.889425,-18.275,1.0,-27.4156,-9999,-9999,1.91465,1.2966,1.0,0.0777235,1.2966,1.29701,1.30807,1.0,1.0,1.0,2.08785,2.07777,2.08504,2.0879,0.791255,0.765407,0.771623,0.790899,1.92023,1.92796,1.9294,2.11758,0.870935,0.875948,0.876997,0.938348,-9999,-9999
20121105,7.033,1.0,139.17,44.493,1.0,319.666,1.0,1.677,1.0,95.828,1.0,1.2,1.0,2.226,1.0,0.196595744681,0.979166666667,13.2983333333,1.0,90.1670833333,1.0,1.961875,1.0,8.54625,1.0,342.313333333,1.0,397.973,1.0,7.571,7.409,7.818,7.907,8.499,1.0,1.0,1.0,1.0,1.0,40.628,1.0,-2.5101,1.0,9.17335,1.0,15.1707,-9999,-9999,0.850624,-10.8727,1.0,-16.3109,-9999,-9999,1.94926,0.619341,1.0,0.0931194,0.607072,0.618755,0.619341,1.0,1.0,1.0,2.04296,2.02986,2.03858,2.0479,1.42362,1.4092,1.41961,1.4428,1.79645,1.80818,1.81799,1.99661,1.29517,1.29706,1.30019,1.3619,-9999,-9999
20121106,3.667,1.0,136.735,22.071,1.0,295.122,1.0,1.077,1.0,96.912,1.0,0.2,1.0,3.088,1.0,0.286739130435,0.958333333333,-14.6066666667,1.0,46.68875,1.0,0.363125,1.0,4.29083333333,1.0,327.507708333,1.0,398.821,1.0,6.443,6.514,7.251,7.617,8.562,1.0,1.0,1.0,1.0,1.0,39.506,1.0,-6.15229,1.0,2.78316,1.0,4.51724,-9999,-9999,0.557541,-14.8049,1.0,-22.2099,-9999,-9999,2.10843,0.837925,1.0,0.111544,0.837118,0.837925,0.837925,1.0,1.0,1.0,1.73435,1.67794,1.73435,1.74233,0.896426,0.840825,0.896426,0.904407,1.57331,1.61216,1.66424,1.67822,0.850517,0.85642,0.86359,0.911035,-9999,-9999
20121107,5.98,1.0,134.345,11.218,1.0,334.418,1.0,0.863,1.0,97.439,1.0,3.4,1.0,4.328,1.0,0.375,0.958333333333,4.00166666667,1.0,26.63,1.0,0.0,1.0,1.42625,1.0,340.206458333,1.0,400.336,1.0,6.388,6.333,6.892,7.215,8.419,1.0,1.0,1.0,1.0,1.0,39.724,1.0,-3.70083,1.0,3.42757,1.0,5.14193,2.41046,7.24802,0.692295,-20.4104,1.0,-30.619,-43.1603,-14.3537,1.97144,1.31013,1.0,0.0848455,1.30843,1.30966,1.31013,1.0,1.0,1.0,1.93672,1.91749,1.93616,1.95571,0.626591,0.609895,0.626507,0.643603,1.78666,1.78666,1.8086,1.82139,0.531015,0.531015,0.539747,0.541503,-9999,-9999
20121108,6.405,1.0,132.0,31.514,1.0,311.591,1.0,1.84,1.0,97.478,1.0,0.1,1.0,2.775,1.0,0.253695652174,0.958333333333,-2.11625,1.0,66.4027083333,1.0,1.28291666667,1.0,5.71666666667,1.0,339.504166667,1.0,399.998,1.0,6.946,6.848,7.306,7.492,8.345,1.0,1.0,1.0,1.0,1.0,40.306,1.0,-3.46208,1.0,7.44127,1.0,15.7355,5.23312,19.5408,0.823686,-14.5118,1.0,-21.7702,-38.1081,-10.2055,1.9356,0.706264,1.0,0.0857492,0.701367,0.705484,0.708765,1.0,1.0,1.0,1.97099,1.95284,1.97096,2.02747,1.26472,1.25148,1.26472,1.30576,1.98526,1.84885,1.86811,1.9751,1.15396,1.11138,1.11586,1.15396,-9999,-9999
20121109,5.433,1.0,129.701,46.402,1.0,305.824,1.0,1.246,1.0,97.35,1.0,0.6,1.0,1.629,1.0,0.149565217391,0.958333333333,8.881875,1.0,92.7529166667,1.0,2.44916666667,1.0,8.53,1.0,334.814791667,1.0,407.206,1.0,7.099,7.009,7.482,7.63,8.36,1.0,1.0,1.0,1.0,1.0,39.594,1.0,-3.32427,1.0,6.51815,1.0,9.77834,4.58393,17.1167,0.839561,-2.25696,1.0,-3.38583,-5.92679,-1.58722,1.87065,0.825595,1.0,0.0958991,0.833463,0.863759,0.968117,1.0,1.0,1.0,1.88588,1.86223,1.88588,1.97682,1.06028,0.89411,1.06028,1.11306,2.19031,1.83836,1.85481,2.17223,1.5315,1.40378,1.40459,1.5315,-9999,-9999
