TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20001228,7.033,1.0,170.822,115.167,1.0,280.786,0.0,2.912,1.0,100.544,1.0,0.0,1.0,1.318,0.9375,0.1114,0.9375,6.04666666667,1.0,116.583340426,0.979166666667,-9999,0.0,39.56716,0.520833333333,-9999,0.0,-9999,0.0,414.689,1.0,7.075,1.0,19.253,1.0,-10.5486,1.0,15.7561,1.0,12.9101,10.262,13.7023,1.21217,4.2664,1.0,3.49576,2.77872,3.71027,1.55368,-2.12682,0.979167,0.415391,-2.57487,-2.34869,-2.22412,0.979167,0.979167,0.979167,6.02142,5.6615,6.05065,6.52967,8.22209,7.90379,8.39211,8.81993,9.12002,4.18607,4.61767,5.57354,9.16929,7.50141,7.64603,7.89811,-9999,-9999
20001229,7.637,1.0,171.27,104.411,1.0,284.827,0.0,2.77,1.0,100.373,1.0,0.0,1.0,1.236,0.916667,0.103,0.916666666667,6.98933333333,1.0,125.934787234,0.979166666667,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,418.046,1.0,7.586,1.0,19.198,1.0,-9.04163,1.0,13.2636,1.0,10.6204,8.4254,11.5347,1.07683,5.17022,1.0,4.13991,3.28427,4.49629,1.52264,-1.91092,0.9375,0.410772,-2.21128,-2.07198,-2.00232,0.895833,0.9375,0.916667,6.71095,6.06333,6.80963,7.12336,8.69207,8.1353,8.72794,9.20115,7.09505,4.39664,5.21139,5.94929,8.16009,7.26796,7.36733,7.62734,-9999,-9999
20001230,7.225,1.0,171.777,113.999,1.0,274.725,0.0,2.485,1.0,100.096,1.0,0.0,1.0,1.131,0.895833,0.100511627907,0.895833333333,6.8619375,1.0,126.18487234,0.979166666667,-9999,0.0,39.20048,0.520833333333,-9999,0.0,-9999,0.0,414.819,1.0,7.38,1.0,19.14,1.0,-11.0416,1.0,12.9277,1.0,10.3515,8.21205,11.2426,1.14726,4.54348,1.0,3.63806,2.88615,3.95124,1.56156,-1.79424,0.9375,0.436344,-2.10933,-1.94885,-1.79746,0.916667,0.916667,0.958333,7.32324,6.10095,7.50734,7.83326,9.13778,7.6704,9.32413,9.78188,5.89958,4.18143,5.10944,5.89958,8.24305,7.73878,7.86282,8.11509,-9999,-9999
20001231,6.957,1.0,172.343,104.935,1.0,275.508,0.0,2.201,1.0,100.035,1.0,0.0,1.0,1.23,1.0,0.120354166667,1.0,1.96354166667,1.0,161.3315,1.0,-9999,-9999,36.0128,0.520833333333,-9999,-9999,-9999,-9999,415.098,1.0,7.219,1.0,19.086,1.0,-10.549,1.0,13.8516,1.0,11.0913,8.79893,12.046,0.995555,5.94146,1.0,4.75746,3.77419,5.167,1.47239,-2.37759,0.979167,0.442837,-2.58561,-2.47924,-2.37828,0.979167,0.979167,0.979167,7.74342,6.04333,8.08033,8.24813,10.1658,8.05286,10.5841,10.7731,5.84971,4.07408,5.05166,5.84971,7.93409,7.40624,7.50712,7.78318,-9999,-9999
20010101,7.655,1.0,172.343,112.731,1.0,278.266,0.0,2.53,1.0,100.346,1.0,0.0,1.0,1.066,0.833333,0.109175,0.833333333333,7.29583333333,1.0,247.331895833,1.0,-9999,0.0,38.47784,0.520833333333,-9999,0.0,-9999,0.0,415.621,1.0,7.631,1.0,19.065,1.0,-7.59902,1.0,15.1025,1.0,12.0929,9.59356,13.1339,1.12219,8.34549,1.0,6.68242,5.30129,7.25766,1.58071,-1.79575,1.0,0.411532,-2.06049,-1.96405,-1.82389,1.0,1.0,1.0,2.26347,2.24358,2.2966,2.35795,4.28048,4.1872,4.2371,4.33846,2.82566,2.82426,2.86188,4.96728,2.79089,2.79118,2.80594,3.79451,-9999,-9999
20010102,7.766,1.0,172.968,99.779,1.0,282.651,0.0,3.617,1.0,100.796,1.0,0.0,1.0,1.231,0.854167,0.101902439024,0.854166666667,-0.633645833333,1.0,219.159979167,1.0,-9999,0.0,30.6272142857,0.583333333333,-9999,0.0,-9999,0.0,408.903,1.0,7.139,1.0,19.042,1.0,-9.45756,1.0,13.3012,1.0,10.238,8.44931,11.0245,1.24601,0.852139,1.0,0.655897,0.541302,0.70628,1.53826,-0.898394,0.9375,0.35184,-0.925303,-0.868373,-0.745071,0.979167,1.0,1.0,2.26849,2.24837,2.3015,2.36296,3.17945,2.96442,3.19698,3.30959,2.83095,2.82955,2.86724,4.97658,2.63599,2.63629,2.65334,3.68859,-9999,-9999
20010103,8.514,1.0,173.651,122.033,1.0,290.472,0.0,4.27,1.0,100.958,1.0,0.0,1.0,1.003,0.416667,-9999,0.0,7.7531875,1.0,267.558895833,1.0,-9999,0.0,30.7413823529,0.708333333333,-9999,0.0,-9999,0.0,405.573,1.0,7.623,1.0,19.002,1.0,-7.3606,1.0,17.8154,1.0,13.7126,11.3168,15.4931,1.16729,4.11252,1.0,3.16543,2.61239,3.57645,1.61053,-1.35547,1.0,0.354299,-1.43315,-1.37592,-1.35579,1.0,0.979167,0.979167,2.30266,2.28092,2.33485,2.39707,3.71388,3.63124,3.74297,3.84328,2.8669,2.86549,2.90366,5.03978,2.96002,2.96032,2.9751,3.99704,-9999,-9999
20010104,8.988,1.0,174.391,126.259,1.0,283.847,0.0,4.496,1.0,100.535,1.0,0.0,1.0,0.619,0.0,-9999,0.0,11.3213333333,1.0,276.751479167,1.0,-9999,0.0,24.3285454545,0.916666666667,-9999,0.0,-9999,0.0,404.039,1.0,7.984,1.0,18.959,1.0,-6.10735,1.0,18.3207,1.0,12.8012,11.5817,15.9326,1.16958,6.62271,1.0,4.62748,4.18666,5.75944,1.56221,-1.2752,0.979167,0.345,-1.29764,-1.25302,-1.18116,0.979167,1.0,0.979167,2.32355,2.3008,2.35522,2.4179,3.65519,3.48561,3.62234,3.71583,2.88878,2.88736,2.92581,5.07825,3.00723,3.00753,3.02179,4.03319,-9999,-9999
20010105,8.019,1.0,175.19,121.34,1.0,283.747,0.0,3.75,1.0,100.131,1.0,0.0,1.0,0.999,0.5625,0.119740740741,0.5625,8.89735416667,1.0,266.040770833,1.0,-9999,0.0,24.140255814,0.895833333333,-9999,0.0,-9999,0.0,402.782,1.0,7.499,1.0,18.916,1.0,-7.63821,1.0,17.6598,1.0,12.172,11.1639,15.3578,1.38957,9.42651,1.0,6.49723,5.95914,8.19777,1.7265,-1.10639,1.0,0.439564,-1.16213,-1.07508,-1.03426,1.0,1.0,1.0,2.28197,2.26274,2.31682,2.37536,3.45877,3.28301,3.45235,3.51366,3.35625,3.34494,3.37701,4.68353,3.22762,3.22365,3.23624,3.95628,-9999,-9999
20010106,8.461,1.0,176.045,112.362,1.0,289.001,0.0,4.04,1.0,99.879,1.0,0.0,1.0,1.507,1.0,0.115895833333,1.0,8.73627083333,1.0,246.528645833,1.0,-9999,0.0,23.148775,0.833333333333,-9999,0.0,-9999,0.0,389.448,1.0,7.812,1.0,18.934,1.0,-5.81529,1.0,17.4905,1.0,12.0553,11.0569,17.9233,1.5451,1.41485,1.0,0.975188,0.894425,1.44987,1.74315,-0.927357,1.0,0.402064,-0.965836,-0.92298,-0.897812,0.979167,1.0,1.0,2.33194,2.31203,2.36105,2.40943,3.28587,3.22843,3.32628,3.40701,4.4216,4.11039,4.40741,4.43814,3.67335,3.59639,3.66922,3.81319,-9999,-9999
20010107,9.121,1.0,176.958,80.935,1.0,318.063,0.0,4.729,1.0,99.46,1.0,0.0,1.0,1.142,1.0,0.108166666667,1.0,14.1258125,1.0,178.1766875,1.0,-9999,-9999,23.6231481481,0.5625,-9999,-9999,-9999,-9999,385.499,1.0,8.123,1.0,19.025,1.0,-3.03398,1.0,16.149,1.0,11.1307,10.2089,12.43,1.39625,-2.28106,1.0,-1.57222,-1.75575,-1.44201,1.53134,-0.172405,1.0,0.353905,-0.357254,-0.271135,-0.170757,0.979167,1.0,1.0,2.40458,2.37593,2.40599,2.47367,2.67178,2.58979,2.67889,2.73546,4.57728,4.15688,4.54276,4.58601,3.15731,2.99526,3.15731,3.17031,-9999,-9999
20010108,8.967,1.0,177.927,37.97,1.0,343.46,0.0,1.228,1.0,99.402,1.0,0.0,1.0,1.33,1.0,0.155395833333,1.0,-0.697333333333,1.0,84.9518541667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,400.664,1.0,9.356,1.0,19.761,1.0,-2.08419,1.0,14.6634,1.0,10.1106,9.31458,15.0541,1.46508,-1.06867,1.0,-0.736859,-1.09715,-0.678847,1.50067,0.929649,1.0,0.412968,0.740152,0.87271,0.881278,1.0,1.0,1.0,2.44071,2.40969,2.43101,2.48768,1.55943,1.54101,1.59729,1.65496,3.50955,3.19717,3.51117,3.66453,1.84052,1.74811,1.87978,1.89476,-9999,-9999
20010109,8.508,1.0,178.953,70.458,1.0,315.758,0.0,1.204,1.0,99.656,1.0,0.0,1.0,1.624,1.0,0.181229166667,1.0,2.34279166667,1.0,155.599916667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,395.834,1.0,9.459,1.0,21.547,1.0,-3.5011,1.0,18.9568,1.0,13.2457,13.0432,19.462,1.61941,3.62442,1.0,2.53249,2.49378,3.72101,1.67336,0.540535,1.0,0.347698,0.52018,0.545188,0.666884,1.0,1.0,1.0,2.4674,2.43166,2.4674,2.50213,1.94722,1.86291,1.90571,1.94283,2.91527,2.80478,2.93831,3.07132,2.51361,2.48103,2.52102,2.55669,-9999,-9999
20010110,8.622,1.0,180.033,17.365,1.0,323.104,0.0,1.884,1.0,98.913,1.0,0.0,1.0,3.05,1.0,0.334333333333,1.0,-36.1354375,1.0,39.9930833333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,384.87,1.0,8.028,1.0,25.434,1.0,-10.0827,1.0,13.2348,1.0,10.1869,9.1221,13.5875,1.34464,-18.9333,1.0,-14.5731,-19.4379,-13.0498,1.69957,1.72243,1.0,0.326189,1.59102,1.68234,1.69799,1.0,1.0,1.0,2.58063,2.49962,2.58063,2.63392,0.895459,0.877986,0.9008,0.937699,2.94468,2.71593,2.83966,2.94468,1.15097,1.08639,1.14057,1.17154,-9999,-9999
20010111,8.877,1.0,181.171,53.906,1.0,331.608,0.0,2.859,1.0,98.827,1.0,0.0,1.0,2.938,1.0,0.3435,1.0,-3.3375,1.0,119.643645833,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,379.077,1.0,8.558,1.0,31.073,1.0,-7.39421,1.0,29.2263,1.0,24.706,20.1519,32.5416,1.61552,-13.0329,1.0,-11.0172,-14.5113,-8.98637,1.62799,0.24998,1.0,0.417187,0.217088,0.239218,0.247255,1.0,1.0,1.0,2.71221,2.57837,2.71983,2.78474,2.46967,2.34065,2.47258,2.57023,2.56525,2.22407,2.38699,2.49598,2.20574,2.05056,2.1231,2.20447,-9999,-9999
20010112,7.872,1.0,182.362,126.993,1.0,304.765,0.0,0.655,1.0,99.65,1.0,0.0,1.0,1.423,1.0,0.141375,1.0,19.2164791667,1.0,278.343104167,1.0,-9999,0.0,39.2107857143,0.583333333333,-9999,0.0,-9999,0.0,383.145,1.0,8.685,1.0,30.157,1.0,-6.59046,1.0,24.5832,1.0,21.19,16.9504,27.3718,1.23655,12.9242,1.0,11.1403,8.91139,14.3903,1.58067,-0.411431,1.0,0.328045,-0.477103,-0.438033,-0.406373,1.0,1.0,1.0,2.89053,2.637,2.89053,2.96481,3.31456,3.08278,3.31736,3.42705,1.62067,1.10367,1.52644,1.62601,3.0859,2.76034,3.03052,3.1109,-9999,-9999
20010113,8.133,1.0,183.609,91.424,1.0,322.375,0.0,0.0,1.0,100.519,1.0,0.0,1.0,1.11,1.0,0.114791666667,1.0,22.3416458333,1.0,201.0936875,1.0,-9999,0.0,25.3880357143,0.583333333333,-9999,0.0,-9999,0.0,382.529,1.0,8.709,1.0,29.304,1.0,-3.8975,1.0,17.3716,1.0,15.8548,13.3711,19.3422,1.43192,6.19427,1.0,5.65341,4.76777,6.89693,1.41298,-0.321765,1.0,0.33439,-0.459608,-0.35732,-0.333383,1.0,1.0,1.0,3.24771,2.96414,3.21637,3.31577,3.59784,3.43153,3.59676,3.64169,1.09028,0.483707,1.04556,1.12812,2.33687,1.99523,2.33687,2.36753,-9999,-9999
20010114,5.685,1.0,184.909,127.207,1.0,292.09,0.0,0.889,1.0,100.571,1.0,0.0,1.0,1.56,1.0,0.135270833333,1.0,9.90870833333,1.0,278.878604167,1.0,-9999,-9999,29.3619189189,0.770833333333,-9999,-9999,-9999,-9999,388.476,1.0,7.345,1.0,28.754,1.0,-13.6363,1.0,19.9395,1.0,18.3916,16.8555,24.6724,1.20898,14.2078,1.0,13.1049,12.0104,17.5803,1.93173,0.0202003,0.958333,0.330474,-0.104945,-0.054166,-0.00722507,1.0,0.958333,0.958333,3.39978,3.11639,3.34286,3.42255,3.59482,3.36476,3.39675,3.4796,0.614081,0.279052,0.513064,0.694878,2.63143,2.41599,2.63143,2.68329,-9999,-9999
20010115,4.518,1.0,186.262,125.837,1.0,256.802,0.0,3.115,1.0,100.065,1.0,0.0,1.0,1.158,1.0,0.1321875,1.0,5.57466666667,1.0,275.8891875,1.0,-9999,0.0,29.6902777778,0.75,-9999,0.0,-9999,0.0,381.471,1.0,5.847,1.0,28.267,1.0,-15.0103,1.0,17.3372,1.0,15.9913,14.6557,19.3038,1.16885,2.71347,1.0,2.50283,2.2938,3.02128,2.00708,-0.630804,0.958333,0.442946,-1.13137,-0.753477,-0.638203,0.958333,0.979167,0.958333,3.62077,3.33001,3.51093,3.62077,4.33673,4.1703,4.24929,4.33673,0.780513,0.475436,0.672001,0.973674,3.0481,2.83547,3.06518,3.1664,-9999,-9999
20010116,4.926,1.0,187.668,136.298,1.0,248.744,0.0,5.207,1.0,100.227,1.0,0.0,1.0,1.747,0.9375,0.166466666667,0.9375,4.89560416667,1.0,298.782291667,1.0,-9999,0.0,28.6492564103,0.8125,-9999,0.0,-9999,0.0,384.958,1.0,4.873,1.0,27.769,1.0,-15.9428,1.0,26.5865,1.0,24.5226,22.4745,29.6024,1.2964,-2.41113,1.0,-2.2006,-2.47539,-1.8891,2.15598,-1.24034,0.958333,0.417181,-1.57438,-1.29296,-1.02741,0.958333,0.958333,0.979167,3.96285,3.6498,3.80943,3.93346,5.25263,4.42393,5.19423,5.37141,1.45814,0.913465,1.33902,1.75846,4.37354,4.25085,4.39694,4.65869,-9999,-9999
20010117,4.04,1.0,189.126,134.663,1.0,252.188,0.0,3.479,1.0,100.815,1.0,0.0,1.0,1.375,1.0,0.142958333333,1.0,8.80289583333,1.0,295.095708333,1.0,-9999,0.0,24.2731333333,0.9375,-9999,0.0,-9999,0.0,412.662,1.0,4.359,1.0,27.154,1.0,-13.5332,1.0,18.8927,1.0,17.4261,15.9707,21.0359,1.13728,7.53004,1.0,6.94549,6.36541,8.38423,1.76764,-2.42224,0.979167,0.449178,-2.46818,-2.4432,-2.39603,0.979167,0.979167,0.979167,4.09464,3.72447,3.84417,4.05294,6.55209,6.14223,6.24671,6.52095,2.02638,1.41359,1.97669,2.32968,5.45903,5.36561,5.5181,5.78362,-9999,-9999
20010118,5.532,1.0,190.636,115.107,1.0,291.617,0.0,3.032,1.0,100.752,1.0,0.0,1.0,1.109,1.0,0.1199375,1.0,25.0007083333,1.0,252.604395833,1.0,-9999,0.0,29.9362903226,0.645833333333,-9999,0.0,-9999,0.0,416.354,1.0,5.989,1.0,26.815,1.0,-4.12831,1.0,15.7732,1.0,14.5487,13.3336,17.5624,1.36863,7.40429,1.0,6.8295,6.2591,8.24421,1.9386,-1.80206,0.979167,0.399984,-2.12627,-2.04848,-1.87189,0.979167,0.979167,1.0,4.41783,3.95766,4.23266,4.40046,6.32629,6.1363,6.28092,6.30911,2.81453,2.00769,2.95445,3.73634,5.82448,5.48424,5.89948,6.21637,-9999,-9999
20010119,7.905,1.0,192.196,111.116,1.0,302.365,0.0,3.377,1.0,100.575,1.0,0.0,1.0,1.061,1.0,0.0980208333333,1.0,19.4272708333,1.0,243.967833333,1.0,-9999,0.0,27.169030303,0.6875,-9999,0.0,-9999,0.0,431.709,1.0,8.15,1.0,26.658,1.0,-3.56638,1.0,16.805,1.0,15.5004,14.2058,18.7113,1.22727,8.1239,1.0,7.49324,6.86742,9.04545,1.6843,-2.0765,1.0,0.362976,-2.27544,-2.15331,-2.06422,1.0,1.0,1.0,4.83531,4.24308,4.66516,4.83531,7.0032,6.66765,6.80349,6.84861,3.40303,2.64838,3.40303,3.99237,6.0389,5.37731,6.00428,6.29651,-9999,-9999
20010120,6.287,1.0,193.807,83.828,1.0,298.522,0.0,3.131,1.0,100.392,1.0,0.0,1.0,1.239,1.0,0.114958333333,1.0,0.0629375,1.0,184.633520833,1.0,-9999,0.0,15.0980465116,0.895833333333,-9999,0.0,-9999,0.0,413.198,1.0,6.471,1.0,26.448,1.0,-10.6911,1.0,13.2371,1.0,12.2095,11.41,14.7386,1.10535,-1.45417,1.0,-1.32719,-1.61912,-1.25345,1.83701,-1.44227,0.979167,0.39681,-1.85399,-1.76725,-1.72555,1.0,1.0,1.0,4.77694,4.18815,4.62157,4.78105,6.54411,6.11842,6.45891,6.53973,3.26378,2.38871,2.92139,3.2152,5.10135,4.628,5.00127,5.13437,-9999,-9999
20010121,8.358,1.0,195.468,97.45,1.0,308.406,0.0,4.479,1.0,100.304,1.0,0.0,1.0,1.033,1.0,0.118104166667,1.0,18.3715,1.0,214.262125,1.0,-9999,-9999,22.5386470588,0.708333333333,-9999,-9999,-9999,-9999,411.849,1.0,7.467,1.0,26.232,1.0,-2.86681,1.0,17.2659,1.0,15.9256,14.8827,19.3531,1.24997,-0.544427,1.0,-0.49689,-0.61024,-0.46928,1.91291,-1.26721,0.979167,0.40531,-1.46201,-1.33557,-1.24538,1.0,1.0,1.0,4.92094,4.41863,4.75512,4.91586,6.25651,6.02474,6.16127,6.28242,3.8377,2.58058,3.33238,3.62017,6.00754,5.35505,5.74279,6.00754,-9999,-9999
20010122,10.415,1.0,197.176,133.472,1.0,303.77,0.0,5.083,1.0,100.021,1.0,0.0,1.0,1.269,1.0,0.120333333333,1.0,30.3386458333,1.0,292.568895833,1.0,-9999,0.0,30.3427027027,0.770833333333,-9999,0.0,-9999,0.0,423.349,1.0,9.3,1.0,25.948,1.0,-0.451771,1.0,23.3127,1.0,21.5029,20.0948,26.1308,1.28775,9.87238,1.0,9.10599,8.50969,11.0658,1.76003,-2.33171,0.916667,0.379751,-2.789,-2.38402,-2.33171,0.916667,0.916667,0.916667,5.04261,4.63801,4.86601,5.04261,7.3792,7.28656,7.35405,7.38893,4.76026,3.1208,4.08779,5.51798,7.95205,6.57577,7.6226,8.23418,-9999,-9999
20010123,9.576,1.0,198.933,51.678,1.0,324.747,0.0,3.18,1.0,99.752,1.0,0.0,1.0,1.322,1.0,0.146604166667,1.0,8.14364583333,1.0,114.651229167,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,407.731,1.0,8.954,1.0,25.77,1.0,-2.16921,1.0,17.997,1.0,16.4256,15.2135,20.1725,1.10812,-4.83431,1.0,-4.36663,-5.41871,-4.08662,1.31613,-0.796047,1.0,0.71777,-1.28321,-0.889107,-0.717936,1.0,1.0,1.0,4.89493,4.51008,4.76726,4.89493,5.69558,5.57651,5.64662,5.93921,5.6,4.3515,5.54544,6.49298,4.9572,3.85061,4.9572,5.33765,-9999,-9999
20010124,7.274,1.0,200.736,51.198,1.0,329.418,0.0,1.238,1.0,100.029,1.0,0.0,1.0,1.282,1.0,0.155916666667,1.0,-1.511625,1.0,113.674979167,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,396.58,1.0,8.564,1.0,29.095,1.0,-7.71683,1.0,12.9106,1.0,11.9084,10.9138,14.4713,0.913415,2.38806,1.0,2.20268,2.01871,2.67674,1.22168,-0.531087,1.0,0.612185,-0.795169,-0.66533,-0.548175,1.0,1.0,1.0,4.63546,4.36326,4.52817,4.64391,5.17556,5.12868,5.19017,5.20569,6.32969,5.51901,6.20293,6.34767,5.90339,5.38592,5.86146,5.92718,-9999,-9999
20010125,6.714,1.0,202.586,36.518,1.0,321.837,0.0,2.112,1.0,100.235,1.0,0.0,1.0,2.246,0.166667,-9999,0.0,-7.20972916667,1.0,81.7286041667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,408.021,1.0,7.296,1.0,30.573,1.0,-10.5122,1.0,7.64542,1.0,7.09373,6.87154,9.28503,0.849843,-4.9261,1.0,-4.54369,-5.98253,-4.42747,1.49218,1.73291,1.0,0.360015,1.53914,1.60446,1.66683,1.0,1.0,1.0,4.8319,4.52406,4.73018,4.80409,3.17869,2.98619,3.12654,3.18695,6.81612,6.52741,6.68984,6.84709,4.43239,4.30874,4.40365,4.4293,-9999,-9999
20010126,7.001,1.0,204.482,105.312,1.0,297.977,0.0,2.142,1.0,99.644,1.0,0.0,1.0,1.514,0.833333,0.145975,0.833333333333,14.4618333333,1.0,231.3316875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,387.496,1.0,7.817,1.0,30.791,1.0,-4.93194,1.0,18.0595,1.0,16.7563,16.2314,20.2426,0.940837,3.41148,1.0,3.16531,3.06617,3.82388,1.34848,-2.34471,1.0,0.63017,-2.68726,-2.58942,-2.3577,1.0,1.0,1.0,5.188,4.94457,5.11138,5.13978,7.68369,7.4577,7.61357,7.80563,6.92376,6.82447,7.04354,7.65757,8.58548,8.51834,8.60928,9.0047,-9999,-9999
20010127,4.838,1.0,206.423,128.418,1.0,264.42,0.0,1.736,1.0,99.398,1.0,0.0,1.0,1.006,1.0,0.122,1.0,27.2750208333,1.0,281.596270833,1.0,-9999,0.0,38.6862592593,0.5625,-9999,0.0,-9999,0.0,400.874,1.0,7.483,1.0,29.973,1.0,-7.39085,1.0,21.3406,1.0,20.776,19.1804,23.9203,0.97223,17.2294,1.0,16.7736,15.4854,19.3122,1.63871,-2.2924,0.9375,0.410595,-2.9915,-2.449,-2.33823,1.0,0.916667,0.9375,5.25028,5.12695,5.22871,5.25838,7.9182,7.57764,7.69577,8.1158,5.66514,5.61969,5.713,6.44234,8.5602,8.50581,8.5602,8.90589,-9999,-9999
20010128,5.95,1.0,208.407,140.161,1.0,266.998,0.0,2.733,1.0,100.092,1.0,0.0,1.0,1.407,1.0,0.161354166667,1.0,24.7642291667,1.0,307.187604167,1.0,-9999,-9999,42.3684444444,0.5625,-9999,-9999,-9999,-9999,400.669,1.0,7.026,1.0,29.375,1.0,-7.95392,1.0,22.1539,1.0,22.9928,19.9114,24.9082,1.0203,7.0357,1.0,7.30213,6.32353,7.91042,1.62922,-2.41238,0.958333,0.369354,-2.63277,-2.48261,-2.35572,0.979167,0.958333,0.9375,5.69468,5.54029,5.68546,5.75795,8.32599,8.05812,8.11834,8.23031,4.61452,4.30199,4.79548,4.89676,8.46665,8.17565,8.46905,8.55692,-9999,-9999
20010129,7.129,1.0,210.433,73.756,1.0,300.425,0.0,2.006,1.0,100.633,1.0,0.0,1.0,1.048,1.0,0.114083333333,1.0,1.50622916667,1.0,162.7559375,1.0,-9999,0.0,19.8236071429,0.583333333333,-9999,0.0,-9999,0.0,402.819,1.0,7.946,1.0,29.262,1.0,-7.29881,1.0,14.0859,1.0,14.6193,12.6601,15.8371,1.02412,1.65173,1.0,1.71428,1.48454,1.85709,1.36617,-0.10026,1.0,0.595256,-0.302377,-0.224652,-0.12031,1.0,1.0,1.0,6.1012,5.88641,6.10178,6.17624,6.20413,6.14659,6.20413,6.39549,4.99831,3.87836,4.46554,4.86911,5.06328,4.59627,5.00821,5.07997,-9999,-9999
20010130,3.705,1.0,212.502,92.865,1.0,269.78,0.0,1.413,1.0,100.667,1.0,0.0,1.0,1.027,0.9375,0.0981555555556,0.9375,0.7940625,1.0,180.5690625,1.0,-9999,0.0,22.4404848485,0.6875,-9999,0.0,-9999,0.0,416.851,0.958333,5.498,1.0,29.361,1.0,-13.6907,1.0,13.6007,0.958333,14.1157,11.3306,15.2916,1.06865,7.31935,1.0,7.59653,6.09768,8.22935,1.44452,-0.860408,0.895833,0.414911,-0.932467,-0.892941,-0.856716,0.895833,0.854167,0.895833,5.86763,5.63583,5.89987,5.98618,6.76929,6.64728,6.78408,6.85376,5.95253,3.52505,4.45497,4.89686,6.24025,5.64619,6.19043,6.27177,-9999,-9999
20010131,6.061,1.0,214.612,153.515,1.0,265.466,0.0,3.885,1.0,100.642,1.0,0.0,1.0,1.309,1.0,0.120604166667,1.0,24.3225833333,1.0,329.887479167,1.0,-9999,0.0,45.3813928571,0.583333333333,-9999,0.0,-9999,0.0,409.452,1.0,6.482,1.0,29.082,1.0,-6.49867,1.0,23.9873,1.0,24.8956,19.9835,26.9695,1.85464,7.67152,1.0,7.96203,6.39106,8.6253,1.92159,-2.81486,0.958333,0.410149,-2.9626,-2.90726,-2.81829,0.979167,0.979167,0.958333,6.40723,6.12176,6.44001,6.53435,9.26362,8.8422,9.26362,9.47339,7.30667,4.88283,5.6457,6.12072,9.58303,8.90263,9.28491,9.55902,-9999,-9999
20010201,7.733,1.0,216.761,133.336,1.0,281.711,0.0,4.235,1.0,100.898,1.0,0.0,1.0,1.193,1.0,0.1203125,1.0,27.4197916667,1.0,289.177854167,1.0,-9999,0.0,38.976037037,0.5625,-9999,0.0,-9999,0.0,402.294,1.0,7.465,1.0,28.666,1.0,-2.87696,1.0,21.4232,1.0,20.8564,17.8474,24.0867,1.2475,3.47127,1.0,3.37944,2.89188,3.90284,1.701,-2.35008,1.0,0.401541,-2.55112,-2.37414,-2.33265,1.0,1.0,0.979167,6.77106,6.46268,6.79324,6.86792,9.21149,9.00597,9.17556,9.21391,7.77404,5.91261,6.708,7.30884,9.41604,8.72808,8.94513,9.36998,-9999,-9999
