TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20020222,3.914,1.0,270.828,192.85,1.0,228.227,0.0,5.646,1.0,86.042,0.0,0.0,1.0,1.431,1.0,-9999,0.0,-9999,0.0,41.5,1.0,-9999,-9999,-9999,0.159,-9999,0.0,-9999,14.201,-9999,0.0,2.08575,0.625,6.11761,0.625,7.38761,-9999,-9999,1.03224,47.4583,0.625,57.3105,-9999,-9999,5.39222,-0.105178,0.0,0.0619536,-0.143712,-0.11919,-0.106355,0.625,0.375,0.0,0.00508135,0.0137412,0.0559989,0.0766553,0.165332,0.156854,0.169803,0.184749,0.0302857,0.0224915,0.0322053,0.0494089,0.127832,0.11327,0.119312,0.131838,-9999,-9999
20020223,7.965,1.0,273.571,116.817,1.0,250.138,0.0,8.109,1.0,84.806,0.0,0.0,1.0,1.795,1.0,-9999,0.0,-9999,0.0,25.4,1.0,-9999,-9999,-9999,0.289,-9999,0.0,-9999,14.454,-9999,0.0,-0.193522,0.666667,3.48722,0.666667,4.2341,-9999,-9999,2.82597,19.2498,0.666667,23.3727,-9999,-9999,14.2819,-0.00407964,0.0,0.0745095,-0.0458801,-0.0293826,-0.0168361,0.0,0.666667,0.0,0.00560254,0.0163012,0.0788522,0.103954,0.098118,0.0456838,0.100825,0.133386,0.0409628,0.0311117,0.0431641,0.0740606,0.0766646,0.0608194,0.0726681,0.0808402,-9999,-9999
20020224,7.106,1.0,276.327,215.125,1.0,225.768,0.0,6.472,1.0,84.886,0.0,0.0,1.0,2.968,1.0,-9999,0.0,-9999,0.0,46.5833333333,1.0,-9999,-9999,-9999,0.069,-9999,0.0,-9999,14.037,-9999,0.0,5.77514,0.625,6.47372,0.625,7.91346,-9999,-9999,-9999,58.0754,0.625,70.9912,-9999,-9999,-9999,-0.150594,0.0,-9999,-0.152226,-0.149219,-0.144356,0.0,0.541667,0.625,0.00397085,0.0112001,0.0663297,0.0912921,0.22019,0.155556,0.22019,0.243518,0.0369884,0.0281469,0.0379062,0.0569684,0.139239,0.122398,0.135144,0.144146,-9999,-9999
20020225,2.11,1.0,279.097,223.775,1.0,197.356,0.0,5.396,1.0,85.634,0.0,0.0,1.0,3.664,1.0,-9999,-9999,-9999,-9999,50.4416666667,1.0,-9999,-9999,-9999,0.159,-9999,0.0,-9999,14.201,-9999,0.0,0.927991,0.625,6.17481,0.625,7.61335,-9999,-9999,-9999,55.2787,0.625,68.1569,-9999,-9999,-9999,-0.17076,0.0,-9999,-0.175024,-0.164061,-0.158448,0.0,0.0,0.625,0.00186233,0.00487441,0.0451928,0.0583052,0.216621,0.16233,0.216621,0.232556,0.0246952,0.0182449,0.0246952,0.0475504,0.143099,0.124482,0.138008,0.148432,-9999,-9999
20020226,-2.046,1.0,281.879,223.167,1.0,177.865,0.0,4.392,1.0,85.975,0.0,0.0,1.0,1.919,1.0,-9999,0.0,-9999,0.0,50.4333333333,1.0,-9999,-9999,-9999,0.289,-9999,0.0,-9999,14.454,-9999,0.0,-4.12771,0.625,7.78637,0.625,9.71011,-9999,-9999,-9999,51.9153,0.625,64.7418,-9999,-9999,-9999,-0.126577,0.0,-9999,-0.180349,-0.149498,-0.123204,0.625,0.0,0.0,0.000705091,0.00175211,0.0310941,0.0376068,0.161014,0.152243,0.168215,0.184714,0.0167339,0.010836,0.0155469,0.0337036,0.141002,0.121383,0.13785,0.146555,-9999,-9999
20020227,0.445,1.0,284.671,228.117,1.0,190.454,0.0,5.353,1.0,85.188,0.375,0.0,1.0,1.532,1.0,-9999,0.0,-9999,0.0,51.425,1.0,-9999,-9999,-9999,0.069,-9999,0.0,-9999,14.037,-9999,0.0,3.00651,0.708333,5.84184,0.708333,7.40044,-9999,-9999,1.56929,63.2129,0.708333,80.078,-9999,-9999,6.72827,-0.162631,0.0416667,0.0431619,-0.208334,-0.190393,-0.162229,0.666667,0.625,0.0416667,0.000225878,0.000710971,0.0405197,0.0513,0.197046,0.198968,0.208561,0.229857,0.0226252,0.0178924,0.0226252,0.0453149,0.142359,0.121674,0.139284,0.14827,-9999,-9999
20020228,5.54,1.0,287.473,213.892,1.0,214.435,0.0,7.854,1.0,84.265,0.333333,0.0,1.0,2.48,1.0,-9999,0.0,-9999,0.0,48.2333333333,1.0,-9999,-9999,-9999,0.159,-9999,0.0,-9999,14.201,-9999,0.0,1.91848,0.416667,6.86297,0.416667,8.69981,-9999,-9999,0.621738,51.9832,0.375,65.8963,-9999,-9999,3.06951,-0.133076,0.0,0.0113006,-0.130129,-0.103418,-0.0921207,0.0,0.0,0.458333,0.0026887,0.00229752,0.0584964,0.0772583,0.16708,0.0941175,0.16708,0.206512,0.0337928,0.0294281,0.0358139,0.0512741,0.131867,0.0944654,0.117966,0.137641,-9999,-9999
20020301,-2.801,1.0,290.282,181.9,1.0,214.578,0.0,2.636,1.0,84.189,0.0,0.8,1.0,3.901,1.0,-9999,0.0,-9999,0.0,72.058375,1.0,-9999,-9999,-9999,0.289,-9999,0.0,-9999,14.454,-9999,0.0,-7.64284,0.541667,9.41095,0.541667,11.943,-9999,-9999,0.542223,36.6789,0.541667,46.5476,-9999,-9999,2.75553,-0.110812,0.0,0.0112744,-0.17782,-0.113056,-0.0865192,0.583333,0.0,0.0,0.00259738,0.00212937,0.0263568,0.030952,0.14421,0.11914,0.14421,0.179084,0.0150492,0.00796038,0.0133644,0.027149,0.110792,0.0943813,0.110792,0.12015,-9999,-9999
20020302,-5.037,1.0,293.1,235.867,1.0,163.041,0.0,2.801,1.0,85.147,0.0,0.0,1.0,2.874,1.0,-9999,0.0,-9999,0.0,52.0833333333,1.0,-9999,-9999,-9999,0.069,-9999,0.0,-9999,14.037,-9999,0.0,-4.41477,0.625,9.40918,0.625,11.9673,-9999,-9999,0.578069,48.9968,0.625,62.318,-9999,-9999,2.82958,-0.0528962,0.0,0.011323,-0.162376,-0.0964346,-0.0486012,0.625,0.0,0.0,0.00330403,0.00271979,0.0181515,0.023268,0.0647403,0.0647403,0.112098,0.164172,0.0117098,0.00625994,0.00969762,0.0265388,0.141737,0.118963,0.139609,0.147309,-9999,-9999
20020303,-4.053,1.0,295.924,236.908,1.0,167.518,0.0,3.223,1.0,85.747,0.0,0.0,1.0,1.416,1.0,-9999,0.0,-9999,0.0,52.3,1.0,-9999,-9999,-9999,0.159,-9999,0.0,-9999,14.201,-9999,0.0,-7.02213,0.583333,8.12763,0.583333,10.3374,-9999,-9999,0.605622,53.5126,0.583333,68.0615,-9999,-9999,4.00504,-0.106684,0.0,0.0111481,-0.175471,-0.153612,-0.119586,0.625,0.0,0.0,0.00531471,0.00451626,0.0210422,0.026063,0.130509,0.146096,0.164075,0.180675,0.0134438,0.00740948,0.0119638,0.0283417,0.14054,0.116553,0.138552,0.145698,-9999,-9999
20020304,0.24,1.0,298.752,236.85,1.0,192.223,0.0,4.821,1.0,85.687,0.0,0.0,1.0,1.402,1.0,-9999,-9999,-9999,-9999,52.0666666667,1.0,-9999,-9999,-9999,0.289,-9999,0.0,-9999,14.454,-9999,0.0,-0.569478,0.583333,6.7828,0.583333,7.91463,-9999,-9999,0.579127,64.8416,0.583333,75.6615,-9999,-9999,4.49726,-0.166169,0.0,0.0112898,-0.208081,-0.204557,-0.162915,0.583333,0.458333,0.0,0.0111,0.00999229,0.036311,0.0410001,0.19924,0.19924,0.215676,0.232373,0.0214429,0.016948,0.0231737,0.0447593,0.138687,0.113569,0.136715,0.144014,-9999,-9999
20020305,3.959,1.0,301.584,212.833,1.0,206.063,0.0,6.521,1.0,85.21,0.0,0.0,1.0,1.423,1.0,-9999,0.0,-9999,0.0,46.8166666667,1.0,-9999,-9999,-9999,0.069,-9999,0.0,-9999,14.037,-9999,0.0,0.605035,0.708333,7.59407,0.708333,8.91875,-9999,-9999,0.596269,56.4104,0.75,66.2504,-9999,-9999,4.61501,-0.160615,0.125,0.0112898,-0.155699,-0.133642,-0.126088,0.0833333,0.291667,0.791667,0.0185649,0.0172721,0.0479671,0.0554095,0.187227,0.143585,0.186162,0.211729,0.0291205,0.0247258,0.0325635,0.0484188,0.123055,0.0967519,0.11562,0.130545,-9999,-9999
20020306,9.278,1.0,304.42,195.608,1.0,227.553,0.0,10.331,1.0,84.846,0.0,0.0,1.0,2.358,1.0,-9999,0.0,-9999,0.0,42.9666666667,1.0,-9999,-9999,-9999,0.159,-9999,0.0,-9999,14.201,-9999,0.0,4.62819,0.916667,7.87274,0.916667,9.20004,-9999,-9999,0.577791,30.8574,0.958333,36.0598,-9999,-9999,4.26793,-0.0350503,0.458333,0.0114634,-0.0590166,-0.0137885,0.004144,0.375,0.708333,0.875,0.0320912,0.0310773,0.0678324,0.0800885,0.0844481,0.0155669,0.0844481,0.134469,0.0419669,0.0393383,0.0475885,0.0680376,0.11162,0.0468808,0.106614,0.119138,-9999,-9999
20020307,11.576,1.0,307.257,198.608,1.0,260.256,0.0,9.625,1.0,84.163,0.0,0.0,1.0,5.258,1.0,-9999,0.0,-9999,0.0,44.2500416667,1.0,-9999,-9999,-9999,0.289,-9999,0.0,-9999,14.454,-9999,0.0,9.40488,0.833333,8.20404,0.833333,9.63146,-9999,-9999,0.554101,30.8974,0.833333,36.2733,-9999,-9999,3.71796,0.000576474,0.833333,0.0116976,-0.0285072,0.0105748,0.0138387,0.833333,0.833333,0.833333,0.0407049,0.0394086,0.0743837,0.0853969,0.0697302,0.0249449,0.0697302,0.113836,0.0465271,0.0424589,0.0547436,0.0750529,0.111757,0.0758424,0.106696,0.119403,-9999,-9999
20020308,1.136,1.0,310.095,195.1,1.0,228.257,0.0,3.406,1.0,84.354,0.0,5.7,1.0,4.602,1.0,-9999,0.0,-9999,0.0,51.4666666667,1.0,-9999,-9999,-9999,0.069,-9999,0.0,-9999,14.037,-9999,0.0,-5.31997,0.958333,8.03049,0.958333,9.44216,-9999,-9999,0.498421,43.8212,0.958333,51.5244,-9999,-9999,4.11516,-0.101554,0.875,0.0117385,-0.116349,-0.113877,-0.101837,0.916667,0.958333,0.916667,0.0207803,0.0186455,0.0295374,0.0367901,0.12907,0.12907,0.137795,0.145853,0.0217862,0.0143067,0.0234769,0.0408823,0.108216,0.0851147,0.108932,0.115309,-9999,-9999
20020309,0.246,1.0,312.932,244.875,1.0,189.74,0.0,4.024,1.0,85.889,0.0,0.0,1.0,1.522,1.0,-9999,0.0,-9999,0.0,56.0166666667,1.0,-9999,-9999,-9999,0.159,-9999,0.0,-9999,14.201,-9999,0.0,-2.92506,0.708333,7.4863,0.708333,8.92268,-9999,-9999,0.473383,67.7664,0.708333,80.7686,-9999,-9999,4.54137,-0.1769,0.875,0.0119701,-0.17916,-0.173919,-0.170921,0.791667,0.916667,0.916667,0.0225071,0.0202982,0.0258631,0.0344033,0.204667,0.198952,0.202531,0.205144,0.0206803,0.0138207,0.0231927,0.0394494,0.133963,0.104259,0.130157,0.14302,-9999,-9999
20020310,6.539,1.0,315.768,176.8,1.0,248.22,0.0,6.52,1.0,85.304,0.0,0.0,1.0,1.725,1.0,-9999,0.0,-9999,0.0,39.8833333333,1.0,-9999,-9999,-9999,0.289,-9999,0.0,-9999,14.454,-9999,0.0,-0.352274,0.75,6.33478,0.75,7.61134,-9999,-9999,0.414076,37.3744,0.75,44.9059,-9999,-9999,3.82419,-0.103195,0.833333,0.0122588,-0.118687,-0.0972982,-0.0933841,0.833333,0.791667,0.833333,0.0419071,0.039887,0.0458126,0.0554988,0.152797,0.11922,0.152036,0.165139,0.0338908,0.0309239,0.045159,0.0566859,0.0954482,0.0775185,0.0924431,0.104662,-9999,-9999
20020311,7.58,1.0,318.603,237.717,1.0,229.63,0.0,6.546,1.0,85.336,0.583333,0.0,1.0,2.088,1.0,0.208,0.583333333333,127.246428571,0.583333333333,54.2083333333,1.0,-9999,-9999,-9999,0.069,-9999,0.0,-9999,14.037,-9999,0.0,10.0308,0.958333,9.31422,0.958333,10.8845,10.6028,10.9851,0.417373,58.2981,0.958333,68.1268,66.3632,68.7559,4.66246,-0.128548,0.916667,0.0122588,-0.131391,-0.123721,-0.102493,0.916667,0.916667,0.916667,0.0476,0.0429032,0.0513515,0.0558399,0.179605,0.147097,0.174294,0.180011,0.0352552,0.0337403,0.0473666,0.0730348,0.126401,0.116337,0.123433,0.138799,-9999,-9999
20020312,10.615,1.0,321.434,186.575,1.0,242.7,0.0,9.11,1.0,84.969,1.0,0.0,1.0,1.461,1.0,0.160625,1.0,67.0935416667,1.0,43.3,1.0,-9999,-9999,-9999,0.159,-9999,0.0,-9999,14.201,-9999,0.0,4.48,1.0,7.61071,1.0,8.97596,8.6636,9.43808,0.420169,29.9723,1.0,35.3489,34.1187,37.1687,3.68119,-0.0400429,0.875,0.0122588,-0.0863923,0.0078044,0.0191433,0.875,0.916667,0.916667,0.062357,0.0530192,0.0644916,0.0694985,0.0587014,0.0322466,0.0587014,0.138785,0.0432898,0.0421088,0.0704639,0.0921385,0.0979074,0.0432254,0.0979074,0.108532,-9999,-9999
20020313,12.47,1.0,324.26,215.292,1.0,262.599,0.0,10.975,1.0,83.806,1.0,0.0,1.0,5.373,1.0,0.421458333333,1.0,36.4133333333,1.0,49.7083333333,1.0,-9999,-9999,-9999,0.289,-9999,0.0,-9999,14.454,-9999,0.0,7.06417,1.0,8.75743,1.0,10.3284,9.96896,12.9735,0.461175,41.1702,1.0,48.5556,46.8658,60.9908,4.57,0.0293878,0.958333,0.0125634,0.0293878,0.029849,0.032083,0.958333,0.958333,0.958333,0.0429314,0.0449884,0.04933,0.05546,0.0230071,0.0141671,0.0216587,0.0239268,0.0483395,0.0484304,0.0895756,0.0973875,0.111236,0.0114403,0.111236,0.122486,-9999,-9999
20020314,1.803,1.0,327.081,238.675,1.0,225.567,0.0,4.206,1.0,84.236,1.0,0.0,1.0,3.071,1.0,0.274125,1.0,65.7197916667,1.0,54.95,1.0,-9999,-9999,-9999,0.069,-9999,0.0,-9999,14.037,-9999,0.0,-1.52271,1.0,7.96292,1.0,9.87485,9.30542,11.7965,0.521518,64.7004,1.0,80.2353,75.6085,95.8491,4.20608,-0.208254,1.0,0.0215563,-0.209029,-0.208398,-0.208254,1.0,1.0,1.0,0.00312282,0.00472472,0.00563285,0.00697494,0.212953,0.212998,0.214142,0.215505,0.022207,0.018792,0.0283695,0.0458219,0.121416,0.12434,0.142566,0.170549,-9999,-9999
20020315,1.165,1.0,329.897,225.633,1.0,212.899,0.0,3.222,1.0,84.526,1.0,0.0,1.0,1.663,1.0,0.190958333333,1.0,77.545,1.0,51.025,1.0,-9999,-9999,-9999,0.159,-9999,0.0,-9999,14.201,-9999,0.0,-0.818083,1.0,6.44862,1.0,7.99697,7.53582,9.06392,0.422518,60.609,1.0,75.1615,70.8273,85.1895,3.86953,-0.185016,1.0,0.0312658,-0.192833,-0.165592,-0.164967,1.0,1.0,1.0,0.000277635,0.00126702,0.00197643,0.00260201,0.16581,0.16638,0.168436,0.195043,0.0210684,0.0165154,0.024926,0.0450585,0.11302,0.118099,0.133553,0.151512,-9999,-9999
20020316,2.469,1.0,332.705,175.608,1.0,216.535,0.0,4.339,1.0,84.249,1.0,0.0,1.0,3.134,1.0,0.293833333333,1.0,22.9410416667,1.0,41.1416666667,1.0,-9999,-9999,-9999,0.289,-9999,0.0,-9999,14.454,-9999,0.0,-4.43521,1.0,6.10867,1.0,7.57539,7.13855,8.58609,0.482741,47.595,1.0,59.0228,55.6192,66.8976,3.60789,-0.181729,1.0,0.0359655,-0.177897,-0.176113,-0.173848,1.0,1.0,1.0,0.0022657,0.00120432,0.00657001,0.0106003,0.187573,0.177691,0.181368,0.184914,0.0233588,0.0151113,0.0268615,0.0462941,0.0867201,0.0921498,0.106408,0.123781,-9999,-9999
20020317,2.136,1.0,335.506,189.65,1.0,232.362,0.0,4.195,1.0,84.4,1.0,0.0,1.0,3.511,1.0,0.314916666667,1.0,25.71625,1.0,45.0,1.0,-9999,-9999,-9999,0.069,-9999,0.0,-9999,14.037,-9999,0.0,-3.81562,1.0,6.71763,1.0,8.33056,7.64696,9.44202,0.532067,50.2753,1.0,62.3466,57.2305,70.6648,4.01456,-0.227172,1.0,0.0419713,-0.228142,-0.22662,-0.224384,1.0,1.0,1.0,0.00767237,0.00508922,0.0139693,0.0191822,0.23947,0.235812,0.240048,0.242888,0.0226523,0.0107233,0.0226523,0.0458683,0.0921908,0.098398,0.110544,0.121559,-9999,-9999
20020318,2.192,1.0,338.297,165.842,1.0,242.432,0.0,2.846,1.0,84.727,1.0,0.0,1.0,1.594,1.0,0.15625,1.0,61.1666666667,1.0,36.4,1.0,-9999,-9999,-9999,0.159,-9999,0.0,-9999,14.201,-9999,0.0,0.10125,1.0,7.92379,1.0,9.34521,8.39367,11.1374,0.512583,45.7203,1.0,53.9219,48.4315,64.2626,3.32973,-0.0716042,1.0,0.0472325,-0.115487,-0.0778016,-0.070235,1.0,1.0,1.0,0.0130133,0.00952328,0.0206861,0.0283142,0.0900465,0.0836979,0.0900465,0.144276,0.0226434,0.0116653,0.0226434,0.0458421,0.0793291,0.0849084,0.0918966,0.105973,-9999,-9999
20020319,3.111,1.0,341.079,268.408,1.0,202.816,0.0,5.275,1.0,85.398,1.0,0.0,1.0,1.476,1.0,0.16225,1.0,90.026875,1.0,59.5416666667,1.0,-9999,-9999,-9999,0.289,-9999,0.0,-9999,14.454,-9999,0.0,1.85521,1.0,6.62963,1.0,8.22143,7.02276,9.31833,0.438705,64.4705,1.0,79.9502,68.2936,90.6171,3.5116,-0.169757,1.0,0.0445439,-0.181935,-0.17626,-0.170278,1.0,1.0,1.0,0.0208571,0.016155,0.0312082,0.0430829,0.191477,0.197308,0.199812,0.216867,0.0248861,0.0174831,0.0308258,0.0465015,0.126168,0.122226,0.132671,0.143343,-9999,-9999
20020320,7.893,1.0,343.851,271.017,1.0,219.011,0.0,8.33,1.0,85.68,1.0,0.0,1.0,1.472,1.0,0.140875,1.0,100.904583333,1.0,60.1166666667,1.0,-9999,-9999,-9999,0.069,-9999,0.0,-9999,14.037,-9999,0.0,5.47062,1.0,5.76079,1.0,6.73203,6.10241,7.94999,0.481556,58.6594,1.0,68.549,62.1379,80.9509,3.55207,-0.0851122,1.0,0.042894,-0.109182,-0.0310797,-0.0263635,0.958333,1.0,1.0,0.0393294,0.0322376,0.0580236,0.0811975,0.0821996,0.0613653,0.0829384,0.182031,0.0352157,0.0387463,0.0488151,0.0714351,0.125309,0.0949088,0.132436,0.14534,-9999,-9999
20020321,11.669,1.0,346.61,254.517,1.0,228.135,0.0,10.928,1.0,85.575,1.0,0.0,1.0,1.809,1.0,0.158666666667,1.0,95.25025,1.0,56.5,1.0,-9999,-9999,-9999,0.159,-9999,0.0,-9999,14.201,-9999,0.0,6.31521,1.0,6.23917,1.0,7.73722,7.0598,8.61016,0.358699,57.0346,1.0,70.7289,64.5364,78.7088,3.48887,0.00182935,1.0,0.044978,-0.040951,-0.0220855,-0.00152167,1.0,1.0,1.0,0.0608283,0.0518103,0.087738,0.123229,0.090789,0.0794461,0.0877639,0.12347,0.043625,0.0451959,0.0831314,0.106549,0.115754,0.106688,0.126473,0.137175,-9999,-9999
20020322,13.822,1.0,349.358,257.508,1.0,240.862,0.0,13.465,1.0,84.924,1.0,0.0,1.0,2.165,1.0,0.210333333333,1.0,91.529375,1.0,56.9833333333,1.0,-9999,-9999,-9999,0.289,-9999,0.0,-9999,14.454,-9999,0.0,7.93688,1.0,7.39479,0.958333,9.32009,8.41781,10.2049,0.335418,51.186,1.0,64.5127,58.2672,70.6375,3.51995,0.00595894,0.833333,0.0459149,-0.00376175,-0.00248343,0.0110295,0.916667,0.916667,0.916667,0.080674,0.0677663,0.115942,0.162081,0.101816,0.0732663,0.101816,0.164987,0.0488838,0.0521092,0.0938359,0.120926,0.115118,0.122976,0.129499,0.146147,-9999,-9999
20020323,13.261,1.0,352.093,274.375,1.0,227.788,0.0,12.956,1.0,84.102,1.0,0.0,1.0,4.74,1.0,0.386041666667,1.0,41.6441666667,1.0,62.3,1.0,-9999,-9999,-9999,0.069,-9999,0.0,-9999,14.037,-9999,0.0,3.43854,1.0,7.92775,1.0,10.1389,9.0245,10.9404,0.368675,73.6722,1.0,94.2202,83.8642,101.669,4.15692,-0.181031,1.0,0.0489646,-0.197932,-0.186856,-0.175747,1.0,1.0,0.958333,0.0811036,0.0683656,0.114553,0.174268,0.299273,0.266319,0.299273,0.343938,0.0464965,0.049619,0.0845783,0.102677,0.120522,0.134997,0.149133,0.154768,-9999,-9999
20020324,7.733,1.0,354.815,190.525,1.0,251.809,0.0,5.965,1.0,84.104,1.0,0.0,1.0,2.601,1.0,0.238434782609,0.958333333333,58.288125,1.0,42.6833333333,1.0,-9999,-9999,-9999,0.159,-9999,0.0,-9999,14.201,-9999,0.0,0.235625,1.0,4.49625,1.0,5.75031,5.11828,6.2049,0.310642,52.0795,1.0,66.6051,59.2843,71.8705,3.27161,-0.0407883,0.875,0.0460202,-0.0510197,-0.0473588,-0.0467303,1.0,0.875,1.0,0.059009,0.0487721,0.0798488,0.110943,0.123586,0.0958265,0.123586,0.158832,0.0329535,0.0329535,0.0490595,0.0608136,0.082297,0.0923557,0.104246,0.109305,-9999,-9999
20020325,7.2,1.0,357.521,234.808,1.0,252.177,0.0,5.096,1.0,84.761,1.0,0.0,1.0,1.863,1.0,0.194416666667,1.0,75.785,1.0,52.4916666667,1.0,-9999,-9999,-9999,0.289,-9999,0.0,-9999,14.454,-9999,0.0,2.05812,1.0,5.66508,1.0,7.31516,6.44881,7.81791,0.361912,63.9345,1.0,82.5568,72.7794,88.2308,3.48416,-0.180271,0.583333,0.0470193,-0.188183,-0.179368,-0.161077,0.583333,0.583333,1.0,0.056492,0.0478357,0.0736818,0.0955303,0.254373,0.209071,0.241556,0.283714,0.0318241,0.0253278,0.0383153,0.0498559,0.0995597,0.110687,0.116089,0.126878,-9999,-9999
20020326,9.067,1.0,360.211,267.383,1.0,232.195,0.0,7.489,1.0,85.139,1.0,0.0,1.0,1.61,1.0,0.163375,1.0,98.3685416667,1.0,59.8916666667,1.0,-9999,-9999,-9999,0.069,-9999,0.0,-9999,14.037,-9999,0.0,3.47375,1.0,6.27562,1.0,8.13513,7.78243,8.6668,0.365141,67.2138,1.0,87.1297,83.3522,92.824,3.53243,-0.0676373,0.708333,0.0466149,-0.078029,-0.0619431,-0.026565,0.666667,0.75,1.0,0.0620912,0.0547394,0.0813469,0.0972411,0.145079,0.0832043,0.136783,0.167048,0.0352995,0.0335248,0.0426921,0.0537926,0.114907,0.120495,0.126996,0.146159,-9999,-9999
20020327,12.24,1.0,362.887,279.65,1.0,234.713,0.0,11.333,1.0,84.732,1.0,0.0,1.0,2.167,1.0,0.204458333333,1.0,89.2775416667,1.0,62.9416666667,1.0,378.077,0.0,-9999,0.159,-9999,0.0,-9999,14.201,-9999,0.0,4.02688,1.0,6.79521,1.0,8.80867,8.5644,9.38436,0.352687,68.5459,1.0,88.8564,86.3924,94.6636,4.16844,-0.10073,0.791667,0.0501113,-0.115659,-0.101404,-0.0988412,0.791667,0.791667,0.958333,0.0727255,0.0668734,0.0926252,0.102728,0.192379,0.163711,0.190453,0.214728,0.0445684,0.0414192,0.0559143,0.069538,0.125327,0.128784,0.136328,0.151701,-9999,-9999
20020328,13.196,1.0,365.546,282.25,1.0,236.21,0.0,12.356,1.0,84.765,1.0,0.0,1.0,1.942,1.0,0.188041666667,1.0,96.1077083333,1.0,63.75,1.0,378.068,0.0,-9999,0.802,-9999,0.0,-9999,14.296,-9999,0.0,4.81629,1.0,6.50483,1.0,8.43225,8.19842,8.98334,0.321999,64.8772,1.0,84.1008,81.7686,89.5971,3.95004,-0.00927598,0.958333,0.0508995,-0.0513836,-0.0327619,-0.0256185,1.0,0.958333,1.0,0.0726676,0.0701335,0.0900834,0.10191,0.101887,0.0979226,0.105565,0.152501,0.0502287,0.0480358,0.067776,0.0769714,0.130583,0.135059,0.142302,0.156026,-9999,-9999
20020329,12.585,1.0,368.187,289.192,1.0,235.036,0.0,11.312,1.0,84.663,1.0,0.0,1.0,2.436,1.0,0.226708333333,1.0,96.6645833333,1.0,65.175,1.0,378.244,0.0,-9999,16.143,-9999,0.0,-9999,9.405,-9999,0.0,4.04483,1.0,6.02042,1.0,7.8043,7.58788,8.30828,0.346778,67.4664,1.0,87.4571,85.0319,93.1048,4.28759,-0.11921,0.916667,0.052615,-0.124995,-0.11921,-0.109878,0.875,0.916667,1.0,0.0669409,0.0674577,0.0787793,0.103792,0.205766,0.175769,0.205766,0.228485,0.05231,0.052754,0.063689,0.0818485,0.136651,0.145214,0.151451,0.167618,-9999,-9999
20020330,13.382,1.0,370.81,287.7,1.0,235.288,0.0,11.475,1.0,84.946,1.0,0.0,1.0,2.744,1.0,0.234291666667,1.0,98.8475,1.0,64.8916666667,1.0,378.268,0.0,-9999,29.376,-9999,0.0,-9999,5.778,-9999,0.0,4.89004,1.0,6.50563,1.0,8.40053,7.36131,8.50197,0.367887,65.9753,1.0,85.192,74.653,86.2208,3.962,-0.102434,1.0,0.0513815,-0.110175,-0.0951027,-0.0822238,1.0,1.0,1.0,0.0783662,0.0795485,0.0920931,0.115621,0.195204,0.159928,0.19548,0.214045,0.0434616,0.0503091,0.0582019,0.0677896,0.128029,0.136677,0.144527,0.156769,-9999,-9999
20020331,13.598,1.0,373.414,292.2,1.0,237.713,0.0,12.048,1.0,85.061,1.0,0.0,1.0,1.905,1.0,0.16775,1.0,108.411458333,1.0,66.0,1.0,378.106,0.0,-9999,34.333,-9999,0.0,-9999,4.003,-9999,0.0,5.64021,1.0,6.25175,1.0,8.0441,7.07404,8.17019,0.472921,62.9892,1.0,81.0479,71.2741,82.3183,3.53755,-0.02112,0.958333,0.0536986,-0.0414932,-0.025386,-0.0198724,0.916667,1.0,1.0,0.092394,0.0926347,0.101571,0.127871,0.126926,0.100391,0.127075,0.16566,0.0205137,0.0281806,0.0444673,0.0644036,0.111245,0.115285,0.139577,0.148342,-9999,-9999
