TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20080206,-13.702,1.0,185.007,127.44,1.0,178.431,1.0,1.391,1.0,100.18,1.0,0.0,1.0,3.06,1.0,0.17105625,1.0,12.1545672917,1.0,219.9439375,1.0,40.7356566042,1.0,252.981229167,1.0,324.635,1.0,-9.428,1.0,12.4,1.0,-14.6572,1.0,4.14896,1.0,2.75265,2.52353,3.0859,0.229915,36.2634,1.0,24.0591,22.0566,26.9719,2.15766,-0.188501,0.979167,0.0439471,-0.202731,-0.188501,-0.173894,1.0,0.979167,0.979167,0.24547,0.238989,0.247753,0.271745,0.433971,0.422831,0.433971,0.444265,0.569046,0.553557,0.570229,0.619441,0.559346,0.549393,0.559346,0.585704,-9999,-9999
20080207,-13.114,1.0,187.499,122.021,1.0,186.45,1.0,1.412,1.0,100.323,1.0,0.0,1.0,1.857,1.0,0.119559583333,1.0,18.0469920833,1.0,210.787625,1.0,38.6229929583,1.0,251.801458333,1.0,327.652,1.0,-9.515,1.0,12.3,1.0,-14.7761,1.0,4.25344,1.0,2.8775,2.66596,3.16361,0.237133,40.4828,1.0,27.3871,25.3737,30.1102,2.22599,-0.135508,1.0,0.0440287,-0.143979,-0.135508,-0.126905,1.0,1.0,1.0,0.269618,0.262646,0.271946,0.291594,0.405125,0.394366,0.408726,0.416564,0.589807,0.575688,0.590789,0.647129,0.541379,0.533903,0.541484,0.569309,-9999,-9999
20080208,-12.179,1.0,190.03,128.791,1.0,191.471,1.0,1.564,1.0,100.426,1.0,0.0,1.0,1.112,1.0,0.0858779166667,1.0,23.7799927083,1.0,221.8258125,1.0,40.1164771875,1.0,256.36475,1.0,328.225,1.0,-9.233,1.0,12.4,1.0,-13.2971,1.0,4.02407,1.0,2.86774,2.57244,2.99301,0.237454,37.7943,1.0,26.934,24.1605,28.1105,2.20527,-0.065294,1.0,0.0407895,-0.0804707,-0.065294,-0.0618318,1.0,1.0,1.0,0.30816,0.297849,0.318569,0.328452,0.373454,0.369617,0.376053,0.394813,0.636428,0.619659,0.634548,0.704474,0.571126,0.565416,0.571849,0.603824,-9999,-9999
20080209,-10.179,1.0,192.597,134.875,1.0,194.53,1.0,1.875,1.0,100.129,1.0,0.0,1.0,3.249,1.0,0.165244791667,1.0,18.6493435417,1.0,233.498895833,1.0,42.9897982917,1.0,267.766020833,1.0,324.908,1.0,-8.442,1.0,12.6,1.0,-9.47194,1.0,3.39397,1.0,2.49017,2.25175,2.62111,0.218024,34.4148,1.0,25.2502,22.8327,26.578,2.33469,0.112316,1.0,0.0475001,0.110911,0.112714,0.119831,1.0,1.0,1.0,0.367077,0.353463,0.378008,0.389525,0.254761,0.240374,0.257426,0.280552,0.720354,0.702188,0.717186,0.805502,0.597226,0.593439,0.598572,0.634312,-9999,-9999
20080210,-8.029,1.0,195.203,104.271,1.0,204.693,1.0,2.234,1.0,99.758,1.0,0.0,1.0,6.803,1.0,0.417978541667,1.0,-1.95756833333,1.0,170.099854167,1.0,32.2500237917,1.0,278.671625,1.0,324.693,1.0,-6.731,1.0,13.2,1.0,-5.45508,1.0,3.70869,1.0,2.74936,2.50897,2.86416,0.243136,12.965,1.0,9.61134,8.77099,10.0127,2.29575,0.104499,1.0,0.0351032,0.0987461,0.104499,0.104638,1.0,1.0,1.0,0.432905,0.415826,0.438237,0.454808,0.328406,0.311327,0.333197,0.350628,0.812452,0.794492,0.809034,0.918146,0.475046,0.474249,0.476899,0.50807,-9999,-9999
20080211,-13.227,1.0,197.844,92.311,1.0,181.147,1.0,1.535,1.0,100.046,1.0,0.0,1.0,6.04,1.0,0.3922775,1.0,-12.904100625,1.0,152.382645833,1.0,29.0518309792,1.0,257.310041667,1.0,326.533,1.0,-7.602,1.0,13.2,1.0,-14.0575,1.0,3.5003,1.0,2.59487,2.36799,2.70323,0.221394,17.6108,1.0,13.0554,11.9139,13.6005,2.38108,-0.111005,1.0,0.0334166,-0.118911,-0.11101,-0.107287,1.0,1.0,1.0,0.295284,0.273499,0.288929,0.297401,0.406289,0.391847,0.401346,0.406289,0.538177,0.537751,0.551454,0.623038,0.432449,0.431953,0.435279,0.467601,-9999,-9999
20080212,-14.082,1.0,200.521,140.002,1.0,169.58,1.0,1.52,1.0,100.296,1.0,0.0,1.0,4.553,1.0,0.297681276596,0.979166666667,11.6491979167,1.0,233.238354167,1.0,44.3813345,1.0,253.551125,1.0,326.49,1.0,-8.839,1.0,12.7,1.0,-14.654,1.0,4.55306,1.0,3.37532,3.0802,3.51626,0.203494,37.4127,1.0,27.7351,25.3102,28.8933,2.30064,-0.199398,1.0,0.0340432,-0.215138,-0.200784,-0.199327,1.0,1.0,1.0,0.268292,0.252985,0.261447,0.271052,0.46769,0.458118,0.46769,0.472358,0.495909,0.498264,0.512983,0.583024,0.627706,0.629501,0.631255,0.668204,-9999,-9999
20080213,-12.267,1.0,203.231,145.02,1.0,184.342,1.0,1.727,1.0,100.1,1.0,0.0,1.0,2.715,1.0,0.15503875,1.0,25.4063145833,1.0,248.010958333,1.0,45.3221206458,1.0,258.6338125,1.0,324.045,1.0,-8.72,1.0,12.6,1.0,-12.0635,1.0,4.03389,1.0,3.00032,2.87475,3.26468,0.212165,42.2222,1.0,31.4039,30.0896,34.1709,2.45532,-0.0345407,1.0,0.0449222,-0.0347436,-0.0297973,-0.00707679,1.0,1.0,1.0,0.305026,0.290979,0.305195,0.308172,0.339566,0.295699,0.337363,0.340426,0.58237,0.584201,0.598149,0.691117,0.651618,0.653042,0.657334,0.6918,-9999,-9999
20080214,-12.413,1.0,205.973,142.832,1.0,182.291,1.0,1.602,1.0,100.165,1.0,0.0,1.0,4.764,1.0,0.293539375,1.0,23.4910083333,1.0,240.9105625,1.0,44.407953,1.0,257.224145833,1.0,323.707,1.0,-8.768,1.0,12.7,1.0,-13.3109,1.0,4.74356,1.0,3.52815,3.43921,3.83902,0.21355,46.8974,1.0,34.8813,34.0019,37.9547,2.45922,-0.281115,1.0,0.043506,-0.287591,-0.281136,-0.277073,1.0,1.0,1.0,0.287661,0.269038,0.285464,0.291501,0.568776,0.561006,0.567764,0.570631,0.642118,0.625088,0.662606,0.745743,0.678231,0.672105,0.683292,0.715737,-9999,-9999
20080215,-12.581,1.0,208.748,149.127,1.0,176.135,1.0,1.733,1.0,100.455,1.0,0.0,1.0,3.355,1.0,0.190290833333,1.0,20.7052416667,1.0,249.201395833,1.0,46.2337358542,1.0,258.3230625,1.0,325.876,1.0,-9.284,1.0,12.5,1.0,-13.2507,1.0,4.34613,1.0,3.34028,3.15106,3.52058,0.21526,41.458,1.0,31.8632,30.0582,33.5831,2.40667,-0.143767,1.0,0.0458017,-0.158473,-0.143713,-0.136423,1.0,1.0,1.0,0.273068,0.255427,0.27088,0.27844,0.416835,0.412399,0.416129,0.419678,0.796719,0.717516,0.80357,0.874737,0.768923,0.741633,0.773834,0.801008,-9999,-9999
20080216,-12.675,1.0,211.552,149.02,1.0,179.327,1.0,1.73,1.0,100.601,1.0,0.0,1.0,3.289,1.0,0.19464625,1.0,26.6424295833,1.0,249.735729167,1.0,45.8624167292,1.0,255.841666667,1.0,326.96,1.0,-9.118,1.0,12.5,1.0,-13.1798,1.0,4.75942,1.0,3.65792,3.4507,3.85185,0.251322,46.8048,1.0,35.9725,33.9347,37.8797,2.5527,-0.228009,1.0,0.0507621,-0.234905,-0.228009,-0.211373,1.0,1.0,1.0,0.261343,0.243748,0.258747,0.268151,0.489352,0.475622,0.48374,0.488088,0.796128,0.67526,0.761364,0.846887,0.751205,0.700181,0.740102,0.76967,-9999,-9999
20080217,-10.265,1.0,214.387,151.161,1.0,190.467,1.0,2.399,1.0,101.275,1.0,0.0,1.0,2.127,1.0,0.120422291667,1.0,33.087255,1.0,259.779229167,1.0,45.7170896667,1.0,262.823020833,1.0,327.854,1.0,-8.923,1.0,12.5,1.0,-11.0405,1.0,5.39115,1.0,4.16351,3.90873,4.36711,0.306225,52.0246,1.0,40.1779,37.7193,42.1426,2.80044,-0.173737,1.0,0.0452931,-0.18458,-0.174706,-0.165378,1.0,1.0,1.0,0.301349,0.286506,0.302278,0.314157,0.475086,0.470389,0.475086,0.480002,0.741842,0.589509,0.725516,0.748335,0.650926,0.572755,0.636297,0.651519,-9999,-9999
20080218,-6.912,1.0,217.249,156.857,1.0,198.26,1.0,3.229,1.0,100.999,1.0,0.0,1.0,3.838,1.0,0.17759125,1.0,27.2862227083,1.0,263.654125,1.0,48.4279596667,1.0,279.403,1.0,327.011,1.0,-7.687,1.0,12.9,1.0,-6.33171,1.0,3.07585,1.0,2.39557,2.23007,2.5783,0.302563,28.2356,1.0,21.9908,20.4716,23.6683,2.58906,0.0991359,1.0,0.042481,0.0991359,0.103014,0.109678,1.0,1.0,1.0,0.357665,0.341532,0.368059,0.386122,0.258529,0.234321,0.264857,0.297672,0.704737,0.527196,0.681187,0.704737,0.570297,0.493438,0.551338,0.570297,-9999,-9999
20080219,-5.055,1.0,220.14,139.066,1.0,212.935,1.0,2.833,1.0,99.887,1.0,0.0,1.0,6.121,1.0,0.401475,1.0,18.2026145833,1.0,235.581270833,1.0,42.2488344375,1.0,291.550125,1.0,319.507,1.0,-5.54,1.0,13.7,1.0,0.127313,1.0,4.45362,1.0,3.46862,3.22899,3.73321,0.375125,24.9862,1.0,19.4601,18.1157,20.9445,2.52982,0.0867698,1.0,0.0412701,0.0797887,0.0862953,0.0867698,1.0,1.0,1.0,0.390391,0.37107,0.401374,0.422967,0.303622,0.284291,0.314365,0.343178,0.620316,0.522049,0.608534,0.621704,0.458963,0.421684,0.452341,0.458963,-9999,-9999
20080220,-7.629,1.0,223.055,152.409,1.0,205.995,1.0,2.231,1.0,100.224,1.0,0.0,1.0,3.132,1.0,0.187300833333,1.0,30.8178216667,1.0,261.421083333,1.0,45.0037587083,1.0,282.582208333,1.0,320.59,1.0,-5.712,1.0,14.0,1.0,-3.89809,1.0,3.94658,1.0,3.19402,2.92571,3.4561,0.348889,38.949,1.0,31.5219,28.874,34.1084,2.56658,-0.120553,1.0,0.041927,-0.1336,-0.12023,-0.103483,1.0,1.0,1.0,0.334791,0.317871,0.333989,0.354571,0.455344,0.450735,0.455344,0.463638,0.508836,0.474677,0.506491,0.54199,0.480191,0.473962,0.481897,0.490615,-9999,-9999
20080221,-4.585,1.0,225.996,95.681,1.0,239.733,1.0,2.78,1.0,99.091,1.0,0.0,1.0,5.513,1.0,0.308889166667,1.0,13.900711875,1.0,167.551375,1.0,27.6241560417,1.0,293.8885625,1.0,320.131,1.0,-4.204,1.0,14.6,1.0,-1.2544,1.0,1.88545,1.0,1.52592,1.39774,1.75245,0.290789,19.0174,1.0,15.391,14.0981,17.6759,2.35308,0.0418636,1.0,0.0417734,0.00931982,0.042333,0.0582269,1.0,1.0,1.0,0.395336,0.375587,0.40385,0.429523,0.353473,0.355303,0.364046,0.371882,0.604522,0.612853,0.648618,0.665906,0.39134,0.400548,0.419264,0.42826,-9999,-9999
20080222,-8.175,1.0,228.96,146.361,1.0,209.677,1.0,2.101,1.0,99.686,1.0,0.0,1.0,5.189,1.0,0.356963191489,0.979166666667,32.1158484375,1.0,243.271875,1.0,41.6985378125,1.0,282.223479167,1.0,315.439,1.0,-5.071,1.0,14.6,1.0,-3.5229,1.0,4.71785,1.0,3.81822,3.49748,4.38506,0.345514,37.7982,1.0,30.5906,28.0209,35.132,2.48482,-0.0881881,1.0,0.0467411,-0.114081,-0.0880895,-0.0559813,1.0,1.0,1.0,0.312522,0.286493,0.304239,0.327226,0.40071,0.382714,0.395939,0.401975,0.586204,0.583752,0.647837,0.718536,0.563859,0.559738,0.628265,0.670259,-9999,-9999
20080223,-11.674,1.0,231.948,165.581,1.0,182.18,1.0,1.56,1.0,100.918,1.0,0.0,1.0,5.661,1.0,0.363334375,1.0,36.545061875,1.0,275.517854167,1.0,48.9473723542,1.0,262.268833333,1.0,318.34,1.0,-6.354,1.0,14.2,1.0,-12.1651,1.0,6.41319,1.0,5.19739,4.92896,5.96081,0.290857,56.1293,1.0,45.4884,43.1391,52.17,2.50425,-0.450075,1.0,0.0473622,-0.455483,-0.450023,-0.439222,1.0,1.0,1.0,0.237544,0.203928,0.23102,0.248345,0.687619,0.664421,0.683309,0.687855,0.571952,0.436998,0.702182,0.787625,0.636952,0.566531,0.764515,0.846174,-9999,-9999
20080224,-10.839,1.0,234.956,168.138,1.0,191.0,1.0,2.229,1.0,101.102,1.0,0.0,1.0,2.156,1.0,0.118582916667,1.0,44.6770441667,1.0,281.364125,1.0,49.3464770208,1.0,265.114125,1.0,319.77,1.0,-7.51,1.0,13.4,1.0,-11.6595,1.0,5.42921,1.0,4.55099,4.1727,5.11494,0.316906,54.3687,1.0,45.5741,41.7859,51.2216,2.4074,-0.128792,0.708333,0.0449682,-0.135884,-0.124326,-0.0508259,0.6875,0.708333,0.708333,0.25259,0.216004,0.238687,0.262265,0.381752,0.270482,0.351081,0.393143,0.585903,0.417226,0.645912,0.77795,0.632338,0.544425,0.714146,0.800653,-9999,-9999
20080225,-7.502,1.0,237.986,92.895,1.0,235.397,1.0,2.159,1.0,99.981,1.0,0.0,1.0,2.923,1.0,0.138834583333,1.0,19.5477730625,1.0,165.027125,1.0,25.4999175208,1.0,283.243708333,1.0,317.138,1.0,-5.474,1.0,14.0,1.0,-5.54682,1.0,2.24264,1.0,1.96393,1.74664,2.11283,0.282609,21.6397,1.0,18.9503,16.8537,20.387,2.34072,0.220036,1.0,0.0401691,0.198056,0.212479,0.216256,1.0,1.0,1.0,0.302968,0.261452,0.290191,0.312194,0.0892813,0.0593398,0.0781774,0.10392,0.602327,0.462407,0.560179,0.628987,0.374154,0.31081,0.356407,0.385883,-9999,-9999
20080226,-6.186,1.0,241.033,160.23,1.0,209.724,1.0,2.711,1.0,99.534,1.0,0.0,1.0,4.355,1.0,0.293094791667,1.0,35.37341875,1.0,271.056645833,1.0,45.6767250625,1.0,288.9035625,1.0,311.382,1.0,-4.996,1.0,14.4,1.0,-1.51567,1.0,5.45137,1.0,4.77387,4.2457,5.09507,0.355097,40.067,1.0,35.0875,31.2055,37.4483,2.58179,-0.117712,1.0,0.0431413,-0.130439,-0.117712,-0.105874,1.0,1.0,1.0,0.321302,0.270801,0.31563,0.330209,0.439014,0.411097,0.429596,0.439014,0.553546,0.415452,0.459033,0.565641,0.559815,0.490321,0.518387,0.568418,-9999,-9999
20080227,-1.604,1.0,244.1,175.513,1.0,224.819,1.0,4.059,1.0,99.606,1.0,0.0,1.0,3.876,1.0,0.21911625,1.0,44.1723666667,1.0,300.1365625,1.0,50.7902624375,1.0,305.369041667,1.0,311.058,1.0,-3.777,1.0,15.1,1.0,3.92303,1.0,5.35864,1.0,4.77191,4.33681,5.04845,0.350173,40.6028,1.0,36.1572,32.8604,38.2525,2.51551,-0.107928,0.979167,0.0500008,-0.140437,-0.115715,-0.107928,0.979167,0.979167,0.979167,0.39755,0.344707,0.398546,0.416847,0.505478,0.482991,0.512611,0.531958,0.547864,0.477051,0.508251,0.585608,0.586386,0.554694,0.571528,0.607225,-9999,-9999
20080228,0.105,1.0,247.182,155.491,1.0,242.671,1.0,4.436,1.0,98.472,1.0,0.0,1.0,3.848,1.0,0.218109166667,1.0,38.7456445833,1.0,265.742541667,1.0,44.2710058333,1.0,315.145208333,1.0,306.607,1.0,-2.299,1.0,16.3,1.0,6.81447,1.0,4.05105,1.0,3.6075,3.17987,3.81656,0.392509,30.3035,1.0,26.9855,23.7867,28.5493,2.48647,-0.00506037,1.0,0.0470754,-0.0325012,-0.0265515,-0.0105756,1.0,1.0,1.0,0.406092,0.357161,0.40737,0.428469,0.411152,0.389662,0.421564,0.442468,0.517291,0.496331,0.509875,0.516261,0.506959,0.502599,0.506712,0.509777,-9999,-9999
20080229,-2.625,1.0,250.281,154.218,1.0,230.784,1.0,2.939,1.0,98.599,1.0,0.0,1.0,4.486,1.0,0.260948541667,1.0,41.4667354167,1.0,264.00375,1.0,44.072949,1.0,299.461770833,1.0,306.398,1.0,-2.459,1.0,17.0,1.0,1.98647,1.0,5.58659,1.0,5.06783,4.52749,5.31174,0.350131,49.8818,1.0,45.2499,40.4252,47.4277,2.53479,-0.298942,1.0,0.0484258,-0.327996,-0.298942,-0.288739,1.0,1.0,0.979167,0.333942,0.288679,0.334282,0.347231,0.632884,0.611189,0.63101,0.638166,0.453325,0.416958,0.436833,0.448364,0.488145,0.483678,0.487464,0.489819,-9999,-9999
20080301,-4.817,1.0,253.394,168.118,1.0,217.821,1.0,3.036,1.0,99.073,1.0,0.0,1.0,2.472,1.0,0.164725319149,0.979166666667,49.524403125,1.0,289.067541667,1.0,47.2249012708,1.0,289.189,1.0,309.464,1.0,-3.602,1.0,16.5,1.0,-2.70039,1.0,6.22036,1.0,5.78158,5.04111,5.91433,0.301199,52.4257,1.0,48.7276,42.4869,49.8465,2.28417,-0.220507,0.979167,0.0451548,-0.250179,-0.220507,-0.209991,0.979167,0.979167,0.979167,0.276966,0.236972,0.276691,0.282276,0.497473,0.488055,0.49152,0.496994,0.395907,0.364141,0.37376,0.383231,0.507773,0.502605,0.507548,0.511651,-9999,-9999
20080302,-4.784,1.0,256.52,172.809,1.0,218.618,1.0,3.293,1.0,99.583,1.0,0.0,1.0,1.497,1.0,0.120248541667,1.0,53.32624875,1.0,296.055791667,1.0,48.2950226042,1.0,289.805416667,1.0,311.509,1.0,-4.037,1.0,16.1,1.0,-3.39534,1.0,5.9991,1.0,5.607,5.25352,5.89968,0.305834,53.6575,1.0,50.1504,46.9888,52.7682,2.40443,-0.248608,0.854167,0.0478358,-0.262369,-0.256597,-0.25062,0.854167,0.854167,0.854167,0.256731,0.225319,0.256731,0.261336,0.506632,0.493744,0.505339,0.514236,0.366868,0.334193,0.342968,0.35654,0.502675,0.495432,0.502527,0.508128,-9999,-9999
20080303,-5.059,1.0,259.659,164.794,1.0,219.26,1.0,2.927,1.0,99.776,1.0,0.0,1.0,3.363,1.0,0.194248958333,1.0,48.0549689583,1.0,287.528291667,1.0,45.9569948542,1.0,290.041333333,1.0,311.23,1.0,-3.703,1.0,16.2,1.0,-3.33784,1.0,5.32098,1.0,4.94565,4.33336,5.2328,0.325089,51.3325,1.0,47.7116,41.8047,50.4818,2.55549,-0.261676,0.9375,0.0481294,-0.27728,-0.261676,-0.254513,0.979167,0.9375,0.9375,0.231573,0.208584,0.227864,0.234394,0.493248,0.482167,0.486565,0.490725,0.337028,0.301416,0.310968,0.329918,0.465125,0.458834,0.463234,0.469199,-9999,-9999
20080304,-3.47,1.0,262.808,180.929,1.0,222.262,1.0,3.548,1.0,99.981,1.0,0.0,1.0,2.46,1.0,0.147909791667,1.0,58.7977279167,1.0,314.397208333,1.0,50.2401842917,1.0,294.152791667,1.0,311.895,1.0,-3.861,1.0,16.1,1.0,-1.66421,1.0,6.22965,1.0,5.79022,5.07336,6.12641,0.316139,58.4604,1.0,54.3367,47.6096,57.4916,2.47828,-0.291257,0.9375,0.0491628,-0.302153,-0.295101,-0.291257,0.9375,0.9375,0.9375,0.229025,0.212695,0.229025,0.23196,0.520282,0.510682,0.519919,0.52539,0.3241,0.28485,0.295906,0.322536,0.484836,0.480164,0.484994,0.490376,-9999,-9999
20080305,-0.715,1.0,265.968,154.976,1.0,249.663,1.0,4.277,1.0,99.641,1.0,0.0,1.0,2.849,1.0,0.159805208333,1.0,49.5748458333,1.0,277.624,1.0,40.7434475833,1.0,314.320333333,1.0,311.611,1.0,-2.331,1.0,16.9,1.0,5.92849,1.0,4.47728,1.0,4.16146,3.64625,4.40308,0.359301,39.9046,1.0,37.0898,32.4979,39.2433,2.63472,-0.160724,1.0,0.0499892,-0.213904,-0.193105,-0.170587,0.895833,1.0,1.0,0.235407,0.224028,0.232637,0.236798,0.395743,0.397933,0.414476,0.452276,0.320449,0.275606,0.287422,0.322844,0.404042,0.396755,0.401667,0.407581,-9999,-9999
20080306,-1.945,1.0,269.136,178.179,1.0,228.015,1.0,3.786,1.0,100.178,1.0,0.0,1.0,4.075,1.0,0.242505833333,1.0,53.2279864583,1.0,303.664104167,1.0,49.8113724792,1.0,303.153854167,1.0,313.711,1.0,-1.933,1.0,18.0,1.0,3.9552,1.0,6.15587,1.0,5.72164,4.83205,6.05385,0.479185,56.616,1.0,52.6224,44.4407,55.6777,2.411,-0.411144,1.0,0.0547944,-0.424082,-0.413784,-0.409379,1.0,1.0,1.0,0.197904,0.192108,0.195712,0.198281,0.607559,0.605678,0.609048,0.617346,0.27936,0.231264,0.241822,0.283505,0.439991,0.43352,0.440119,0.445343,-9999,-9999
20080307,0.959,1.0,272.312,192.552,1.0,237.914,1.0,5.056,1.0,100.064,1.0,0.0,1.0,3.063,1.0,0.150454375,1.0,59.8037270833,1.0,335.034416667,1.0,53.4687077292,1.0,317.193979167,1.0,311.181,1.0,-1.904,1.0,18.2,1.0,5.90275,1.0,5.13667,1.0,4.80094,4.03203,5.18322,0.985031,48.2803,1.0,45.1247,37.8976,48.7178,2.97211,-0.121733,0.958333,0.0599272,-0.125729,-0.12192,-0.0934955,0.958333,0.958333,0.958333,0.202069,0.198295,0.202296,0.206165,0.322898,0.294088,0.32375,0.332753,0.331477,0.267458,0.277628,0.330146,0.469785,0.466625,0.478193,0.486799,-9999,-9999
20080308,6.307,1.0,275.494,186.45,1.0,256.989,1.0,8.414,1.0,99.24,1.0,0.0,1.0,6.066,1.0,0.341199791667,1.0,45.8419604167,1.0,317.122791667,1.0,52.4885509583,1.0,345.1090625,1.0,310.374,1.0,0.337,1.0,21.2,1.0,16.9023,1.0,4.45445,1.0,4.16331,3.49652,4.49481,1.16704,26.4402,1.0,24.712,20.7542,26.6797,2.83066,0.0430301,1.0,0.0462426,0.0430301,0.0430301,0.0430301,1.0,1.0,1.0,0.232003,0.22988,0.237864,0.241558,0.188973,0.186785,0.194834,0.198528,0.483699,0.380211,0.388303,0.454802,0.373776,0.283323,0.308775,0.349781,-9999,-9999
20080309,5.717,1.0,278.682,177.966,1.0,264.858,1.0,5.992,1.0,98.87,1.0,0.0,1.0,3.724,1.0,0.178499791667,1.0,50.9956397917,1.0,308.4119375,1.0,48.2014789583,1.0,343.6269375,1.0,312.779,1.0,1.303,1.0,25.0,1.0,17.1888,1.0,2.72416,1.0,2.54611,2.13833,2.74884,1.30404,22.9317,1.0,21.4329,18.0002,23.1395,2.81402,-0.127737,0.9375,0.0476698,-0.124868,-0.119631,-0.0696048,0.9375,0.9375,1.0,0.221752,0.221253,0.225471,0.229819,0.348209,0.292912,0.346436,0.350134,0.531204,0.448383,0.454756,0.488595,0.45254,0.429046,0.455971,0.468008,-9999,-9999
20080310,3.368,1.0,281.874,190.266,1.0,258.066,1.0,5.08,1.0,98.88,1.0,0.0,1.0,5.157,1.0,0.331810208333,1.0,68.5899916667,1.0,327.3035,1.0,51.0388707292,1.0,328.702854167,1.0,305.162,1.0,1.113,1.0,25.3,1.0,13.5443,1.0,8.47399,1.0,7.92013,6.65166,8.74084,0.915071,59.1173,1.0,55.2534,46.4042,60.979,3.27614,-0.367973,1.0,0.0611052,-0.36763,-0.364864,-0.362068,0.979167,1.0,0.979167,0.199236,0.196313,0.200107,0.203828,0.56549,0.564627,0.565401,0.566985,0.512932,0.472989,0.489237,0.506062,0.569009,0.532237,0.614212,0.618026,-9999,-9999
20080311,2.655,1.0,285.07,202.505,1.0,237.229,1.0,6.449,1.0,99.695,1.0,0.0,1.0,2.76,1.0,0.139080638298,0.979166666667,54.9931638298,0.979166666667,342.418020833,1.0,55.730161125,1.0,321.9350625,1.0,314.054,1.0,-0.529,1.0,23.5,1.0,6.19456,1.0,5.77774,1.0,5.40011,4.02348,5.95969,1.23784,45.5119,1.0,42.5372,31.6934,46.9451,3.612,-0.128997,1.0,0.0630099,-0.147451,-0.130272,-0.127546,1.0,1.0,1.0,0.189089,0.187396,0.191111,0.193274,0.317412,0.3163,0.323181,0.33145,0.476983,0.44226,0.480598,0.496893,0.548036,0.52305,0.577732,0.59289,-9999,-9999
20080312,6.065,1.0,288.268,117.689,1.0,286.131,1.0,5.777,1.0,99.023,1.0,0.6,1.0,6.61,1.0,0.369908125,1.0,28.702426125,1.0,195.142541667,1.0,32.4000115417,1.0,342.717125,1.0,322.918,1.0,1.627,1.0,24.7,1.0,13.4036,1.0,6.544,1.0,5.32937,4.55709,6.75008,1.05347,15.4252,1.0,12.5621,10.7417,15.9109,2.68592,-0.0265524,0.979167,0.0529115,-0.030621,-0.0279732,-0.0233199,0.979167,0.979167,0.979167,0.215965,0.216832,0.219373,0.221716,0.240006,0.240006,0.245537,0.25094,0.474412,0.439188,0.475466,0.511703,0.337585,0.323053,0.346325,0.357836,-9999,-9999
20080313,0.518,1.0,291.466,212.257,1.0,208.904,1.0,5.389,1.0,99.702,1.0,0.0,1.0,4.501,1.0,0.281820625,1.0,45.8963916667,1.0,390.3198125,1.0,59.7266314792,1.0,315.538583333,1.0,315.338,1.0,0.224,1.0,24.6,1.0,8.63941,1.0,17.4894,1.0,14.2432,12.1792,18.6942,1.02873,55.862,1.0,45.4934,38.901,59.7101,2.93377,-0.388812,1.0,0.0572117,-0.391756,-0.389329,-0.386503,1.0,1.0,1.0,0.188541,0.182243,0.189681,0.192967,0.578305,0.572425,0.578734,0.581849,0.325753,0.304682,0.325753,0.381527,0.604212,0.583368,0.610862,0.645672,-9999,-9999
20080314,4.014,1.0,294.666,159.58,1.0,260.047,1.0,7.246,1.0,99.273,1.0,0.0,1.0,7.926,1.0,0.289549166667,1.0,40.1393972917,1.0,281.387458333,1.0,44.2788197292,1.0,335.208729167,1.0,309.808,1.0,0.428,1.0,23.7,1.0,9.82599,1.0,3.87498,1.0,3.62978,2.69845,4.14192,1.54131,19.1365,1.0,17.9256,13.3262,20.4548,3.09887,-0.138927,1.0,0.0726442,-0.138318,-0.13557,-0.126363,1.0,1.0,1.0,0.234926,0.233989,0.237339,0.241827,0.372698,0.364663,0.372725,0.376144,0.47662,0.410283,0.475871,0.594062,0.527441,0.495542,0.529943,0.585312,-9999,-9999
